date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2015.02.02,163.99999999999747,-161.99999999999548,-42.0000000000087,837.9999999999939,-465.0000000000043,-1137.0000000000005,-341.0000000000024,-84.99999999999064,1060.0000000000023,-443.99999999999994,-899.0000000000009,-377.0000000000051,-296.0000000000074,-240.9999999999801,474.00000000000375,474.00000000000773,-394.00000000000546,,-1872.999999999996
2015.02.02,124.00000000000189,-137.00000000000932,-18.0000000000069,887.999999999991,-374.999999999992,-1137.0000000000005,-287.9999999999994,-85.99999999999719,1165.9999999999968,-419.9999999999982,-981.9999999999993,-364.00000000000875,-341.00000000001353,-271.99999999998334,540.9999999999968,499.000000000005,-407.0000000000018,,-1609.0000000000186
2015.02.02,117.00000000000044,-134.99999999999625,-5.000000000010552,836.9999999999891,-365.99999999999966,-1070.0000000000073,-301.0000000000068,-95.99999999999609,1088.9999999999986,-475.99999999998755,-941.0000000000025,-421.0000000000047,-228.00000000000597,-249.99999999999466,474.9999999999943,463.9999999999977,-434.9999999999965,,-1742.0000000000286
2015.02.02,178.99999999999582,-163.00000000000205,-35.00000000000725,768.9999999999912,-482.00000000000466,-1082.0000000000077,-336.9999999999984,-90.99999999999665,955.0000000000125,-418.9999999999916,-829.0000000000077,-367.0000000000062,-256.00000000001177,-230.9999999999812,432.00000000000216,441.99999999999795,-397.0000000000029,,-1912.0000000000186
2015.02.02,82.99999999999974,-158.99999999999804,-15.00000000000945,666.9999999999874,-344.99999999999534,-852.0000000000039,-263.0000000000021,-100.00000000000009,806.0000000000116,-412.9999999999967,-735.99999999999,-387.000000000004,-548.0000000000151,-290.9999999999968,371.9999999999999,657.0000000000076,-443.0000000000045,,-1967.0000000000095
2015.02.02,39.999999999995595,-173.00000000000094,-37.00000000002035,759.9999999999909,-289.9999999999903,-884.0000000000003,-233.00000000000543,-90.99999999999665,929.000000000002,-420.9999999999825,-819.9999999999932,-371.99999999999454,-514.9999999999987,-310.9999999999946,429.9999999999926,622.0000000000003,-439.99999999999596,,-1805.9999999999918
2015.02.02,73.00000000000084,-181.00000000000892,-144.0000000000108,757.9999999999956,-341.99999999999784,-933.0000000000069,-287.0000000000039,-25.999999999992696,917.0000000000016,-468.9999999999861,-687.9999999999882,-279.99999999999136,-676.0000000000099,-296.9999999999917,403.99999999999636,667.0000000000065,-368.9999999999971,,-1872.9999999999848
2015.02.02,-78.00000000000028,-207.00000000000162,-43.999999999999595,686.9999999999976,-156.00000000000057,-670.0000000000017,-173.00000000000094,-104.99999999999955,778.9999999999964,-428.9999999999905,-724.9999999999943,-405.0000000000109,-714.999999999999,-202.9999999999976,349.9999999999943,782.0000000000049,-392.00000000000347,,-1704.0000000000066
2015.02.02,-187.9999999999993,-402.9999999999978,-71.00000000002105,712.9999999999939,-171.00000000001003,-564.0000000000072,-146.00000000000168,-186.99999999999272,592.9999999999893,-336.00000000000296,-722.0000000000084,-482.00000000000466,-741.9999999999982,-261.0000000000001,296.99999999999704,848.9999999999998,-477.0000000000052,,-2298.000000000069
2015.02.02,-282.99999999999994,-503.000000000009,38.99999999998904,640.9999999999911,-121.99999999999989,-353.9999999999992,-9.999999999998899,-308.9999999999926,362.99999999999955,-64.99999999998174,-769.0000000000055,-519.0000000000028,-537.0000000000097,-186.99999999998164,307.9999999999927,734.9999999999968,-463.9999999999977,,-2036.000000000009
2015.02.02,-705.9999999999956,-470.00000000001484,117.99999999999588,769.999999999996,543.0000000000045,66.99999999999307,307.0000000000017,-347.9999999999928,594.9999999999989,-163.00000000000205,-1008.9999999999861,-659.999999999994,-303.0000000000088,119.00000000000244,381.0000000000002,677.0000000000053,-372.0000000000057,,-454.0000000000017
2015.02.02,-507.0000000000019,-476.0000000000098,107.99999999999699,791.9999999999874,245.0000000000063,-183.9999999999975,63.99999999999739,-339.99999999999585,627.0000000000095,-366.999999999984,-1020.9999999999866,-805.9999999999956,-709.0000000000041,-400.9999999999847,298.0000000000018,1055.000000000006,-770.9999999999994,,-2392.999999999954
2015.02.02,-477.0000000000052,-517.9999999999962,65.99999999998829,757.9999999999956,182.99999999999983,-216.00000000000819,3.999999999992898,-301.9999999999912,534.9999999999966,-363.0000000000022,-935.0000000000023,-827.0,-628.0000000000064,-240.9999999999801,222.99999999999898,1017.0000000000013,-692.9999999999992,,-2414.000000000017
2015.02.02,-329.00000000000153,-791.0000000000084,402.9999999999978,746.9999999999999,-361.9999999999957,-391.00000000000534,-4.000000000004,-702.9999999999981,120.00000000000455,276.00000000000955,-1322.0000000000027,-1049.9999999999955,-12.000000000012001,429.00000000001273,350.9999999999991,741.9999999999982,-436.9999999999985,,-2333.0
2015.02.02,-324.00000000000205,-707.9999999999975,373.99999999998545,670.9999999999923,-236.99999999999832,-329.9999999999983,3.999999999992898,-632.9999999999947,167.0000000000016,148.00000000001478,-1197.0000000000027,-985.999999999998,-143.00000000000423,304.00000000001535,307.00000000000216,790.9999999999973,-461.99999999999574,,-2253.9999999999895
2015.02.02,-431.0000000000036,-805.0000000000113,275.9999999999874,605.9999999999945,-171.00000000001003,-115.0000000000091,246.00000000000176,-617.0000000000009,-46.999999999997044,676.0000000000099,-1009.9999999999909,-544.0000000000111,-395.99999999999636,205.00000000001074,456.99999999999363,661.0000000000005,-241.00000000000233,,-1250.0000000000337
2015.02.02,-355.0000000000053,-795.0000000000124,207.99999999998596,709.9999999999937,-270.99999999999903,-335.00000000000796,383.0,-570.9999999999993,122.99999999999045,1182.0000000000164,-1045.9999999999923,-73.99999999999629,-548.9999999999995,-3.999999999981796,787.9999999999967,446.9999999999974,-65.00000000000395,,-224.00000000001714
2015.02.02,-556.9999999999964,-695.0000000000011,165.9999999999995,678.9999999999878,120.00000000000898,-21.000000000000796,619.0000000000028,-491.99999999999244,199.00000000001228,1255.0000000000061,-963.9999999999986,131.99999999999878,-595.9999999999966,-119.99999999998678,856.9999999999993,331.0000000000035,5.999999999994898,,919.0000000000413
2015.02.02,-521.0000000000048,-785.9999999999978,42.999999999993044,671.999999999997,-18.0000000000069,-67.99999999999784,571.9999999999948,-452.99999999999227,79.00000000000773,1339.0000000000014,-812.9999999999882,265.0000000000041,-805.9999999999956,-380.9999999999869,840.0000000000034,384.00000000000654,-75.00000000000284,,273.0000000000346
2015.02.02,-456.00000000000085,-744.0000000000114,34.99999999998504,707.9999999999984,-78.00000000000028,-174.0000000000066,552.9999999999924,-427.99999999999505,175.99999999998772,1351.0000000000132,-841.0000000000082,326.9999999999884,-670.000000000015,-270.99999999999903,894.999999999996,248.99999999999923,31.999999999998696,,663.9999999999226
2015.02.02,-446.00000000000193,-721.000000000016,-70.0000000000145,719.9999999999989,-97.9999999999981,-174.0000000000066,432.9999999999945,-327.99999999999494,251.00000000000477,1082.0000000000052,-741.9999999999902,286.00000000000847,-719.000000000003,-410.99999999998363,769.999999999996,272.00000000000557,-39.00000000000014,,66.0000000000044
2015.02.02,-407.0000000000018,-588.0000000000107,-7.0000000000014495,706.9999999999936,-1.999999999990898,-256.0000000000002,620.9999999999937,-319.99999999999807,364.0000000000043,1446.0000000000139,-792.0000000000016,587.0000000000042,-662.000000000007,-310.9999999999946,1030.9999999999918,63.00000000000195,180.0000000000024,,1653.9999999999995
2015.02.02,-280.00000000000244,-503.000000000009,44.99999999998394,656.9999999999965,-113.00000000000753,-375.0,642.9999999999936,-312.9999999999966,387.00000000000045,1661.0000000000014,-794.9999999999875,757.999999999992,-815.9999999999945,-426.9999999999996,1138.999999999996,50.0000000000056,224.000000000002,,1941.9999999999745
2015.02.02,-136.99999999999824,-339.0000000000004,297.9999999999983,609.9999999999994,-151.9999999999966,-384.00000000000034,732.9999999999948,-384.9999999999909,466.0000000000082,2072.0000000000073,-1022.9999999999961,882.000000000005,-612.0000000000125,-330.9999999999924,1334.0000000000032,-242.99999999999324,465.0000000000043,,3254.000000000039
2015.02.02,-116.00000000000499,-438.00000000000506,333.9999999999899,361.99999999999477,-300.99999999999574,-275.99999999999625,627.9999999999952,-471.99999999999466,16.999999999995907,1851.0000000000027,-801.9999999999925,617.0000000000009,-591.0000000000082,-766.9999999999843,1057.0000000000023,-7.9999999999968985,-82.99999999999974,,1012.0000000000034
2015.02.02,292.00000000000335,-577.0000000000052,303.9999999999932,321.9999999999885,-1065.0000000000048,-793.9999999999969,429.99999999999704,-523.9999999999911,-227.00000000000387,2359.0,-724.9999999999943,906.0000000000068,-770.000000000004,-620.9999999999827,1177.9999999999973,-81.9999999999932,200.99999999999562,,607.0000000000057
2015.02.02,300.0000000000003,-775.9999999999989,194.99999999998963,507.99999999999557,-1238.0000000000057,-1009.0000000000003,256.0000000000007,-549.9999999999949,-157.99999999998704,2168.0000000000146,-804.000000000002,703.9999999999935,-699.0000000000052,-479.99999999999153,1122.9999999999905,4.999999999999449,153.00000000000313,,-301.9999999999986
2015.02.02,26.000000000003798,-675.0000000000034,242.99999999999324,398.9999999999867,-730.9999999999927,-513.9999999999958,695.9999999999966,-529.9999999999972,-203.00000000000296,2615.000000000012,-737.9999999999995,1078.0000000000011,-819.0000000000142,-672.9999999999902,1316.9999999999932,-168.99999999999693,282.0000000000045,,1603.9999999999982
2015.02.02,-114.00000000000298,-738.0000000000164,313.99999999999204,425.9999999999877,-591.9999999999925,-362.000000000009,856.0000000000013,-608.9999999999928,-235.99999999999,2834.000000000003,-850.9999999999991,1095.0000000000016,-812.0000000000127,-640.9999999999804,1409.9999999999966,-188.9999999999947,314.99999999999864,,2105.9999999999905
2015.02.02,-139.99999999999568,-673.0000000000125,206.99999999997942,370.9999999999951,-496.99999999999187,-269.00000000000546,805.0000000000001,-509.9999999999993,-248.99999999999523,2568.0000000000146,-668.9999999999827,1092.9999999999884,-852.0000000000083,-691.9999999999815,1274.9999999999914,-158.0000000000026,275.99999999999847,,1885.9999999999923
2015.02.02,48.000000000003595,-689.0000000000063,301.99999999998005,367.999999999995,-801.9999999999916,-528.9999999999964,536.9999999999986,-575.9999999999987,-268.0000000000007,2300.9999999999973,-769.9999999999818,757.999999999992,-869.0000000000086,-649.999999999995,1129.9999999999955,90.0000000000012,87.00000000000374,,467.9999999999881
2015.02.02,-55.000000000005045,-578.0000000000118,290.9999999999968,210.99999999999852,-519.0000000000028,-198.99999999999807,625.9999999999932,-513.9999999999923,-372.99999999999045,2146.0000000000036,-578.000000000003,756.0000000000011,-873.999999999997,-840.9999999999807,997.9999999999905,85.99999999999719,-34.99999999999615,,548.0000000000038
2015.02.02,97.9999999999981,-584.0000000000067,326.9999999999884,299.99999999999716,-751.9999999999972,-515.0000000000006,568.0000000000018,-537.9999999999941,-247.0000000000141,2319.0000000000045,-724.9999999999943,835.9999999999923,-661.0000000000005,-756.0000000000011,1137.0000000000005,-112.99999999999643,73.00000000000084,,766.9999999999784
2015.02.02,-129.9999999999968,-577.0000000000052,335.9999999999808,291.9999999999874,-401.00000000000693,-179.00000000000205,763.9999999999981,-544.0,-250.0,2373.0000000000027,-725.9999999999991,865.999999999989,-490.0000000000126,-631.9999999999882,1155.9999999999918,-251.00000000000122,166.99999999999494,,1773.9999999999325
2015.02.02,-141.99999999999767,-614.0000000000034,293.99999999999426,426.9999999999925,-436.9999999999985,-283.00000000000125,785.9999999999978,-532.9999999999945,-96.00000000000364,2429.0000000000146,-825.9999999999934,926.0000000000045,-581.0000000000093,-740.9999999999917,1268.0000000000007,-232.99999999999432,137.9999999999937,,1782.0000000000102
2015.02.02,-75.9999999999983,-720.0000000000095,230.9999999999812,545.9999999999923,-635.9999999999922,-504.99999999999545,778.9999999999964,-544.9999999999955,-38.000000000010914,2698.0000000000005,-890.9999999999911,1109.0000000000043,-617.0000000000009,-822.9999999999959,1429.9999999999927,-332.99999999999443,198.99999999999363,,1807.9999999999768
2015.02.02,-102.00000000000209,-665.0000000000044,232.99999999999432,608.9999999999947,-523.0000000000068,-545.0000000000017,808.9999999999931,-522.0000000000002,120.00000000000455,2653.0000000000164,-960.000000000008,1126.0000000000048,-581.0000000000093,-766.0,1490.9999999999995,-364.9999999999931,251.00000000000122,,2262.9999999999827
2015.02.02,-129.00000000000134,-560.0000000000049,297.9999999999983,650.9999999999962,-398.00000000000944,-582.9999999999984,908.9999999999932,-493.99999999999443,307.9999999999927,2698.0000000000005,-1073.0000000000075,1167.0000000000068,-487.0000000000152,-686.9999999999932,1599.9999999999943,-478.0000000000006,359.99999999999363,,3101.9999999999513
2015.02.03,-80.00000000000229,-556.0000000000009,257.99999999998045,677.9999999999973,-469.99999999999267,-635.9999999999957,812.999999999997,-468.9999999999972,355.99999999999454,2564.000000000011,-1068.9999999999884,1136.999999999988,-370.00000000000364,-636.9999999999986,1575.9999999999934,-529.0000000000017,365.0000000000042,,2930.999999999984
2015.02.03,-97.00000000000264,-696.0000000000077,238.99999999998923,744.9999999999903,-583.0000000000002,-641.9999999999959,785.9999999999978,-519.9999999999983,290.9999999999968,2665.0000000000064,-1114.0000000000043,1106.9999999999914,-458.00000000000284,-644.0000000000001,1575.9999999999934,-461.0000000000003,339.99999999999585,,2533.999999999949
2015.02.03,21.999999999999797,-615.00000000001,302.9999999999866,654.9999999999869,-635.9999999999922,-724.0000000000038,713.9999999999924,-531.9999999999991,256.0000000000002,2576.0000000000005,-1098.9999999999895,1031.000000000004,-462.0000000000068,-588.9999999999951,1524.9999999999914,-375.9999999999986,310.9999999999946,,2359.9999999999613
2015.02.03,-28.000000000005798,-677.0000000000165,266.999999999995,660.9999999999872,-652.0000000000082,-685.0000000000023,705.0000000000001,-546.9999999999975,189.99999999999773,2544.9999999999973,-1062.9999999999882,987.9999999999889,-422.00000000001125,-610.9999999999837,1472.999999999999,-385.99999999999744,256.0000000000007,,2013.9999999999554
2015.02.03,-78.00000000000028,-633.0000000000168,290.9999999999968,529.9999999999869,-544.9999999999955,-454.9999999999983,709.9999999999995,-539.999999999996,43.00000000000637,2412.000000000014,-941.0000000000025,893.9999999999948,-408.00000000000836,-559.9999999999827,1322.9999999999932,-392.9999999999989,246.00000000000176,,1895.999999999994
2015.02.03,-46.00000000000159,-570.0000000000039,365.99999999999966,301.9999999999925,-524.9999999999977,-257.99999999999557,752.9999999999926,-559.9999999999939,-229.00000000001342,2489.0000000000077,-775.0000000000057,930.0000000000086,-392.9999999999989,-563.9999999999867,1224.9999999999943,-358.0000000000028,249.99999999999466,,2036.99999999999
2015.02.03,10.999999999994348,-537.0000000000097,361.9999999999957,316.99999999999307,-561.9999999999958,-359.99999999999943,712.0000000000015,-539.0000000000006,-158.99999999999181,2472.0000000000077,-784.9999999999966,951.9999999999973,-588.0000000000107,-561.9999999999958,1251.9999999999955,-237.99999999999378,265.99999999999955,,2013.9999999999902
2015.02.03,-133.00000000000534,-555.0000000000166,352.9999999999811,287.9999999999967,-384.9999999999909,-132.000000000005,802.9999999999982,-541.9999999999981,-229.99999999998977,2429.0000000000146,-741.9999999999902,914.9999999999991,-564.000000000009,-604.9999999999889,1194.0000000000027,-229.99999999999687,214.99999999999852,,2079.0
2015.02.03,-158.0000000000026,-539.0000000000006,328.9999999999793,325.9999999999934,-330.0000000000081,-153.0000000000058,832.9999999999949,-517.9999999999962,-151.9999999999868,2433.0000000000186,-756.0000000000002,954.9999999999948,-557.0000000000075,-597.9999999999874,1236.000000000004,-268.0000000000016,248.00000000000378,,2330.999999999992
2015.02.03,-207.00000000000162,-565.0000000000155,325.99999999998187,353.9999999999992,-279.00000000000705,-106.00000000000875,839.0000000000009,-526.9999999999997,-139.99999999998636,2368.999999999999,-786.0000000000014,886.9999999999934,-575.0000000000144,-547.999999999993,1212.9999999999939,-203.99999999999307,239.0000000000003,,2289.999999999948
2015.02.03,-70.0000000000034,-557.0000000000075,286.99999999999284,362.99999999999955,-492.0000000000035,-290.00000000000625,671.9999999999948,-500.00000000000045,-122.99999999999045,2233.000000000018,-743.9999999999998,852.9999999999926,150.00000000000568,-450.9999999999792,1158.9999999999918,-752.9999999999926,341.99999999999784,,2079.0000000000095
2015.02.03,-173.9999999999964,-702.0000000000026,183.99999999998417,296.99999999999704,-434.000000000001,-87.0000000000033,596.9999999999919,-504.9999999999999,-390.99999999999113,1997.0000000000043,-554.000000000002,662.000000000007,2066.999999999997,1329.0000000000025,897.9999999999961,-1797.9999999999995,1186.9999999999936,,4572.999999999978
2015.02.03,53.999999999998494,-696.0000000000077,144.99999999999514,165.99999999999682,-801.0000000000073,-248.00000000000466,352.9999999999922,-473.99999999999665,-580.0000000000125,1819.000000000015,-356.9999999999993,577.9999999999897,2109.0000000000055,1319.0000000000034,703.9999999999935,-1783.0000000000014,1125.9999999999936,,3433.999999999954
2015.02.03,51.000000000001044,-763.0000000000026,201.99999999999108,120.99999999999511,-856.9999999999967,-219.0000000000083,390.0000000000015,-544.9999999999955,-723.0000000000132,1997.0000000000043,-375.0,578.9999999999961,2139.000000000002,1299.0000000000057,724.0000000000038,-1802.999999999999,1117.9999999999968,,3334.9999999999814
2015.02.03,-90.0000000000012,-784.0000000000069,106.99999999999044,37.9999999999967,-655.0000000000056,69.99999999999318,508.9999999999928,-493.99999999999443,-872.9999999999905,2041.0000000000039,-170.99999999999227,709.0000000000041,2062.9999999999927,1199.0000000000168,679.9999999999926,-1840.9999999999927,1144.0000000000007,,3652.0
2015.02.03,-126.0000000000039,-731.000000000015,193.99999999998306,63.99999999999295,-556.0000000000009,93.99999999999409,571.9999999999948,-525.9999999999932,-770.0000000000102,2066.0000000000123,-299.99999999998295,670.9999999999993,2034.0000000000025,1265.000000000005,740.9999999999997,-1793.0000000000002,1156.0000000000014,,4054.9999999999786
2015.02.03,-153.00000000000313,-798.0000000000098,141.99999999999767,77.99999999998875,-577.0000000000052,112.99999999999955,566.9999999999953,-525.9999999999932,-830.9999999999889,2076.0000000000114,-254.99999999999545,679.9999999999917,1807.000000000003,1195.0000000000127,730.9999999999945,-1647.9999999999939,1120.9999999999943,,3722.0
2015.02.03,-29.999999999996696,-663.0000000000135,267.99999999997937,238.9999999999901,-649.0000000000107,-240.0000000000091,495.9999999999964,-539.0000000000006,-430.0000000000068,1978.9999999999975,-585.9999999999843,577.0000000000052,1985.9999999999989,1242.0000000000098,881.0000000000002,-1695.9999999999975,1083.9999999999961,,3918.9999999999545
2015.02.03,-87.00000000000374,-694.0000000000168,311.99999999997897,254.99999999999545,-577.9999999999897,-192.99999999999784,610.9999999999949,-583.9999999999957,-444.9999999999932,2215.0000000000114,-651.9999999999868,669.0000000000085,2373.9999999999873,1726.0000000000052,992.999999999995,-2010.9999999999961,1427.999999999996,,5338.999999999993
2015.02.03,26.999999999999247,-946.0000000000024,195.9999999999962,298.9999999999924,-991.9999999999928,-391.9999999999959,526.9999999999997,-634.0000000000013,-670.9999999999923,2523.0000000000086,-570.999999999998,811.0000000000061,2578.999999999998,1599.000000000017,1024.000000000001,-2242.999999999995,1439.0000000000014,,4575.000000000042
2015.02.03,9.00000000000345,-800.0000000000007,207.99999999998596,285.99999999998715,-825.9999999999934,-355.000000000004,534.9999999999966,-565.9999999999999,-514.9999999999864,2320.000000000011,-567.9999999999836,785.9999999999978,2320.9999999999955,1619.0000000000148,1003.9999999999907,-2057.999999999993,1434.000000000002,,4834.000000000024
2015.02.03,-85.99999999999719,-852.0000000000083,123.99999999999079,465.999999999994,-726.0000000000044,-417.0000000000016,861.0000000000007,-541.9999999999981,-308.9999999999975,3024.0000000000045,-670.9999999999923,1370.0000000000045,1888.9999999999852,1333.0000000000064,1463.9999999999986,-2169.999999999994,1641.999999999999,,6399.99999999999
2015.02.03,17.999999999995797,-994.000000000006,136.99999999998712,461.9999999999891,-1022.9999999999961,-555.9999999999974,758.9999999999985,-598.999999999994,-479.0000000000134,3209.0000000000173,-685.0000000000023,1316.0000000000061,2011.9999999999916,1374.0000000000086,1438.0000000000023,-2210.000000000001,1629.0000000000027,,5807.999999999989
2015.02.03,90.99999999999665,-756.0000000000011,214.99999999998744,463.99999999999864,-902.0000000000028,-680.0000000000068,612.9999999999969,-551.0000000000015,-195.99999999999795,2663.9999999999995,-780.0000000000011,1073.9999999999973,2099.999999999991,1599.000000000017,1343.999999999994,-2107.9999999999986,1598.9999999999948,,5789.999999999964
2015.02.03,171.99999999999437,-635.0000000000077,301.99999999998005,506.9999999999908,-916.0000000000057,-837.0000000000033,669.9999999999928,-551.0000000000015,4.9999999999954525,2808.0000000000105,-929.000000000002,1188.9999999999957,2090.9999999999986,1419.0000000000148,1524.9999999999914,-2179.999999999993,1569.9999999999936,,6209.9999999999445
2015.02.03,146.00000000000168,-380.00000000000256,385.99999999999744,546.999999999997,-641.0000000000027,-850.0000000000085,774.9999999999924,-478.9999999999961,367.999999999995,2696.0000000000095,-1073.0000000000075,1235.9999999999927,1993.0000000000002,1358.999999999999,1655.9999999999918,-2147.9999999999945,1571.9999999999957,,7162.99999999996
2015.02.03,63.00000000000195,-307.99999999999716,373.00000000000114,528.9999999999964,-446.9999999999974,-713.9999999999986,927.0,-434.000000000001,425.00000000001137,2815.000000000012,-1033.9999999999918,1414.9999999999884,1939.0000000000018,1296.0000000000082,1750.0,-2232.0000000000005,1646.000000000003,,8009.000000000037
2015.02.03,-97.00000000000264,-350.00000000000585,267.99999999997937,503.9999999999907,-246.99999999999721,-463.0000000000081,919.9999999999986,-385.99999999999744,340.0000000000034,2540.000000000009,-882.9999999999814,1296.9999999999925,2031.000000000005,1406.0000000000184,1563.999999999993,-2207.9999999999986,1636.9999999999995,,7872.999999999998
2015.02.03,-43.00000000000415,-221.00000000000452,331.999999999999,395.9999999999866,-207.00000000000162,-426.00000000000193,817.9999999999965,-363.99999999999767,330.0000000000125,2214.000000000005,-840.0000000000034,1093.999999999995,2082.9999999999905,1363.0000000000032,1400.9999999999964,-2107.9999999999986,1480.999999999999,,7302.999999999974
2015.02.03,-12.000000000000899,-218.00000000000708,356.00000000000074,407.99999999998704,-252.99999999999213,-481.00000000000875,748.9999999999997,-375.9999999999986,349.9999999999943,2119.000000000004,-877.9999999999859,981.999999999994,1981.9999999999948,1291.00000000002,1340.999999999994,-1971.999999999996,1368.0000000000025,,6756.000000000001
2015.02.03,122.99999999999534,-26.999999999999247,730.9999999999927,476.99999999998965,-290.9999999999968,-719.9999999999989,629.0000000000018,-531.9999999999991,675.9999999999877,1890.9999999999982,-1400.0000000000057,516.9999999999897,2359.0,1633.0000000000177,1390.9999999999911,-1900.999999999997,1278.0000000000014,,6833.999999999969
2015.02.03,451.0000000000014,65.00000000000395,1309.9999999999889,766.9999999999959,-695.0000000000011,-1484.0000000000089,756.0000000000011,-866.9999999999956,1228.0000000000086,2703.000000000011,-2408.999999999992,517.9999999999962,2800.0000000000023,1866.000000000012,2117.999999999995,-2179.999999999993,1397.9999999999993,,8345.000000000027
2015.02.03,356.9999999999962,51.99999999998539,1164.9999999999939,672.9999999999876,-558.9999999999984,-1268.0000000000007,646.0000000000022,-779.9999999999918,1062.9999999999882,2255.000000000007,-2129.9999999999955,336.00000000000296,2767.9999999999927,1758.000000000015,1810.0000000000023,-2047.9999999999943,1227.9999999999957,,7325.999999999988
2015.02.03,110.99999999999443,-15.00000000000945,1246.9999999999982,693.9999999999884,-231.0000000000034,-956.0000000000031,985.0000000000025,-854.9999999999947,1038.000000000011,2727.0000000000127,-2260.9999999999955,536.9999999999875,2705.9999999999864,1769.0000000000205,1984.9999999999995,-2132.999999999996,1395.0000000000018,,8743.0
2015.02.03,370.9999999999991,-29.999999999996696,1214.9999999999884,708.999999999989,-655.9999999999899,-1335.9999999999986,715.9999999999944,-852.9999999999926,1020.0000000000102,2561.9999999999977,-2235.99999999999,429.99999999999704,2658.999999999989,1305.0000000000007,1941.9999999999932,-2037.9999999999955,1022.9999999999961,,6802.999999999992
2015.02.03,260.00000000000466,180.99999999998673,1363.9999999999875,592.9999999999893,-289.0000000000059,-1054.000000000002,1034.0000000000016,-854.9999999999947,1105.9999999999945,2920.0000000000114,-2275.999999999982,689.9999999999907,3054.9999999999854,1537.0000000000107,2138.999999999996,-2476.999999999996,1327.0000000000005,,9254.999999999978
