date,USDCHF,GBPUSD,EURUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2015.02.02,19.999999999997797,-208.00000000000819,-49.00000000001015,-476.0000000000098,-1156.000000000006,-341.99999999999784,-140.99999999999113,1002.9999999999859,-454.9999999999832,-1108.000000000004,-469.0000000000083,-514.9999999999987,-287.9999999999994,459.0000000000032,458.00000000000284,-407.99999999999727,,-3675.000000000024
2015.02.02,124.00000000000189,-202.00000000001327,-65.00000000000395,-478.0000000000006,-1191.0000000000025,-341.99999999999784,-97.9999999999981,1014.00000000001,-464.9999999999821,-981.9999999999993,-398.9999999999938,-373.00000000000114,-348.9999999999993,444.9999999999932,467.0000000000063,-448.000000000004,,-3341.9999999999845
2015.02.02,99.00000000000463,-167.00000000000603,-29.00000000001235,-415.99999999999415,-1159.000000000006,-307.99999999999716,-102.99999999999754,989.0000000000043,-502.9999999999868,-1002.9999999999859,-432.0000000000102,-385.00000000001313,-403.99999999998215,430.9999999999974,448.9999999999994,-519.0000000000028,,-3459.9999999999886
2015.02.02,95.99999999999609,-163.00000000000205,-35.00000000000725,-506.9999999999908,-1109.0000000000089,-351.0000000000013,-108.99999999999244,931.999999999988,-495.000000000001,-979.9999999999898,-439.0000000000116,-317.9999999999961,-323.99999999999096,415.9999999999968,390.0000000000015,-478.9999999999961,,-3475.0000000000055
2015.02.02,80.99999999999774,-171.00000000001003,-37.00000000002035,-524.9999999999977,-1094.0000000000082,-363.0000000000022,-112.000000000001,798.0000000000018,-447.99999999998175,-853.0000000000086,-425.0000000000087,-598.0000000000097,-290.9999999999968,363.9999999999901,436.00000000000307,-443.0000000000045,,-3681.000000000057
2015.02.02,-2.000000000002,-200.00000000000017,-48.000000000003595,-370.00000000000364,-906.9999999999965,-280.00000000000244,-113.99999999999189,802.9999999999973,-465.99999999998863,-841.0000000000082,-407.0000000000018,-618.0000000000074,-390.9999999999858,365.99999999999966,609.000000000004,-490.999999999997,,-3356.999999999988
2015.02.02,7.0000000000014495,-222.99999999999542,-197.00000000000273,-404.9999999999887,-989.0000000000043,-309.99999999999915,-93.99999999999409,796.999999999997,-487.99999999999955,-841.0000000000082,-371.99999999999454,-835.000000000008,-458.9999999999872,369.99999999999034,594.0000000000057,-446.00000000000193,,-3890.999999999989
2015.02.02,-94.00000000000519,-243.00000000001543,-165.9999999999995,-452.00000000000796,-1016.9999999999959,-335.0000000000075,-113.99999999999189,709.0000000000032,-475.0000000000032,-745.0000000000045,-422.9999999999956,-844.0000000000003,-380.9999999999869,314.9999999999977,665.9999999999999,-436.9999999999985,,-4036.0000000000114
2015.02.02,-263.99999999999756,-404.0000000000044,-144.0000000000108,-211.99999999998997,-725.0000000000085,-184.00000000000637,-201.99999999999108,592.9999999999893,-519.9999999999872,-788.9999999999873,-601.000000000007,-775.0000000000146,-301.99999999998005,230.00000000000398,631.9999999999992,-504.9999999999999,,-4171.999999999993
2015.02.02,-331.0000000000035,-555.0000000000166,-96.00000000000719,-268.0000000000016,-603.0000000000086,-185.00000000000182,-343.9999999999999,280.00000000000114,-378.999999999996,-824.9999999999886,-666.000000000011,-761.0000000000117,-282.9999999999888,222.99999999999898,714.0000000000035,-522.0000000000002,,-4601.000000000032
2015.02.02,-778.0000000000009,-521.0000000000159,-51.000000000001044,-130.0000000000079,-385.9999999999957,-19.999999999997797,-357.99999999999164,349.9999999999943,-461.0000000000003,-1040.9999999999968,-705.0000000000001,-560.0000000000049,-240.9999999999801,248.99999999999523,663.999999999998,-490.00000000000153,,-4479.000000000006
2015.02.02,-717.000000000001,-583.0000000000002,86.99999999999264,26.999999999999247,-426.00000000000193,-24.000000000001798,-500.9999999999959,462.99999999999386,-434.9999999999854,-1259.999999999991,-1097.999999999999,-845.0000000000068,-466.9999999999952,224.99999999999432,673.9999999999968,-795.0000000000013,,-5675.000000000003
2015.02.02,-563.0000000000024,-636.0000000000143,54.99999999998284,-208.99999999999253,-548.0000000000018,-169.00000000000804,-422.00000000000017,385.9999999999957,-508.9999999999817,-1131.0000000000002,-950.0000000000064,-727.0000000000109,-420.9999999999825,200.00000000000284,931.9999999999995,-775.0000000000034,,-5487.000000000024
2015.02.02,-507.9999999999973,-794.0000000000058,44.99999999998394,-371.99999999999454,-465.0000000000034,-92.00000000000318,-702.9999999999981,111.99999999999477,-861.0000000000007,-1323.9999999999839,-1049.9999999999955,-632.0000000000103,-254.999999999983,213.99999999999864,734.0000000000014,-697.0000000000032,,-6648.0
2015.02.02,-344.99999999999534,-868.000000000002,243.99999999999977,-429.99999999999704,-427.99999999999727,-126.0000000000039,-731.9999999999993,-80.0000000000125,19.00000000001345,-1320.999999999998,-1079.0000000000077,-258.0000000000027,233.00000000001654,152.00000000000102,733.0000000000059,-504.00000000000443,,-4789.9999999999845
2015.02.02,-592.9999999999991,-807.0000000000022,268.9999999999859,-392.9999999999989,-471.00000000000364,-100.00000000000009,-657.9999999999919,-50.00000000001137,62.000000000006494,-1199.9999999999886,-1027.0000000000002,-400.00000000000034,170.00000000000347,253.99999999999068,609.000000000004,-477.0000000000052,,-4812.000000000011
2015.02.02,-499.000000000005,-843.0000000000159,67.9999999999792,-304.9999999999997,-420.0000000000017,236.99999999999832,-618.9999999999918,-50.00000000001137,626.0000000000155,-1150.999999999982,-570.0000000000039,-800.0000000000007,-210.99999999998343,451.9999999999982,417.0000000000007,-299.00000000000483,,-3967.0000000000086
2015.02.02,-558.000000000003,-873.999999999997,125.99999999998168,-280.9999999999979,-391.00000000000534,339.99999999999585,-574.9999999999922,52.99999999999727,1031.000000000004,-1125.0,-154.0000000000097,-622.0000000000115,-170.99999999998784,760.9999999999957,204.99999999999963,-65.99999999999939,,-2301.00000000003
2015.02.02,-590.999999999997,-802.9999999999982,14.999999999987246,-120.99999999999334,-242.00000000000443,474.9999999999921,-502.9999999999979,39.99999999999204,1119.0000000000034,-993.9999999999998,35.999999999991594,-879.0000000000075,-462.9999999999912,801.9999999999925,300.0000000000003,-123.00000000000644,,-1932.000000000037
2015.02.02,-521.0000000000048,-885.0000000000025,-17.000000000000348,-350.00000000000585,-305.0000000000068,369.99999999999255,-561.9999999999958,-38.99999999998727,1161.000000000012,-937.9999999999882,-28.000000000005798,-802.9999999999982,-380.9999999999869,721.0000000000036,217.0000000000005,-117.99999999999588,,-2477.99999999997
2015.02.02,-568.0000000000018,-783.0000000000003,-96.00000000000719,-280.9999999999979,-409.9999999999966,378.00000000000057,-451.0000000000014,140.99999999999113,1035.0000000000082,-888.0000000000052,239.99999999999577,-773.0000000000015,-434.9999999999854,769.999999999996,141.99999999999767,-53.999999999998494,,-2033.0000000000066
2015.02.02,-500.00000000000045,-723.0000000000069,-78.00000000000028,-218.99999999999142,-421.0000000000065,402.9999999999978,-415.99999999999415,141.9999999999959,958.0000000000144,-894.9999999999818,79.99999999999119,-720.0000000000095,-410.99999999998363,706.9999999999936,48.99999999999905,-104.00000000000409,,-2147.999999999987
2015.02.02,-427.99999999999505,-614.0000000000034,-26.999999999999247,-309.0000000000037,-597.999999999999,502.9999999999979,-351.99999999999676,306.99999999998795,1407.0000000000027,-924.999999999983,558.9999999999984,-893.9999999999948,-501.9999999999802,1004.9999999999955,-80.99999999999774,141.00000000000225,,-807.9999999999682
2015.02.02,-299.00000000000483,-615.00000000001,19.999999999997797,-504.9999999999999,-656.0000000000059,454.9999999999943,-429.99999999999704,179.00000000000205,1605.000000000012,-1061.9999999999834,662.000000000007,-875.0000000000035,-461.0000000000003,1108.000000000004,-359.99999999999363,190.99999999999673,,-1042.9999999999843
2015.02.02,-231.0000000000034,-466.00000000001086,265.99999999998846,-384.00000000000654,-435.0000000000023,561.9999999999958,-488.999999999995,-44.00000000001114,1680.999999999999,-1021.9999999999914,523.9999999999911,-831.000000000004,-836.9999999999989,996.9999999999999,-242.99999999999324,-87.00000000000374,,-1039.0000000000457
2015.02.02,-199.00000000000472,-577.0000000000052,279.99999999999136,-1080.9999999999986,-799.0000000000066,424.9999999999976,-525.9999999999932,-252.00000000000955,1785.0000000000143,-924.999999999983,523.9999999999911,-792.0000000000149,-870.9999999999995,944.0000000000026,-165.9999999999995,-104.99999999999955,,-2335.000000000017
2015.02.02,48.000000000003595,-841.0000000000028,121.99999999999989,-1303.0000000000098,-1033.0000000000014,241.00000000000233,-590.0000000000016,-353.00000000000864,2075.0000000000045,-930.0000000000068,652.0000000000082,-845.0000000000068,-670.9999999999993,1024.9999999999914,-154.99999999999403,82.99999999999974,,-2475.0000000000223
2015.02.02,-61.999999999995396,-814.0000000000036,169.99999999998127,-1249.9999999999955,-1037.9999999999968,244.99999999999523,-579.9999999999916,-206.99999999999363,2148.0000000000164,-890.9999999999911,692.9999999999881,-846.9999999999977,-689.9999999999907,1111.000000000004,-175.99999999999838,144.99999999999514,,-2042.9999999999734
2015.02.02,-148.99999999999915,-744.9999999999957,217.0000000000005,-872.9999999999905,-591.0000000000082,561.9999999999958,-619.9999999999983,-314.9999999999977,2287.000000000017,-855.9999999999945,798.9999999999942,-885.0000000000025,-725.9999999999823,1138.999999999996,-225.99999999999287,146.00000000000168,,-835.9999999999561
2015.02.02,-148.99999999999915,-792.0000000000149,150.99999999999002,-791.9999999999927,-548.0000000000018,696.999999999992,-613.9999999999924,-300.9999999999877,2490.9999999999986,-855.9999999999945,1045.9999999999914,-931.9999999999995,-800.9999999999851,1236.000000000004,-307.99999999999716,234.99999999999633,,-236.99999999999264
2015.02.02,-156.99999999999602,-739.0000000000008,194.99999999998963,-923.9999999999915,-623.0000000000047,478.0000000000006,-591.9999999999925,-381.0000000000002,2269.00000000001,-781.0000000000059,720.9999999999939,-1004.0000000000049,-750.9999999999906,1099.9999999999943,-181.9999999999933,65.00000000000395,,-1305.999999999988
2015.02.02,-75.9999999999983,-693.0000000000102,282.9999999999888,-910.9999999999951,-635.9999999999957,449.9999999999948,-578.9999999999961,-377.00000000000955,1961.999999999997,-787.0000000000061,628.0000000000064,-910.9999999999951,-865.999999999989,960.9999999999985,50.0000000000056,-48.99999999999905,,-1551.000000000003
2015.02.02,-34.99999999999615,-607.0000000000019,268.9999999999859,-825.9999999999934,-588.9999999999986,463.9999999999977,-558.9999999999984,-399.0000000000009,2120.000000000011,-763.0000000000052,652.9999999999925,-890.9999999999974,-885.9999999999868,968.9999999999941,-112.99999999999643,-43.999999999999595,,-1236.9999999999932
2015.02.02,-161.99999999999548,-584.0000000000067,311.99999999997897,-784.9999999999912,-539.0000000000015,522.9999999999957,-562.9999999999912,-272.99999999999613,2121.0000000000173,-805.0000000000068,661.0000000000005,-663.999999999998,-756.9999999999854,1051.9999999999925,-331.999999999999,22.999999999995246,,-771.999999999991
2015.02.02,-214.00000000000307,-662.000000000007,283.99999999999534,-502.00000000000244,-378.0000000000001,726.9999999999999,-573.9999999999967,-286.00000000000136,2280.0000000000155,-875.0,768.9999999999975,-585.9999999999976,-759.999999999983,1118.9999999999998,-259.9999999999936,107.99999999999699,,190.00000000002012
2015.02.02,-160.00000000000458,-748.9999999999997,221.99999999998886,-764.9999999999934,-722.0000000000084,675.9999999999989,-579.9999999999916,-147.99999999999613,2377.000000000007,-1031.9999999999823,876.9999999999944,-636.9999999999986,-854.9999999999835,1233.9999999999945,-375.9999999999986,119.00000000000244,,-518.9999999999711
2015.02.02,-109.99999999999899,-748.9999999999997,224.99999999998633,-737.9999999999942,-629.9999999999955,659.999999999994,-578.0000000000007,-72.00000000000273,2507.999999999999,-974.9999999999943,947.9999999999933,-625.0000000000089,-830.9999999999818,1355.000000000004,-388.9999999999949,148.99999999999915,,148.0000000000046
2015.02.02,-153.00000000000313,-669.0000000000085,232.99999999999432,-543.0000000000045,-733.0000000000041,792.9999999999993,-537.9999999999941,87.99999999999386,2543.0000000000064,-1188.999999999993,1041.000000000003,-590.0000000000016,-788.9999999999952,1453.000000000003,-478.9999999999961,222.99999999999542,,690.999999999995
2015.02.03,-143.9999999999997,-656.0000000000122,228.99999999999034,-489.0000000000061,-673.0000000000018,792.9999999999993,-517.0000000000008,187.99999999998818,2517.999999999998,-1143.0000000000007,1017.0000000000013,-493.0000000000101,-842.9999999999937,1433.9999999999975,-529.9999999999972,190.00000000000128,,880.9999999999536
2015.02.03,-133.00000000000534,-722.0000000000005,217.0000000000005,-608.9999999999928,-682.0000000000022,774.9999999999924,-539.999999999996,211.9999999999891,2522.000000000002,-1156.000000000006,1031.9999999999884,-487.99999999999955,-655.9999999999899,1509.999999999991,-552.9999999999924,336.9999999999984,,1065.9999999999768
2015.02.03,-100.00000000000009,-695.0000000000011,232.99999999999432,-683.9999999999957,-745.0000000000045,681.9999999999937,-561.9999999999958,237.99999999999955,2483.000000000013,-1175.9999999999877,970.9999999999885,-568.9999999999973,-673.9999999999968,1475.999999999999,-502.00000000000244,232.99999999999432,,609.0000000000009
2015.02.03,-56.0000000000005,-687.0000000000153,262.999999999991,-653.999999999999,-724.0000000000038,700.0000000000006,-558.9999999999984,155.00000000000114,2505.000000000002,-1121.9999999999857,957.0000000000078,-544.0000000000111,-680.9999999999983,1450.9999999999934,-431.99999999999903,221.99999999999997,,793.9999999999848
2015.02.03,-117.99999999999588,-690.0000000000128,234.99999999998522,-649.999999999995,-692.9999999999978,695.0000000000011,-551.9999999999969,-38.000000000010914,2395.999999999998,-1066.0000000000025,878.000000000001,-470.9999999999992,-690.9999999999972,1299.9999999999973,-429.0000000000016,173.9999999999964,,279.9999999999692
2015.02.03,-102.99999999999754,-663.999999999998,284.9999999999797,-561.9999999999958,-492.00000000000443,692.9999999999992,-564.9999999999933,-229.00000000001342,2344.9999999999973,-980.9999999999945,846.9999999999977,-537.9999999999941,-640.9999999999804,1218.0000000000036,-443.99999999999994,170.00000000000347,,339.00000000000966
2015.02.03,-107.00000000000153,-612.9999999999969,319.999999999987,-621.9999999999892,-439.00000000000716,688.9999999999952,-576.9999999999942,-247.0000000000141,2340.0000000000086,-848.9999999999895,824.9999999999868,-609.0000000000151,-712.9999999999859,1189.9999999999977,-414.9999999999987,180.0000000000024,,352.9999999999854
2015.02.03,-139.00000000000023,-600.0000000000006,320.9999999999935,-563.0000000000024,-359.00000000000887,720.9999999999939,-563.9999999999978,-287.00000000000614,2389.000000000019,-841.9999999999845,882.000000000005,-944.0000000000115,-854.9999999999835,1146.9999999999914,-307.99999999999716,95.99999999999609,,95.00000000000598
2015.02.03,-195.9999999999962,-558.0000000000141,313.99999999999204,-398.9999999999938,-201.00000000000762,780.9999999999984,-542.9999999999935,-276.9999999999868,2359.0,-793.9999999999827,886.000000000009,-679.0000000000074,-735.9999999999811,1173.9999999999923,-309.99999999999915,178.99999999999582,,1000.0000000000254
2015.02.03,-287.9999999999994,-571.0000000000103,281.99999999998226,-333.0000000000055,-159.00000000000603,813.9999999999925,-527.9999999999951,-170.99999999999227,2355.000000000018,-799.0000000000066,879.9999999999919,-679.0000000000074,-614.9999999999877,1204.9999999999982,-312.00000000000114,221.00000000000452,,1301.9999999999761
2015.02.03,-214.00000000000307,-567.0000000000064,273.9999999999965,-503.99999999999335,-296.0000000000065,659.999999999994,-532.9999999999945,-183.9999999999975,2229.000000000014,-794.9999999999875,812.999999999997,-726.0000000000044,-670.9999999999993,1143.9999999999914,-1013.9999999999927,165.9999999999995,,-217.99999999999267
2015.02.03,-207.00000000000162,-706.0000000000066,159.99999999998238,-530.9999999999926,-382.99999999999557,561.9999999999958,-530.9999999999926,-433.9999999999975,1876.000000000011,-878.9999999999907,560.0000000000049,-182.99999999999983,-452.99999999999227,838.9999999999986,-1932.999999999996,376.99999999999403,,-1865.9999999999786
2015.02.03,-197.00000000000273,-748.9999999999997,132.99999999998312,-1191.0000000000086,-644.0000000000055,129.00000000000134,-514.9999999999987,-770.9999999999866,1730.0000000000093,-557.9999999999927,472.9999999999901,1746.9999999999875,869.0000000000086,668.9999999999969,-1852.9999999999936,866.0000000000001,,137.99999999998875
2015.02.03,44.99999999999504,-797.0000000000033,132.99999999998312,-1122.0000000000007,-371.9999999999999,214.99999999999852,-549.9999999999949,-1016.9999999999959,1685.0000000000032,-382.000000000005,408.00000000000836,1913.9999999999934,1169.00000000002,462.0000000000033,-1852.9999999999936,1044.999999999996,,983.0000000000073
2015.02.03,-189.00000000000583,-799.0000000000164,106.99999999999044,-861.0000000000007,-219.99999999999886,381.99999999999346,-557.9999999999918,-951.9999999999982,1934.0000000000134,-372.99999999999045,516.0000000000053,1998.9999999999952,1153.000000000004,606.9999999999993,-1883.0000000000014,1107.999999999998,,1970.9999999999957
2015.02.03,-156.99999999999602,-790.0000000000018,100.99999999999554,-672.9999999999902,-4.9999999999954525,485.99999999999756,-542.9999999999935,-890.9999999999911,1983.0000000000014,-360.99999999999,608.0000000000085,1966.0000000000011,1149.0,646.0000000000008,-1864.9999999999945,1088.9999999999955,,2743.0000000000473
2015.02.03,-163.00000000000205,-802.0000000000139,140.99999999999113,-653.999999999999,6.000000000000227,527.9999999999951,-540.9999999999915,-899.0000000000009,2034.0000000000025,-352.00000000000387,634.0000000000013,1795.9999999999975,1088.0,679.9999999999926,-1857.999999999993,1078.9999999999966,,2716.9999999999727
2015.02.03,-151.00000000000114,-800.0000000000007,141.99999999999767,-692.0000000000038,-254.0000000000049,468.9999999999972,-553.999999999999,-859.0000000000089,1938.0000000000175,-605.9999999999945,546.000000000002,1773.0000000000023,1158.9999999999989,700.0000000000028,-1758.9999999999995,1070.9999999999998,,2123.0000000000055
2015.02.03,-229.99999999999687,-763.0000000000026,234.00000000000088,-699.0000000000052,-344.0000000000083,480.99999999999807,-615.9999999999943,-497.0000000000141,1977.0000000000066,-793.9999999999827,533.99999999999,1949.999999999985,1229.0000000000134,867.999999999995,-2059.999999999995,1088.0,,2357.9999999999895
2015.02.03,-190.00000000000128,-1049.9999999999955,152.99999999998093,-1146.0000000000025,-439.9999999999977,468.9999999999972,-686.9999999999932,-919.0000000000111,2080.9999999999995,-649.0000000000009,651.0000000000016,2265.000000000006,1599.000000000017,890.0000000000006,-2337.9999999999955,1383.9999999999964,,2073.000000000002
2015.02.03,-17.000000000000348,-978.0000000000122,103.99999999999298,-1055.9999999999902,-540.9999999999968,424.9999999999976,-637.9999999999941,-786.0000000000014,2016.0000000000177,-735.99999999999,618.9999999999918,2312.0000000000027,1577.0000000000061,882.9999999999956,-2267.9999999999923,1410.9999999999957,,2327.0000000000236
2015.02.03,-183.99999999999528,-931.0000000000151,93.99999999999409,-869.0000000000086,-515.0000000000006,525.9999999999932,-662.9999999999914,-550.0000000000114,2273.000000000014,-858.9999999999804,747.9999999999931,1879.9999999999927,1329.0000000000025,993.9999999999998,-2298.0,1322.9999999999964,,2297.9999999999827
2015.02.03,-182.99999999999983,-999.0000000000166,6.999999999979245,-1028.0000000000066,-617.0000000000044,661.0000000000005,-605.9999999999955,-495.00000000000455,2459.0000000000114,-800.9999999999877,1073.9999999999973,1726.0000000000052,1169.00000000002,1239.999999999995,-2293.0000000000005,1481.9999999999945,,2795.9999999999873
2015.02.03,-14.000000000002899,-994.000000000006,136.99999999998712,-1042.9999999999939,-685.0000000000023,588.9999999999951,-631.9999999999992,-433.9999999999975,2595.999999999998,-816.0000000000025,983.0000000000006,1930.9999999999939,1331.0000000000155,1228.999999999999,-2241.9999999999995,1549.999999999996,,3485.999999999982
2015.02.03,56.0000000000005,-771.0000000000106,197.99999999998707,-933.000000000006,-917.0000000000016,588.9999999999951,-578.0000000000007,-218.9999999999941,2422.9999999999973,-1007.9999999999814,994.000000000006,1922.0000000000016,1318.000000000019,1295.9999999999923,-2266.0000000000014,1500.9999999999968,,3605.0
2015.02.03,75.00000000000284,-635.0000000000077,280.9999999999979,-916.0000000000057,-971.0000000000036,659.999999999994,-554.9999999999944,-12.000000000000455,2495.0000000000027,-1176.9999999999925,1120.9999999999943,1851.999999999987,1248.0000000000045,1497.9999999999905,-2222.9999999999973,1466.9999999999961,,4207.999999999968
2015.02.03,43.00000000000415,-397.0000000000029,344.99999999999534,-642.9999999999936,-870.0000000000045,774.9999999999924,-480.99999999999807,320.99999999999795,2639.0000000000136,-1090.0000000000034,1228.0000000000068,1926.9999999999898,1262.0000000000075,1652.000000000001,-2332.000000000001,1573.0000000000023,,5952.000000000007
2015.02.03,-114.00000000000298,-426.9999999999996,251.99999999998556,-493.0000000000101,-736.0000000000042,902.9999999999983,-463.9999999999977,241.00000000001387,2512.000000000003,-1072.0000000000027,1275.0000000000039,1808.9999999999939,1107.0000000000136,1548.0000000000018,-2300.9999999999973,1563.9999999999986,,5603.999999999998
2015.02.03,-95.00000000000064,-348.00000000001495,256.99999999999613,-351.99999999999676,-618.9999999999998,771.9999999999949,-425.99999999999307,304.00000000000205,2126.0000000000055,-1031.000000000006,990.000000000002,1943.9999999999902,1310.0000000000111,1370.999999999995,-2256.0000000000023,1473.000000000002,,5419.999999999985
2015.02.03,-50.0000000000056,-255.00000000000523,322.00000000000006,-384.00000000000654,-659.000000000006,614.9999999999989,-414.9999999999987,268.0000000000007,1883.0000000000125,-984.9999999999852,842.9999999999937,1919.9999999999884,1264.0000000000207,1295.0000000000018,-2122.9999999999973,1358.999999999999,,4898.000000000012
2015.02.03,-78.00000000000028,-243.00000000001543,291.9999999999812,-443.99999999999994,-920.0000000000017,497.99999999999847,-578.0000000000007,262.00000000000045,1636.9999999999995,-1581.9999999999936,324.9999999999975,1920.999999999995,1242.0000000000098,1179.9999999999927,-1981.9999999999948,1105.999999999996,,2635.9999999999636
2015.02.03,110.99999999999443,-35.00000000000725,716.9999999999899,-712.0000000000015,-1546.0000000000064,544.0,-867.999999999991,671.999999999997,1663.9999999999989,-2439.9999999999977,174.99999999999181,2353.000000000005,1467.0000000000182,1343.0000000000036,-2257.999999999993,1049.9999999999955,,2236.9999999999973
2015.02.03,251.00000000000122,9.999999999998899,1080.9999999999986,-812.999999999997,-1576.0000000000077,580.0000000000027,-886.9999999999934,1050.9999999999877,2159.0,-2461.999999999989,317.9999999999961,2610.9999999999854,1579.0000000000193,1786.9999999999918,-2207.9999999999986,1200.0000000000011,,4680.999999999997
2015.02.03,109.99999999999899,-72.0000000000054,1088.0,-587.9999999999885,-1334.0000000000032,644.9999999999956,-897.9999999999987,931.0000000000116,2246.0000000000146,-2355.9999999999945,222.99999999999542,2550.9999999999923,1549.0000000000005,1792.0000000000016,-2168.000000000003,1100.9999999999964,,4820.000000000013
2015.02.03,48.99999999999905,-53.999999999998494,1189.99999999998,-682.9999999999892,-1417.0000000000016,635.9999999999922,-889.9999999999908,954.0000000000077,2361.9999999999973,-2323.0000000000073,290.9999999999968,2495.0000000000027,1023.0000000000183,1846.0000000000036,-2134.0000000000027,924.9999999999981,,4270.0000000000055
2015.02.03,90.99999999999665,-126.0000000000039,1189.99999999998,-679.9999999999917,-1385.000000000005,671.9999999999948,-914.9999999999991,871.0000000000093,2420.0,-2319.999999999993,340.00000000000693,2617.0000000000027,1280.9999999999989,1865.9999999999995,-2481.0,970.0000000000042,,4411.000000000001
2015.02.03,219.99999999999798,175.99999999999838,1324.9999999999984,-453.99999999999886,-1518.0000000000007,878.9999999999965,-932.999999999995,1088.9999999999986,2602.0000000000155,-2656.000000000006,509.99999999998823,2517.999999999998,1061.000000000001,2060.9999999999927,-2605.9999999999973,1131.9999999999998,,5405.999999999988
2015.02.03,275.99999999999847,273.9999999999965,1410.9999999999845,-529.0000000000017,-1448.9999999999982,1066.9999999999957,-956.0000000000013,1151.9999999999868,3012.999999999999,-2689.9999999999977,729.0000000000018,2259.9999999999955,1097.0000000000146,2242.999999999995,-2352.999999999994,1146.999999999998,,6691.999999999973
2015.02.03,207.00000000000162,278.9999999999848,1356.999999999986,-306.9999999999906,-1201.0000000000077,1109.9999999999998,-876.9999999999944,1122.9999999999905,2997.000000000005,-2477.0000000000036,767.0000000000066,2320.9999999999955,1215.0000000000105,2295.000000000002,-2344.000000000002,1224.9999999999984,,7689.999999999982
2015.02.03,378.999999999996,411.99999999999017,1549.9999999999848,-360.9999999999891,-1179.000000000002,1146.999999999998,-915.9999999999945,1062.0000000000118,3083.0000000000136,-2461.999999999989,865.0000000000047,1889.9999999999916,673.0000000000125,2343.0000000000036,-2288.999999999997,1061.000000000001,,7258.000000000037
