,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDCAD,S
3,AUDUSD,S
4,NZDUSD,S
5,GBPCHF,S
6,AUDCHF,S
7,NZDCHF,S
8,GBPAUD,B
9,EURJPY,S
10,EURCAD,S
11,CADJPY,B
12,AUDCAD,S
13,NZDCAD,S
