date,EURUSD,USDCAD,EURCHF,CADCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2020.01.20,11.00000000000545,32.999999999994145,-22.999999999995246,-17.999999999995797,6.000000000000227,-41.9999999999976,-34.99999999999615,,-67.99999999998496
2020.01.20,11.999999999989797,28.999999999990145,-35.999999999991594,-16.0000000000049,12.000000000000455,-78.00000000000028,-46.00000000000159,,-123.00000000001798
2020.01.20,4.999999999988347,60.99999999999994,-59.99999999999339,-36.999999999998145,-60.000000000002274,-139.00000000000023,-117.99999999999588,,-348.0000000000016
2020.01.20,-25.00000000000835,53.999999999998494,-92.99999999998754,-44.99999999999504,-100.99999999999909,-149.99999999999457,-161.00000000000003,,-520.9999999999861
2020.01.20,-65.00000000000395,63.99999999999739,-92.00000000000318,-12.000000000000899,-131.00000000000023,-141.99999999999767,-131.00000000000333,,-509.0000000000118
2020.01.20,-9.000000000014552,89.99999999999008,-58.99999999998684,-12.000000000000899,-73.0000000000075,-122.99999999999534,-137.9999999999937,,-324.00000000000875
2020.01.20,-49.00000000001015,63.99999999999739,-61.99999999998429,0.0,-100.00000000000853,-152.99999999999204,-159.9999999999935,,-459.99999999999113
2020.01.20,-42.0000000000087,72.99999999998974,-78.00000000000028,-10.999999999994348,-115.99999999999966,-164.99999999999292,-173.00000000000094,,-512.000000000007
2020.01.20,-43.999999999999595,86.0000000000083,-82.99999999998863,-9.00000000000345,-132.000000000005,-186.99999999999272,-180.99999999999784,,-549.999999999979
2020.01.20,-49.00000000001015,76.99999999999375,-66.99999999999484,2.999999999997449,-124.00000000000944,-154.99999999999403,-139.00000000000023,,-454.0000000000175
2020.01.20,-66.00000000001049,66.00000000001049,-96.99999999999153,-12.000000000000899,-137.00000000000045,-187.9999999999993,-180.0000000000024,,-613.9999999999945
2020.01.20,-38.0000000000047,60.99999999999994,-116.99999999998934,-46.999999999997044,-111.0000000000042,-180.99999999999784,-209.9999999999991,,-642.9999999999923
2020.01.20,-26.999999999999247,72.99999999998974,-93.99999999999409,-34.000000000000696,-93.00000000000352,-185.99999999999727,-192.99999999999872,,-554.0000000000039
2020.01.20,-43.999999999999595,43.999999999999595,-75.99999999998718,-24.999999999997247,-120.00000000000455,-173.9999999999964,-187.9999999999993,,-582.9999999999847
2020.01.20,-31.000000000003247,65.00000000000395,-82.99999999998863,-29.000000000001247,-112.99999999999955,-174.99999999999181,-193.99999999999417,,-559.9999999999748
2020.01.20,-58.000000000002494,39.999999999995595,-137.9999999999937,-60.00000000000449,-129.0000000000049,-197.99999999999818,-178.99999999999582,,-722.000000000004
2020.01.20,-83.9999999999952,12.999999999996348,-147.99999999999258,-68.00000000000139,-151.00000000001046,-180.99999999999784,-164.99999999999292,,-783.9999999999941
2020.01.20,-83.9999999999952,-11.999999999989797,-170.99999999998784,-90.99999999999665,-157.0000000000107,-183.99999999999528,-182.99999999999983,,-881.9999999999752
2020.01.20,-63.99999999999739,-5.000000000010552,-137.9999999999937,-80.00000000000229,-132.000000000005,-146.99999999999713,-137.9999999999937,,-703.9999999999998
2020.01.20,-22.999999999995246,68.00000000000139,-69.9999999999923,-17.000000000000348,-28.000000000005798,-103.99999999999298,-124.00000000000189,,-297.99999999998715
2020.01.20,-29.999999999996696,65.00000000000395,-99.99999999998899,-39.00000000000014,-54.000000000002046,-96.99999999999153,-114.00000000000298,,-368.9999999999784
2020.01.20,29.999999999996696,99.00000000000463,-102.99999999998644,-58.000000000002494,-5.000000000009663,-73.99999999999629,-73.00000000000084,,-183.99999999999437
2020.01.20,73.99999999999629,87.99999999999919,-48.99999999998794,-61.999999999995396,25.99999999999625,-13.999999999991797,-20.999999999993246,,42.000000000023334
2020.01.20,25.999999999992696,62.000000000006494,-34.99999999998504,-29.000000000001247,-24.00000000000091,-23.999999999990695,-56.0000000000005,,-79.9999999999792
2020.01.20,75.00000000000284,100.0000000000112,-51.99999999998539,-56.0000000000005,21.000000000000796,13.00000000000745,-53.999999999998494,,47.0000000000379
2020.01.20,80.99999999999774,117.99999999999588,-109.00000000000354,-87.99999999999919,21.99999999999136,58.000000000002494,9.999999999998899,,91.99999999998366
2020.01.20,49.99999999999449,79.00000000000685,-76.99999999999375,-68.99999999999685,-15.000000000000568,29.000000000001247,-60.99999999999994,,-63.99999999998852
2020.01.20,62.99999999999084,76.0000000000094,-100.99999999999554,-97.00000000000264,-3.0000000000001137,33.000000000005244,-31.999999999998696,,-60.999999999991516
2020.01.20,62.99999999999084,75.00000000000284,-100.99999999999554,-97.00000000000264,-12.000000000000455,67.00000000000594,13.00000000000745,,8.000000000008445
2020.01.20,82.00000000000429,117.00000000001154,-62.99999999999084,-56.0000000000005,16.999999999995907,48.000000000003595,39.00000000000014,,184.00000000002413
2020.01.20,109.00000000000354,89.99999999999008,-26.999999999999247,-63.99999999999739,51.00000000000193,80.00000000000229,43.999999999999595,,283.0000000000008
2020.01.20,85.00000000000173,36.999999999998145,-60.99999999999994,-104.99999999999955,24.999999999991473,118.00000000000699,63.00000000000195,,162.0000000000008
2020.01.20,86.99999999999264,42.0000000000087,-68.99999999998573,-107.99999999999699,21.99999999999136,102.00000000000209,68.99999999999685,,145.00000000000892
2020.01.20,99.99999999998899,-14.000000000002899,-49.99999999999449,-134.0000000000008,52.99999999999727,174.00000000000747,111.00000000000554,,240.00000000000108
2020.01.20,86.99999999999264,-39.999999999995595,-62.99999999999084,-153.00000000000313,55.999999999997385,145.00000000000622,182.00000000000438,,214.00000000001106
2020.01.20,93.99999999999409,-17.000000000000348,-114.99999999999844,-178.99999999999582,69.00000000000261,87.99999999999919,158.0000000000026,,98.00000000000388
2020.01.20,89.00000000000574,-4.000000000004,-95.00000000000064,-155.00000000000514,55.999999999997385,54.00000000000959,107.99999999999699,,52.99999999999993
2020.01.20,82.00000000000429,-86.99999999999264,-72.99999999998974,-182.00000000000438,33.999999999991815,113.00000000000753,165.00000000000404,,52.00000000002089
2020.01.20,65.00000000000395,-127.00000000001043,-95.999999999985,-204.99999999999963,12.000000000000455,85.00000000000173,133.00000000000534,,-132.99999999998363
2020.01.20,87.99999999999919,-92.00000000000318,-82.00000000000429,-197.00000000000273,31.999999999996476,92.00000000000318,116.00000000000499,,-43.00000000000638
2020.01.20,95.00000000000064,-112.000000000001,-80.99999999999774,-207.00000000000162,39.00000000000148,137.00000000000932,221.00000000000452,,92.0000000000156
2020.01.20,28.999999999990145,-104.99999999999955,-104.99999999999955,-178.99999999999582,-21.000000000000796,92.99999999999864,119.00000000000244,,-169.0000000000045
2020.01.20,7.999999999985796,-120.00000000000898,-89.99999999999008,-165.00000000000404,-36.000000000001364,62.000000000006494,82.00000000000429,,-259.00000000000784
2020.01.20,1.999999999990898,-143.00000000000423,-104.99999999999955,-171.99999999999437,-29.000000000010573,96.00000000000719,82.99999999999974,,-268.0000000000109
2020.01.20,-19.00000000001345,-130.0000000000079,-89.99999999999008,-146.99999999999713,-57.00000000000216,76.0000000000094,56.0000000000005,,-311.0000000000008
2020.01.20,-53.999999999998494,-148.99999999999915,-106.99999999999044,-138.00000000000477,-105.00000000000398,79.00000000000685,48.000000000003595,,-425.9999999999864
2020.01.20,-51.000000000001044,-147.99999999999258,-89.99999999999008,-116.00000000000499,-100.99999999999909,98.0000000000092,24.999999999997247,,-382.99999999998136
2020.01.20,-24.000000000001798,-126.0000000000039,-85.00000000000173,-83.9999999999952,-84.00000000000318,86.0000000000083,117.00000000000044,,-199.99999999999704
2020.01.21,-31.000000000003247,-133.99999999998968,-80.99999999999774,-87.00000000000374,-67.00000000000728,65.99999999999939,121.00000000000443,,-212.9999999999979
2020.01.21,-49.00000000001015,-131.99999999999878,-70.99999999999883,-97.9999999999981,-109.99999999999943,82.00000000000429,121.00000000000443,,-256.9999999999966
2020.01.21,-26.999999999999247,-141.99999999999767,-114.99999999999844,-148.0000000000037,-73.99999999999807,41.000000000002146,92.00000000000318,,-372.99999999999176
2020.01.21,-41.000000000002146,-134.99999999999625,-134.99999999999625,-170.99999999999892,-103.9999999999992,51.000000000001044,114.00000000000298,,-420.99999999998875
2020.01.21,-19.00000000001345,-117.99999999999588,-133.00000000000534,-170.99999999999892,-97.00000000000841,-9.999999999998899,43.999999999999595,,-504.0000000000213
2020.01.21,-2.999999999997449,-83.9999999999952,-133.99999999998968,-166.99999999999494,-103.9999999999992,53.00000000000304,104.00000000000409,,-334.9999999999693
2020.01.21,17.000000000000348,-62.000000000006494,-70.99999999999883,-121.00000000000443,84.99999999999375,142.00000000000878,128.00000000000588,,117.999999999999
2020.01.21,15.999999999993797,-28.999999999990145,-18.999999999991246,-60.00000000000449,209.99999999999375,182.99999999999983,173.00000000000094,,474.0000000000024
2020.01.21,-25.00000000000835,-8.000000000008,-48.000000000003595,-48.000000000003595,122.99999999999045,151.00000000000114,106.00000000000608,,250.99999999997414
2020.01.21,-36.0000000000138,-7.0000000000014495,-21.00000000000435,-21.00000000000435,122.99999999999045,186.00000000000838,94.00000000000519,,317.99999999998005
2020.01.21,-36.0000000000138,-26.999999999999247,-58.99999999998684,-58.99999999999794,99.99999999999432,116.00000000000499,53.00000000000304,,88.0000000000045
2020.01.21,-52.000000000007596,-35.999999999991594,-58.99999999998684,-55.000000000005045,110.99999999999,119.00000000000244,13.00000000000745,,41.00000000000881
2020.01.21,-41.000000000002146,-18.999999999991246,-26.999999999999247,-29.999999999996696,159.9999999999966,170.00000000000347,53.00000000000304,,266.00000000001376
2020.01.21,-72.0000000000054,-28.000000000005798,-75.99999999998718,-48.99999999999905,92.99999999998931,121.99999999999989,46.00000000000159,,35.99999999999335
2020.01.21,-52.000000000007596,-18.0000000000069,-92.99999999998754,-66.99999999999484,103.9999999999992,126.99999999999933,65.00000000000395,,66.00000000000561
2020.01.21,-32.0000000000098,8.999999999992347,-58.99999999998684,-43.999999999999595,171.99999999999704,148.99999999999915,90.99999999999665,,285.999999999989
2020.01.21,-36.999999999998145,19.999999999997797,-86.99999999999264,-48.99999999999905,155.9999999999917,80.00000000000229,26.000000000003798,,109.00000000000574
2020.01.21,-21.00000000000435,62.000000000006494,-41.000000000002146,-7.9999999999968985,216.99999999999875,167.00000000000603,75.9999999999983,,452.00000000000614
2020.01.21,-38.0000000000047,73.99999999999629,-70.99999999999883,-7.9999999999968985,121.99999999999989,148.99999999999915,119.99999999999788,,347.9999999999928
2020.01.21,-1.0000000000065512,95.00000000000064,-17.999999999984695,24.000000000001798,159.9999999999966,136.00000000000279,107.00000000000153,,503.0000000000121
2020.01.21,24.999999999986144,139.00000000000023,-28.000000000005798,17.000000000000348,201.99999999999818,228.00000000000597,100.00000000000009,,682.9999999999851
2020.01.21,18.0000000000069,174.00000000000747,-52.99999999999194,29.999999999996696,194.00000000000261,156.00000000000057,92.00000000000318,,611.0000000000255
2020.01.21,53.999999999998494,171.99999999999437,-76.99999999999375,-14.999999999998348,256.0000000000002,182.99999999999983,96.00000000000719,,669.0000000000081
2020.01.21,14.000000000002899,123.00000000000644,-46.999999999997044,-4.000000000004,204.9999999999983,157.00000000000713,65.99999999999939,,514.0000000000132
2020.01.21,-136.00000000000279,85.00000000000173,-106.00000000000608,41.9999999999976,15.999999999991132,137.00000000000932,31.999999999998696,,69.99999999998961
2020.01.21,-116.00000000000499,72.0000000000054,-82.00000000000429,34.99999999999615,6.000000000000227,136.00000000000279,55.000000000005045,,106.00000000000033
2020.01.21,-160.00000000000458,62.99999999999084,-95.999999999985,51.000000000001044,-93.00000000000352,82.99999999999974,12.000000000000899,,-140.00000000000054
2020.01.21,-134.00000000001188,65.00000000000395,-137.9999999999937,9.00000000000345,-73.0000000000075,57.00000000000705,11.00000000000545,,-202.99999999999318
2020.01.21,-82.00000000000429,15.00000000000945,-146.00000000000168,-61.999999999995396,-22.00000000000557,90.0000000000012,119.00000000000244,,-87.99999999999386
2020.01.21,-158.99999999999804,24.000000000001798,-112.99999999998533,17.000000000000348,-88.00000000000807,81.00000000000884,51.000000000001044,,-186.99999999997942
2020.01.21,-245.0000000000063,1.0000000000065512,-127.99999999999478,65.00000000000395,-186.9999999999976,11.00000000000545,-27.999999999994696,,-510.99999999997743
2020.01.21,-215.99999999999397,52.99999999999194,-139.9999999999846,51.99999999999649,-171.99999999999704,31.000000000003247,-49.99999999999449,,-441.99999999997846
2020.01.21,-207.00000000000162,-62.99999999999084,-180.0000000000024,-48.99999999999905,-204.9999999999983,78.00000000000028,7.0000000000014495,,-618.9999999999903
2020.01.21,-110.00000000001009,-18.999999999991246,-97.9999999999981,-27.999999999994696,15.999999999991132,124.00000000000189,24.000000000001798,,-90.99999999999929
2020.01.21,-70.99999999999883,73.99999999999629,-63.99999999999739,17.000000000000348,125.0,126.0000000000039,-34.99999999999615,,172.00000000000819
2020.01.21,-56.000000000011596,45.000000000006146,-73.99999999999629,-16.0000000000049,174.99999999999716,139.00000000000023,-76.99999999999375,,135.999999999997
2020.01.21,-36.999999999998145,137.00000000000932,-93.99999999999409,12.999999999996348,122.99999999999045,135.00000000000733,-78.99999999999574,,198.00000000001546
2020.01.21,-36.999999999998145,99.00000000000463,-116.99999999998934,-26.000000000003798,140.00000000000057,196.00000000000728,-56.0000000000005,,199.0000000000207
2020.01.21,4.000000000004,100.99999999999554,-78.99999999998464,-26.999999999999247,186.9999999999976,203.00000000000873,-32.999999999994145,,356.00000000002785
2020.01.21,4.000000000004,100.99999999999554,-78.99999999998464,-27.999999999994696,226.99999999998965,204.00000000000418,13.00000000000745,,442.0000000000215
2020.01.21,-5.999999999994898,62.000000000006494,-62.99999999999084,-33.000000000005244,280.9999999999917,220.00000000000907,24.000000000001798,,485.0000000000181
2020.01.21,-2.999999999997449,119.00000000000244,-34.000000000000696,19.999999999997797,355.99999999999454,235.00000000000742,33.000000000005244,,726.0000000000093
2020.01.21,-12.999999999996348,139.00000000000023,-58.000000000002494,24.000000000001798,364.9999999999949,252.0000000000078,70.99999999999883,,780.0000000000048
2020.01.21,-26.999999999999247,116.00000000000499,-82.00000000000429,0.999999999995449,335.9999999999985,279.00000000000705,100.00000000000009,,723.0000000000026
2020.01.21,11.00000000000545,165.9999999999995,-70.99999999999883,9.00000000000345,362.99999999999955,243.00000000000432,78.00000000000028,,799.0000000000136
2020.01.21,48.99999999998794,194.0000000000053,-76.99999999999375,-2.000000000002,391.9999999999959,230.000000000008,65.99999999999939,,852.0000000000008
2020.01.21,68.99999999998573,131.99999999999878,-45.99999999999049,-31.000000000003247,414.0000000000015,278.00000000000045,90.99999999999665,,906.9999999999893
2020.01.21,100.99999999999554,100.99999999999554,-34.99999999998504,-41.9999999999976,396.0000000000008,295.0000000000008,107.99999999999699,,924.000000000007
2020.01.22,99.99999999998899,133.00000000000534,-7.999999999985796,-27.999999999994696,399.0000000000009,270.99999999999903,99.00000000000463,,966.0000000000185
2020.01.22,92.00000000000318,139.00000000000023,4.000000000004,0.0,397.99999999999613,295.0000000000008,109.99999999999899,,1038.0000000000034
2020.01.22,83.9999999999952,140.0000000000068,-45.000000000006146,-26.000000000003798,361.99999999999477,226.99999999999943,79.00000000000685,,820.9999999999931
2020.01.22,68.99999999998573,150.99999999999002,-75.00000000000284,-38.0000000000047,310.99999999999284,235.00000000000742,84.0000000000063,,736.9999999999748
2020.01.22,53.999999999998494,158.99999999999804,-112.99999999998533,-51.99999999999649,281.9999999999965,243.00000000000432,48.000000000003595,,621.0000000000191
2020.01.22,93.99999999999409,253.99999999999866,-116.00000000000499,-26.000000000003798,348.99999999998954,299.00000000000483,101.00000000000664,,954.9999999999848
2020.01.22,117.99999999999588,262.00000000000665,-123.99999999999079,-43.00000000000415,325.00000000000284,306.00000000000625,97.9999999999981,,942.0000000000148
2020.01.22,103.99999999999298,302.0000000000023,-117.99999999999588,-4.000000000004,354.99999999998977,321.0000000000046,104.99999999999955,,1064.9999999999893
2020.01.22,136.00000000000279,296.0000000000074,-119.00000000000244,-33.000000000005244,310.99999999999284,276.00000000000955,92.99999999999864,,960.0000000000035
2020.01.22,117.99999999999588,269.00000000000813,-153.00000000000313,-58.99999999999794,203.99999999999352,201.00000000000674,36.0000000000027,,616.0000000000059
2020.01.22,85.00000000000173,234.00000000000088,-160.00000000000458,-63.99999999999739,188.99999999999295,214.00000000000307,46.999999999997044,,544.9999999999937
2020.01.22,106.00000000000608,259.9999999999936,-161.99999999999548,-63.00000000000195,219.99999999999886,223.00000000000654,68.00000000000139,,652.000000000009
2020.01.22,92.00000000000318,242.00000000000887,-141.99999999999767,-46.999999999997044,225.9999999999991,218.00000000000708,68.00000000000139,,657.0000000000249
2020.01.22,96.99999999999153,251.00000000000122,-137.9999999999937,-44.99999999999504,236.99999999999477,274.00000000000756,75.9999999999983,,752.0000000000047
