date,EURUSD,USDCAD,EURCHF,CADCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2020.01.21,-45.000000000006146,-147.99999999999258,-116.00000000000499,-134.0000000000008,-111.0000000000042,43.00000000000415,53.00000000000304,,-458.0000000000015
2020.01.21,-56.99999999999594,-144.99999999999514,-136.00000000000279,-148.99999999999915,-114.00000000000432,39.00000000000014,84.0000000000063,,-477.99999999999085
2020.01.21,-49.00000000001015,-143.00000000000423,-129.00000000000134,-175.00000000000293,-109.99999999999943,21.999999999999797,63.99999999999739,,-520.0000000000209
2020.01.21,-46.0000000000127,-150.00000000000568,-139.00000000000023,-178.99999999999582,-112.99999999999955,23.00000000000635,78.00000000000028,,-526.0000000000073
2020.01.21,-46.999999999997044,-144.99999999999514,-137.9999999999937,-175.99999999999838,-118.00000000000921,-22.999999999995246,38.0000000000047,,-608.9999999999841
2020.01.21,-19.999999999997797,-120.00000000000898,-139.00000000000023,-178.99999999999582,-123.00000000000466,-13.999999999991797,38.0000000000047,,-556.9999999999947
2020.01.21,-9.999999999998899,-100.99999999999554,-134.99999999999625,-168.00000000000148,-105.00000000000398,50.0000000000056,97.9999999999981,,-370.9999999999925
2020.01.21,2.999999999997449,-69.00000000000794,-72.0000000000054,-124.00000000000189,81.99999999999363,138.00000000000477,121.00000000000443,,78.99999999998505
2020.01.21,-42.999999999993044,-34.000000000000696,-70.99999999999883,-85.99999999999719,75.00000000000284,142.00000000000878,90.99999999999665,,74.0000000000185
2020.01.21,-38.0000000000047,-17.000000000000348,-48.000000000003595,-48.000000000003595,121.99999999999989,153.00000000000313,90.0000000000012,,213.99999999999199
2020.01.21,-60.99999999999994,-49.00000000001015,-79.99999999999119,-70.0000000000034,49.99999999999716,92.99999999999864,31.999999999998696,,-85.00000000001017
2020.01.21,-65.00000000000395,-43.999999999999595,-72.99999999998974,-73.99999999999629,67.99999999999784,90.0000000000012,-5.999999999994898,,-103.99999999998546
2020.01.21,-53.00000000001415,-39.999999999995595,-80.99999999999774,-72.0000000000054,92.99999999998931,118.00000000000699,12.000000000000899,,-23.0000000000157
2020.01.21,-73.00000000001194,-32.999999999994145,-85.99999999998609,-63.00000000000195,87.99999999999386,111.00000000000554,29.999999999996696,,-25.99999999999799
2020.01.21,-72.0000000000054,-29.999999999996696,-96.99999999999153,-70.99999999999883,78.99999999999352,115.00000000000954,43.00000000000415,,-32.99999999998529
2020.01.21,-53.00000000001415,-22.999999999995246,-95.999999999985,-68.00000000000139,86.99999999998909,114.00000000000298,46.999999999997044,,7.999999999993349
2020.01.21,-52.000000000007596,5.999999999994898,-87.99999999999919,-51.000000000001044,115.99999999999966,80.00000000000229,18.0000000000069,,28.999999999995914
2020.01.21,-52.000000000007596,17.000000000000348,-95.999999999985,-56.99999999999594,117.999999999995,70.0000000000034,-2.000000000002,,-1.9999999999917826
2020.01.21,-46.999999999997044,60.99999999999994,-72.99999999998974,-10.999999999994348,114.99999999999488,121.00000000000443,46.999999999997044,,213.00000000001518
2020.01.21,-46.999999999997044,53.999999999998494,-97.9999999999981,-38.0000000000047,78.99999999999352,128.00000000000588,70.99999999999883,,148.9999999999969
2020.01.21,-42.0000000000087,93.99999999999409,-31.000000000003247,12.999999999996348,116.99999999999022,128.00000000000588,87.00000000000374,,365.99999999997834
2020.01.21,-28.000000000005798,114.99999999999844,-106.00000000000608,-19.999999999997797,128.99999999999068,156.00000000000057,67.00000000000594,,312.9999999999859
2020.01.21,2.999999999997449,157.00000000000713,-106.99999999999044,-36.999999999998145,135.99999999999568,137.00000000000932,48.000000000003595,,337.0000000000246
2020.01.21,-15.00000000000945,120.00000000000898,-116.00000000000499,-39.999999999995595,164.00000000000148,139.00000000000023,39.00000000000014,,291.0000000000008
2020.01.21,-151.9999999999966,69.00000000000794,-167.9999999999904,-51.000000000001044,3.0000000000001137,117.00000000000044,19.00000000000235,,-162.99999999997712
2020.01.21,-180.0000000000024,52.000000000007596,-119.00000000000244,31.999999999998696,-27.000000000001023,125.00000000000844,19.999999999997797,,-96.99999999999334
2020.01.21,-167.00000000000603,59.000000000009045,-112.99999999998533,12.999999999996348,-121.99999999999989,70.0000000000034,-7.0000000000014495,,-266.99999999998386
2020.01.21,-178.99999999999582,45.000000000006146,-153.00000000000313,4.999999999999449,-115.99999999999966,31.000000000003247,-10.999999999994348,,-377.9999999999842
2020.01.21,-147.99999999999258,-15.999999999993797,-188.9999999999947,-70.0000000000034,-97.00000000000841,41.000000000002146,9.00000000000345,,-469.9999999999873
2020.01.21,-171.00000000001003,-5.999999999994898,-164.99999999999292,-63.00000000000195,-112.00000000000898,73.00000000000084,48.99999999999905,,-395.00000000000887
2020.01.21,-259.9999999999936,-22.999999999995246,-139.00000000000023,14.000000000002899,-203.00000000000296,-39.00000000000014,-80.99999999999774,,-730.9999999999869
2020.01.21,-253.00000000001432,-11.00000000000545,-171.99999999999437,31.999999999998696,-204.9999999999983,-40.99999999999105,-83.9999999999952,,-734.0
2020.01.21,-215.99999999999397,-66.00000000001049,-187.99999999998818,-53.00000000000304,-213.00000000000807,28.000000000005798,-51.000000000001044,,-758.999999999999
2020.01.21,-217.0000000000005,-76.99999999999375,-194.0000000000053,-78.99999999999574,-222.99999999999898,67.00000000000594,-9.999999999998899,,-732.9999999999872
2020.01.21,-117.00000000001154,-31.000000000003247,-133.00000000000534,-66.99999999999484,-22.00000000000557,99.00000000000463,-63.99999999999739,,-335.0000000000133
2020.01.21,-73.00000000001194,21.00000000000435,-78.99999999998464,-26.000000000003798,113.99999999999011,115.00000000000954,-85.00000000000173,,-12.99999999999811
2020.01.21,-76.99999999999375,45.000000000006146,-107.99999999999699,-12.999999999996348,122.99999999999045,99.00000000000463,-119.99999999999788,,-50.99999999998376
2020.01.21,-51.000000000001044,85.00000000000173,-143.00000000000423,-56.99999999999594,119.99999999999034,129.00000000000134,-90.0000000000012,,-7.00000000000901
2020.01.21,-42.999999999993044,83.9999999999952,-117.99999999999588,-29.000000000001247,129.99999999999545,187.9999999999993,-60.99999999999994,,150.99999999999983
2020.01.21,-5.000000000010552,70.99999999999883,-102.99999999998644,-53.999999999998494,176.00000000000193,200.00000000000017,-34.000000000000696,,251.00000000000477
2020.01.21,-29.00000000001235,53.999999999998494,-100.99999999999554,-75.9999999999983,208.99999999998897,197.00000000000273,9.00000000000345,,262.9999999999875
2020.01.21,-26.999999999999247,52.99999999999194,-75.00000000000284,-41.000000000002146,280.00000000000114,192.99999999999872,-15.999999999993797,,366.9999999999938
2020.01.21,-19.999999999997797,116.00000000000499,-72.0000000000054,0.0,325.9999999999934,204.00000000000418,19.999999999997797,,573.9999999999973
2020.01.21,-32.0000000000098,104.99999999999955,-93.99999999999409,-12.000000000000899,331.00000000000307,248.99999999999923,68.99999999999685,,615.9999999999939
2020.01.21,-32.0000000000098,103.00000000000864,-96.99999999999153,-19.999999999997797,296.99999999999704,240.00000000000688,65.00000000000395,,556.0000000000174
2020.01.21,7.999999999985796,160.00000000000458,-85.00000000000173,-5.999999999994898,342.9999999999893,217.0000000000005,57.00000000000705,,693.9999999999907
2020.01.21,39.999999999995595,120.99999999999334,-76.99999999999375,-38.0000000000047,375.99999999999056,230.000000000008,55.000000000005045,,706.999999999994
2020.01.21,70.99999999999883,93.99999999999409,-59.99999999999339,-56.99999999999594,379.99999999999545,248.99999999999923,68.99999999999685,,745.9999999999951
2020.01.22,73.99999999999629,93.00000000000975,-52.99999999999194,-46.999999999997044,361.99999999999477,251.00000000000122,53.999999999998494,,734.0000000000116
2020.01.22,83.9999999999952,97.9999999999981,-36.999999999998145,-34.000000000000696,381.9999999999908,252.0000000000078,78.00000000000028,,822.9999999999932
2020.01.22,78.00000000000028,110.00000000001009,-48.99999999998794,-53.00000000000304,352.99999999999443,226.00000000000398,65.00000000000395,,730.0000000000217
2020.01.22,65.00000000000395,134.99999999999625,-82.00000000000429,-44.99999999999504,289.0000000000015,221.00000000000452,58.000000000002494,,641.0000000000093
2020.01.22,51.99999999998539,129.00000000000134,-124.99999999999733,-65.99999999999939,268.99999999999125,229.00000000000142,46.00000000000159,,533.9999999999843
2020.01.22,53.999999999998494,157.00000000000713,-129.99999999998568,-60.99999999999994,268.99999999999125,241.00000000000233,46.999999999997044,,577.0000000000107
2020.01.22,82.00000000000429,238.0000000000049,-139.00000000000023,-48.000000000003595,283.9999999999918,259.0000000000092,63.99999999999739,,740.0000000000038
2020.01.22,99.00000000000463,261.0000000000001,-127.99999999999478,-46.00000000000159,313.99999999999295,299.00000000000483,80.99999999999774,,880.0000000000039
2020.01.22,97.9999999999981,269.9999999999925,-134.99999999999625,-48.000000000003595,268.99999999999125,242.00000000000887,57.00000000000705,,752.999999999998
2020.01.22,110.99999999999443,262.00000000000665,-163.00000000000205,-73.99999999999629,170.0000000000017,192.00000000000327,28.000000000005798,,526.0000000000135
2020.01.22,82.00000000000429,225.99999999999287,-170.00000000000347,-70.99999999999883,182.99999999999272,200.00000000000017,35.00000000000725,,484.999999999995
2020.01.22,85.00000000000173,224.000000000002,-167.00000000000603,-70.0000000000034,176.00000000000193,208.00000000000819,46.00000000000159,,502.000000000006
2020.01.22,89.99999999999008,236.99999999999832,-177.00000000000495,-77.00000000000485,200.9999999999934,204.00000000000418,58.99999999999794,,536.9999999999742
2020.01.22,92.00000000000318,242.00000000000887,-156.00000000000057,-56.99999999999594,214.9999999999892,218.00000000000708,68.00000000000139,,622.0000000000132
2020.01.22,79.99999999999119,234.00000000000088,-173.99999999998528,-68.00000000000139,182.99999999999272,234.00000000000088,43.00000000000415,,532.0000000000032
2020.01.22,65.00000000000395,205.99999999999508,-173.00000000000094,-78.99999999999574,159.9999999999966,235.00000000000742,43.00000000000415,,457.0000000000105
2020.01.22,58.99999999998684,207.00000000000162,-187.99999999998818,-88.99999999999464,132.99999999999557,242.00000000000887,46.00000000000159,,410.00000000001165
2020.01.22,85.99999999998609,204.00000000000418,-190.00000000000128,-102.99999999999754,185.99999999999284,257.0000000000072,58.99999999999794,,498.9999999999895
2020.01.22,89.00000000000574,195.9999999999962,-202.9999999999976,-127.99999999999478,179.9999999999926,274.00000000000756,75.9999999999983,,484.000000000008
2020.01.22,59.99999999999339,171.99999999999437,-529.0000000000017,-326.0000000000041,188.99999999999295,289.0000000000059,107.00000000000153,,-38.000000000017565
2020.01.22,60.99999999999994,184.99999999999073,-428.9999999999905,-258.9999999999981,194.00000000000261,297.00000000000284,131.99999999999878,,181.00000000000628
2020.01.22,96.00000000000719,157.00000000000713,-400.00000000000034,-273.9999999999965,283.00000000000125,306.00000000000625,121.00000000000443,,289.00000000002944
2020.01.22,62.000000000006494,160.00000000000458,-504.9999999999999,-326.9999999999995,253.99999999999068,329.00000000000153,129.9999999999968,,103.00000000000071
2020.01.22,-5.999999999994898,68.00000000000139,-560.0000000000049,-341.99999999999784,159.9999999999966,306.00000000000625,100.00000000000009,,-273.9999999999933
2020.01.22,-18.0000000000069,51.000000000001044,-421.99999999998903,-280.00000000000244,164.99999999999204,314.0000000000032,134.0000000000008,,-56.00000000000125
2020.01.22,-26.999999999999247,46.999999999997044,-375.9999999999986,-290.00000000000136,137.00000000000045,297.00000000000284,148.0000000000037,,-63.99999999999517
2020.01.22,41.99999999998649,49.99999999999449,-390.0000000000015,-300.99999999999574,226.99999999998965,291.0000000000079,107.00000000000153,,25.999999999982947
2020.01.22,72.99999999998974,25.999999999992696,-370.00000000000364,-326.0000000000041,262.999999999991,294.00000000000534,104.99999999999955,,64.99999999997067
2020.01.22,103.99999999999298,0.0,-337.99999999999386,-336.00000000000296,263.9999999999958,278.00000000000045,45.000000000006146,,16.99999999999853
2020.01.22,69.9999999999923,-46.999999999997044,-309.0000000000037,-322.9999999999955,236.99999999999477,287.9999999999994,39.00000000000014,,-45.00000000000958
2020.01.22,11.00000000000545,-232.00000000000998,-285.99999999998624,-344.99999999999534,179.9999999999926,328.0000000000061,68.99999999999685,,-274.99999999999056
2020.01.22,7.999999999985796,-194.99999999998963,-266.999999999995,-312.00000000000114,185.99999999999284,309.99999999999915,40.00000000000669,,-230.0000000000013
2020.01.22,-63.000000000013046,-146.00000000000168,-243.99999999999977,-263.99999999999756,152.9999999999916,319.0000000000026,79.00000000000685,,-166.000000000011
2020.01.22,28.000000000005798,-123.00000000000644,-146.00000000000168,-236.99999999999832,284.9999999999966,339.0000000000004,112.000000000001,,257.99999999999727
2020.01.22,143.00000000000423,-34.000000000000696,-139.9999999999846,-175.00000000000293,420.0000000000017,-149.99999999999457,-402.00000000000233,,-337.9999999999792
2020.01.22,139.00000000000023,581.9999999999936,-188.9999999999947,109.00000000000354,382.99999999999557,-117.99999999999588,-385.000000000002,,521.0000000000002
2020.01.22,7.999999999985796,469.99999999999267,-175.99999999999838,109.99999999999899,277.000000000001,-112.000000000001,-329.00000000000153,,247.99999999997755
2020.01.22,28.999999999990145,383.0,-181.9999999999933,43.00000000000415,265.00000000000057,-51.99999999999649,-222.99999999999542,,263.00000000000966
2020.01.22,21.999999999988695,723.0000000000069,-181.9999999999933,229.99999999999687,265.99999999999113,-135.99999999999167,-334.00000000000097,,588.9999999999977
2020.01.22,51.000000000001044,844.0000000000003,-160.99999999998892,312.00000000000114,298.9999999999924,-187.9999999999993,-351.99999999999676,,805.0000000000098
2020.01.22,58.000000000002494,825.0000000000091,-116.99999999998934,322.00000000000006,310.0000000000023,-191.99999999999218,-331.999999999999,,874.0000000000333
2020.01.22,48.000000000003595,856.9999999999967,-123.99999999999079,329.00000000000153,287.9999999999967,-190.99999999999673,-334.00000000000097,,873.00000000001
2020.01.22,15.999999999993797,849.0000000000109,-95.00000000000064,361.0000000000002,274.9999999999915,-223.99999999999088,-370.9999999999991,,811.0000000000055
2020.01.22,-12.999999999996348,827.0,-102.00000000000209,378.00000000000057,253.99999999999068,-221.99999999999997,-392.00000000000347,,729.9999999999895
2020.01.22,-7.0000000000014495,764.9999999999934,-89.99999999999008,346.0000000000019,260.9999999999957,-188.9999999999947,-365.99999999999966,,720.0000000000049
2020.01.22,-9.000000000014552,760.0000000000051,-65.99999999998829,351.99999999999676,275.99999999999625,-170.99999999999892,-373.00000000000114,,768.9999999999955
2020.01.22,-9.999999999998899,764.9999999999934,-63.99999999999739,370.9999999999991,256.0000000000002,-173.00000000000094,-368.9999999999971,,775.9999999999986
2020.01.22,-31.000000000003247,724.9999999999978,-72.99999999998974,353.0000000000033,268.99999999999125,-166.99999999999494,-341.0000000000024,,735.0000000000019
2020.01.23,-34.000000000000696,722.0000000000005,-65.00000000000395,378.00000000000057,269.999999999996,-181.9999999999933,-293.99999999999426,,795.0000000000048
2020.01.23,-12.000000000012001,730.0000000000084,-61.99999999998429,373.99999999999653,304.9999999999926,-163.99999999999747,-288.9999999999948,,882.0000000000091
2020.01.23,-38.0000000000047,761.999999999996,-60.99999999999994,388.9999999999949,286.9999999999919,-198.99999999999363,-349.99999999999477,,789.9999999999898
2020.01.23,-46.999999999997044,760.9999999999894,-48.000000000003595,402.00000000000233,322.00000000000273,-184.99999999999073,-366.9999999999951,,838.0000000000081
2020.01.23,-45.000000000006146,822.9999999999959,-48.99999999998794,446.00000000000193,353.9999999999992,-223.99999999999088,-383.0,,922.0000000000118
2020.01.23,-73.99999999999629,836.9999999999989,-58.000000000002494,439.99999999999596,360.99999999999,-735.9999999999923,-481.9999999999935,,288.00000000000034
2020.01.23,22.999999999995246,946.0000000000024,-35.999999999991594,468.9999999999972,527.000000000001,-697.9999999999986,-454.9999999999943,,776.0000000000111
2020.01.23,28.000000000005798,948.9999999999999,-28.000000000005798,478.9999999999961,552.9999999999973,-663.999999999998,-417.0000000000007,,899.9999999999945
2020.01.23,12.999999999996348,943.000000000005,-53.999999999998494,451.0000000000014,515.9999999999911,-719.9999999999984,-453.0000000000034,,695.9999999999936
2020.01.23,7.0000000000014495,946.0000000000024,-35.999999999991594,473.0000000000012,512.0000000000005,-740.9999999999917,-508.9999999999928,,652.0000000000296
2020.01.23,21.999999999988695,981.0000000000097,-21.00000000000435,494.00000000000557,536.0000000000014,-745.9999999999911,-529.9999999999972,,736.0000000000126
2020.01.23,68.00000000000139,1001.9999999999918,-7.999999999985796,488.999999999995,603.9999999999992,-712.9999999999969,-502.00000000000244,,940.000000000002
2020.01.23,63.99999999999739,1038.99999999999,-4.999999999988347,507.0000000000019,650.9999999999962,-700.999999999996,-486.999999999993,,1068.0000000000084
2020.01.23,66.99999999999484,1052.0000000000084,-8.999999999992347,512.9999999999968,621.9999999999999,-675.9999999999989,-468.00000000000176,,1101.000000000007
2020.01.23,68.00000000000139,1052.0000000000084,-14.000000000002899,510.99999999999477,631.9999999999908,-653.999999999999,-446.9999999999974,,1147.999999999996
2020.01.23,68.99999999998573,1055.000000000006,-29.999999999996696,495.9999999999964,646.9999999999914,-607.9999999999974,-470.9999999999992,,1157.9999999999864
2020.01.23,68.99999999998573,1069.0000000000089,-31.999999999987594,502.9999999999979,679.000000000002,-615.9999999999943,-478.0000000000006,,1194.0000000000123
2020.01.23,69.9999999999923,1035.0000000000082,-48.99999999998794,483.0000000000001,703.000000000003,-628.9999999999907,-469.99999999999267,,1143.000000000032
2020.01.23,-1.0000000000065512,963.0000000000027,-63.99999999999739,461.99999999999574,605.9999999999945,-702.9999999999981,-464.9999999999932,,797.9999999999977
2020.01.23,-1.0000000000065512,961.9999999999961,-95.00000000000064,451.0000000000014,572.9999999999933,-737.9999999999942,-469.99999999999267,,681.9999999999968
2020.01.23,24.999999999986144,975.9999999999991,-60.99999999999994,458.9999999999983,589.9999999999892,-737.9999999999942,-519.9999999999983,,730.9999999999803
2020.01.23,25.999999999992696,974.9999999999925,-104.99999999999955,443.0000000000045,665.9999999999968,-684.9999999999911,-508.9999999999928,,811.0000000000032
2020.01.23,76.99999999999375,1004.0000000000049,-116.00000000000499,399.0000000000049,703.9999999999935,-695.0000000000011,-493.99999999999443,,878.9999999999967
2020.01.23,52.99999999999194,1012.9999999999973,-109.00000000000354,434.9999999999965,700.0000000000028,-695.9999999999966,-542.9999999999935,,852.9999999999949
2020.01.23,42.999999999993044,1025.9999999999936,-109.99999999998789,433.0000000000056,685.0000000000023,-703.9999999999935,-539.0000000000006,,834.0000000000122
2020.01.23,1.999999999990898,1036.999999999999,-150.99999999999002,429.0000000000016,605.9999999999945,-705.0000000000001,-563.0000000000024,,654.9999999999935
2020.01.23,-25.999999999992696,994.000000000006,-147.99999999999258,441.0000000000025,545.0000000000017,-685.9999999999977,-514.0000000000033,,606.000000000024
2020.01.23,-26.999999999999247,924.9999999999981,-124.99999999999733,409.99999999999926,546.999999999997,-651.999999999997,-486.999999999993,,591.000000000008
2020.01.23,-5.999999999994898,930.0000000000086,-104.99999999999955,433.0000000000056,527.9999999999916,-652.9999999999925,-563.9999999999978,,563.000000000021
2020.01.23,4.999999999988347,954.0000000000103,-89.00000000000574,449.9999999999948,583.999999999989,-686.9999999999932,-607.0000000000019,,609.9999999999817
2020.01.23,-25.999999999992696,977.99999999999,-42.999999999993044,468.00000000000176,612.9999999999995,-697.9999999999986,-641.0000000000027,,651.0000000000041
2020.01.23,-167.00000000000603,937.00000000001,-122.99999999998423,504.00000000000443,405.00000000000114,-709.9999999999995,-644.0000000000001,,202.00000000002558
2020.01.23,17.000000000000348,939.0000000000009,79.00000000000685,487.0000000000041,659.9999999999966,-644.0000000000001,-617.0000000000009,,921.0000000000082
2020.01.23,177.99999999998929,842.0000000000094,175.00000000001404,426.9999999999996,941.9999999999931,-597.9999999999985,-626.9999999999998,,1339.000000000007
2020.01.23,204.99999999998852,828.0000000000065,130.0000000000079,319.99999999999807,1045.9999999999923,-474.9999999999921,-558.9999999999984,,1495.0000000000025
2020.01.23,390.9999999999858,835.000000000008,215.00000000000963,302.0000000000023,1222.999999999999,-430.9999999999925,-451.9999999999969,,2083.000000000015
2020.01.23,458.9999999999872,846.9999999999977,235.00000000000742,287.0000000000039,1326.9999999999982,-276.9999999999939,-353.99999999999875,,2524.000000000002
2020.01.23,497.99999999999847,842.0000000000094,235.00000000000742,273.000000000001,1359.9999999999995,-126.99999999999933,-281.99999999999335,,2799.000000000023
2020.01.23,445.0000000000065,800.0000000000007,192.00000000001438,253.0000000000032,1284.9999999999966,-91.99999999999208,-280.00000000000244,,2603.000000000027
