names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,['EURGBP'],80.0,-0.1264945985387162,B
GBPUSD,30,['EURGBP'],80.0,0.23560933950511267,S
EURUSD,10,"['USDJPY', 'CADJPY']",80.0,1.0,S
USDJPY,10,['EURCHF'],80.0,-0.976,B
USDCAD,30,"['GBPAUD', 'GBPCAD']",80.0,-0.3601425993167481,B
NZDUSD,30,['NZDUSD'],100.0,0.6686794947398664,S
CHFJPY,10,"['EURGBP', 'EURUSD']",80.0,-0.1943333333333333,B
CADCHF,15,"['EURGBP', 'GBPAUD']",80.0,0.010453990453990454,S
AUDCHF,15,['AUDCAD'],100.0,-0.5332907647907649,B
GBPAUD,10,['CADJPY'],80.0,0.27566666666666667,S
EURJPY,10,['EURUSD'],80.0,0.2076666666666666,S
EURCAD,15,['EURGBP'],80.0,0.4229034854034856,S
EURNZD,10,"['AUDCAD', 'CADJPY']",100.0,1.0,S
CADJPY,10,['EURCHF'],80.0,-1.0,B
AUDJPY,20,['EURUSD'],100.0,0.4398449328449332,S
AUDCAD,10,"['USDCHF', 'GBPCHF', 'EURCAD', 'EURCHF', 'CADJPY']",100.0,0.2,S
AUDNZD,15,['GBPUSD'],100.0,-0.7345421245421244,B
