date,EURJPY,empty,sum
2019.11.11,-111.99999999999477,,-111.99999999999477
2019.11.11,-65.99999999998829,,-65.99999999998829
2019.11.11,-21.99999999999136,,-21.99999999999136
2019.11.11,-9.999999999990905,,-9.999999999990905
2019.11.11,-24.00000000000091,,-24.00000000000091
2019.11.11,-149.99999999999147,,-149.99999999999147
2019.11.11,-176.9999999999925,,-176.9999999999925
2019.11.11,-146.0000000000008,,-146.0000000000008
2019.11.11,-198.99999999999807,,-198.99999999999807
2019.11.11,-213.99999999999864,,-213.99999999999864
2019.11.11,-214.9999999999892,,-214.9999999999892
2019.11.11,-188.99999999999295,,-188.99999999999295
2019.11.11,-220.99999999998943,,-220.99999999998943
2019.11.11,-205.99999999998886,,-205.99999999998886
2019.11.11,-193.9999999999884,,-193.9999999999884
2019.11.11,-185.99999999999284,,-185.99999999999284
2019.11.11,-305.9999999999974,,-305.9999999999974
2019.11.11,-304.9999999999926,,-304.9999999999926
2019.11.11,-260.9999999999957,,-260.9999999999957
2019.11.11,-274.9999999999915,,-274.9999999999915
2019.11.11,-262.00000000000045,,-262.00000000000045
2019.11.11,-234.99999999999943,,-234.99999999999943
2019.11.11,-251.99999999999534,,-251.99999999999534
2019.11.11,-197.9999999999933,,-197.9999999999933
2019.11.11,-194.99999999999318,,-194.99999999999318
2019.11.11,-170.0000000000017,,-170.0000000000017
2019.11.11,-224.99999999999432,,-224.99999999999432
2019.11.11,-248.99999999999523,,-248.99999999999523
2019.11.11,-257.99999999999557,,-257.99999999999557
2019.11.11,-210.99999999999852,,-210.99999999999852
2019.11.11,-137.00000000000045,,-137.00000000000045
2019.11.11,-119.99999999999034,,-119.99999999999034
2019.11.11,-113.99999999999011,,-113.99999999999011
2019.11.11,-128.99999999999068,,-128.99999999999068
2019.11.11,-98.99999999998954,,-98.99999999998954
2019.11.11,-54.000000000002046,,-54.000000000002046
2019.11.11,-42.999999999992156,,-42.999999999992156
2019.11.11,-13.999999999995794,,-13.999999999995794
2019.11.11,-22.999999999996135,,-22.999999999996135
2019.11.11,-30.9999999999917,,-30.9999999999917
2019.11.11,-61.99999999999761,,-61.99999999999761
2019.11.11,-80.99999999998886,,-80.99999999998886
2019.11.11,-73.99999999999807,,-73.99999999999807
2019.11.11,-76.99999999999818,,-76.99999999999818
2019.11.11,-87.99999999999386,,-87.99999999999386
2019.11.11,-86.99999999998909,,-86.99999999998909
2019.11.11,-78.99999999999352,,-78.99999999999352
2019.11.11,-87.99999999999386,,-87.99999999999386
2019.11.12,-156.99999999999648,,-156.99999999999648
2019.11.12,-86.99999999998909,,-86.99999999998909
2019.11.12,-75.9999999999934,,-75.9999999999934
2019.11.12,-74.99999999998863,,-74.99999999998863
2019.11.12,-93.99999999999409,,-93.99999999999409
2019.11.12,-28.999999999996362,,-28.999999999996362
2019.11.12,-0.999999999990564,,-0.999999999990564
2019.11.12,-24.00000000000091,,-24.00000000000091
2019.11.12,-33.999999999991815,,-33.999999999991815
2019.11.12,-24.999999999991473,,-24.999999999991473
2019.11.12,-21.99999999999136,,-21.99999999999136
2019.11.12,17.000000000010118,,17.000000000010118
2019.11.12,15.000000000000568,,15.000000000000568
2019.11.12,15.000000000000568,,15.000000000000568
2019.11.12,30.000000000001137,,30.000000000001137
2019.11.12,43.00000000000637,,43.00000000000637
2019.11.12,96.00000000000364,,96.00000000000364
2019.11.12,189.00000000000716,,189.00000000000716
2019.11.12,130.00000000000966,,130.00000000000966
2019.11.12,88.99999999999864,,88.99999999999864
2019.11.12,14.000000000010004,,14.000000000010004
2019.11.12,-10.99999999999568,,-10.99999999999568
2019.11.12,16.000000000005343,,16.000000000005343
2019.11.12,16.000000000005343,,16.000000000005343
2019.11.12,-39.99999999999204,,-39.99999999999204
2019.11.12,-63.99999999999295,,-63.99999999999295
2019.11.12,-81.99999999999363,,-81.99999999999363
2019.11.12,-83.99999999998897,,-83.99999999998897
2019.11.12,-134.00000000000034,,-134.00000000000034
2019.11.12,-120.99999999999511,,-120.99999999999511
2019.11.12,-150.99999999999625,,-150.99999999999625
2019.11.12,-143.99999999999125,,-143.99999999999125
2019.11.12,-186.9999999999976,,-186.9999999999976
2019.11.12,-197.9999999999933,,-197.9999999999933
2019.11.12,-167.99999999999216,,-167.99999999999216
2019.11.12,-219.99999999999886,,-219.99999999999886
2019.11.12,-197.9999999999933,,-197.9999999999933
2019.11.12,-248.99999999999523,,-248.99999999999523
2019.11.12,-235.99999999999,,-235.99999999999
2019.11.12,-320.99999999999795,,-320.99999999999795
2019.11.12,-311.9999999999976,,-311.9999999999976
2019.11.12,-329.9999999999983,,-329.9999999999983
2019.11.12,-411.9999999999919,,-411.9999999999919
2019.11.12,-426.00000000000193,,-426.00000000000193
2019.11.12,-396.99999999999136,,-396.99999999999136
2019.11.12,-399.9999999999915,,-399.9999999999915
2019.11.12,-408.9999999999918,,-408.9999999999918
2019.11.12,-430.9999999999974,,-430.9999999999974
2019.11.13,-423.9999999999924,,-423.9999999999924
2019.11.13,-403.99999999999636,,-403.99999999999636
2019.11.13,-400.99999999999625,,-400.99999999999625
2019.11.13,-370.9999999999951,,-370.9999999999951
2019.11.13,-430.9999999999974,,-430.9999999999974
