date,EURJPY,empty,sum
2019.11.11,-54.000000000002046,,-54.000000000002046
2019.11.11,-4.9999999999954525,,-4.9999999999954525
2019.11.11,30.000000000001137,,30.000000000001137
2019.11.11,-7.999999999995566,,-7.999999999995566
2019.11.11,10.000000000005116,,10.000000000005116
2019.11.11,-149.99999999999147,,-149.99999999999147
2019.11.11,-128.99999999999068,,-128.99999999999068
2019.11.11,-118.99999999999977,,-118.99999999999977
2019.11.11,-152.9999999999916,,-152.9999999999916
2019.11.11,-198.99999999999807,,-198.99999999999807
2019.11.11,-168.99999999999693,,-168.99999999999693
2019.11.11,-158.99999999999181,,-158.99999999999181
2019.11.11,-205.99999999998886,,-205.99999999998886
2019.11.11,-177.99999999999727,,-177.99999999999727
2019.11.11,-146.99999999999136,,-146.99999999999136
2019.11.11,-176.00000000000193,,-176.00000000000193
2019.11.11,-301.9999999999925,,-301.9999999999925
2019.11.11,-237.99999999999955,,-237.99999999999955
2019.11.11,-234.99999999999943,,-234.99999999999943
2019.11.11,-192.99999999999784,,-192.99999999999784
2019.11.11,-233.99999999999466,,-233.99999999999466
2019.11.11,-183.9999999999975,,-183.9999999999975
2019.11.11,-144.99999999999602,,-144.99999999999602
2019.11.11,-190.9999999999883,,-190.9999999999883
2019.11.11,-152.00000000000102,,-152.00000000000102
2019.11.11,-144.99999999999602,,-144.99999999999602
2019.11.11,-216.99999999999875,,-216.99999999999875
2019.11.11,-246.9999999999999,,-246.9999999999999
2019.11.11,-193.9999999999884,,-193.9999999999884
2019.11.11,-126.99999999999534,,-126.99999999999534
2019.11.11,-95.99999999998943,,-95.99999999998943
2019.11.11,-92.99999999998931,,-92.99999999998931
2019.11.11,-99.99999999999432,,-99.99999999999432
2019.11.11,-73.99999999999807,,-73.99999999999807
2019.11.11,-43.99999999999693,,-43.99999999999693
2019.11.11,9.000000000000341,,9.000000000000341
2019.11.11,-6.999999999990791,,-6.999999999990791
2019.11.11,21.000000000000796,,21.000000000000796
2019.11.11,-4.9999999999954525,,-4.9999999999954525
2019.11.11,-28.999999999996362,,-28.999999999996362
2019.11.11,-60.000000000002274,,-60.000000000002274
2019.11.11,-67.99999999999784,,-67.99999999999784
