date,EURUSD,empty,sum
2018.03.05,-207.00000000000162,,-207.00000000000162
2018.03.05,-136.00000000000279,,-136.00000000000279
2018.03.05,261.9999999999845,,261.9999999999845
2018.03.05,146.99999999998602,,146.99999999998602
2018.03.05,58.99999999998684,,58.99999999998684
2018.03.05,0.0,,0.0
2018.03.05,-21.00000000000435,,-21.00000000000435
2018.03.05,25.999999999992696,,25.999999999992696
2018.03.05,38.99999999998904,,38.99999999998904
2018.03.05,105.99999999998388,,105.99999999998388
2018.03.05,92.99999999998754,,92.99999999998754
2018.03.05,55.99999999998939,,55.99999999998939
2018.03.05,123.99999999999079,,123.99999999999079
2018.03.05,108.99999999998133,,108.99999999998133
2018.03.05,120.99999999999334,,120.99999999999334
2018.03.05,134.99999999999625,,134.99999999999625
2018.03.05,208.99999999999253,,208.99999999999253
2018.03.05,411.99999999999017,,411.99999999999017
2018.03.05,539.999999999985,,539.999999999985
2018.03.05,478.999999999985,,478.999999999985
2018.03.05,250.99999999997902,,250.99999999997902
2018.03.05,82.99999999998863,,82.99999999998863
2018.03.05,100.99999999999554,,100.99999999999554
2018.03.05,102.99999999998644,,102.99999999998644
2018.03.05,62.99999999999084,,62.99999999999084
2018.03.05,187.99999999998818,,187.99999999998818
2018.03.05,233.99999999997868,,233.99999999997868
2018.03.05,308.9999999999815,,308.9999999999815
2018.03.05,478.999999999985,,478.999999999985
2018.03.05,350.9999999999902,,350.9999999999902
2018.03.05,225.99999999999287,,225.99999999999287
2018.03.05,242.99999999999324,,242.99999999999324
2018.03.05,131.99999999999878,,131.99999999999878
2018.03.05,90.99999999999665,,90.99999999999665
2018.03.05,134.99999999999625,,134.99999999999625
2018.03.05,51.99999999998539,,51.99999999998539
2018.03.05,-109.00000000000354,,-109.00000000000354
2018.03.05,32.999999999994145,,32.999999999994145
2018.03.05,35.999999999991594,,35.999999999991594
2018.03.05,-18.0000000000069,,-18.0000000000069
2018.03.05,80.99999999999774,,80.99999999999774
2018.03.05,73.99999999999629,,73.99999999999629
2018.03.05,-2.0000000000131024,,-2.0000000000131024
2018.03.05,69.9999999999923,,69.9999999999923
2018.03.05,68.99999999998573,,68.99999999998573
2018.03.05,-58.000000000002494,,-58.000000000002494
2018.03.05,-19.00000000001345,,-19.00000000001345
2018.03.05,-29.00000000001235,,-29.00000000001235
2018.03.06,-32.0000000000098,,-32.0000000000098
2018.03.06,-18.0000000000069,,-18.0000000000069
2018.03.06,-32.0000000000098,,-32.0000000000098
2018.03.06,-43.00000000001525,,-43.00000000001525
2018.03.06,-143.00000000000423,,-143.00000000000423
2018.03.06,-175.00000000001404,,-175.00000000001404
2018.03.06,-248.00000000000378,,-248.00000000000378
2018.03.06,-233.00000000001654,,-233.00000000001654
2018.03.06,-210.0000000000213,,-210.0000000000213
2018.03.06,-182.99999999999983,,-182.99999999999983
2018.03.06,-173.00000000000094,,-173.00000000000094
2018.03.06,-171.00000000001003,,-171.00000000001003
2018.03.06,-186.0000000000195,,-186.0000000000195
2018.03.06,-147.00000000000824,,-147.00000000000824
2018.03.06,-121.99999999999989,,-121.99999999999989
2018.03.06,-167.00000000000603,,-167.00000000000603
2018.03.06,-153.00000000000313,,-153.00000000000313
2018.03.06,-62.000000000006494,,-62.000000000006494
2018.03.06,-68.00000000000139,,-68.00000000000139
2018.03.06,-8.000000000008,,-8.000000000008
2018.03.06,-111.00000000001664,,-111.00000000001664
2018.03.06,-63.000000000013046,,-63.000000000013046
2018.03.06,3.999999999981796,,3.999999999981796
2018.03.06,-117.00000000001154,,-117.00000000001154
2018.03.06,-54.0000000000207,,-54.0000000000207
2018.03.06,-139.00000000000023,,-139.00000000000023
2018.03.06,-494.00000000001666,,-494.00000000001666
2018.03.06,-648.0000000000041,,-648.0000000000041
2018.03.06,-634.0000000000013,,-634.0000000000013
2018.03.06,-765.0000000000157,,-765.0000000000157
2018.03.06,-661.0000000000005,,-661.0000000000005
2018.03.06,-747.0000000000088,,-747.0000000000088
2018.03.06,-596.0000000000188,,-596.0000000000188
2018.03.06,-631.0000000000038,,-631.0000000000038
2018.03.06,-664.0000000000201,,-664.0000000000201
2018.03.06,-653.0000000000147,,-653.0000000000147
2018.03.06,-782.000000000016,,-782.000000000016
2018.03.06,-833.000000000017,,-833.000000000017
2018.03.06,-715.0000000000211,,-715.0000000000211
2018.03.06,-608.0000000000085,,-608.0000000000085
2018.03.06,-690.0000000000128,,-690.0000000000128
2018.03.06,-735.000000000019,,-735.000000000019
2018.03.06,-757.0000000000076,,-757.0000000000076
2018.03.06,-731.000000000015,,-731.000000000015
2018.03.06,-710.0000000000106,,-710.0000000000106
2018.03.06,-704.0000000000157,,-704.0000000000157
2018.03.06,-729.0000000000018,,-729.0000000000018
2018.03.06,-709.0000000000041,,-709.0000000000041
2018.03.07,-752.0000000000193,,-752.0000000000193
2018.03.07,-880.0000000000141,,-880.0000000000141
2018.03.07,-852.0000000000083,,-852.0000000000083
2018.03.07,-833.000000000017,,-833.000000000017
2018.03.07,-875.0000000000035,,-875.0000000000035
2018.03.07,-850.0000000000174,,-850.0000000000174
2018.03.07,-813.0000000000192,,-813.0000000000192
2018.03.07,-815.0000000000101,,-815.0000000000101
2018.03.07,-782.000000000016,,-782.000000000016
2018.03.07,-844.0000000000003,,-844.0000000000003
2018.03.07,-821.000000000005,,-821.000000000005
2018.03.07,-864.0000000000203,,-864.0000000000203
2018.03.07,-863.0000000000138,,-863.0000000000138
2018.03.07,-828.0000000000065,,-828.0000000000065
2018.03.07,-857.0000000000189,,-857.0000000000189
2018.03.07,-862.0000000000072,,-862.0000000000072
2018.03.07,-943.000000000005,,-943.000000000005
2018.03.07,-933.000000000006,,-933.000000000006
2018.03.07,-859.0000000000098,,-859.0000000000098
2018.03.07,-766.0,,-766.0
2018.03.07,-760.0000000000051,,-760.0000000000051
2018.03.07,-776.0000000000211,,-776.0000000000211
2018.03.07,-839.0000000000119,,-839.0000000000119
2018.03.07,-909.0000000000042,,-909.0000000000042
2018.03.07,-960.0000000000053,,-960.0000000000053
2018.03.07,-1023.0000000000183,,-1023.0000000000183
2018.03.07,-928.0000000000177,,-928.0000000000177
2018.03.07,-751.0000000000127,,-751.0000000000127
2018.03.07,-749.0000000000218,,-749.0000000000218
2018.03.07,-852.0000000000083,,-852.0000000000083
2018.03.07,-777.0000000000055,,-777.0000000000055
2018.03.07,-823.0000000000182,,-823.0000000000182
2018.03.07,-818.0000000000076,,-818.0000000000076
2018.03.07,-774.000000000008,,-774.000000000008
2018.03.07,-603.0000000000202,,-603.0000000000202
2018.03.07,-706.0000000000066,,-706.0000000000066
2018.03.07,-568.000000000013,,-568.000000000013
2018.03.07,-640.0000000000183,,-640.0000000000183
2018.03.07,-628.0000000000064,,-628.0000000000064
2018.03.07,-681.0000000000205,,-681.0000000000205
2018.03.07,-709.0000000000041,,-709.0000000000041
2018.03.07,-758.0000000000142,,-758.0000000000142
2018.03.07,-729.0000000000018,,-729.0000000000018
2018.03.07,-722.0000000000005,,-722.0000000000005
2018.03.07,-753.0000000000036,,-753.0000000000036
2018.03.07,-803.0000000000203,,-803.0000000000203
2018.03.07,-779.0000000000185,,-779.0000000000185
2018.03.07,-783.0000000000003,,-783.0000000000003
2018.03.08,-779.0000000000185,,-779.0000000000185
2018.03.08,-779.0000000000185,,-779.0000000000185
2018.03.08,-786.00000000002,,-786.00000000002
2018.03.08,-799.0000000000164,,-799.0000000000164
2018.03.08,-820.0000000000207,,-820.0000000000207
2018.03.08,-752.0000000000193,,-752.0000000000193
2018.03.08,-672.0000000000059,,-672.0000000000059
2018.03.08,-681.0000000000205,,-681.0000000000205
2018.03.08,-710.0000000000106,,-710.0000000000106
2018.03.08,-694.0000000000168,,-694.0000000000168
2018.03.08,-710.0000000000106,,-710.0000000000106
2018.03.08,-744.0000000000114,,-744.0000000000114
2018.03.08,-749.0000000000218,,-749.0000000000218
2018.03.08,-737.0000000000099,,-737.0000000000099
2018.03.08,-764.0000000000091,,-764.0000000000091
2018.03.08,-716.0000000000056,,-716.0000000000056
2018.03.08,-733.0000000000059,,-733.0000000000059
2018.03.08,-641.0000000000027,,-641.0000000000027
2018.03.08,-689.0000000000063,,-689.0000000000063
2018.03.08,-793.0000000000215,,-793.0000000000215
2018.03.08,-733.0000000000059,,-733.0000000000059
2018.03.08,-605.0000000000111,,-605.0000000000111
2018.03.08,-568.000000000013,,-568.000000000013
2018.03.08,-503.000000000009,,-503.000000000009
2018.03.08,-514.0000000000144,,-514.0000000000144
2018.03.08,-464.00000000001995,,-464.00000000001995
2018.03.08,-384.00000000000654,,-384.00000000000654
2018.03.08,-459.0000000000094,,-459.0000000000094
2018.03.08,-443.0000000000156,,-443.0000000000156
2018.03.08,-776.0000000000211,,-776.0000000000211
2018.03.08,-945.0000000000181,,-945.0000000000181
2018.03.08,-702.0000000000026,,-702.0000000000026
2018.03.08,-467.0000000000174,,-467.0000000000174
2018.03.08,-182.99999999999983,,-182.99999999999983
2018.03.08,-130.0000000000079,,-130.0000000000079
2018.03.08,44.99999999998394,,44.99999999998394
2018.03.08,11.999999999989797,,11.999999999989797
2018.03.08,190.99999999998562,,190.99999999998562
2018.03.08,141.99999999999767,,141.99999999999767
2018.03.08,137.9999999999937,,137.9999999999937
2018.03.08,206.99999999997942,,206.99999999997942
2018.03.08,182.99999999999983,,182.99999999999983
2018.03.08,297.9999999999983,,297.9999999999983
2018.03.08,273.9999999999965,,273.9999999999965
2018.03.08,281.99999999998226,,281.99999999998226
2018.03.08,191.99999999999218,,191.99999999999218
2018.03.08,203.99999999998198,,203.99999999998198
2018.03.08,220.99999999998232,,220.99999999998232
2018.03.09,183.99999999998417,,183.99999999998417
2018.03.09,194.99999999998963,,194.99999999998963
2018.03.09,245.99999999999068,,245.99999999999068
2018.03.09,254.999999999983,,254.999999999983
2018.03.09,238.99999999998923,,238.99999999998923
2018.03.09,226.99999999999943,,226.99999999999943
2018.03.09,297.9999999999983,,297.9999999999983
2018.03.09,336.9999999999873,,336.9999999999873
2018.03.09,273.9999999999965,,273.9999999999965
2018.03.09,217.99999999998488,,217.99999999998488
2018.03.09,221.99999999998886,,221.99999999998886
2018.03.09,220.99999999998232,,220.99999999998232
2018.03.09,191.99999999999218,,191.99999999999218
2018.03.09,186.99999999998164,,186.99999999998164
2018.03.09,153.9999999999875,,153.9999999999875
2018.03.09,171.99999999999437,,171.99999999999437
2018.03.09,134.99999999999625,,134.99999999999625
2018.03.09,111.99999999997878,,111.99999999997878
2018.03.09,128.99999999997914,,128.99999999997914
2018.03.09,144.99999999999514,,144.99999999999514
2018.03.09,293.99999999999426,,293.99999999999426
2018.03.09,262.999999999991,,262.999999999991
2018.03.09,167.9999999999904,,167.9999999999904
2018.03.09,304.9999999999997,,304.9999999999997
2018.03.09,294.9999999999786,,294.9999999999786
2018.03.09,384.9999999999909,,384.9999999999909
2018.03.09,318.9999999999804,,318.9999999999804
2018.03.09,339.99999999998477,,339.99999999998477
2018.03.09,341.99999999999784,,341.99999999999784
2018.03.09,370.999999999988,,370.999999999988
2018.03.09,494.9999999999788,,494.9999999999788
2018.03.09,390.9999999999858,,390.9999999999858
2018.03.09,333.9999999999899,,333.9999999999899
2018.03.09,198.99999999999363,,198.99999999999363
2018.03.09,101.99999999997988,,101.99999999997988
2018.03.09,136.99999999998712,,136.99999999998712
2018.03.09,102.99999999998644,,102.99999999998644
2018.03.09,76.99999999999375,,76.99999999999375
2018.03.09,100.99999999999554,,100.99999999999554
2018.03.09,147.99999999999258,,147.99999999999258
2018.03.09,139.00000000000023,,139.00000000000023
2018.03.09,198.99999999999363,,198.99999999999363
2018.03.09,149.9999999999835,,149.9999999999835
2018.03.09,179.99999999998016,,179.99999999998016
2018.03.09,259.9999999999936,,259.9999999999936
2018.03.09,257.99999999998045,,257.99999999998045
2018.03.09,246.99999999999721,,246.99999999999721
2018.03.09,270.99999999999903,,270.99999999999903
