date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.03.01,-5.000000000010552,-104.99999999999955,-19.999999999997797,-56.0000000000005,-42.0000000000087,0.0,-66.99999999999484,-24.999999999997247,-53.00000000000304,-24.00000000000091,-69.99999999999318,-151.9999999999966,-236.00000000001398,-30.000000000001137,-30.9999999999917,-69.00000000000261,-27.999999999994696,,-1013.000000000007
2021.03.01,37.99999999998249,-90.99999999999665,-15.999999999993797,-6.999999999990347,-86.0000000000083,218.9999999999941,-60.99999999999994,-56.99999999999594,-31.000000000003247,89.99999999997499,49.000000000006594,-178.99999999999582,-190.00000000000128,12.999999999991019,19.000000000005457,16.999999999995907,-35.999999999991594,,-309.0000000000264
2021.03.01,21.999999999988695,-108.99999999998133,33.000000000005244,32.0000000000098,-53.00000000001415,228.9999999999992,-44.99999999999504,58.000000000002494,60.00000000000449,140.99999999999113,42.00000000000159,-211.99999999998997,-171.00000000001003,22.999999999996135,88.00000000000807,76.99999999999818,101.00000000000664,,316.00000000002115
2021.03.01,309.99999999998806,189.00000000001694,336.00000000000296,263.0000000000021,34.000000000000696,290.9999999999968,172.00000000000549,322.00000000000006,241.99999999999778,433.9999999999975,153.00000000002,34.000000000000696,201.99999999999108,229.99999999998977,436.00000000000705,325.9999999999934,272.00000000000557,,4246.000000000016
2021.03.01,415.99999999999415,230.00000000001907,302.9999999999977,297.00000000000284,35.999999999991594,266.00000000000534,159.00000000000912,277.000000000005,260.00000000000466,463.99999999999864,135.00000000001933,-1.0000000000065512,202.9999999999976,188.0000000000024,343.0000000000035,286.9999999999919,201.00000000000674,,4064.000000000043
2021.03.01,539.0000000000006,276.00000000000955,331.999999999999,337.0000000000095,72.99999999998974,257.000000000005,180.0000000000024,292.00000000000335,289.0000000000059,530.9999999999775,155.00000000000114,7.0000000000014495,269.9999999999925,203.00000000000296,361.0000000000042,326.9999999999982,197.00000000000273,,4626.0000000000055
2021.03.01,454.9999999999832,213.00000000001873,326.9999999999995,312.00000000000114,75.99999999998718,280.00000000000114,204.99999999999963,326.9999999999995,300.0000000000003,590.9999999999798,191.0000000000025,62.99999999999084,278.00000000000045,259.00000000000034,403.0000000000058,355.99999999999454,241.99999999999778,,4877.999999999963
2021.03.01,509.99999999998823,217.0000000000005,385.000000000002,378.00000000000057,90.99999999999665,356.9999999999993,217.0000000000005,402.00000000000233,370.00000000000364,748.9999999999952,259.00000000001455,63.99999999999739,451.99999999998573,298.9999999999924,537.9999999999967,477.99999999999443,334.00000000000097,,6099.999999999971
2021.03.01,563.0000000000024,198.00000000000927,399.0000000000049,361.0000000000002,97.9999999999981,367.999999999995,223.00000000000654,409.0000000000038,385.99999999999744,807.9999999999927,285.000000000025,78.00000000000028,493.99999999999443,325.00000000000284,552.9999999999973,510.0000000000051,335.0000000000075,,6393.000000000042
2021.03.01,588.9999999999951,202.00000000001327,448.9999999999994,428.00000000000614,96.99999999999153,382.000000000005,226.99999999999943,465.0000000000043,433.0000000000056,891.9999999999959,295.0000000000159,62.99999999999084,620.9999999999827,337.99999999999386,629.9999999999955,572.9999999999933,412.00000000000125,,7095.99999999999
2021.03.01,543.999999999989,196.0000000000184,434.000000000001,384.00000000000654,49.99999999999449,373.00000000000466,189.00000000000583,436.9999999999985,380.00000000000256,792.999999999978,274.0000000000009,58.000000000002494,506.9999999999908,307.00000000000216,585.000000000008,507.99999999999557,404.0000000000044,,6423.000000000004
2021.03.01,510.99999999999477,195.00000000001182,414.00000000000324,380.00000000000256,43.999999999999595,332.9999999999984,177.00000000000495,395.0000000000009,355.0000000000053,723.9999999999895,188.0000000000166,66.99999999999484,517.9999999999962,265.99999999999113,533.0000000000013,483.99999999999466,383.0,,5967.000000000005
2021.03.01,404.9999999999887,163.00000000000205,314.99999999999864,297.00000000000284,52.99999999999194,266.9999999999959,196.00000000000728,353.99999999999875,324.9999999999975,557.9999999999927,115.0000000000091,73.99999999999629,409.99999999999926,223.99999999998954,405.00000000000114,365.99999999999966,280.9999999999979,,4807.99999999997
2021.03.01,350.9999999999902,130.0000000000079,297.9999999999983,284.0000000000065,69.9999999999923,192.00000000000728,203.00000000000873,353.0000000000033,331.0000000000035,436.9999999999834,56.000000000011596,73.99999999999629,400.9999999999847,174.99999999999716,352.00000000000387,322.00000000000273,270.99999999999903,,4299.999999999996
2021.03.01,390.9999999999858,150.00000000000568,329.999999999997,317.0000000000006,72.99999999998974,183.00000000000693,206.00000000000617,380.00000000000256,358.0000000000028,444.9999999999932,53.00000000002569,56.99999999999594,438.9999999999894,179.00000000000205,387.00000000000045,356.9999999999993,313.00000000000773,,4618.000000000011
2021.03.01,461.0000000000003,192.00000000001438,365.99999999999966,346.0000000000019,106.99999999999044,218.00000000000352,238.0000000000049,419.9999999999982,387.99999999999943,585.9999999999843,124.00000000002365,95.00000000000064,487.99999999999955,233.99999999999466,444.0000000000026,402.9999999999916,326.9999999999995,,5437.000000000009
2021.03.01,514.9999999999987,236.00000000001398,412.9999999999967,367.0000000000062,107.99999999999699,265.00000000000057,243.00000000000432,424.00000000000216,389.000000000006,665.9999999999968,174.0000000000066,93.00000000000975,481.99999999998244,269.999999999996,519.0000000000055,436.9999999999976,339.0000000000004,,5940.00000000002
