date,USDCHF,GBPUSD,USDCAD,CHFJPY,AUDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,AUDCAD,empty,sum
2021.06.07,48.99999999999905,-34.99999999998504,38.0000000000047,33.00000000000125,212.99999999999653,6.0000000000060005,152.9999999999916,42.00000000000159,69.9999999999923,-117.00000000001154,43.00000000000415,,495.00000000000057
2021.06.07,5.999999999994898,-31.000000000003247,28.000000000005798,-64.99999999999773,197.00000000000273,28.000000000005798,57.999999999992724,20.000000000010232,82.00000000000429,-165.9999999999995,60.00000000000449,,217.00000000002046
2021.06.07,38.0000000000047,-73.99999999999629,93.00000000000975,-170.0000000000017,253.99999999999866,45.000000000006146,-85.00000000000796,-56.99999999998795,198.00000000000927,-222.99999999999542,151.00000000000114,,170.00000000004033
2021.06.07,51.99999999999649,-38.99999999998904,90.99999999999665,-192.99999999999784,253.0000000000032,56.0000000000005,-94.99999999999886,-86.99999999998909,177.00000000000495,-218.99999999999142,136.00000000000279,,132.0000000000383
2021.06.07,46.00000000000159,-69.9999999999923,97.00000000001374,-203.99999999999352,251.99999999999667,52.000000000007596,-128.99999999999068,-109.00000000000887,208.99999999999253,-242.00000000000887,143.00000000000423,,45.00000000002211
2021.06.07,55.000000000005045,-106.00000000000608,66.00000000001049,-227.99999999999443,285.00000000000193,36.999999999998145,-222.0000000000084,-158.99999999999181,191.00000000000784,-204.00000000000418,153.99999999999858,,-130.9999999999829
2021.06.07,7.9999999999968985,-146.00000000000168,73.00000000001194,-206.00000000000307,265.99999999999955,36.0000000000027,-153.99999999999636,-99.99999999999432,232.00000000000998,-195.00000000001182,187.00000000000384,,1.0000000000176499
2021.06.07,48.000000000003595,-78.00000000000028,123.00000000000644,-185.00000000000227,253.99999999999866,64.0000000000085,-121.99999999998568,-115.0000000000091,269.00000000000813,-269.9999999999925,165.00000000000404,,153.0000000000395
2021.06.07,71.99999999999429,-15.999999999993797,119.00000000000244,-185.00000000000227,261.99999999999557,77.00000000000485,-90.00000000000341,-109.00000000000887,222.00000000001108,-246.99999999999721,145.00000000000622,,250.0000000000089
2021.06.07,68.00000000000139,107.00000000001265,236.99999999999832,-161.99999999999193,211.00000000000563,131.00000000000333,82.99999999999841,-46.999999999997044,330.9999999999924,-314.99999999999864,175.00000000000293,,819.0000000000275
2021.06.07,56.0000000000005,89.00000000000574,189.00000000001694,-150.99999999999625,241.99999999999778,134.0000000000008,91.00000000000819,-40.99999999999682,296.0000000000074,-251.00000000000122,192.99999999999872,,847.0000000000417
2021.06.07,71.99999999999429,131.99999999999878,189.00000000001694,-156.99999999999648,226.00000000000398,158.0000000000026,109.00000000000887,-68.9999999999884,297.9999999999983,-317.9999999999961,155.00000000000514,,795.0000000000479
2021.06.07,34.99999999999615,97.9999999999981,192.00000000001438,-182.00000000000216,214.00000000000307,163.00000000000205,102.00000000000387,-82.99999999999841,341.99999999999784,-330.9999999999924,173.00000000000094,,723.0000000000234
2021.06.07,32.999999999994145,100.0000000000112,167.00000000000603,-194.00000000000261,219.00000000000253,172.00000000000549,82.99999999999841,-103.00000000000864,324.9999999999975,-329.00000000000153,163.99999999999747,,636.9999999999999
2021.06.07,21.00000000000435,76.0000000000094,144.0000000000108,-144.00000000000546,224.9999999999974,162.0000000000066,151.00000000001046,-34.99999999999659,303.0000000000088,-300.99999999999574,167.00000000000603,,769.000000000056
2021.06.07,26.999999999999247,70.0000000000145,141.00000000001333,-49.99999999999716,241.99999999999778,158.99999999999804,253.00000000001432,56.99999999998795,296.0000000000074,-272.00000000000557,180.99999999999784,,1104.0000000000277
2021.06.07,49.99999999999449,107.99999999999699,184.00000000000637,-79.9999999999983,219.99999999999798,143.9999999999997,212.99999999999386,48.00000000000182,283.99999999999534,-292.00000000000335,161.00000000000003,,1039.9999999999848
2021.06.07,87.99999999999919,201.00000000000674,263.99999999999756,-70.99999999999795,229.00000000000142,165.00000000000404,259.00000000001455,49.000000000006594,326.0000000000041,-279.99999999999136,196.00000000000728,,1426.000000000052
2021.06.07,95.99999999999609,334.9999999999964,290.00000000001245,-27.999999999991587,246.99999999999721,235.00000000000742,455.99999999998886,111.99999999999477,333.0000000000055,-222.00000000001108,233.00000000000543,,2087.0000000000014
2021.06.07,178.99999999999582,344.00000000001097,263.99999999999756,25.99999999999625,334.00000000000097,216.0000000000051,384.00000000001455,85.00000000000796,258.0000000000027,-123.00000000000644,243.99999999999977,,2211.0000000000255
2021.06.07,95.00000000000064,190.00000000000128,266.0000000000107,-87.99999999999386,290.9999999999968,146.00000000000168,219.99999999999886,50.99999999998772,306.9999999999906,-120.99999999999334,275.99999999999847,,1632.9999999999995
