date,USDCHF,GBPUSD,USDCAD,CHFJPY,AUDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,AUDCAD,empty,sum
2021.06.07,-2.999999999997449,-114.99999999999844,-80.99999999999774,-90.00000000000341,0.0,-95.00000000000064,-8.99999999998613,-25.000000000005684,0.0,-276.00000000000955,-78.00000000000028,,-771.9999999999993
2021.06.07,5.999999999994898,-102.00000000000209,14.000000000002899,-100.99999999999909,175.00000000000293,-34.000000000000696,-8.000000000009777,-32.00000000001069,48.000000000003595,-178.00000000001148,43.999999999999595,,-168.0000000000299
2021.06.07,-4.999999999999449,-100.99999999999554,12.000000000012001,-182.00000000000216,190.99999999999673,11.00000000000545,-121.00000000000932,-70.99999999999795,76.99999999999375,-224.000000000002,63.99999999999739,,-349.0000000000011
2021.06.07,36.999999999998145,-73.99999999999629,80.99999999999774,-195.99999999999795,248.00000000000378,40.00000000000669,-102.00000000000387,-93.99999999999409,171.00000000001003,-231.0000000000034,124.00000000000189,,4.000000000022666
2021.06.07,41.000000000002146,-83.9999999999952,63.99999999999739,-204.9999999999983,251.99999999999667,43.999999999999595,-129.99999999999545,-110.99999999999,146.00000000000168,-245.0000000000063,121.00000000000443,,-106.99999999998332
2021.06.07,39.999999999995595,-119.99999999998678,57.00000000001815,-245.00000000000455,250.00000000000577,35.00000000000725,-225.9999999999991,-171.99999999999704,178.00000000001148,-258.0000000000027,111.00000000000554,,-349.99999999994634
2021.06.07,-2.000000000002,-168.99999999999693,38.0000000000047,-239.00000000000432,261.99999999999557,26.000000000003798,-235.99999999999,-176.9999999999925,177.00000000000495,-245.99999999999068,124.99999999999733,,-440.99999999997004
2021.06.07,4.999999999999449,-167.9999999999904,69.00000000000794,-207.9999999999984,239.99999999999577,29.000000000001247,-169.9999999999875,-117.999999999995,222.99999999999542,-299.00000000000483,150.00000000000568,,-246.99999999997067
2021.06.07,46.999999999997044,-82.99999999998863,104.99999999999955,-195.99999999999795,231.0000000000034,46.00000000000159,-127.9999999999859,-122.0000000000141,208.99999999999253,-304.9999999999997,140.0000000000068,,-55.99999999998539
2021.06.07,60.99999999999994,-15.999999999993797,119.00000000000244,-200.00000000000284,211.00000000000563,78.00000000000028,-92.99999999998931,-118.99999999999977,217.0000000000005,-319.0000000000026,124.00000000000189,,63.000000000022354
2021.06.07,53.00000000000304,85.00000000000173,188.00000000001037,-174.99999999999716,200.99999999999562,123.00000000000644,61.00000000000705,-63.99999999999295,296.0000000000074,-347.9999999999928,168.00000000000148,,588.0000000000502
2021.06.07,46.999999999997044,65.00000000000395,165.9999999999995,-197.00000000000273,211.00000000000563,130.0000000000079,32.00000000001069,-120.00000000000455,275.000000000003,-344.00000000001097,140.0000000000068,,405.00000000001626
2021.06.07,32.999999999994145,86.0000000000083,151.9999999999966,-191.0000000000025,207.99999999999707,150.00000000000568,62.00000000001182,-104.00000000001342,268.0000000000016,-334.9999999999964,148.99999999999915,,478.00000000000205
2021.06.07,26.000000000003798,76.0000000000094,161.00000000001114,-203.00000000000296,197.99999999999818,157.00000000000713,76.99999999999818,-105.99999999999454,314.99999999999864,-364.9999999999931,146.99999999999713,,483.00000000003297
2021.06.07,21.00000000000435,76.0000000000094,144.0000000000108,-198.99999999999807,195.00000000000074,160.00000000000458,79.00000000000773,-104.00000000001342,270.99999999999903,-367.99999999999056,124.00000000000189,,399.00000000003655
2021.06.07,2.000000000002,35.00000000000725,111.00000000001664,-144.00000000000546,229.00000000000142,147.00000000000824,140.99999999999113,-38.000000000010914,285.00000000000193,-300.99999999999574,167.00000000000603,,634.0000000000225
2021.06.07,22.999999999995246,63.99999999999739,134.99999999999625,-88.99999999999864,219.99999999999798,134.0000000000008,181.0000000000116,34.99999999999659,266.999999999995,-302.0000000000023,155.00000000000514,,822.9999999999951
