date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.04.11,-23.00000000000635,153.00000000000313,-36.0000000000138,33.00000000000125,-90.99999999999665,-192.99999999999872,249.99999999999466,-152.00000000000102,-102.99999999999754,-253.99999999999866,-192.99999999999872,70.0000000000034,135.9999999999806,-119.99999999998678,-173.00000000000094,-46.00000000000648,-105.00000000000398,-261.0000000000001,175.00000000000293,,-933.0000000000239
2016.04.11,-58.000000000002494,208.00000000000819,-38.0000000000047,60.000000000002274,-39.999999999995595,-194.0000000000053,279.99999999999136,-106.00000000000875,-122.99999999999534,-274.00000000000756,-225.99999999999287,75.9999999999983,265.99999999998846,-12.999999999996348,-214.00000000000307,-50.00000000001137,-129.99999999999545,-255.00000000000523,209.00000000000364,,-622.0000000000318
2016.04.11,-60.00000000000449,239.99999999999577,-43.00000000001525,-9.999999999990905,-95.00000000000064,-241.99999999999778,389.99999999997925,-177.0000000000067,-161.99999999999548,-373.00000000000114,-276.9999999999939,126.99999999999933,205.99999999999508,-211.99999999998997,-374.999999999992,-145.00000000001023,-225.00000000000853,-329.00000000000153,229.99999999999687,,-1532.0000000000425
2016.04.11,-109.00000000000354,66.99999999999484,-80.00000000001339,17.000000000010118,-39.999999999995595,-226.99999999999943,261.9999999999845,-144.00000000000546,-143.9999999999997,-346.9999999999973,-265.99999999999955,66.99999999999484,110.99999999999443,-181.9999999999933,-353.0000000000033,-91.00000000000819,-206.00000000000307,-309.99999999999915,180.0000000000024,,-1795.00000000004
2016.04.11,-133.00000000000534,17.000000000000348,-99.00000000000463,26.00000000001046,1.999999999990898,-134.0000000000008,193.99999999998306,-106.00000000000875,-153.99999999999858,-273.000000000001,-225.99999999999287,-12.000000000000899,130.99999999999224,-58.99999999998684,-191.99999999999218,-26.00000000001046,-82.00000000000784,-187.00000000000384,165.00000000000404,,-1148.000000000033
2016.04.11,-68.00000000000139,83.9999999999952,-25.00000000000835,85.99999999999852,8.999999999992347,-197.99999999999818,178.99999999999582,-58.9999999999975,-109.99999999999899,-201.00000000000674,-243.99999999999977,-33.000000000005244,240.9999999999801,127.99999999999478,-202.9999999999976,32.99999999998704,-105.00000000000398,-184.00000000000637,234.00000000000088,,-436.00000000007947
2016.04.11,-139.00000000000023,-21.00000000000435,-124.99999999999733,61.00000000000705,79.99999999999119,-196.00000000000728,163.9999999999864,-76.00000000000762,-71.99999999999429,-192.00000000000327,-285.00000000000193,-4.999999999999449,359.99999999998255,222.99999999999542,-367.99999999999056,32.99999999998704,-112.99999999999955,-195.00000000000074,302.9999999999977,,-563.0000000000593
2016.04.11,-360.0000000000048,-69.00000000000794,-417.0000000000007,-140.99999999999113,48.99999999998794,-185.99999999999727,148.99999999999915,-8.000000000009777,-309.99999999999915,-321.0000000000046,-425.99999999999307,7.9999999999968985,112.99999999998533,163.00000000000205,-783.9999999999848,-154.00000000001057,-269.00000000000546,-131.00000000000333,245.0000000000063,,-2849.0000000000346
2016.04.11,-353.99999999999875,279.99999999999136,-373.00000000000114,-289.0000000000015,-26.999999999999247,-239.0000000000003,770.9999999999884,-177.0000000000067,-329.00000000000153,-451.0000000000014,-452.99999999999227,392.9999999999989,481.99999999998244,570.0000000000039,-702.0000000000026,-309.0000000000117,-414.0000000000015,-209.00000000000364,260.00000000000466,,-1570.0000000000528
2016.04.11,-419.00000000000273,770.9999999999884,-327.00000000001063,-311.9999999999976,4.000000000004,-226.99999999999943,1297.999999999999,-146.0000000000008,-337.99999999999386,-490.999999999997,-487.99999999999955,587.9999999999997,1120.9999999999943,897.0000000000144,-712.9999999999859,-310.0000000000023,-418.99999999999693,-243.00000000000432,280.00000000000244,,526.0000000000116
2016.04.11,-463.0000000000023,631.9999999999882,-336.00000000000296,-206.00000000000307,123.99999999999079,-277.000000000005,1192.9999999999995,-29.000000000010573,-315.9999999999941,-458.00000000000284,-586.9999999999931,547.999999999993,1075.9999999999882,853.9999999999992,-878.000000000001,-130.00000000000966,-373.9999999999952,-236.99999999999832,358.9999999999982,,494.99999999993895
2016.04.11,-483.0000000000001,717.9999999999964,-365.99999999999966,-183.9999999999975,102.99999999998644,-307.0000000000017,1423.999999999981,96.9999999999942,-375.0000000000031,-529.0000000000017,-622.9999999999958,614.9999999999989,1139.9999999999854,913.0000000000083,-977.99999999999,-147.00000000000557,-417.0000000000016,-248.00000000000378,426.9999999999996,,779.9999999999495
2016.04.11,-478.0000000000006,794.0000000000058,-355.0000000000164,-236.99999999999477,48.99999999998794,-314.99999999999864,1480.999999999999,33.00000000000125,-388.9999999999949,-497.000000000003,-622.0000000000003,668.0000000000019,1175.9999999999993,1005.9999999999958,-977.99999999999,-200.00000000000284,-439.9999999999977,-175.00000000000293,431.0000000000036,,951.999999999993
2016.04.11,-438.00000000000506,1147.000000000009,-259.0000000000092,-331.00000000000307,-89.00000000000574,-424.9999999999976,1746.9999999999875,-85.00000000000796,-443.99999999999994,-611.000000000006,-705.9999999999956,780.000000000003,1466.9999999999961,1205.999999999996,-1092.9999999999884,-382.000000000005,-646.0000000000008,-258.0000000000027,421.0000000000047,,1000.9999999999693
2016.04.11,-439.0000000000005,1144.999999999996,-275.000000000003,-284.9999999999966,-141.99999999999767,-414.9999999999987,1593.9999999999843,-88.00000000000807,-434.000000000001,-611.000000000006,-675.9999999999989,702.9999999999981,1357.9999999999925,995.9999999999969,-1058.9999999999877,-333.0000000000126,-573.9999999999981,-295.0000000000008,404.99999999999983,,574.9999999999577
2016.04.11,-340.00000000000693,1058.0000000000034,-279.00000000000705,-375.0,-66.99999999999484,-363.99999999999767,1552.9999999999823,-277.000000000001,-315.9999999999941,-496.00000000000756,-532.9999999999945,717.000000000001,1454.999999999984,1097.999999999999,-817.9999999999854,-392.0000000000101,-579.9999999999983,-308.00000000000824,395.99999999999636,,1131.999999999961
2016.04.11,-331.0000000000035,1056.9999999999968,-273.9999999999965,-292.0000000000016,-107.00000000001265,-394.00000000000546,1393.999999999984,-245.00000000000455,-310.9999999999946,-461.0000000000003,-529.0000000000017,659.999999999994,1346.999999999987,978.0000000000122,-879.9999999999919,-313.0000000000024,-554.000000000002,-295.0000000000008,397.99999999999835,,847.999999999955
2016.04.11,-187.9999999999993,1160.9999999999898,-85.00000000000173,-234.99999999999943,-401.00000000000693,-570.0000000000039,1399.999999999979,-302.0000000000067,-415.99999999999415,-663.0000000000025,-674.9999999999923,636.0000000000032,1028.9999999999911,558.9999999999984,-1133.9999999999907,-490.99999999999966,-700.0000000000028,-506.0000000000064,423.0000000000067,,-1158.0000000000382
2016.04.11,-275.000000000003,1167.0000000000068,-199.00000000001583,-471.9999999999942,-451.0000000000014,-563.9999999999978,1441.9999999999877,-460.9999999999985,-512.0000000000014,-746.9999999999976,-730.9999999999927,669.9999999999928,900.9999999999962,466.9999999999952,-1377.9999999999905,-704.0000000000077,-893.0000000000007,-402.00000000000233,373.00000000000114,,-2769.0000000000236
2016.04.11,-217.0000000000005,1194.9999999999905,-131.00000000001444,-375.0,-758.0000000000142,-736.0000000000033,1353.9999999999886,-570.999999999998,-525.9999999999932,-690.9999999999972,-678.0000000000008,639.0000000000007,868.9999999999865,337.0000000000095,-1227.9999999999848,-715.0000000000034,-864.9999999999949,-414.00000000000324,324.00000000000205,,-3187.00000000003
2016.04.11,90.99999999999665,1377.9999999999905,174.99999999999181,-198.99999999999807,-795.9999999999967,-767.0000000000066,1215.9999999999948,-599.0000000000038,-403.99999999999324,-701.0000000000072,-626.9999999999998,624.9999999999977,817.000000000001,263.00000000001324,-1167.9999999999914,-694.0000000000026,-876.0000000000048,-465.0000000000043,334.9999999999964,,-2396.0000000000264
2016.04.11,82.99999999999974,1415.999999999995,180.99999999998673,-159.9999999999966,-754.0000000000102,-663.999999999998,1280.9999999999989,-520.0000000000102,-419.9999999999982,-634.0000000000013,-587.9999999999997,608.9999999999928,855.9999999999901,419.0000000000138,-1072.9999999999907,-670.0000000000017,-778.0000000000058,-406.00000000000637,323.0000000000066,,-1499.0000000000348
2016.04.11,-76.0000000000094,1401.0000000000077,78.00000000000028,-30.9999999999917,-893.0000000000105,-675.9999999999989,1354.999999999995,-207.9999999999984,-622.0000000000003,-682.0000000000048,-690.0000000000017,605.0,587.9999999999885,517.0000000000119,-1211.999999999991,-665.0000000000063,-698.0000000000075,-240.00000000000688,250.00000000000577,,-1899.0000000000184
2016.04.11,-170.99999999999892,1197.999999999988,-78.00000000000028,-7.999999999995566,-859.0000000000098,-653.0000000000035,1317.999999999997,-183.9999999999975,-602.0000000000025,-665.9999999999999,-674.9999999999923,631.9999999999992,579.9999999999806,456.9999999999963,-1198.9999999999945,-640.0000000000006,-682.0000000000022,-202.0000000000022,234.99999999999633,,-2199.0000000000423
2016.04.11,-195.00000000000074,1210.0,-67.00000000001705,-111.99999999999477,-848.0000000000043,-687.9999999999998,1428.9999999999914,-145.00000000001023,-674.9999999999923,-787.9999999999998,-774.9999999999924,675.0000000000034,474.999999999981,287.000000000015,-1417.999999999986,-687.0000000000118,-769.0000000000055,-195.00000000000074,263.99999999999756,,-3022.000000000027
2016.04.11,-181.00000000000892,1210.0,-32.0000000000098,-103.9999999999992,-845.0000000000068,-677.0000000000053,1444.9999999999852,-128.0000000000001,-671.9999999999948,-767.0000000000066,-756.9999999999966,664.9999999999934,407.99999999998613,253.99999999999866,-1356.999999999986,-678.0000000000115,-730.000000000004,-200.00000000000017,250.00000000000577,,-2896.00000000006
2016.04.11,-187.9999999999993,1194.0000000000061,-68.00000000000139,-67.99999999999784,-824.0000000000025,-660.000000000005,1483.9999999999964,-112.99999999999955,-663.999999999998,-763.0000000000026,-744.9999999999957,683.0000000000002,488.9999999999839,306.00000000000625,-1315.9999999999839,-648.0000000000103,-704.0000000000077,-219.00000000000253,285.9999999999974,,-2538.0000000000164
2016.04.11,-257.0000000000072,1157.000000000008,-182.99999999999983,-114.99999999999488,-683.0000000000114,-596.0000000000076,1478.999999999986,-103.00000000000864,-617.9999999999964,-736.0000000000033,-720.9999999999939,702.9999999999981,578.9999999999961,367.0000000000062,-1317.999999999997,-594.0000000000083,-692.0000000000073,-211.00000000000563,268.99999999999704,,-2273.00000000005
2016.04.11,-237.00000000000944,1163.000000000003,-94.00000000001629,-152.9999999999916,-856.0000000000123,-675.9999999999989,1468.999999999987,-134.00000000000034,-724.0000000000024,-816.0000000000056,-795.9999999999967,683.9999999999957,420.9999999999825,253.00000000001432,-1445.9999999999918,-661.0000000000014,-719.0000000000083,-204.99999999999963,255.00000000000523,,-3272.0000000000473
2016.04.11,-230.000000000008,1234.0000000000018,-83.9999999999952,-24.999999999991473,-943.000000000005,-692.0000000000038,1527.9999999999961,-15.000000000000568,-744.0000000000002,-814.0000000000036,-800.0000000000007,707.9999999999975,302.9999999999866,226.99999999999943,-1444.000000000001,-672.0000000000113,-706.0000000000031,-175.00000000000293,248.99999999999923,,-3095.000000000046
2016.04.11,-218.00000000000708,1156.0000000000014,-116.00000000000499,-57.999999999992724,-943.000000000005,-678.0000000000008,1461.9999999999854,-39.00000000000148,-768.9999999999975,-779.0000000000075,-778.9999999999964,678.9999999999962,159.99999999998238,215.00000000000963,-1446.9999999999982,-725.0000000000085,-683.0000000000069,-109.00000000000354,158.99999999999804,,-3512.0000000000573
2016.04.11,-237.00000000000944,1194.9999999999905,-99.00000000000463,24.00000000000091,-951.000000000013,-612.0000000000015,1544.9999999999964,27.999999999991587,-756.0000000000011,-736.0000000000033,-723.9999999999914,720.9999999999939,279.99999999999136,445.0000000000065,-1326.9999999999893,-664.0000000000015,-600.0000000000085,-43.999999999999595,138.00000000000477,,-2374.0000000000473
2016.04.11,-253.99999999999866,1170.0000000000043,-113.00000000000753,-48.99999999999238,-845.0000000000068,-577.0000000000052,1520.9999999999945,-31.00000000000591,-730.9999999999927,-706.0000000000066,-720.9999999999939,702.0000000000026,332.9999999999833,490.999999999997,-1266.999999999996,-647.0000000000056,-608.9999999999947,-11.00000000000545,148.99999999999915,,-2195.0000000000305
2016.04.11,-243.99999999999977,1167.9999999999914,-87.99999999999919,-6.999999999990791,-859.0000000000098,-575.0000000000033,1486.9999999999939,4.9999999999954525,-724.9999999999978,-696.0000000000077,-717.000000000001,697.9999999999986,313.99999999999204,480.00000000001376,-1259.9999999999945,-629.0000000000049,-594.0000000000083,-20.0000000000089,129.00000000000134,,-2133.0000000000396
2016.04.12,-239.0000000000003,1181.999999999994,-103.00000000000864,7.000000000005002,-880.0000000000141,-578.0000000000007,1488.0000000000005,57.999999999992724,-720.9999999999939,-724.9999999999978,-714.999999999999,700.999999999996,304.9999999999997,395.000000000012,-1297.999999999999,-609.0000000000089,-584.0000000000032,-30.000000000007798,48.99999999999905,,-2297.000000000034
2016.04.12,-274.00000000000756,1166.0000000000005,-123.00000000000644,-13.999999999995794,-863.9999999999981,-568.9999999999973,1509.999999999989,55.999999999997385,-739.9999999999962,-733.0000000000059,-742.9999999999936,702.0000000000026,295.99999999998516,368.9999999999971,-1275.9999999999882,-623.0000000000047,-584.0000000000032,-48.99999999999905,114.99999999999844,,-2378.0000000000255
2016.04.12,-273.000000000001,1131.9999999999998,-136.00000000000279,-4.9999999999954525,-802.0000000000139,-528.0000000000063,1520.9999999999945,51.00000000000193,-713.9999999999924,-702.0000000000026,-690.0000000000017,678.0000000000008,360.9999999999891,456.9999999999963,-1166.0000000000005,-591.0000000000082,-537.9999999999967,-31.000000000003247,119.00000000000244,,-1857.0000000000398
2016.04.12,-239.0000000000003,1126.0000000000048,-70.99999999999883,11.00000000000989,-763.0000000000026,-561.0000000000003,1491.9999999999823,81.00000000000307,-686.9999999999932,-685.0000000000023,-707.9999999999975,648.9999999999995,373.00000000000114,476.0000000000098,-1164.9999999999939,-556.0000000000116,-549.0000000000066,-40.00000000000669,156.99999999999602,,-1659.0000000000073
2016.04.12,-239.0000000000003,1129.0000000000023,-53.00000000001415,18.000000000000682,-764.0000000000091,-562.0000000000069,1480.999999999999,75.9999999999934,-690.9999999999972,-679.0000000000074,-712.0000000000015,634.0000000000013,366.999999999984,465.0000000000043,-1177.9999999999902,-551.0000000000019,-560.0000000000023,-43.999999999999595,187.9999999999993,,-1675.0000000000462
2016.04.12,-219.00000000000253,1157.000000000008,-52.000000000007596,-19.99999999999602,-722.0000000000005,-561.0000000000003,1477.9999999999793,3.9999999999906777,-634.0000000000013,-662.000000000007,-681.9999999999937,647.9999999999931,486.999999999993,502.00000000000244,-1157.9999999999923,-535.0000000000108,-575.0000000000028,-85.00000000000173,180.0000000000024,,-1449.0000000000477
2016.04.12,-251.00000000000122,1137.9999999999945,-100.0000000000112,-246.9999999999999,-774.000000000008,-604.0000000000045,1483.9999999999964,-204.00000000000773,-688.9999999999952,-782.0000000000049,-751.9999999999972,668.9999999999974,456.9999999999963,307.99999999999716,-1322.000000000001,-767.0000000000101,-792.0000000000016,-160.00000000000458,217.0000000000005,,-3171.000000000065
2016.04.12,-274.00000000000756,1161.9999999999964,-137.00000000000932,-298.9999999999924,-727.9999999999953,-631.0000000000038,1501.9999999999811,-209.00000000000318,-687.9999999999998,-733.0000000000059,-756.0000000000011,686.9999999999932,481.99999999998244,469.0000000000083,-1357.9999999999925,-770.0000000000102,-781.0000000000059,-92.99999999999864,229.00000000000142,,-2926.0000000000623
2016.04.12,-218.00000000000708,1161.9999999999964,-73.99999999999629,-126.99999999999534,-707.0000000000132,-662.000000000007,1447.9999999999827,-120.00000000000455,-631.9999999999992,-663.999999999998,-774.9999999999924,668.9999999999974,532.9999999999835,553.0000000000035,-1370.9999999999889,-631.0000000000002,-740.9999999999997,-82.00000000000429,287.9999999999994,,-2151.0000000000427
2016.04.12,-261.0000000000001,1173.0000000000018,-87.00000000001484,-232.99999999998988,-797.0000000000033,-679.0000000000074,1528.9999999999804,-216.00000000000819,-695.0000000000011,-956.9999999999967,-812.999999999997,683.0000000000002,466.9999999999952,-120.99999999999334,-1421.99999999999,-755.0000000000097,-820.0000000000074,-404.0000000000044,278.00000000000045,,-4130.0000000000455
2016.04.12,-229.00000000000142,1173.0000000000018,-55.000000000005045,-265.99999999999113,-785.9999999999978,-773.0000000000015,1463.9999999999986,-270.00000000001023,-674.9999999999923,-967.0000000000067,-878.000000000001,656.9999999999965,443.99999999999994,-204.99999999998852,-1644.000000000001,-770.0000000000102,-927.0000000000067,-451.0000000000014,275.99999999999847,,-4882.00000000002
2016.04.12,-217.0000000000005,1184.9999999999916,-70.0000000000145,-236.99999999999477,-766.0,-736.9999999999987,1491.9999999999823,-227.00000000000387,-663.0000000000025,-907.9999999999977,-842.9999999999937,676.9999999999943,492.9999999999879,-79.99999999999119,-1568.9999999999982,-742.0000000000044,-896.0000000000008,-401.00000000000693,373.99999999999653,,-4135.0000000000555
2016.04.12,-216.0000000000051,1177.9999999999902,-104.99999999999955,-308.9999999999975,-807.0000000000022,-757.0000000000076,1471.9999999999845,-308.9999999999975,-690.0000000000017,-1048.0000000000045,-869.999999999993,686.9999999999932,426.9999999999996,-404.9999999999887,-1707.9999999999984,-805.0000000000068,-975.0000000000085,-512.0000000000014,358.0000000000028,,-5394.000000000041
2016.04.12,-230.000000000008,1202.9999999999984,-131.99999999999878,-298.0000000000018,-839.0000000000119,-821.000000000005,1529.9999999999868,-301.00000000000193,-698.9999999999941,-1046.0000000000025,-931.9999999999995,724.0000000000024,389.99999999997925,-400.00000000000034,-1851.0000000000027,-836.0000000000127,-1027.000000000001,-522.0000000000002,412.00000000000125,,-5675.000000000073
2016.04.12,-209.9999999999991,1204.000000000005,-96.00000000000719,-259.00000000000034,-910.0000000000108,-907.0000000000023,1517.999999999997,-255.00000000000966,-736.9999999999987,-1150.0000000000066,-1002.9999999999983,720.9999999999939,334.9999999999964,-668.9999999999862,-2037.9999999999843,-843.0000000000035,-1093.0000000000036,-617.0000000000009,507.9999999999973,,-6501.000000000023
2016.04.12,-196.00000000000728,1279.9999999999923,-68.00000000000139,-277.9999999999916,-910.0000000000108,-894.0000000000059,1574.9999999999932,-284.9999999999966,-731.9999999999993,-1090.000000000002,-988.0,742.9999999999936,383.0,-458.9999999999872,-1977.999999999991,-850.0000000000085,-1117.0000000000045,-547.0000000000086,485.0000000000021,,-5926.000000000033
2016.04.12,-204.00000000000418,1222.9999999999964,-73.99999999999629,-322.00000000000273,-844.0000000000003,-835.000000000008,1528.9999999999804,-329.00000000000773,-700.0000000000006,-1066.0000000000002,-945.9999999999912,715.9999999999944,379.99999999998033,-459.99999999999375,-1868.000000000003,-875.0,-1097.0000000000084,-536.0000000000032,484.00000000000665,,-5824.000000000061
2016.04.12,-187.00000000000384,1235.0000000000084,-60.99999999999994,-391.9999999999959,-842.9999999999937,-848.0000000000043,1485.9999999999873,-439.00000000000716,-669.9999999999928,-1061.000000000001,-935.9999999999924,700.0000000000006,468.9999999999861,-490.999999999997,-1848.9999999999895,-899.0000000000009,-1106.9999999999993,-580.0000000000027,460.00000000000483,,-6012.999999999994
2016.04.12,-182.00000000000438,1140.999999999992,-76.0000000000094,-379.99999999999545,-731.000000000015,-736.9999999999987,1284.9999999999807,-548.0000000000018,-612.9999999999969,-922.0000000000006,-831.9999999999994,631.9999999999992,508.9999999999817,-217.99999999998488,-1585.9999999999986,-831.0000000000031,-1018.0000000000007,-523.0000000000068,402.9999999999978,,-5227.000000000064
2016.04.12,-139.00000000000023,1255.9999999999905,-33.00000000001635,-442.99999999999784,-879.0000000000075,-802.0000000000027,1371.9999999999955,-594.9999999999989,-647.9999999999931,-995.0000000000015,-857.9999999999922,668.9999999999974,577.9999999999897,-219.99999999999798,-1654.9999999999843,-990.0000000000091,-1138.999999999996,-530.0000000000082,426.00000000000415,,-5625.000000000029
2016.04.12,-53.999999999998494,1402.9999999999986,48.99999999998794,-390.00000000000057,-1056.0000000000125,-861.0000000000007,1402.9999999999986,-594.0000000000083,-685.0000000000023,-1066.0000000000002,-835.9999999999923,695.9999999999966,434.000000000001,-354.9999999999942,-1678.0000000000018,-1010.0000000000051,-1109.9999999999995,-558.9999999999984,351.99999999999676,,-5917.000000000035
2016.04.12,-73.00000000000084,1306.9999999999916,15.999999999993797,-253.0000000000001,-964.0000000000093,-802.9999999999982,1293.9999999999952,-581.0000000000031,-641.9999999999982,-970.0000000000042,-827.0,653.0000000000035,368.9999999999971,-300.99999999999574,-1654.0,-881.0000000000002,-1007.000000000005,-480.99999999999807,353.99999999999875,,-5444.000000000032
2016.04.12,88.99999999999464,1397.9999999999882,161.99999999999548,-253.99999999999068,-1202.000000000014,-897.0000000000033,1271.0,-740.0000000000091,-593.9999999999945,-951.0000000000018,-739.0000000000008,561.0000000000003,364.9999999999931,-405.9999999999952,-1452.9999999999932,-1010.0000000000051,-1079.9999999999982,-539.0000000000006,292.9999999999988,,-5726.000000000036
2016.04.12,104.99999999999955,1658.9999999999882,187.99999999998818,-298.9999999999924,-1252.0000000000086,-963.0000000000027,1390.9999999999866,-703.000000000003,-639.9999999999961,-1092.9999999999995,-810.9999999999951,685.9999999999977,489.99999999999045,-463.9999999999977,-1688.0000000000007,-1063.0000000000023,-1162.0000000000061,-657.0000000000076,353.0000000000033,,-5923.000000000057
2016.04.12,-70.0000000000034,1673.9999999999977,44.99999999998394,-361.99999999999477,-1207.0000000000025,-941.9999999999984,1583.0000000000011,-657.0000000000107,-775.9999999999989,-1192.9999999999995,-948.9999999999999,798.9999999999942,539.999999999985,-365.99999999999966,-1837.999999999984,-1086.0000000000127,-1206.0000000000032,-628.0000000000064,392.00000000000347,,-6247.000000000048
2016.04.12,-56.0000000000005,1787.9999999999895,45.99999999999049,-391.9999999999959,-1236.0000000000148,-935.0000000000081,1820.9999999999836,-597.999999999999,-809.9999999999997,-1177.000000000006,-940.9999999999918,931.9999999999995,649.999999999995,-191.99999999999218,-1922.999999999986,-1173.0000000000018,-1251.0000000000048,-587.9999999999997,346.0000000000019,,-5689.00000000004
2016.04.12,-67.00000000000594,1923.000000000008,24.999999999986144,-444.9999999999932,-1292.0000000000043,-946.0000000000024,1966.9999999999854,-634.0000000000003,-851.9999999999972,-1258.999999999999,-951.0000000000018,1015.9999999999947,754.9999999999945,-129.99999999998568,-1925.9999999999832,-1255.0000000000095,-1292.0000000000016,-643.0000000000047,326.9999999999995,,-5679.000000000021
