date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.07.06,-95.00000000000064,0.0,-16.000000000016,-70.99999999999795,-59.99999999999339,0.0,-124.99999999999733,-8.999999999992347,-97.99999999999898,-6.999999999990347,-64.0000000000085,-44.99999999999504,-70.99999999999795,-2.0000000000131024,-103.00000000000864,0.0,-150.00000000000568,-56.000000000011596,-32.99999999998704,-69.99999999999318,-63.00000000000195,-58.000000000002494,,-1196.0000000000123
2020.07.06,-98.99999999999353,-4.000000000004,-24.000000000001798,-27.999999999991587,-31.999999999987594,-6.0000000000060005,-250.99999999997902,-7.999999999985796,-84.99999999999375,-23.999999999990695,-84.0000000000063,-39.00000000000014,-188.99999999999295,-168.99999999999693,-83.9999999999952,52.00000000000671,-74.0000000000185,-79.00000000000685,-11.999999999986244,-84.00000000000318,-90.0000000000012,-29.999999999996696,,-1442.9999999999309
2020.07.06,-98.99999999999353,86.99999999999264,-1.0000000000065512,32.00000000001069,-24.999999999986144,53.999999999998494,-100.99999999999554,-2.999999999997449,25.000000000005684,13.00000000000745,-33.000000000005244,-14.999999999998348,-22.999999999996135,-22.0000000000109,-14.000000000002899,97.99999999999898,-90.00000000001229,-279.00000000000705,30.000000000001137,93.00000000000352,-154.99999999999403,-75.99999999998718,,-503.99999999997476
2020.07.06,-95.00000000000064,103.99999999999298,8.999999999992347,87.0000000000033,41.000000000002146,170.99999999999892,-32.999999999994145,43.00000000001525,108.00000000000409,98.0000000000092,57.99999999999139,26.000000000003798,74.00000000001228,-24.000000000001798,192.99999999999872,172.00000000001125,-114.0000000000141,-300.00000000001137,117.00000000000443,155.00000000000114,-187.9999999999993,-7.999999999985796,,694.0000000000341
2020.07.06,-98.99999999999353,93.99999999999409,12.999999999996348,99.00000000000375,14.000000000002899,155.99999999998948,-30.999999999981043,53.00000000001415,123.99999999999523,92.00000000000318,76.99999999999375,33.000000000005244,88.00000000002228,-22.0000000000109,234.00000000000088,193.00000000001205,-95.00000000000064,-264.0000000000198,121.00000000000932,152.00000000000102,-181.9999999999933,23.00000000001745,,873.0000000000618
2020.07.06,-74.99999999999174,99.00000000000463,28.999999999990145,103.00000000000864,26.0000000000149,156.99999999999602,-52.99999999999194,46.0000000000127,158.00000000000125,91.00000000000774,79.99999999999119,38.0000000000047,92.00000000001296,7.999999999985796,269.00000000000813,218.00000000000352,-78.00000000000028,-357.00000000000733,134.00000000000034,159.00000000000603,-187.00000000000384,65.00000000000395,,1022.0000000000576
2020.07.06,-71.99999999999429,126.99999999998823,34.99999999998504,133.00000000000978,59.000000000009045,186.99999999999272,-51.99999999998539,42.0000000000087,197.9999999999933,51.000000000001044,102.99999999999754,27.00000000001035,168.00000000000637,1.999999999990898,303.0000000000088,262.00000000000045,-74.0000000000185,-416.00000000001637,175.00000000001137,212.0000000000033,-266.999999999995,24.000000000001798,,1227.000000000009
2020.07.06,-8.999999999992347,150.99999999999002,153.00000000000313,149.0000000000009,22.999999999995246,242.99999999999324,-79.99999999999119,83.9999999999952,310.0000000000023,39.00000000000014,65.99999999999939,88.00000000001029,215.0000000000034,75.00000000000284,241.00000000000233,421.0000000000065,101.99999999997988,-271.0000000000212,178.00000000001148,277.000000000001,-281.99999999999335,-8.999999999992347,,2164.0000000000073
2020.07.06,-14.999999999998348,151.9999999999966,180.0000000000024,219.0000000000083,43.999999999999595,255.99999999998957,-92.99999999998754,114.0000000000141,356.9999999999993,45.000000000006146,117.00000000000044,113.00000000000753,306.0000000000116,43.999999999999595,387.000000000004,519.0000000000055,108.99999999998133,-301.0000000000179,233.0000000000041,347.999999999999,-290.00000000000136,15.00000000000945,,2859.0000000000337
2020.07.06,-2.000000000002,184.99999999999073,186.99999999998164,244.00000000001398,76.0000000000094,264.999999999993,-48.99999999998794,131.00000000001444,405.00000000000114,70.0000000000034,139.99999999999568,117.00000000000044,395.00000000001023,55.99999999998939,435.0000000000076,579.0000000000077,109.99999999998789,-332.00000000002115,277.000000000001,385.0000000000051,-314.0000000000032,24.000000000001798,,3384.0
2020.07.06,0.0,165.9999999999995,251.00000000000122,279.0000000000106,55.000000000005045,292.9999999999988,-92.99999999998754,185.00000000001293,435.99999999999284,45.000000000006146,152.99999999999204,170.00000000000347,403.99999999999636,17.000000000000348,465.0000000000043,649.0000000000009,161.99999999999548,-272.00000000000557,292.0000000000016,427.99999999999727,-336.9999999999984,-0.9999999999843467,,3747.0000000000427
2020.07.06,16.0000000000049,157.00000000000713,261.0000000000001,240.0000000000091,38.0000000000047,284.9999999999908,-115.99999999998278,175.00000000001404,451.9999999999982,29.000000000001247,100.00000000000009,198.00000000000927,376.0000000000048,58.000000000002494,425.0000000000087,667.0000000000016,241.99999999998667,-194.0000000000053,266.00000000000534,406.9999999999965,-310.9999999999946,7.0000000000014495,,3778.0000000000637
2020.07.06,75.00000000000284,221.00000000000452,334.9999999999964,221.00000000000364,97.9999999999981,295.99999999999625,-131.99999999999878,175.00000000001404,471.00000000000364,8.000000000008,90.99999999999665,216.0000000000051,372.0000000000141,58.000000000002494,418.9999999999916,677.0000000000067,269.9999999999925,-175.00000000001404,260.0000000000051,384.00000000000034,-305.99999999999517,38.0000000000047,,4072.0000000000377
2020.07.06,89.00000000000574,221.99999999998886,349.99999999998363,227.00000000000387,97.00000000001374,269.9999999999925,-128.99999999997914,178.00000000001148,487.99999999999955,9.00000000000345,95.00000000000064,202.0000000000022,382.000000000005,88.99999999998354,422.00000000001125,710.000000000008,300.99999999999574,-247.00000000001944,261.0000000000099,364.0000000000043,-302.9999999999977,33.00000000001635,,4110.000000000044
2020.07.06,85.00000000000173,302.0000000000023,387.99999999998835,241.00000000001387,175.00000000001404,305.99999999999517,-68.99999999998573,201.00000000000674,500.0,42.0000000000087,141.99999999999767,192.00000000000327,479.0000000000134,92.00000000000318,419.9999999999982,768.0000000000007,278.00000000000045,-231.0000000000034,317.0000000000073,415.00000000000625,-298.9999999999937,94.00000000001629,,4838.000000000095
2020.07.06,87.99999999999919,292.9999999999877,388.9999999999949,204.00000000000773,158.99999999999804,296.9999999999917,-92.99999999998754,200.00000000000017,498.9999999999952,17.000000000000348,123.99999999999079,193.00000000000983,466.0000000000082,82.99999999998863,407.0000000000018,749.0000000000094,259.9999999999936,-175.00000000001404,294.00000000001114,385.0000000000051,-253.99999999999866,114.0000000000141,,4699.000000000007
2020.07.06,118.00000000000699,314.99999999999864,425.99999999999307,208.00000000001262,178.99999999999582,305.99999999999517,-86.99999999999264,204.00000000000418,524.0000000000009,16.0000000000049,118.99999999999133,208.00000000000819,491.00000000001387,76.99999999999375,422.00000000001125,780.0000000000011,289.9999999999903,-149.00000000002134,303.0000000000115,397.99999999999613,-259.9999999999936,102.00000000000209,,4990.000000000025
2020.07.06,97.9999999999981,309.99999999998806,417.99999999998505,232.00000000001353,219.99999999999798,317.9999999999961,-62.99999999999084,236.00000000001398,503.0000000000001,68.00000000000139,146.99999999999713,213.00000000000762,480.99999999999454,21.00000000000435,445.0000000000065,783.0000000000013,236.99999999999832,-250.00000000001688,343.0000000000035,412.9999999999967,-270.99999999999903,94.00000000001629,,4996.000000000013
2020.07.06,114.00000000000298,353.99999999998766,448.9999999999883,222.0000000000084,239.00000000001143,351.99999999999676,-79.99999999999119,205.99999999999508,531.0000000000059,54.00000000000959,163.99999999999747,186.00000000000838,524.0000000000009,17.999999999984695,479.0000000000072,802.0000000000067,217.0000000000005,-295.0000000000008,356.00000000000875,442.99999999999784,-290.00000000000136,113.00000000000753,,5158.000000000033
2020.07.06,97.00000000000264,292.9999999999877,430.9999999999814,160.0000000000108,236.00000000001398,366.9999999999951,-82.99999999998863,225.00000000000853,501.99999999999534,66.00000000001049,207.99999999999707,187.00000000000384,477.00000000000387,8.999999999992347,571.0000000000103,784.000000000006,262.999999999991,-374.0000000000077,351.0000000000133,475.9999999999991,-346.9999999999973,121.00000000001555,,5020.000000000046
2020.07.06,126.0000000000039,221.00000000000452,454.9999999999832,131.00000000000023,226.99999999999943,357.99999999999164,-235.99999999999176,171.99999999999437,483.0000000000041,12.000000000000899,161.99999999999548,190.00000000000128,288.0000000000109,-117.99999999999588,546.000000000002,731.9999999999993,249.99999999999466,-351.0000000000124,289.0000000000015,402.000000000001,-334.9999999999964,110.00000000001009,,4114.000000000002
2020.07.06,197.00000000000273,211.99999999998997,454.9999999999832,106.00000000000875,256.99999999999613,282.99999999999994,-322.9999999999844,127.99999999999478,516.9999999999959,-19.999999999997797,134.99999999999625,250.00000000000577,254.99999999999545,-131.99999999999878,656.0000000000122,710.000000000008,265.99999999998846,-348.00000000001495,287.00000000000614,326.9999999999982,-303.9999999999932,144.0000000000108,,4058.000000000004
2020.07.06,139.00000000000023,187.99999999998818,380.00000000000256,102.00000000000387,168.99999999999693,215.99999999999397,-284.9999999999797,151.00000000001222,429.00000000000205,-2.999999999997449,113.99999999999189,225.00000000000853,218.00000000001774,-104.99999999999955,594.0000000000057,643.0000000000007,241.99999999998667,-265.0000000000041,227.00000000000387,242.00000000000443,-209.00000000000364,225.00000000000853,,3637.000000000044
2020.07.06,140.0000000000068,154.99999999999403,393.99999999998323,131.00000000000023,127.00000000001043,204.99999999999963,-301.99999999998005,137.00000000000932,459.0000000000032,-39.00000000000014,86.99999999999264,244.00000000001089,213.99999999999864,-80.00000000001339,497.99999999999847,664.0000000000015,310.9999999999946,-199.00000000001583,222.0000000000084,237.99999999999955,-209.9999999999991,201.00000000000674,,3597.00000000001
2020.07.06,185.00000000000182,255.99999999998957,397.0000000000029,81.00000000000307,58.000000000002494,193.99999999999417,-234.99999999998522,104.99999999999955,468.9999999999941,-84.99999999999064,39.999999999995595,177.00000000000495,276.00000000001046,131.99999999999878,344.99999999999534,599.0000000000038,369.99999999998147,-170.00000000000347,153.0000000000058,198.0000000000075,-212.99999999999653,228.00000000000597,,3560.0000000000214
2020.07.06,186.00000000000838,252.99999999999213,402.9999999999978,100.00000000000853,29.00000000001235,149.99999999999457,-213.99999999998087,114.99999999999844,478.9999999999992,-105.99999999999498,59.99999999999339,182.00000000000438,281.0000000000059,194.99999999998963,314.99999999999864,638.0000000000052,447.99999999998175,-134.00000000001188,152.00000000000102,164.00000000000148,-207.99999999999707,277.00000000001614,,3765.0000000000236
2020.07.06,228.00000000000597,252.99999999999213,486.999999999993,95.00000000001307,43.999999999999595,161.00000000000003,-296.9999999999917,151.9999999999966,513.9999999999958,-132.99999999999423,-4.000000000004,232.00000000000998,290.9999999999968,178.99999999999582,353.0000000000033,722.999999999999,542.9999999999824,-65.00000000000395,151.00000000001046,177.0000000000067,-190.99999999999673,204.00000000000418,,4097.000000000014
2020.07.06,217.0000000000005,255.99999999998957,456.9999999999963,118.00000000000921,-26.999999999999247,140.99999999999113,-296.9999999999917,136.00000000000279,531.0000000000059,-150.99999999999002,-38.0000000000047,227.00000000001052,310.0000000000023,202.9999999999976,140.99999999999113,702.0000000000124,605.9999999999955,157.99999999999147,118.99999999999977,155.00000000000114,-181.9999999999933,216.00000000001617,,3998.000000000034
2020.07.06,223.00000000000654,331.999999999999,505.99999999998425,59.00000000001171,-8.999999999992347,155.99999999998948,-212.99999999999653,175.00000000001404,525.0000000000057,-195.9999999999962,-15.00000000000945,269.00000000000813,350.00000000002274,349.99999999998363,201.99999999999108,734.0000000000089,629.9999999999973,115.99999999998278,115.0000000000091,165.99999999999682,-239.0000000000003,229.00000000001253,,4465.000000000029
2020.07.06,331.999999999999,421.99999999998903,666.9999999999953,65.00000000001194,48.000000000003595,206.99999999999054,-268.9999999999859,205.00000000001074,611.9999999999948,-201.99999999999108,30.999999999992145,294.00000000000534,396.000000000015,380.9999999999869,371.99999999999454,865.9999999999997,784.9999999999912,50.99999999997884,125.0,192.99999999999784,-231.0000000000034,338.0000000000161,,5687.999999999993
2020.07.06,397.0000000000029,398.9999999999938,720.9999999999939,64.00000000000716,112.000000000001,253.99999999999866,-371.99999999999454,146.00000000000168,691.0000000000025,-271.9999999999945,21.999999999999797,347.0000000000084,400.0000000000057,305.9999999999841,500.9999999999959,921.0000000000065,783.0000000000003,61.99999999998429,166.00000000001103,245.9999999999951,-275.99999999999847,343.00000000000443,,5961.00000000001
2020.07.06,453.99999999999886,439.99999999999596,758.9999999999985,12.000000000000455,43.999999999999595,286.99999999999284,-425.99999999999307,121.00000000001555,739.0000000000043,-316.99999999998954,0.0,335.0000000000075,372.0000000000141,424.99999999998647,496.00000000000756,917.0000000000016,850.9999999999795,4.999999999988347,85.00000000000796,250.0,-341.0000000000024,312.00000000000114,,5820.000000000015
2020.07.06,487.0000000000041,441.99999999998687,818.9999999999919,28.000000000005798,45.000000000006146,302.9999999999977,-447.99999999998175,158.99999999999804,787.0000000000061,-319.99999999999807,-26.999999999999247,404.99999999999983,383.0000000000098,431.99999999998795,500.9999999999959,1017.0000000000101,964.9999999999936,107.99999999999699,93.00000000000352,266.00000000000534,-366.9999999999951,272.00000000000557,,6350.000000000032
2020.07.06,470.00000000000375,452.99999999999227,832.9999999999949,-5.9999999999860165,63.99999999999739,293.99999999999426,-438.9999999999894,190.00000000000128,772.9999999999961,-338.9999999999893,-37.00000000000925,451.0000000000014,399.0000000000009,187.99999999998818,509.00000000000387,1040.0000000000064,847.9999999999822,4.999999999988347,98.00000000001319,265.00000000000057,-336.00000000000296,307.00000000001285,,6030.000000000002
2020.07.06,406.00000000000637,265.99999999998846,661.9999999999848,71.00000000001216,53.999999999998494,218.99999999999142,-495.99999999998533,104.99999999999955,730.9999999999945,-261.0000000000001,-12.000000000000899,424.00000000000216,254.0000000000191,170.99999999998784,614.0000000000034,881.0000000000002,774.9999999999924,9.999999999998899,148.00000000001035,213.99999999999864,-290.00000000000136,312.00000000000114,,5258.000000000001
2020.07.06,389.000000000006,194.0000000000053,679.9999999999917,6.000000000000227,55.000000000005045,231.99999999999886,-593.9999999999834,104.99999999999955,644.0000000000055,-256.99999999999613,9.999999999998899,340.00000000000693,141.9999999999959,72.99999999998974,733.0000000000059,871.9999999999999,676.9999999999943,-237.00000000002052,124.00000000000944,233.0000000000041,-286.99999999999284,365.0000000000153,,4499.000000000041
2020.07.06,292.9999999999988,245.99999999999068,593.9999999999834,6.000000000000227,110.00000000001009,240.99999999999122,-385.99999999999744,121.00000000001555,551.0000000000019,-207.99999999999707,100.00000000000009,338.00000000000495,206.00000000001728,109.00000000000354,767.9999999999909,769.0000000000055,634.9999999999856,-200.00000000000017,139.00000000001,221.9999999999942,-280.9999999999979,384.00000000000654,,4757.000000000017
2020.07.06,192.99999999999872,198.99999999999363,619.9999999999983,36.000000000001364,103.00000000000864,235.99999999999176,-361.9999999999957,228.00000000000597,445.99999999999795,-138.99999999998914,129.9999999999968,417.0000000000007,128.00000000001432,54.99999999998284,814.0000000000036,793.0000000000064,668.9999999999862,-93.00000000000975,135.00000000000512,209.00000000000318,-248.00000000000378,377.0000000000051,,4946.000000000004
2020.07.06,260.00000000000466,194.99999999998963,628.9999999999907,6.000000000000227,79.00000000000685,237.99999999999378,-385.99999999999744,202.9999999999976,490.99999999999966,-164.99999999999292,117.99999999999588,433.0000000000056,133.00000000000978,60.99999999999994,817.000000000001,772.0000000000056,697.9999999999986,-91.00000000001884,96.00000000000364,209.00000000000318,-293.99999999999426,336.00000000000296,,4838.000000000005
2020.07.06,273.000000000001,222.99999999999542,617.9999999999852,-3.9999999999906777,80.99999999999774,294.9999999999897,-365.99999999999966,222.99999999999542,462.99999999999386,-146.99999999999713,135.99999999999167,445.0000000000065,91.00000000000819,117.99999999999588,838.0000000000055,730.000000000004,705.9999999999844,-111.00000000001664,95.00000000001307,257.99999999999557,-329.999999999997,304.00000000001535,,4938.999999999977
2020.07.06,268.0000000000016,232.99999999999432,628.9999999999907,-34.99999999999659,93.00000000000975,312.9999999999966,-361.9999999999957,222.00000000001108,447.00000000000273,-134.99999999999625,139.00000000000023,437.0000000000096,100.99999999999909,116.99999999998934,839.0000000000119,740.0000000000091,705.0000000000001,-139.00000000000023,86.00000000001273,250.0,-334.9999999999964,282.0000000000045,,4895.000000000059
2020.07.06,269.00000000000813,302.9999999999866,661.0000000000005,-66.99999999999307,136.00000000000279,346.9999999999973,-290.9999999999968,258.0000000000027,411.00000000000136,-109.99999999999899,164.99999999999292,406.00000000000637,151.00000000001046,131.99999999999878,768.9999999999975,734.0000000000089,673.9999999999968,-113.00000000000753,93.00000000000352,278.0000000000058,-353.0000000000033,250.00000000001688,,5103.000000000037
