date,AUDUSD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,empty,sum
2016.03.07,-126.99999999999933,-7.0000000000014495,-174.99999999999716,-4.000000000004,-56.0000000000005,-118.99999999999977,0.0,-122.99999999999045,-97.99999999999898,,-708.9999999999917
2016.03.07,-188.9999999999947,136.99999999998712,-196.99999999998852,170.99999999999892,-45.000000000006146,-131.00000000000023,117.99999999999588,-134.9999999999909,-102.99999999999443,,-373.999999999993
2016.03.07,-220.99999999999343,220.99999999998232,-247.99999999999045,207.00000000000162,-64.0000000000085,-117.999999999995,140.0000000000068,-97.99999999999898,-31.999999999996476,,-212.9999999999921
2016.03.07,-146.00000000000168,208.99999999999253,-230.99999999999454,143.9999999999997,-96.00000000000719,-191.0000000000025,137.00000000000932,-93.99999999999409,-73.99999999999807,,-341.99999999999653
2016.03.07,-112.99999999999643,190.99999999998562,-341.99999999999875,75.9999999999983,-137.00000000000932,-519.0000000000055,72.0000000000054,-289.99999999999204,-275.99999999999625,,-1338.000000000009
2016.03.07,-151.00000000000114,167.9999999999904,-334.99999999999375,81.9999999999932,-133.00000000000534,-508.0000000000098,9.000000000014552,-286.00000000000136,-251.99999999999534,,-1406.0000000000086
2016.03.07,-168.99999999999693,119.99999999998678,-341.99999999999875,86.99999999999264,-108.00000000000809,-587.0000000000175,219.00000000001364,-370.9999999999951,-302.0000000000067,,-1453.00000000003
2016.03.07,-136.99999999999824,108.99999999998133,-281.9999999999965,139.99999999999568,-103.00000000000864,-479.0000000000134,114.99999999999844,-301.00000000000193,-257.99999999999557,,-1196.0000000000389
2016.03.07,-139.00000000000023,136.99999999998712,-242.999999999995,149.99999999999457,-92.99999999999864,-384.00000000001455,154.0000000000097,-236.0000000000042,-210.00000000000796,,-864.0000000000292
2016.03.07,-139.99999999999568,164.99999999999292,-344.99999999999886,185.00000000000182,-165.9999999999995,-560.0000000000023,333.0000000000055,-310.0000000000023,-305.0000000000068,,-1143.0000000000052
2016.03.07,-137.9999999999937,180.99999999998673,-370.9999999999951,251.99999999999667,-115.00000000000954,-514.00000000001,283.99999999999534,-325.00000000000284,-313.0000000000024,,-1059.0000000000348
2016.03.07,-129.00000000000134,182.99999999999983,-363.9999999999901,263.99999999999756,-89.00000000000574,-468.9999999999941,283.000000000011,-313.99999999999295,-275.0000000000057,,-909.9999999999815
2016.03.07,-127.99999999999478,231.99999999998778,-351.99999999998965,258.0000000000027,-119.00000000000244,-397.0000000000198,190.00000000000128,-263.9999999999958,-233.0000000000041,,-813.0000000000148
2016.03.07,-120.99999999999334,184.99999999999073,-307.9999999999927,225.99999999999287,-84.0000000000063,-337.99999999999386,290.9999999999968,-213.99999999999864,-213.99999999999864,,-577.0000000000031
2016.03.07,-115.99999999999389,179.99999999998016,-298.0000000000018,144.99999999999514,-106.00000000000608,-403.99999999999636,106.00000000000608,-243.99999999999977,-243.99999999999977,,-981.0000000000164
2016.03.07,-109.99999999999899,181.9999999999933,-289.0000000000015,129.9999999999968,-109.99999999999899,-438.0000000000166,161.99999999999548,-254.99999999999545,-245.9999999999951,,-974.000000000021
2016.03.07,-148.99999999999915,182.99999999999983,-301.00000000000193,126.99999999999933,-100.00000000000009,-427.99999999999727,171.99999999999437,-259.9999999999909,-271.0000000000008,,-1026.9999999999968
2016.03.07,-127.99999999999478,164.99999999999292,-327.99999999998875,51.000000000001044,-180.0000000000024,-621.0000000000093,192.99999999999872,-269.999999999996,-281.0000000000059,,-1399.0000000000045
2016.03.07,-119.99999999999788,143.99999999998857,-393.0000000000007,66.99999999999484,-170.00000000000347,-593.0000000000177,270.00000000001467,-397.99999999999613,-299.99999999999716,,-1493.000000000015
2016.03.07,-97.9999999999981,113.99999999999189,-537.9999999999967,41.9999999999976,-153.99999999999858,-730.0000000000182,253.00000000001432,-492.999999999995,-251.00000000000477,,-1855.0000000000075
2016.03.07,-88.99999999999464,243.99999999999977,-1054.9999999999927,92.99999999999864,-162.0000000000066,-915.9999999999968,441.0000000000025,-673.0000000000018,-266.00000000000534,,-2382.9999999999973
2016.03.07,-151.00000000000114,324.9999999999975,-1051.0000000000018,219.00000000000253,-198.00000000000927,-1447.0000000000027,632.9999999999947,-927.9999999999973,-394.00000000000546,,-2992.000000000023
