names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
EURUSD,20,['USDCHF'],100.0,-0.8113282828282823,B
USDJPY,50,"['NZDUSD', 'GBPUSD']",80.0,0.7545582408991075,S
AUDUSD,10,"['EURGBP', 'GBPUSD']",80.0,1.0,S
NZDUSD,10,['EURGBP'],80.0,0.9840000000000001,S
GBPCHF,15,"['AUDNZD', 'EURJPY']",100.0,0.3073383838383839,S
EURCHF,20,['AUDNZD'],80.0,0.7481491841491841,S
CHFJPY,20,['AUDCAD'],100.0,-0.3109267954267954,B
CADCHF,30,"['USDJPY', 'AUDJPY', 'GBPAUD']",80.0,-0.5700863923658045,B
AUDCHF,15,"['EURGBP', 'AUDJPY']",80.0,0.03844444444444445,S
EURGBP,10,['AUDUSD'],80.0,-0.35722222222222216,B
GBPJPY,10,"['GBPCHF', 'CADCHF']",80.0,0.82,S
GBPCAD,15,"['EURCHF', 'CADJPY', 'GBPCAD']",100.0,0.8615714285714284,S
GBPAUD,10,['EURGBP'],80.0,-1.0,B
EURJPY,10,"['EURGBP', 'EURCAD']",80.0,0.94,S
EURCAD,10,['USDJPY'],80.0,1.0,S
EURNZD,10,['EURGBP'],80.0,-1.0,B
CADJPY,10,"['AUDJPY', 'GBPAUD', 'NZDJPY']",80.0,-1.0,B
AUDJPY,10,['EURGBP'],80.0,1.0,S
AUDCAD,10,"['EURGBP', 'AUDCAD']",100.0,0.72,S
NZDCAD,50,"['EURGBP', 'EURCAD', 'USDCHF']",100.0,1.0,S
AUDNZD,30,"['USDJPY', 'EURUSD', 'CHFJPY', 'EURJPY', 'USDCAD', 'GBPAUD']",100.0,-0.1753333333333333,B
