date,GBPUSD,EURUSD,USDJPY,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.06.29,0.0,-129.00000000000134,0.0,0.0,-50.99999999997884,-192.99999999999784,-68.00000000000139,0.0,-281.99999999998226,-45.99999999999049,-328.9999999999935,-316.0000000000052,-229.99999999999687,-38.000000000010914,0.0,-230.00000000001907,,-1911.9999999999777
2020.06.29,97.9999999999981,-121.99999999999989,37.9999999999967,73.99999999999629,-58.99999999998684,-109.00000000000887,-41.9999999999976,-60.99999999999994,-219.99999999999886,-224.000000000002,-325.00000000000284,-299.00000000000483,-530.0000000000082,6.000000000000227,100.00000000000009,-158.99999999999804,,-1834.0000000000166
2020.06.29,14.000000000002899,-93.00000000000975,48.99999999999238,85.00000000000173,-57.99999999998029,-138.00000000000523,-63.99999999999739,-124.99999999999733,-149.99999999997726,-14.000000000002899,-322.00000000000273,-370.999999999988,-480.99999999999807,-50.00000000001137,112.99999999999643,-165.9999999999995,,-1770.9999999999764
2020.06.29,127.99999999999478,-101.00000000001774,66.99999999999307,146.00000000000168,87.00000000001484,-108.00000000000409,-1.0000000000065512,80.00000000000229,-180.99999999998317,28.000000000005798,-325.9999999999934,-300.99999999999574,-343.00000000000443,18.999999999991246,219.00000000000253,-168.0000000000126,,-755.0000000000116
2020.06.29,106.99999999999044,-104.00000000001519,91.99999999999875,143.9999999999997,75.00000000000284,-143.00000000000068,10.999999999994348,69.00000000000794,-204.99999999998408,82.00000000000429,-357.9999999999899,-295.0000000000008,-348.9999999999993,31.999999999996476,217.0000000000005,-179.00000000001802,,-804.0000000000127
2020.06.29,114.99999999999844,-120.00000000000898,78.00000000000296,134.99999999999625,84.0000000000174,-162.00000000000614,17.000000000000348,69.00000000000794,-266.9999999999959,101.00000000001774,-397.99999999999613,-290.9999999999968,-354.9999999999942,25.99999999999625,229.99999999999687,-179.00000000001802,,-916.999999999982
2020.06.29,92.00000000000318,-106.00000000000608,94.99999999999886,102.00000000000209,73.00000000001194,-171.00000000000648,19.999999999997797,75.00000000000284,-284.9999999999966,28.000000000005798,-399.0000000000009,-282.9999999999888,-327.00000000001063,36.000000000001364,173.9999999999964,-229.00000000001253,,-1105.0000000000018
2020.06.29,180.0000000000024,-147.00000000000824,96.00000000000364,155.00000000000514,139.00000000000023,-234.00000000000887,43.999999999999595,126.0000000000039,-462.99999999999386,97.00000000001374,-491.9999999999902,-234.00000000000088,-252.0000000000078,87.99999999999386,182.99999999999983,-279.00000000000705,,-992.9999999999945
2020.06.29,269.00000000000813,-209.00000000001472,200.9999999999934,200.99999999999562,225.00000000000853,-329.00000000000773,124.99999999999733,195.00000000000074,-609.9999999999852,-0.9999999999843467,-665.9999999999968,-134.99999999999625,-211.00000000000563,254.99999999999545,170.99999999999892,-291.00000000001904,,-810.0000000000118
2020.06.29,307.99999999999716,-214.00000000000307,182.00000000000216,256.0000000000007,247.00000000001944,-257.99999999999557,117.99999999999588,180.0000000000024,-545.9999999999923,66.00000000001049,-591.9999999999987,-194.0000000000053,-242.00000000000887,232.99999999998988,241.99999999999778,-175.99999999999838,,-389.99999999998636
2020.06.29,292.9999999999877,-261.0000000000001,156.99999999999648,268.0000000000016,232.00000000000998,-251.99999999999534,120.99999999999334,223.00000000000654,-580.9999999999889,69.00000000000794,-569.9999999999932,-178.99999999999582,-136.00000000000279,227.99999999999443,256.99999999999613,-241.00000000000233,,-371.99999999998425
2020.06.29,418.9999999999916,-320.00000000000915,96.00000000000364,314.99999999999864,307.00000000001285,-234.99999999999943,119.00000000000244,258.0000000000027,-574.9999999999886,146.00000000000168,-596.0000000000036,-224.000000000002,-62.000000000006494,217.9999999999893,272.00000000000557,-265.0000000000041,,-127.00000000000506
2020.06.29,400.00000000000034,-289.0000000000059,94.99999999999886,321.0000000000046,321.0000000000157,-183.00000000000693,120.99999999999334,260.00000000000466,-507.99999999998136,144.0000000000108,-548.9999999999924,-239.99999999999577,-109.00000000000354,189.99999999999773,304.00000000000426,-225.00000000000853,,53.000000000035755
2020.06.29,419.9999999999982,-276.00000000000955,60.99999999999284,280.9999999999979,300.00000000001137,-186.9999999999976,92.00000000000318,213.00000000000762,-530.9999999999775,245.0000000000063,-525.9999999999962,-265.0000000000041,-161.00000000001114,143.99999999999125,278.00000000000045,-228.00000000000597,,-139.999999999993
