date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.03.25,46.999999999997044,128.99999999997914,197.9999999999933,-111.00000000001664,-66.99999999999484,-110.99999999999443,45.99999999999049,-312.0000000000118,-66.99999999999484,100.99999999999554,-515.9999999999911,17.999999999984695,19.00000000001345,213.99999999999864,-205.99999999999508,-320.9999999999935,-278.99999999999636,-30.999999999992145,5.999999999994898,,-1243.0000000000334
2019.03.25,46.00000000000159,105.99999999998388,147.00000000000557,-74.0000000000185,-48.000000000003595,-78.00000000000028,68.00000000000139,-298.0000000000018,-56.99999999999594,109.00000000000354,-477.9999999999802,44.99999999998394,43.00000000001525,118.99999999999977,-195.00000000001182,-309.0000000000037,-263.9999999999958,-43.999999999999595,28.999999999990145,,-1133.0000000000261
2019.03.25,54.999999999993946,148.99999999999915,135.99999999999568,-47.00000000001925,-36.999999999998145,-88.99999999998354,80.99999999999774,-246.00000000000932,-56.99999999999594,143.9999999999997,-417.99999999997794,141.99999999999767,89.00000000000574,97.99999999999898,-192.99999999999872,-357.00000000000733,-224.99999999999432,-21.999999999999797,46.999999999997044,,-749.9999999999987
2019.03.25,65.99999999999939,139.00000000000023,-4.9999999999954525,-34.000000000000696,-44.99999999999504,-42.999999999993044,110.99999999999443,-244.00000000001398,-41.9999999999976,139.99999999999568,-375.0,129.99999999998568,66.99999999999484,-33.00000000000125,-208.99999999999253,-343.00000000000443,-215.99999999999397,-2.999999999997449,60.99999999999994,,-878.0000000000152
2019.03.25,87.00000000000374,112.99999999998533,-63.00000000000239,-22.0000000000109,-14.000000000002899,-46.999999999997044,134.00000000001188,-160.0000000000108,-6.999999999990347,144.99999999999514,-257.99999999998136,142.99999999998204,130.0000000000079,-151.00000000001046,-182.99999999999983,-303.9999999999932,-117.999999999995,-19.999999999997797,36.999999999998145,,-558.0000000000078
2019.03.25,82.99999999999974,87.99999999999919,-10.99999999999568,-25.00000000000835,-7.9999999999968985,-30.999999999981043,161.99999999999548,-167.0000000000016,14.000000000002899,136.99999999999824,-254.99999999999545,112.99999999998533,124.00000000001299,-91.00000000000819,-164.00000000000858,-282.9999999999888,-92.99999999998931,-32.999999999994145,12.999999999996348,,-426.9999999999779
2019.03.25,75.00000000000284,127.99999999999478,18.000000000000682,-48.000000000003595,-2.999999999997449,-101.99999999997988,139.00000000000023,-223.0000000000132,3.0000000000085514,165.00000000000404,-385.9999999999957,139.9999999999846,182.0000000000155,-61.00000000000705,-157.99999999999147,-290.9999999999968,-137.99999999999102,-40.99999999999105,-14.000000000002899,,-614.9999999999588
2019.03.25,65.99999999999939,190.99999999998562,49.000000000006594,-38.0000000000047,-0.999999999995449,-285.99999999998624,144.0000000000108,-219.0000000000083,25.00000000000835,204.00000000000418,-596.99999999998,217.99999999998488,270.99999999999903,-31.00000000000591,-163.00000000000205,-238.0000000000049,-85.99999999999852,-46.999999999997044,-20.0000000000089,,-557.9999999999932
2019.03.25,61.999999999995396,253.99999999999866,-111.99999999999477,-22.0000000000109,6.0000000000060005,-244.9999999999841,147.00000000000824,-144.00000000000546,-0.999999999995449,273.000000000001,-457.9999999999984,394.9999999999898,388.9999999999949,-268.0000000000007,-194.0000000000053,-343.00000000000443,-48.99999999999238,-26.999999999999247,-18.0000000000069,,-355.0000000000039
2019.03.25,36.999999999998145,134.99999999999625,-58.000000000006935,5.999999999994898,2.999999999997449,-377.9999999999894,170.00000000000347,-84.00000000000318,5.000000000010552,209.00000000000364,-507.99999999998136,255.99999999998957,374.0000000000077,-264.00000000001,-192.99999999999872,-330.9999999999924,-49.99999999999716,-72.99999999998974,-4.999999999999449,,-748.9999999999667
2019.03.25,36.0000000000027,86.99999999999264,-109.99999999999943,30.999999999981043,43.00000000000415,-179.99999999998016,73.00000000001194,-29.000000000010573,-22.999999999995246,127.99999999999478,-206.99999999999363,183.99999999998417,256.99999999999613,-234.00000000000887,-120.00000000000898,-285.99999999998624,-24.999999999991473,-92.99999999999864,44.99999999999504,,-423.00000000001063
2019.03.25,-9.999999999998899,-40.0000000000178,-174.99999999999716,-16.000000000016,68.99999999999685,-228.99999999999034,79.99999999999119,2.999999999985903,-55.99999999998939,80.00000000000229,-203.9999999999793,-90.00000000001229,131.00000000001444,-370.00000000000455,-83.00000000001084,-397.0000000000029,-18.000000000000682,-127.99999999999478,50.99999999998994,,-1402.0000000000343
2019.03.25,-48.000000000003595,-92.00000000000318,-236.99999999999477,-1.0000000000065512,87.00000000000374,-180.99999999998673,90.00000000001229,88.99999999999864,-72.99999999998974,87.00000000000374,-1.999999999981128,-53.00000000001415,121.00000000001555,-549.0000000000066,-171.00000000001003,-568.9999999999973,-0.999999999990564,-111.99999999998988,64.99999999999284,,-1549.9999999999477
2019.03.25,2.000000000002,141.99999999999767,-233.99999999999466,117.99999999999588,114.00000000000298,-306.9999999999906,222.99999999999542,94.99999999999886,-51.99999999999649,292.9999999999988,-129.99999999999545,363.9999999999866,529.0000000000017,-532.0000000000107,-140.99999999999113,-546.9999999999864,51.00000000000193,-95.99999999999609,127.99999999999478,,20.000000000015177
2019.03.25,-9.00000000000345,268.9999999999859,-230.00000000000398,129.00000000000134,117.00000000000044,-438.9999999999894,219.99999999999798,128.99999999999068,-25.999999999992696,400.9999999999958,-242.999999999995,559.9999999999827,723.0000000000069,-565.0000000000119,-140.0000000000068,-531.9999999999991,73.0000000000075,-93.99999999999409,111.99999999998988,,454.9999999999628
2019.03.25,-38.0000000000047,309.99999999998806,-198.99999999999807,45.99999999999049,104.00000000000409,-431.99999999998795,144.0000000000108,147.99999999999613,-81.9999999999932,351.99999999999676,-226.99999999997544,464.9999999999821,683.9999999999957,-474.00000000000375,-107.99999999999699,-522.0000000000002,35.0000000000108,-121.99999999999989,104.99999999999955,,189.00000000001432
2019.03.25,-31.000000000003247,142.99999999998204,-209.00000000000318,-43.00000000001525,65.00000000000395,-336.9999999999873,102.00000000000209,117.999999999995,-81.9999999999932,249.99999999999466,-206.99999999999363,272.99999999998994,455.0000000000054,-384.00000000000034,-100.0000000000112,-472.9999999999901,1.0000000000047748,-186.99999999999272,42.999999999993044,,-603.0000000000192
2019.03.25,-14.000000000002899,190.99999999998562,-167.0000000000016,-114.0000000000141,116.00000000000499,-402.9999999999978,103.00000000000864,103.9999999999992,-58.99999999999794,246.00000000000176,-313.99999999999295,105.99999999998388,656.0000000000122,-353.00000000000864,38.99999999998904,-374.999999999992,12.000000000000455,-288.9999999999948,-43.00000000000415,,-558.0000000000211
2019.03.25,-109.99999999999899,-359.0000000000204,-159.9999999999966,-117.00000000001154,148.0000000000037,-283.99999999999534,103.00000000000864,138.9999999999958,-57.99999999999139,-10.999999999994348,-68.9999999999884,-518.0000000000184,123.00000000000644,-422.00000000001125,42.0000000000087,-395.99999999999636,49.000000000006594,-367.99999999999056,-150.00000000000568,,-2417.99999999999
2019.03.25,-131.99999999999878,-365.0000000000153,-87.0000000000033,-109.00000000000354,226.99999999999943,9.000000000014552,104.99999999999955,107.99999999998988,16.0000000000049,-21.999999999999797,178.0000000000257,-497.99999999999847,79.00000000000685,-379.0000000000049,103.00000000000864,-229.99999999999687,127.00000000000955,-411.99999999999017,-275.000000000003,,-1556.9999999999552
2019.03.25,-163.99999999999747,-322.00000000000006,-99.99999999999432,-113.00000000000753,229.00000000000142,-258.99999999998704,76.0000000000094,129.99999999999545,33.000000000005244,4.999999999999449,-88.99999999999864,-510.00000000001046,202.9999999999976,-426.00000000000193,131.99999999999878,-156.00000000000057,146.0000000000008,-430.9999999999925,-267.00000000000614,,-1882.9999999999882
2019.03.25,-114.99999999999844,-295.0000000000008,-132.000000000005,-123.00000000000644,199.00000000000472,-30.999999999981043,66.99999999999484,51.9999999999925,33.000000000005244,-24.999999999997247,63.0000000000166,-513.0000000000078,184.00000000000637,-368.0000000000092,102.00000000000209,-119.00000000000244,75.00000000000284,-384.9999999999909,-254.00000000000978,,-1584.9999999999839
2019.03.25,-128.00000000000588,-357.00000000000733,-7.000000000005002,-198.00000000000927,165.9999999999995,-249.99999999999466,42.999999999993044,24.999999999991473,24.000000000001798,-43.00000000000415,-210.9999999999843,-604.0000000000045,-8.999999999992347,-258.0000000000098,51.000000000001044,-143.00000000000423,54.000000000002046,-370.9999999999991,-309.0000000000037,,-2525.0000000000355
2019.03.25,-163.00000000000205,-192.00000000001438,-81.00000000000307,-111.00000000001664,195.9999999999962,-255.99999999998957,66.00000000001049,92.99999999998931,60.99999999999994,100.00000000000009,-68.9999999999884,-367.0000000000062,287.000000000015,-389.00000000001,18.999999999991246,-68.00000000000139,142.00000000001012,-363.99999999999767,-325.00000000000864,,-1421.0000000000257
2019.03.25,-212.00000000000108,-273.0000000000121,-94.99999999999886,-74.0000000000185,226.00000000000398,-256.99999999999613,36.999999999998145,199.99999999998863,60.99999999999994,73.99999999999629,-24.00000000000091,-209.9999999999991,358.9999999999982,-498.00000000000466,68.00000000000139,-8.999999999992347,211.00000000001273,-371.99999999999454,-329.00000000000153,,-1117.0000000000205
2019.03.25,-226.99999999999943,-238.0000000000049,-111.0000000000042,45.99999999999049,319.0000000000026,-340.9999999999913,42.999999999993044,240.99999999999966,110.00000000001009,121.00000000000443,-20.999999999986585,-180.0000000000024,522.0000000000002,-504.0000000000049,187.99999999998818,36.999999999998145,302.0000000000067,-409.99999999999926,-402.00000000000233,,-505.00000000000176
2019.03.25,-189.00000000000583,52.99999999999194,-141.00000000000534,4.999999999988347,275.000000000003,-560.9999999999893,29.999999999996696,219.99999999999886,124.00000000000189,260.00000000000466,-325.9999999999934,156.00000000000057,897.9999999999987,-419.00000000001114,266.999999999995,137.00000000000932,298.0000000000018,-403.99999999999324,-402.00000000000233,,280.9999999999904
2019.03.25,-163.99999999999747,268.9999999999859,-111.0000000000042,-59.000000000009045,256.99999999999613,-531.9999999999991,-17.000000000000348,130.99999999998602,116.00000000000499,331.999999999999,-412.9999999999825,388.9999999999949,1097.999999999999,-325.00000000000284,276.00000000000955,143.00000000000423,230.00000000000398,-385.99999999999744,-363.0000000000022,,870.9999999999884
2019.03.25,-141.99999999999767,293.99999999999426,-40.99999999999682,3.999999999981796,283.99999999999534,-566.9999999999842,11.00000000000545,55.999999999997385,160.00000000000458,336.00000000000296,-542.999999999978,417.0000000000007,1141.0000000000143,-221.00000000000364,347.0000000000084,289.0000000000059,225.00000000000853,-374.999999999992,-348.9999999999993,,1326.0000000000678
2019.03.25,-219.99999999999798,230.9999999999812,33.00000000000125,70.99999999999883,302.9999999999977,-539.999999999985,-15.00000000000945,-16.000000000005343,141.00000000000225,343.9999999999999,-569.9999999999932,411.99999999999017,1134.999999999997,-138.00000000000523,314.99999999999864,256.99999999999613,154.00000000001057,-384.9999999999909,-352.00000000000784,,1159.999999999979
2019.03.25,-273.9999999999965,212.99999999999653,111.0000000000042,29.999999999996696,285.00000000000193,-632.9999999999947,-35.00000000000725,-48.00000000000182,109.00000000000354,343.00000000000443,-670.9999999999923,357.99999999999164,1080.0000000000143,-167.0000000000016,221.99999999998886,225.00000000000853,131.00000000000023,-403.99999999999324,-394.00000000000546,,481.0000000000184
2019.03.25,-236.99999999999832,249.99999999999466,-73.99999999999807,81.9999999999821,263.99999999999756,-569.9999999999816,-15.00000000000945,108.99999999999466,121.00000000000443,314.0000000000032,-470.9999999999752,426.9999999999996,1059.00000000001,-284.000000000006,226.99999999999943,207.00000000000162,216.99999999999875,-339.99999999999585,-335.0000000000075,,951.0000000000139
2019.03.25,-163.99999999999747,101.99999999997988,-75.00000000000284,81.9999999999821,241.00000000000233,-471.9999999999835,-18.999999999991246,165.99999999999682,75.00000000000284,234.99999999999633,-281.99999999998226,281.99999999998226,777.0000000000055,-270.00000000001023,236.99999999999832,136.00000000000279,210.00000000000796,-291.99999999999227,-246.00000000000176,,722.9999999999955
2019.03.25,-153.99999999999858,72.99999999998974,-66.99999999999307,96.99999999999153,243.00000000000432,-373.00000000000114,-11.999999999989797,96.9999999999942,69.00000000000794,202.0000000000022,-238.9999999999759,316.99999999998954,798.0000000000098,-249.00000000000944,262.00000000000665,107.00000000001265,184.0000000000117,-268.99999999999704,-202.0000000000022,,884.0000000000531
2019.03.25,-153.99999999999858,113.99999999999189,-28.000000000005798,147.99999999999258,270.99999999999903,-344.99999999999534,-21.00000000000435,120.99999999999511,112.000000000001,212.00000000000108,-224.99999999999432,348.9999999999993,849.9999999999952,-207.9999999999984,330.0000000000081,194.0000000000053,210.00000000000796,-264.999999999993,-209.00000000000364,,1456.000000000003
2019.03.25,-156.99999999999602,86.99999999999264,-7.000000000005002,203.99999999998198,285.9999999999974,-329.00000000000153,-17.000000000000348,75.9999999999934,123.00000000000644,195.9999999999962,-245.9999999999809,395.99999999999636,883.0000000000116,-195.99999999999795,353.0000000000033,236.00000000001398,174.0000000000066,-284.9999999999908,-199.00000000000472,,1578.0000000000225
2019.03.25,-158.99999999999804,106.99999999999044,22.00000000000557,173.00000000000094,265.99999999999955,-483.99999999999557,-24.000000000001798,1.9999999999953388,110.00000000001009,180.99999999999784,-527.9999999999916,413.99999999998107,954.9999999999948,-173.00000000000182,313.00000000000773,242.99999999999324,149.0000000000009,-265.99999999999955,-217.0000000000005,,1083.9999999999886
2019.03.25,-200.00000000000017,140.99999999999113,15.000000000000568,81.9999999999821,275.000000000003,-445.99999999999085,-14.000000000002899,47.99999999998761,93.00000000000975,222.99999999999542,-334.99999999997954,393.99999999998323,910.0000000000108,-204.00000000000773,316.99999999998954,248.00000000000378,202.0000000000124,-322.00000000000006,-335.0000000000075,,1091.9999999999807
2019.03.26,-190.00000000000128,-139.00000000000023,-46.999999999997044,181.9999999999933,295.0000000000008,-444.9999999999843,-36.999999999998145,90.99999999999397,107.00000000000153,97.9999999999981,-280.9999999999775,117.99999999999588,649.999999999995,-311.00000000000705,330.0000000000081,229.00000000001253,222.99999999999898,-290.9999999999968,-232.00000000000998,,350.0000000000258
2019.03.26,-173.00000000000094,-29.00000000001235,-43.99999999999693,220.99999999998232,292.9999999999988,-231.99999999998778,-7.0000000000014495,167.99999999999216,112.000000000001,144.99999999999514,-32.99999999998704,249.99999999999466,731.000000000015,-266.00000000000534,330.9999999999924,212.00000000001216,246.00000000000932,-270.99999999999903,-200.00000000000017,,1454.0000000000018
2019.03.26,-163.00000000000205,0.9999999999843467,-64.99999999999773,227.99999999998377,285.00000000000193,-236.99999999999832,-1.999999999990898,167.99999999999216,121.99999999999989,158.0000000000026,-36.000000000001364,290.9999999999968,729.0000000000018,-288.0000000000109,299.00000000000483,198.99999999999363,253.0000000000001,-242.99999999999324,-190.00000000000128,,1508.999999999966
2019.03.26,-165.9999999999995,-91.00000000001884,-114.99999999999488,225.99999999999287,280.00000000000244,-241.99999999998667,1.999999999990898,172.9999999999876,134.0000000000008,114.00000000000298,-28.999999999996362,279.99999999999136,727.9999999999953,-346.00000000000364,297.9999999999983,239.99999999999577,272.00000000000557,-261.99999999999557,-210.00000000001017,,1285.9999999999584
2019.03.26,-187.00000000000384,-26.999999999999247,-123.00000000000466,282.9999999999888,333.0000000000055,-312.00000000000114,-24.000000000001798,183.9999999999975,162.0000000000066,149.99999999999457,-43.99999999998272,343.99999999998875,828.0000000000065,-347.0000000000084,428.9999999999905,314.99999999999864,319.0000000000026,-279.99999999999136,-245.0000000000063,,1757.9999999999804
2019.03.26,-172.00000000000549,66.99999999999484,-191.99999999999307,304.9999999999997,366.9999999999951,-347.9999999999928,-7.0000000000014495,272.99999999999613,188.00000000001037,205.99999999999508,17.00000000002433,515.9999999999832,1015.0000000000103,-453.00000000000296,479.0000000000072,347.9999999999928,407.0000000000107,-300.99999999999574,-232.00000000000998,,2483.0000000000177
2019.03.26,-192.99999999999872,43.999999999999595,-239.99999999999488,317.9999999999961,380.999999999998,-339.0000000000004,17.000000000000348,325.9999999999934,193.00000000000983,231.99999999999886,44.00000000001114,508.9999999999817,1056.9999999999968,-536.0000000000014,479.99999999999153,358.9999999999982,459.0000000000032,-344.99999999999534,-291.0000000000079,,2474.99999999998
2019.03.26,-173.00000000000094,53.999999999998494,-174.0000000000066,345.99999999997965,346.0000000000019,-324.9999999999975,1.999999999990898,242.999999999995,196.00000000000728,214.00000000000307,11.000000000024102,522.0000000000002,948.0000000000155,-438.0000000000024,419.9999999999982,377.0000000000051,383.0000000000098,-315.9999999999941,-209.00000000000364,,2427.000000000024
2019.03.26,-158.99999999999804,58.99999999998684,-140.00000000000057,317.9999999999961,343.9999999999999,-278.00000000000045,18.0000000000069,219.99999999999886,185.00000000000182,212.00000000000108,15.00000000001478,500.9999999999959,978.0000000000122,-381.0000000000002,435.0000000000076,347.9999999999928,365.0000000000091,-287.9999999999994,-211.00000000000563,,2541.0000000000196
2019.03.26,-145.00000000000622,74.99999999998064,-126.00000000000477,306.9999999999906,372.0000000000057,-331.999999999999,26.999999999999247,177.99999999999727,192.00000000000327,216.0000000000051,-134.9999999999909,505.99999999998425,1053.000000000015,-359.99999999999943,502.00000000000244,337.99999999999386,337.0000000000033,-324.9999999999975,-221.99999999999997,,2457.999999999982
2019.03.26,-153.00000000000313,129.99999999998568,-55.00000000000682,313.99999999999204,365.0000000000042,-326.9999999999884,22.0000000000109,143.99999999999125,133.00000000000534,256.0000000000007,-165.99999999999682,592.9999999999991,1117.9999999999968,-291.000000000011,482.999999999989,214.00000000000307,266.00000000000534,-298.9999999999937,-164.00000000000858,,2582.9999999999754
2019.03.26,-175.00000000000293,93.99999999999409,-64.99999999999773,329.00000000000153,378.00000000000057,-323.99999999999096,12.000000000012001,156.99999999999648,150.00000000000568,239.0000000000003,-150.99999999998204,563.9999999999867,1103.0000000000095,-312.0000000000118,506.0000000000064,269.00000000000813,291.000000000011,-311.99999999999005,-178.00000000000037,,2575.0000000000564
2019.03.26,-172.00000000000549,88.99999999998354,-100.99999999999909,319.999999999987,387.000000000004,-393.99999999998323,12.999999999996348,209.99999999999375,151.00000000000114,238.0000000000049,-146.99999999999136,563.9999999999867,1114.000000000015,-331.00000000000307,513.9999999999923,272.00000000000557,319.0000000000026,-392.9999999999989,-184.00000000000637,,2468.999999999985
2019.03.26,-143.9999999999997,174.99999999999181,-87.99999999999386,320.9999999999935,397.99999999999835,-426.9999999999996,-8.000000000008,172.9999999999876,168.00000000000148,280.00000000000244,-240.99999999998545,682.9999999999892,1347.9999999999936,-316.0000000000025,607.0000000000019,337.99999999999386,311.00000000000705,-387.99999999999943,-175.00000000000293,,3014.9999999999695
2019.03.26,-138.00000000000477,223.99999999997976,-100.99999999999909,299.99999999998914,385.99999999999744,-410.99999999998363,-8.000000000008,161.99999999999193,158.0000000000026,272.00000000000557,-223.99999999998954,690.9999999999972,1323.0000000000075,-271.0000000000008,594.99999999999,276.9999999999939,287.00000000000614,-353.99999999999875,-162.0000000000066,,3005.99999999997
2019.03.26,-99.00000000000463,224.99999999998633,-159.00000000000603,259.9999999999936,375.9999999999986,-400.00000000000034,11.00000000000545,180.99999999999739,102.00000000000209,270.99999999999903,-178.99999999997362,697.9999999999986,1339.0000000000014,-320.99999999999795,615.00000000001,156.00000000000057,255.00000000000966,-380.999999999998,-117.00000000000044,,2833.0000000000214
2019.03.26,-114.99999999999844,201.99999999999108,-143.00000000000068,257.99999999998045,356.9999999999962,-429.99999999999704,-7.0000000000014495,141.9999999999959,72.0000000000054,256.99999999999613,-293.9999999999827,631.9999999999882,1283.0000000000118,-292.0000000000016,557.0000000000075,93.00000000000975,195.0000000000074,-341.99999999999784,-74.00000000000739,,2351.0000000000023
2019.03.26,-133.00000000000534,93.99999999999409,-141.00000000000534,275.9999999999874,375.9999999999986,-354.9999999999942,-5.999999999994898,193.9999999999884,73.00000000000084,180.99999999999784,-139.99999999998636,490.999999999997,1119.0000000000034,-329.00000000000773,591.9999999999925,59.000000000009045,213.00000000000807,-339.99999999999585,-40.00000000000669,,2183.999999999981
2019.03.26,-119.00000000000244,-3.0000000000196536,-141.9999999999959,219.99999999999798,373.99999999999653,-239.99999999999577,-2.999999999997449,160.99999999998715,77.00000000000485,133.00000000000534,-54.9999999999784,295.99999999998516,988.9999999999955,-329.00000000000773,598.999999999994,76.0000000000094,221.00000000000364,-386.9999999999929,-87.00000000000374,,1780.9999999999852
2019.03.26,-119.00000000000244,-132.00000000002098,-194.99999999999318,246.99999999999721,417.0000000000007,-129.00000000000134,26.999999999999247,128.99999999999068,100.00000000000009,80.99999999999774,128.00000000001432,170.99999999998784,934.0000000000126,-442.99999999999784,638.0000000000052,73.00000000001194,262.00000000000045,-452.99999999999227,-74.00000000000739,,1662.0000000000027
2019.03.26,-58.99999999999794,23.999999999979593,-191.0000000000025,200.99999999998454,450.00000000000597,-308.9999999999815,42.0000000000087,134.9999999999909,127.00000000001043,166.99999999999494,-117.999999999995,438.9999999999894,1261.000000000001,-427.0000000000067,703.9999999999935,42.0000000000087,254.0000000000049,-478.9999999999961,-95.00000000000064,,2167.9999999999927
2019.03.26,-77.00000000000485,149.9999999999835,-168.99999999999693,205.99999999999508,441.99999999999795,-334.9999999999964,12.999999999996348,143.99999999999125,81.00000000000884,200.00000000000017,-146.99999999999136,471.9999999999835,1368.999999999998,-328.00000000000296,764.9999999999934,86.99999999999264,231.00000000000875,-478.9999999999961,-87.00000000000374,,2537.9999999999573
2019.03.26,-100.99999999999554,181.9999999999933,-409.9999999999966,213.99999999998087,443.0000000000045,-405.9999999999952,28.999999999990145,187.99999999998818,67.00000000000594,239.0000000000003,-70.99999999999795,547.999999999993,1427.0000000000005,-656.0000000000059,706.999999999991,-28.999999999990145,259.00000000000034,-458.9999999999983,-81.00000000000884,,2089.99999999996
2019.03.26,-119.00000000000244,-26.0000000000149,-402.000000000001,261.9999999999845,426.9999999999996,-591.9999999999925,14.000000000002899,358.99999999999466,39.00000000000014,175.00000000000293,-133.99999999998613,441.99999999998687,1202.000000000014,-688.0000000000024,675.0000000000034,-38.99999999998904,309.0000000000117,-415.99999999999415,-13.00000000000745,,1475.0000000000107
2019.03.26,-100.00000000000009,-334.00000000001205,-424.0000000000066,356.00000000000074,461.0000000000003,-273.9999999999965,89.00000000000574,399.9999999999915,95.00000000000064,-17.999999999995797,294.00000000001114,79.99999999999119,910.9999999999951,-734.0000000000089,672.9999999999902,-24.999999999986144,420.0000000000017,-435.9999999999919,-9.00000000000345,,1424.999999999987
2019.03.26,-107.00000000000153,-415.0000000000098,-408.00000000000125,295.99999999998516,470.00000000000375,76.0000000000094,144.0000000000108,402.9999999999916,129.00000000000134,-73.99999999999629,655.0000000000011,-62.000000000006494,734.9999999999968,-757.000000000005,626.9999999999998,-11.999999999989797,435.0000000000023,-442.9999999999934,-62.000000000006494,,1629.9999999999918
2019.03.26,-134.99999999999625,-384.00000000000654,-385.0000000000051,259.9999999999936,460.00000000000483,-10.999999999983245,62.99999999999084,436.9999999999976,105.00000000001064,-41.9999999999976,586.0000000000127,-100.0000000000112,690.0000000000128,-721.0000000000036,617.0000000000009,19.999999999997797,449.0000000000123,-449.9999999999948,-116.00000000000499,,1343.0000000000307
2019.03.26,-107.00000000000153,-360.0000000000048,-459.99999999999375,238.99999999998923,419.9999999999982,94.00000000001629,39.999999999995595,445.99999999999795,97.00000000000264,-107.99999999999699,724.000000000018,-107.00000000001265,680.9999999999983,-719.0000000000083,625.0000000000089,60.99999999999994,431.0000000000116,-429.99999999999704,-92.00000000000318,,1475.0000000000186
2019.03.26,-50.0000000000056,-518.0000000000184,-471.9999999999942,182.99999999999983,461.99999999999574,184.00000000000637,49.99999999999449,379.99999999999545,177.00000000000495,-268.0000000000016,819.0000000000168,-426.9999999999996,543.0000000000045,-668.0000000000064,781.9999999999939,219.99999999999798,504.0000000000049,-547.999999999993,-197.00000000000273,,1155.9999999999934
