date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,GBPJPY,GBPAUD,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.08.22,0.0,-94.99999999999886,-124.99999999999733,-116.00000000000499,-68.00000000000139,-102.00000000000209,-44.99999999999504,-110.99999999999,-300.99999999999574,-178.99999999999582,-103.9999999999992,-94.99999999999886,-124.00000000000189,,-1464.9999999999811
2016.08.22,133.00000000000534,-61.99999999999761,-141.99999999999767,-143.9999999999997,85.99999999998609,-76.99999999999375,-0.999999999995449,-46.999999999997044,-360.0000000000048,-151.9999999999966,-4.0000000000048885,-16.000000000005343,-148.0000000000037,,-934.000000000005
2016.08.22,157.99999999999147,-266.9999999999959,-175.99999999999838,-177.00000000000495,78.00000000000028,-49.99999999999449,-34.000000000000696,-197.00000000000273,4.999999999988347,-134.00000000001188,-126.99999999999534,-96.00000000000364,-207.00000000000162,,-1224.0000000000296
2016.08.22,177.00000000000495,-280.00000000000114,-236.00000000000287,-189.00000000000583,119.99999999998678,-42.0000000000087,-17.999999999995797,-290.9999999999968,-212.00000000001216,-297.9999999999983,-132.000000000005,-103.00000000000864,-259.0000000000092,,-1763.0000000000528
2016.08.22,171.99999999999437,-405.9999999999917,-263.99999999999756,-236.00000000000287,129.00000000000134,-19.00000000001345,8.000000000008,-357.99999999997567,-147.99999999999258,-368.9999999999971,-131.00000000000023,-186.9999999999976,-287.0000000000039,,-2095.999999999969
2016.08.22,58.000000000002494,-274.0000000000009,-239.0000000000003,-202.0000000000022,110.99999999999443,-1.0000000000065512,8.000000000008,-280.00000000000114,-171.99999999999437,-324.9999999999975,-128.0000000000001,-121.00000000000932,-248.99999999999923,,-1814.0000000000068
2016.08.22,17.000000000000348,-155.9999999999917,-94.00000000000519,-46.00000000000159,165.9999999999995,-2.999999999997449,40.00000000000669,-180.99999999998317,97.9999999999981,-200.00000000000017,-141.9999999999959,-185.00000000000227,-150.00000000000568,,-835.9999999999785
2016.08.22,-70.99999999999883,-117.00000000000443,2.000000000002,49.99999999999449,167.9999999999904,-15.999999999993797,43.00000000000415,-262.00000000000045,75.00000000000284,-167.00000000000603,-177.99999999999727,-218.00000000000352,-115.00000000000954,,-806.00000000002
2016.08.22,-1.0000000000065512,-180.99999999999739,-82.00000000000429,48.99999999999905,197.99999999998707,-26.999999999999247,40.00000000000669,-332.9999999999984,79.99999999999119,-233.00000000001654,-248.00000000000466,-314.9999999999977,-82.00000000000429,,-1135.0000000000452
2016.08.22,4.000000000004,-146.99999999999136,-26.999999999999247,48.000000000003595,225.99999999999287,-25.999999999992696,72.0000000000054,-254.99999999999545,137.00000000000932,-173.00000000000094,-230.00000000000398,-265.00000000000057,-101.00000000000664,,-736.9999999999757
2016.08.22,31.000000000003247,-6.000000000000227,4.999999999999449,109.00000000000354,304.9999999999997,-51.000000000001044,91.00000000000774,-27.999999999991587,219.99999999999798,-160.00000000000458,-147.99999999999613,-272.00000000000557,-68.00000000000139,,28.000000000011113
2016.08.22,-43.999999999999595,6.000000000000227,46.999999999997044,165.00000000000404,245.99999999999068,-51.000000000001044,53.00000000000304,-99.99999999999432,249.99999999999466,-73.99999999999629,-162.9999999999967,-264.00000000001,-24.000000000001798,,46.99999999998996
2016.08.22,-56.99999999999594,64.99999999999773,53.00000000000304,148.0000000000037,268.9999999999859,-48.000000000003595,71.00000000000995,-66.99999999997885,192.99999999999872,-158.0000000000137,-149.99999999999147,-239.00000000000432,-60.00000000000449,,20.000000000006708
2016.08.22,-134.99999999999625,93.00000000000352,63.99999999999739,219.00000000000253,298.9999999999826,-52.99999999999194,72.0000000000054,-97.99999999998477,197.00000000000273,-121.00000000001555,-155.00000000000114,-283.00000000000125,2.999999999997449,,102.00000000000063
2016.08.22,-90.00000000001229,40.99999999999682,56.0000000000005,183.99999999999528,298.9999999999826,-59.000000000009045,71.00000000000995,-125.0,140.0000000000068,-160.00000000000458,-141.00000000000534,-259.00000000000034,-18.0000000000069,,-61.00000000004646
2016.08.22,-80.00000000001339,52.99999999999727,51.99999999999649,197.99999999999818,304.9999999999997,-53.999999999998494,69.00000000000794,-90.99999999997976,160.00000000000458,-151.00000000001222,-99.99999999999432,-284.000000000006,-4.000000000004,,72.99999999999594
2016.08.22,-93.99999999999409,58.9999999999975,14.000000000002899,241.99999999999778,324.9999999999975,-63.000000000013046,80.00000000000229,-96.00000000000364,42.999999999993044,-273.0000000000121,-90.99999999999397,-296.0000000000065,34.99999999999615,,-115.0000000000362
2016.08.22,-140.0000000000068,125.0,32.999999999994145,273.9999999999965,307.99999999999716,-63.99999999999739,64.0000000000085,-16.999999999995907,85.00000000000173,-236.00000000001398,-66.99999999999307,-277.000000000001,51.99999999999649,,139.99999999998636
2016.08.22,-70.99999999999883,76.00000000000762,22.999999999995246,156.00000000000057,377.9999999999894,-78.00000000000028,101.00000000000664,-9.999999999990905,161.99999999999548,-222.99999999999542,-78.99999999999352,-227.00000000000387,-78.00000000000028,,130.00000000001188
2016.08.22,-78.00000000000028,39.00000000000148,17.999999999995797,104.00000000000409,349.99999999998363,-69.9999999999923,103.00000000000864,-68.9999999999884,177.99999999998929,-221.00000000000452,-100.99999999999909,-192.99999999999784,-192.00000000000327,,-132.0000000000028
2016.08.22,-49.99999999999449,-45.000000000001705,-92.99999999999864,9.00000000000345,295.99999999998516,-75.00000000000284,76.0000000000094,-191.0000000000025,7.0000000000014495,-470.9999999999992,-149.99999999999147,-213.00000000000807,-263.0000000000021,,-1163.0000000000016
2016.08.22,70.99999999999883,6.000000000000227,-161.00000000000003,-28.000000000005798,473.99999999999665,-141.00000000001333,181.00000000000892,-18.999999999977035,-39.999999999995595,-592.9999999999991,25.000000000005684,-70.00000000000739,-273.000000000001,,-567.999999999989
2016.08.22,336.00000000000296,36.000000000001364,-173.9999999999964,-53.999999999998494,768.9999999999975,-242.99999999999324,270.0000000000036,302.99999999999727,242.99999999999324,-577.0000000000052,43.99999999999693,-17.000000000010118,-263.0000000000021,,672.9999999999873
2016.08.22,273.9999999999965,21.000000000000796,-167.00000000000603,-107.00000000000153,750.9999999999906,-235.00000000000742,239.0000000000003,233.0000000000041,289.9999999999903,-402.0000000000135,27.000000000001023,-52.99999999999727,-300.0000000000003,,570.9999999999575
2016.08.22,537.9999999999941,-75.00000000000284,-187.9999999999993,-143.9999999999997,708.9999999999818,-112.000000000001,359.0000000000093,353.00000000000864,392.9999999999989,-468.00000000000176,-24.00000000000091,-30.000000000001137,-340.00000000000693,,970.999999999979
2016.08.22,495.99999999998533,-70.99999999999795,-116.00000000000499,-97.9999999999981,773.9999999999858,-121.99999999999989,355.0000000000053,359.00000000000887,551.9999999999969,-338.0000000000161,-27.000000000001023,-42.00000000000159,-342.000000000009,,1379.9999999999536
2016.08.22,404.0000000000044,-96.9999999999942,-124.99999999999733,-99.00000000000463,698.999999999983,-121.99999999999989,293.0000000000099,187.00000000001182,445.99999999999085,-320.00000000000915,-70.99999999999795,-85.00000000000796,-361.0000000000002,,748.9999999999886
2016.08.22,375.9999999999986,-153.99999999999636,-78.00000000000028,-36.0000000000027,689.9999999999907,-153.00000000000313,260.00000000000466,70.0000000000216,428.00000000000614,-270.99999999999903,-144.99999999999602,-156.0000000000059,-391.000000000008,,440.00000000001006
2016.08.22,339.0000000000004,-194.99999999999318,-124.00000000000189,-119.99999999999788,644.0000000000001,-163.00000000000205,225.00000000000853,-6.000000000000227,388.9999999999949,-239.00000000001143,-155.00000000000114,-170.0000000000017,-402.00000000000233,,22.9999999999921
2016.08.22,509.00000000000387,-204.9999999999983,-146.00000000000168,-141.00000000000225,777.9999999999898,-197.00000000000273,290.00000000000136,200.00000000001705,480.99999999999807,-283.000000000011,-96.00000000000364,-125.0,-447.0000000000085,,617.9999999999819
2016.08.22,514.9999999999987,-263.9999999999958,-263.0000000000021,-231.0000000000034,805.9999999999956,-219.00000000001364,296.0000000000074,219.99999999999886,431.0000000000036,-394.00000000000546,-99.99999999999432,-135.00000000000512,-496.00000000000756,,165.99999999997664
2016.08.22,496.99999999999187,-367.00000000000443,-246.00000000000176,-283.99999999999534,652.9999999999925,-175.99999999999838,268.0000000000016,-81.99999999999363,259.9999999999936,-432.0000000000102,-138.00000000000523,-58.000000000006935,-631.9999999999992,,-737.0000000000357
2016.08.22,466.9999999999952,-421.99999999999704,-295.0000000000008,-400.9999999999958,568.9999999999973,-144.0000000000108,209.00000000000364,-121.99999999998568,112.000000000001,-443.0000000000156,-134.00000000000034,-49.99999999999716,-759.0000000000097,,-1413.0000000000157
2016.08.22,431.0000000000036,-418.99999999999693,-285.00000000000193,-395.0000000000009,549.9999999999839,-144.99999999999514,179.00000000000693,-122.99999999999045,153.9999999999875,-400.00000000000034,-153.99999999999636,-4.0000000000048885,-795.0000000000013,,-1406.0000000000064
2016.08.22,448.000000000004,-313.99999999999295,-219.99999999999798,-348.9999999999993,619.9999999999983,-163.00000000000205,213.00000000000762,5.000000000023874,341.99999999999784,-344.99999999999534,-134.00000000000034,9.999999999990905,-734.0000000000014,,-620.9999999999668
2016.08.22,503.99999999999335,-438.99999999999295,-402.00000000000233,-502.9999999999979,702.0000000000026,-258.0000000000027,252.0000000000078,92.00000000001296,384.9999999999909,-411.0000000000058,-90.99999999999397,43.99999999999693,-874.0000000000081,,-998.9999999999991
2016.08.22,851.0000000000017,-472.999999999999,-382.00000000000455,-502.00000000000244,913.9999999999926,-262.00000000000665,373.00000000000114,169.00000000001114,526.9999999999886,-392.00000000001455,-155.9999999999917,-25.000000000005684,-1038.0000000000057,,-396.0000000000349
2016.08.22,797.0000000000033,-447.00000000000273,-297.00000000000284,-397.99999999999835,926.999999999989,-252.0000000000078,387.99999999999943,150.00000000000568,526.9999999999886,-419.0000000000138,-153.99999999999636,-72.00000000000273,-1012.0000000000018,,-262.0000000000405
2016.08.22,835.9999999999923,-447.00000000000273,-341.99999999999784,-346.9999999999973,980.9999999999875,-234.00000000000088,418.0000000000073,150.00000000000568,547.0000000000086,-476.0000000000098,-144.99999999999602,-64.00000000000716,-920.0000000000097,,-43.00000000002012
2016.08.22,808.9999999999931,-387.00000000000045,-324.00000000000205,-341.0000000000024,886.9999999999934,-190.00000000000128,356.00000000000074,218.00000000001774,499.9999999999893,-421.0000000000047,-79.9999999999983,-45.000000000001705,-853.0000000000038,,128.99999999997954
2016.08.22,814.999999999988,-426.9999999999925,-280.9999999999979,-290.9999999999968,890.9999999999974,-177.00000000000495,367.0000000000062,152.00000000001523,541.9999999999981,-336.00000000000296,-177.99999999999727,-115.0000000000091,-943.000000000005,,18.99999999999841
2016.08.22,800.9999999999851,-426.00000000000193,-285.00000000000193,-304.00000000000426,886.9999999999934,-208.00000000000819,372.0000000000057,140.00000000001478,581.9999999999936,-314.00000000001427,-174.99999999999716,-117.00000000000443,-967.0000000000067,,-14.000000000046157
2016.08.22,815.9999999999945,-427.99999999999727,-283.99999999999534,-321.0000000000046,893.9999999999948,-208.00000000000819,369.0000000000082,159.00000000002024,564.000000000009,-326.0000000000041,-155.00000000000114,-82.99999999999841,-943.000000000005,,54.00000000001273
2016.08.22,805.9999999999956,-442.99999999999784,-339.99999999999585,-368.9999999999971,892.9999999999883,-208.00000000000819,358.0000000000028,159.00000000002024,503.99999999999335,-344.99999999999534,-161.00000000000136,-85.00000000000796,-970.0000000000042,,-201.0000000000075
2016.08.22,824.9999999999868,-426.00000000000193,-311.00000000000574,-317.9999999999961,890.9999999999974,-211.00000000000563,353.0000000000033,169.00000000001114,503.000000000009,-338.0000000000161,-103.9999999999992,-67.00000000000728,-931.0000000000041,,34.99999999997135
