names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURGBP', 'GBPCHF', 'GBPCAD']",100.0,-0.64,B
GBPUSD,30,"['EURGBP', 'GBPCAD']",80.0,0.49731163934105155,S
EURUSD,30,"['GBPJPY', 'GBPCHF', 'GBPCAD', 'GBPUSD', 'NZDCAD', 'NZDUSD', 'NZDCHF']",100.0,0.6,S
USDJPY,10,"['USDJPY', 'NZDUSD']",100.0,0.94,S
USDCAD,10,['EURGBP'],80.0,-1.0,B
AUDUSD,50,"['GBPJPY', 'GBPCAD', 'EURUSD']",100.0,0.2542978557390322,S
NZDUSD,50,"['GBPCHF', 'GBPCAD', 'AUDCHF', 'EURAUD']",80.0,0.0780952380952381,S
GBPCHF,15,"['AUDCHF', 'AUDCAD', 'AUDJPY']",100.0,-0.037468975468975485,B
EURCHF,15,"['EURAUD', 'EURJPY', 'GBPUSD']",100.0,0.41738095238095246,S
CHFJPY,30,"['EURGBP', 'GBPCAD', 'AUDJPY']",100.0,0.14011904761904762,S
CADCHF,10,"['EURJPY', 'EURNZD', 'NZDCHF']",100.0,1.0,S
AUDCHF,30,['NZDUSD'],80.0,-0.524220660574376,B
NZDCHF,10,['GBPAUD'],80.0,1.0,S
GBPJPY,50,"['CHFJPY', 'EURCAD']",80.0,-0.24294436897811506,B
GBPAUD,10,['EURJPY'],80.0,-0.7820634920634919,B
EURJPY,50,"['NZDCAD', 'GBPAUD', 'NZDUSD']",100.0,-0.3419733044733046,B
EURCAD,10,"['EURNZD', 'NZDCHF']",100.0,-0.7695634920634918,B
EURNZD,10,['GBPAUD'],80.0,-1.0,B
AUDCAD,10,"['NZDCAD', 'NZDJPY']",80.0,0.5215476190476189,S
NZDCAD,10,['AUDUSD'],80.0,-0.14357936507936508,B
