,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,['EURCHF'],80.0,0.2997160317460284,B
1,1,GBPUSD,20,"['EURUSD', 'AUDUSD', 'EURGBP', 'GBPCAD']",100.0,0.3516082106782067,B
2,2,EURUSD,15,"['GBPJPY', 'AUDCAD']",80.0,-0.9831562681762682,S
3,3,USDJPY,10,"['EURCHF', 'AUDJPY', 'CADCHF']",100.0,0.9888,B
4,4,USDCAD,10,"['EURGBP', 'GBPCHF']",80.0,0.9936995238095239,B
5,5,AUDUSD,20,"['GBPCAD', 'AUDNZD']",80.0,0.43584417513729184,B
6,6,GBPCHF,20,['EURAUD'],80.0,0.99975,B
7,7,EURCHF,10,['EURAUD'],80.0,0.9919299999999998,B
8,8,CHFJPY,30,"['EURGBP', 'GBPCHF', 'USDJPY', 'USDCHF', 'CADCHF', 'EURUSD', 'AUDUSD']",100.0,0.7787267857142924,B
9,9,CADCHF,15,"['EURCHF', 'EURAUD']",100.0,0.9817533333333333,B
10,10,AUDCHF,30,"['NZDCAD', 'EURJPY', 'GBPCHF']",100.0,0.8999707251082264,B
11,11,NZDCHF,20,"['EURUSD', 'EURCHF', 'USDCAD']",80.0,0.4775207215007223,B
12,12,EURGBP,10,"['CADCHF', 'NZDCHF']",100.0,0.5225218650793607,B
13,13,GBPJPY,10,"['EURGBP', 'CADCHF', 'USDCHF']",100.0,0.4984,B
14,14,GBPCAD,50,"['NZDCHF', 'AUDJPY']",80.0,-0.2866045509062477,S
15,15,EURJPY,10,"['EURGBP', 'GBPCHF']",80.0,-0.9947635714285717,S
16,16,EURCAD,10,"['EURGBP', 'AUDJPY']",80.0,0.7883,B
17,17,EURAUD,20,['EURNZD'],100.0,0.7969405257161201,B
18,18,CADJPY,10,"['EURGBP', 'AUDJPY']",100.0,-0.7991,S
19,19,AUDJPY,15,"['EURGBP', 'CADJPY', 'EURCAD', 'GBPCHF', 'NZDCAD']",80.0,0.8443,B
20,20,NZDJPY,15,['GBPCHF'],80.0,-0.19782746392497053,S
21,21,AUDNZD,20,"['AUDUSD', 'USDCHF', 'NZDUSD']",100.0,0.4977788577598786,B
