date,EURUSD,GBPCHF,empty,sum
2019.01.07,-4.999999999988347,-164.99999999999292,,-169.99999999998127
2019.01.07,42.0000000000087,-192.99999999999872,,-150.99999999999002
2019.01.07,83.9999999999952,-32.999999999994145,,51.00000000000105
2019.01.07,110.00000000001009,68.00000000000139,,178.00000000001148
2019.01.07,86.0000000000083,22.999999999995246,,109.00000000000355
2019.01.07,97.00000000001374,32.0000000000098,,129.00000000002353
2019.01.07,117.99999999999588,25.00000000000835,,143.00000000000423
2019.01.07,141.00000000001333,-14.000000000002899,,127.00000000001043
2019.01.07,209.9999999999991,-14.999999999987246,,195.00000000001185
2019.01.07,231.0000000000034,-18.999999999991246,,212.00000000001216
2019.01.07,201.00000000000674,-4.999999999988347,,196.0000000000184
2019.01.07,241.00000000000233,4.000000000004,,245.00000000000634
2019.01.07,255.00000000000523,0.0,,255.00000000000523
2019.01.07,241.00000000000233,42.0000000000087,,283.000000000011
2019.01.07,239.00000000001143,15.00000000000945,,254.00000000002086
2019.01.07,242.00000000000887,12.000000000012001,,254.00000000002086
2019.01.07,192.99999999999872,5.000000000010552,,198.00000000000927
2019.01.07,181.00000000000892,-8.999999999992347,,172.00000000001657
2019.01.07,139.00000000000023,-24.000000000001798,,114.99999999999844
2019.01.07,161.00000000001114,1.0000000000065512,,162.00000000001768
2019.01.07,360.0000000000048,-183.99999999998417,,176.0000000000206
2019.01.07,320.00000000000915,-231.0000000000034,,89.00000000000574
2019.01.07,331.999999999999,-313.99999999999204,,18.000000000006935
2019.01.07,439.0000000000116,-333.9999999999899,,105.00000000002171
2019.01.07,409.99999999999926,-314.99999999999864,,95.00000000000063
2019.01.07,388.9999999999949,-383.99999999998437,,5.000000000010516
2019.01.07,398.9999999999938,-343.00000000000443,,55.99999999998937
2019.01.07,371.99999999999454,-346.9999999999862,,25.000000000008356
2019.01.07,419.9999999999982,-266.999999999995,,153.00000000000318
2019.01.07,407.0000000000018,-322.00000000000006,,85.00000000000176
2019.01.07,432.9999999999945,-336.00000000000296,,96.99999999999153
2019.01.07,512.0000000000014,-312.9999999999855,,199.00000000001586
2019.01.07,598.0000000000097,-344.99999999999534,,253.00000000001432
2019.01.07,639.9999999999961,-387.99999999998835,,252.0000000000078
2019.01.07,615.00000000001,-344.99999999999534,,270.00000000001467
2019.01.07,575.9999999999987,-341.99999999999784,,234.0000000000009
2019.01.07,625.0000000000089,-373.99999999998545,,251.00000000002342
2019.01.07,639.9999999999961,-368.9999999999971,,270.99999999999903
2019.01.07,679.9999999999917,-364.9999999999931,,314.9999999999986
2019.01.07,679.0000000000074,-251.00000000000122,,428.00000000000614
2019.01.07,716.0000000000056,-241.00000000000233,,475.00000000000324
2019.01.07,761.999999999996,-326.0000000000041,,435.9999999999919
2019.01.07,774.000000000008,-343.99999999998875,,430.0000000000192
2019.01.07,768.9999999999975,-360.9999999999891,,408.0000000000084
2019.01.07,733.0000000000059,-365.99999999999966,,367.00000000000625
2019.01.07,741.9999999999982,-377.9999999999894,,364.00000000000875
2019.01.07,766.0,-358.9999999999982,,407.0000000000018
2019.01.07,761.999999999996,-363.0000000000022,,398.9999999999938
2019.01.08,750.0000000000063,-299.00000000000483,,451.0000000000014
2019.01.08,750.0000000000063,-289.9999999999903,,460.000000000016
2019.01.08,795.9999999999967,-248.00000000000378,,547.999999999993
2019.01.08,825.0000000000091,-282.9999999999888,,542.0000000000202
2019.01.08,824.0000000000025,-259.9999999999936,,564.0000000000089
2019.01.08,709.0000000000041,-278.00000000000045,,431.00000000000364
2019.01.08,634.0000000000013,-262.999999999991,,371.00000000001023
2019.01.08,510.00000000001046,-268.9999999999859,,241.00000000002456
2019.01.08,455.0000000000054,-229.99999999999687,,225.00000000000853
2019.01.08,517.9999999999962,-192.99999999999872,,324.9999999999975
2019.01.08,497.99999999999847,-193.99999999998306,,304.0000000000154
2019.01.08,391.000000000008,-197.99999999998707,,193.00000000002095
2019.01.08,361.0000000000113,-156.99999999998494,,204.00000000002638
2019.01.08,400.00000000000034,-194.99999999998963,,205.00000000001071
2019.01.08,422.9999999999956,-217.0000000000005,,205.9999999999951
2019.01.08,446.0000000000131,-226.99999999999943,,219.00000000001364
2019.01.08,449.0000000000105,-234.00000000000088,,215.00000000000963
2019.01.08,493.0000000000101,-231.99999999998778,,261.00000000002234
2019.01.08,371.00000000001023,-234.00000000000088,,137.00000000000935
2019.01.08,397.0000000000029,-278.00000000000045,,119.00000000000244
2019.01.08,374.0000000000077,-400.00000000000034,,-25.999999999992667
2019.01.08,446.9999999999974,-227.99999999998377,,219.0000000000136
2019.01.08,513.0000000000078,-271.99999999998334,,241.0000000000245
2019.01.08,534.9999999999966,-310.9999999999946,,224.000000000002
2019.01.08,381.0000000000091,-387.99999999998835,,-6.999999999979252
