date,GBPUSD,EURUSD,USDCAD,AUDUSD,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.02.16,-66.99999999999484,-60.99999999999994,-73.00000000001194,-92.00000000000318,0.0,-81.9999999999932,-9.00000000000345,0.0,-12.000000000012001,-7.000000000005002,-56.99999999999594,-54.99999999998284,-69.00000000000794,0.0,0.0,-7.000000000005002,-34.99999999999615,-56.0000000000005,-17.999999999984695,,-699.9999999999966
2015.02.16,-249.99999999999466,-83.9999999999952,-133.00000000000534,-92.99999999999864,75.9999999999934,-53.999999999998494,2.999999999997449,-93.99999999999409,-133.00000000000534,109.00000000000887,-125.99999999998168,17.000000000000348,-24.000000000001798,40.99999999999682,-6.000000000000227,94.0000000000083,-21.999999999999797,-34.99999999999615,42.0000000000087,,-671.9999999999575
2015.02.16,-253.99999999999866,-106.99999999999044,-109.00000000000354,-171.99999999999437,76.99999999999818,-51.99999999999649,63.99999999999739,-44.999999999987494,-195.00000000001182,108.00000000000409,-121.99999999999989,123.00000000000644,-121.99999999999989,66.0000000000025,-34.000000000006025,64.00000000000716,5.999999999994898,-107.00000000000153,43.999999999999595,,-766.99999999998
2015.02.16,-231.99999999998778,-83.9999999999952,-154.0000000000097,-132.99999999999423,15.999999999991132,-44.99999999999504,95.99999999999609,-151.9999999999868,-124.00000000001299,68.00000000001205,-161.99999999999548,119.00000000000244,-63.000000000013046,-25.99999999999625,-66.99999999999307,27.000000000001023,2.999999999997449,-51.000000000001044,51.000000000001044,,-912.9999999999791
2015.02.16,-175.99999999999838,-34.99999999998504,-117.00000000001154,-104.99999999999955,81.00000000000307,-61.999999999995396,96.99999999999153,-38.99999999998727,-32.0000000000098,132.000000000005,-167.9999999999904,87.99999999999919,-99.00000000000463,43.99999999999693,4.0000000000048885,81.00000000000307,-41.9999999999976,-12.000000000000899,29.00000000001235,,-330.9999999999645
2015.02.16,-66.99999999999484,62.000000000006494,10.999999999983245,-22.999999999995246,203.99999999999352,34.99999999999615,93.99999999999409,129.0000000000191,-66.00000000001049,241.00000000001387,-114.99999999999844,-7.0000000000014495,62.99999999999084,176.00000000000193,144.00000000000546,286.00000000000136,-41.000000000002146,63.99999999999739,62.000000000006494,,1252.0000000000075
2015.02.16,-65.99999999998829,51.000000000001044,23.999999999979593,19.999999999997797,231.99999999999932,-46.00000000000159,88.99999999999464,47.000000000025466,-49.00000000001015,176.9999999999925,-85.99999999998609,-35.999999999991594,173.00000000000094,117.00000000000443,135.99999999999568,280.00000000000114,-70.0000000000034,126.0000000000039,101.00000000001774,,1220.0000000000332
2015.02.16,-61.99999999998429,36.0000000000138,18.999999999991246,0.0,384.00000000000034,-92.00000000000318,90.0000000000012,52.00000000002092,-26.999999999999247,176.9999999999925,-93.99999999999409,-41.99999999998649,98.99999999998244,126.00000000000477,97.99999999999898,230.99999999999454,-75.00000000000284,72.0000000000054,83.00000000001084,,1075.0000000000468
2015.02.16,-59.99999999999339,29.999999999996696,23.999999999979593,14.999999999998348,387.00000000000045,-56.99999999999594,98.99999999999353,55.00000000000682,-55.000000000005045,159.9999999999966,-104.99999999999955,-12.999999999996348,161.99999999999548,134.00000000000034,96.9999999999942,274.0000000000009,-57.00000000000705,141.00000000000225,121.00000000001555,,1351.9999999999834
2015.02.16,-32.999999999994145,127.00000000001043,45.99999999999049,14.999999999998348,457.9999999999984,-78.99999999999574,127.99999999999478,139.00000000001,-25.00000000000835,288.0000000000109,-184.99999999999073,40.0000000000178,70.99999999999883,162.00000000000614,126.00000000000477,274.0000000000009,-58.000000000002494,114.99999999999844,103.00000000000864,,1712.0000000000575
2015.02.16,24.000000000001798,144.0000000000108,75.99999999998718,39.00000000000014,430.9999999999974,-56.99999999999594,84.99999999999064,185.00000000000227,-5.000000000010552,300.00000000001137,-120.99999999999334,-72.99999999998974,112.000000000001,185.99999999999284,123.00000000000466,281.0000000000059,-128.00000000000588,104.00000000000409,104.00000000001519,,1810.0000000000293
2015.02.16,99.00000000000463,167.00000000000603,123.99999999999079,73.00000000000084,229.99999999998977,-34.99999999999615,104.99999999999955,-19.99999999998181,2.999999999997449,116.99999999999022,-108.99999999998133,-27.999999999983594,163.9999999999864,66.0000000000025,96.9999999999942,278.0000000000058,-87.99999999999919,136.00000000000279,95.00000000000064,,1474.0000000000298
2015.02.16,118.00000000001809,158.99999999999804,107.99999999999699,82.00000000000429,266.9999999999959,-12.000000000000899,98.99999999999353,-13.999999999981583,21.00000000000435,151.00000000001046,-115.99999999998278,-99.99999999998899,158.99999999999804,69.99999999999318,85.00000000000796,246.9999999999999,-128.00000000000588,153.00000000000313,107.00000000001265,,1456.0000000000764
2015.02.16,123.00000000000644,141.00000000001333,115.99999999998278,148.0000000000037,271.0000000000008,48.000000000003595,80.99999999999774,81.00000000001728,43.999999999999595,153.99999999999636,-121.99999999999989,-129.99999999998568,302.9999999999866,103.9999999999992,164.00000000000148,338.0000000000081,-151.9999999999966,226.99999999999943,113.00000000000753,,2052.000000000042
2015.02.16,140.0000000000068,136.00000000000279,133.99999999998968,126.99999999999933,232.99999999998988,58.000000000002494,71.99999999999429,106.00000000002296,51.99999999998539,156.0000000000059,-71.99999999998319,-159.99999999998238,320.9999999999935,141.00000000000534,153.0000000000058,334.0000000000032,-129.9999999999968,208.00000000000819,133.00000000000534,,2142.0000000000587
2015.02.16,106.00000000000608,90.99999999999665,105.99999999998388,58.99999999999794,320.99999999999795,-39.999999999995595,53.999999999998494,148.00000000002456,48.000000000003595,159.9999999999966,-53.999999999998494,-82.99999999998863,175.99999999999838,159.9999999999966,114.00000000000432,254.99999999999545,-84.0000000000063,96.00000000000719,91.00000000001884,,1724.0000000000375
2015.02.16,118.00000000001809,114.99999999999844,120.99999999999334,31.000000000003247,235.99999999999,-65.00000000000395,66.99999999999484,155.00000000000114,4.000000000004,171.99999999999704,-67.9999999999792,-59.99999999999339,83.9999999999952,162.00000000000614,103.9999999999992,230.00000000000398,-63.99999999999739,70.99999999999883,72.0000000000054,,1485.000000000035
2015.02.16,119.00000000000244,93.00000000000975,118.99999999998023,35.00000000000725,283.9999999999918,-68.00000000000139,56.99999999999594,225.00000000002274,-34.000000000000696,207.9999999999984,-95.00000000000064,51.000000000001044,71.99999999998319,206.99999999999363,108.99999999999466,263.00000000000523,10.999999999994348,65.00000000000395,106.00000000000608,,1826.9999999999877
