date,GBPUSD,EURUSD,USDCAD,AUDUSD,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.02.16,-32.999999999994145,-9.999999999998899,-25.00000000000835,-73.00000000000084,164.00000000000148,-46.999999999997044,56.99999999999594,219.99999999999886,109.99999999998789,211.00000000001273,34.000000000000696,-12.000000000012001,114.99999999999488,70.00000000000739,138.00000000000523,80.00000000000229,-15.999999999993797,62.000000000006494,,1045.0000000000089
2015.02.16,-81.9999999999821,-14.000000000002899,-104.99999999999955,-86.99999999999264,147.99999999999613,-53.999999999998494,66.99999999999484,110.00000000001364,164.99999999999292,175.00000000001137,109.99999999998789,-24.000000000001798,63.99999999999295,25.000000000005684,97.99999999999898,14.999999999998348,19.999999999997797,60.000000000015596,,691.0000000000286
2015.02.16,-231.0000000000034,-73.99999999999629,-53.00000000001415,-124.00000000000189,82.99999999999841,-17.999999999995797,118.99999999999133,-36.000000000001364,-92.00000000000318,116.00000000001387,-19.00000000001345,19.999999999997797,120.00000000000455,-6.000000000000227,93.00000000000352,109.99999999999899,-36.999999999998145,79.00000000000685,,49.999999999987345
2015.02.16,-170.00000000000347,-22.999999999995246,-112.000000000001,-100.99999999999554,121.99999999999989,-41.9999999999976,122.99999999999534,-2.999999999985903,72.0000000000054,156.0000000000059,115.99999999998278,-15.00000000000945,60.99999999999284,7.000000000005002,103.9999999999992,32.999999999994145,38.0000000000047,81.00000000001995,,447.000000000017
2015.02.16,-36.999999999998145,112.000000000001,38.99999999998904,21.00000000000435,250.0,60.00000000000449,145.9999999999906,241.00000000001387,-2.0000000000131024,371.0000000000093,113.99999999999189,63.99999999999739,218.00000000000352,188.0000000000024,295.0000000000017,-4.000000000004,92.00000000000318,107.00000000001265,,2275.00000000001
2015.02.16,-9.999999999998899,87.00000000001484,66.99999999999484,38.0000000000047,236.99999999999477,79.00000000000685,119.99999999999788,156.0000000000059,-17.000000000000348,257.000000000005,48.99999999998794,236.99999999999832,182.99999999999272,149.0000000000009,323.0000000000075,-4.999999999999449,153.99999999999858,155.00000000001623,,2259.000000000028
2015.02.16,-18.999999999991246,79.00000000000685,43.999999999999595,43.999999999999595,435.99999999999284,-37.99999999999359,118.99999999999133,155.00000000000114,7.0000000000014495,253.99999999999068,61.99999999998429,180.99999999998673,170.0000000000017,162.9999999999967,286.00000000000136,-28.000000000005798,129.00000000000134,113.00000000000753,,2156.9999999999727
2015.02.16,-15.999999999993797,86.0000000000083,65.99999999998829,67.00000000000594,456.99999999999363,-5.999999999994898,120.99999999999334,155.00000000000114,-19.999999999997797,257.000000000005,49.99999999999449,280.9999999999979,179.9999999999926,185.00000000000227,350.9999999999991,-40.00000000000669,184.00000000000637,161.00000000001114,,2519.0000000000064
2015.02.16,-4.999999999988347,131.00000000001444,65.99999999998829,36.0000000000027,483.99999999999466,-53.00000000000304,145.9999999999906,140.00000000001478,-5.999999999994898,288.0000000000109,101.99999999997988,161.99999999999548,168.00000000000637,137.00000000000045,302.0000000000067,-2.000000000002,146.00000000000168,156.00000000000057,,2398.0000000000196
2015.02.16,29.00000000001235,146.00000000000168,78.00000000000028,85.00000000000173,488.9999999999901,-4.999999999999449,139.00000000000023,221.00000000000364,12.999999999996348,338.99999999999864,105.99999999998388,211.99999999998997,203.00000000000296,213.99999999999864,367.00000000000443,-50.0000000000056,180.0000000000024,145.00000000001734,,2910.9999999999995
2015.02.16,120.00000000000898,170.00000000000347,128.99999999997914,101.00000000000664,469.99999999999886,4.999999999999449,112.000000000001,270.00000000001023,53.999999999998494,324.0000000000123,80.99999999999774,247.99999999998158,207.9999999999984,204.00000000000773,379.0000000000049,-31.999999999998696,185.00000000000182,168.0000000000126,,3196.000000000025
