date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.10.09,-65.00000000000395,-21.00000000000435,-83.00000000001084,-34.99999999998504,-76.0000000000094,-43.00000000000415,-46.999999999997044,-7.9999999999968985,-81.00000000000884,-41.9999999999976,-36.99999999997772,-75.00000000000284,-27.999999999991587,-18.999999999991246,-102.00000000000209,-80.99999999999774,-31.999999999996476,-73.99999999999807,-102.99999999999754,-137.9999999999937,,-1189.999999999967
2017.10.09,-58.000000000002494,-64.0000000000196,-84.0000000000174,-14.999999999987246,-74.00000000000739,-15.00000000000945,54.000000000002046,7.0000000000014495,-12.000000000000899,1.0000000000065512,60.000000000002274,-96.00000000000719,60.000000000002274,28.000000000005798,-75.99999999998718,-182.0000000000155,49.99999999999716,-21.000000000000796,-43.999999999999595,-103.99999999999298,,-585.0000000000301
2017.10.09,-65.99999999999939,-104.99999999999955,-112.000000000001,7.0000000000014495,-91.00000000000774,-4.000000000004,-147.00000000000557,14.999999999998348,-55.000000000005045,16.0000000000049,-337.99999999999386,-130.0000000000079,-171.99999999999704,85.00000000000173,-59.99999999999339,-107.00000000001265,-91.99999999999875,-99.99999999999432,0.999999999995449,-89.99999999999008,,-1545.0000000000084
2017.10.09,-60.00000000000449,-117.00000000001154,-107.99999999999699,63.99999999999739,-82.99999999999974,5.999999999994898,-99.99999999999432,36.0000000000027,1.999999999990898,49.00000000001015,-290.9999999999968,-46.0000000000127,-105.99999999999454,165.9999999999995,-31.000000000003247,-63.99999999999739,-64.00000000000716,-84.00000000000318,63.00000000000195,-69.9999999999923,,-838.000000000017
2017.10.09,-40.00000000000669,-70.0000000000145,-129.00000000000134,76.0000000000094,-84.0000000000063,-25.00000000000835,-16.000000000005343,41.9999999999976,1.999999999990898,3.0000000000085514,-144.00000000000546,1.999999999990898,13.00000000000523,172.0000000000166,-15.999999999993797,51.000000000001044,-25.99999999999625,-58.000000000006935,14.999999999998348,-164.99999999999292,,-397.00000000001927
2017.10.09,-39.00000000000014,-45.000000000006146,-126.0000000000039,69.00000000000794,-104.99999999999955,3.999999999992898,16.000000000005343,31.000000000003247,27.999999999994696,28.000000000005798,-64.99999999999773,9.999999999998899,50.00000000001137,187.00000000000384,-36.999999999998145,-15.00000000000945,30.9999999999917,-51.00000000000193,36.0000000000027,-140.99999999999113,,-133.99999999998968
2017.10.09,-26.999999999999247,-69.00000000000794,-136.00000000000279,60.000000000015596,-115.00000000000954,54.999999999993946,48.99999999999238,24.999999999997247,41.9999999999976,91.00000000000774,-51.9999999999925,-11.00000000000545,98.00000000001319,182.0000000000155,-78.00000000000028,-137.00000000000932,58.9999999999975,34.000000000006025,97.00000000000264,-75.00000000000284,,92.00000000000944
2017.10.09,-11.00000000000545,-83.00000000001084,-106.00000000000608,86.0000000000083,-112.000000000001,57.99999999999139,60.99999999999284,12.999999999996348,59.99999999999339,126.0000000000039,-13.00000000000523,2.999999999997449,106.99999999999932,165.9999999999995,-72.0000000000054,-158.99999999999804,96.9999999999942,76.99999999999818,136.99999999999824,-51.000000000001044,,383.99999999994003
2017.10.09,-24.000000000001798,-82.00000000000429,-130.0000000000079,2.0000000000131024,-134.0000000000008,86.99999999999264,60.000000000002274,-21.999999999999797,71.99999999999429,135.00000000000733,-27.999999999991587,-66.00000000001049,111.99999999999477,73.00000000001194,-134.99999999999625,-209.9999999999991,108.99999999999466,106.99999999999932,115.99999999999389,-39.999999999995595,,1.9999999999965894
2017.10.09,-12.000000000000899,-118.00000000001809,-87.99999999999919,-9.999999999998899,-98.0000000000092,31.999999999998696,87.0000000000033,-29.000000000001247,-13.00000000000745,90.0000000000012,-7.000000000005002,-97.00000000001374,114.00000000000432,60.99999999999994,-78.00000000000028,-226.99999999999943,36.99999999999193,67.99999999999784,63.99999999999739,-75.99999999998718,,-300.00000000004604
2017.10.09,-56.0000000000005,-92.00000000000318,-164.00000000000858,-38.0000000000047,-112.000000000001,78.99999999999574,106.99999999999932,-16.0000000000049,22.999999999995246,117.00000000000044,4.9999999999954525,-120.99999999999334,146.000000000015,75.00000000000284,-4.999999999988347,-173.00000000000094,87.99999999999386,108.99999999999466,90.0000000000012,5.999999999994898,,67.99999999998316
2017.10.09,-58.000000000002494,-48.000000000003595,-170.00000000000347,-28.999999999990145,-131.00000000000333,96.99999999999153,102.99999999999443,-4.999999999999449,21.999999999999797,116.00000000000499,16.000000000019554,-59.99999999999339,145.00000000001023,112.000000000001,-34.000000000000696,-163.00000000000205,102.00000000000387,105.00000000000398,109.00000000000354,-19.999999999997797,,209.00000000003644
2017.10.09,-38.0000000000047,-22.0000000000109,-120.00000000000898,-2.999999999997449,-93.00000000000975,107.99999999999699,129.99999999999545,-2.000000000002,1.999999999990898,135.00000000000733,61.00000000000705,-25.00000000000835,162.00000000000614,114.99999999999844,-18.999999999991246,-218.00000000000708,79.9999999999983,138.00000000000523,136.00000000000279,19.00000000001345,,545.9999999999816
2017.10.09,-17.000000000000348,22.999999999995246,-95.00000000000064,46.999999999997044,-29.000000000001247,89.99999999999008,126.00000000000477,5.999999999994898,-21.999999999999797,119.00000000000244,141.00000000001955,83.9999999999952,161.00000000000136,123.00000000000644,70.99999999999883,-164.00000000000858,51.9999999999925,135.99999999999568,136.99999999999824,69.00000000000794,,1057.9999999999898
2017.10.09,-12.000000000000899,78.00000000000028,-87.00000000001484,36.0000000000138,0.999999999995449,88.99999999999464,63.99999999999295,-2.000000000002,-39.00000000000014,136.00000000000279,171.0000000000207,168.99999999999693,81.00000000001728,114.0000000000141,113.99999999999189,-185.99999999999727,-24.00000000000091,117.00000000000443,143.9999999999997,110.00000000001009,,1074.0000000000389
2017.10.09,-11.00000000000545,71.99999999998319,-85.00000000000173,31.000000000003247,-5.000000000010552,90.99999999999665,69.99999999999318,-4.000000000004,-85.00000000000173,142.00000000000878,153.99999999999636,167.00000000000603,86.00000000001273,117.00000000001154,104.99999999999955,-205.00000000001074,-67.00000000000728,121.99999999999989,161.00000000000003,126.0000000000039,,981.9999999999735
2017.10.09,-7.9999999999968985,79.99999999999119,-63.000000000013046,65.00000000000395,26.999999999999247,101.99999999999099,54.99999999999261,10.999999999994348,-88.00000000001029,155.00000000000514,131.00000000000023,187.00000000000384,57.00000000001637,103.00000000000864,123.00000000000644,-277.00000000001614,-76.00000000000762,117.999999999995,183.99999999999528,197.00000000000273,,1082.999999999962
2017.10.09,-11.00000000000545,137.9999999999937,-66.00000000001049,36.999999999998145,7.9999999999968985,123.99999999999079,72.00000000000273,0.0,-38.0000000000047,172.00000000000549,219.99999999999886,226.99999999999943,67.00000000000728,78.00000000000028,93.99999999999409,-294.0000000000165,-13.999999999995794,147.99999999999613,183.99999999999528,184.00000000000637,,1329.9999999999525
2017.10.09,-21.00000000000435,156.99999999998494,-107.99999999999699,4.000000000004,-14.000000000002899,101.99999999999099,6.000000000000227,-41.000000000002146,-57.00000000000705,165.9999999999995,248.99999999999523,245.0000000000063,3.9999999999906777,19.00000000001345,59.99999999999339,-326.0000000000041,-42.00000000000159,120.00000000000455,163.00000000000205,178.99999999999582,,864.9999999999619
2017.10.09,-18.0000000000069,190.00000000000128,-9.999999999998899,53.999999999998494,28.999999999990145,82.99999999999974,28.999999999996362,-38.0000000000047,-68.00000000000139,140.0000000000068,254.0000000000191,339.99999999998477,-48.00000000000182,26.0000000000149,11.00000000000545,-341.00000000001353,-63.00000000000239,96.00000000000364,156.00000000000057,170.00000000000347,,991.999999999995
