date,AUDJPY,NZDCAD,empty,sum
2017.09.25,-11.00000000000989,-180.99999999999784,,-192.00000000000773
2017.09.25,-29.000000000010573,95.00000000000064,,65.99999999999007
2017.09.25,-138.00000000000523,254.99999999999412,,116.99999999998889
2017.09.25,-187.00000000001182,187.9999999999993,,0.999999999987466
2017.09.25,-169.00000000001114,59.99999999999339,,-109.00000000001775
2017.09.25,-362.000000000009,-36.0000000000027,,-398.0000000000117
2017.09.25,-456.00000000000307,-185.00000000000182,,-641.0000000000049
2017.09.25,-438.0000000000024,-256.99999999999613,,-694.9999999999985
2017.09.25,-417.0000000000016,-263.99999999999756,,-680.9999999999991
2017.09.25,-325.00000000000284,-297.00000000000284,,-622.0000000000057
2017.09.25,-221.00000000000364,-358.0000000000028,,-579.0000000000064
2017.09.25,-206.00000000000307,-387.99999999999943,,-594.0000000000025
2017.09.25,-139.00000000001,-558.000000000003,,-697.000000000013
2017.09.25,-42.00000000000159,-568.9999999999973,,-610.9999999999989
2017.09.25,-103.9999999999992,-539.0000000000006,,-642.9999999999998
2017.09.25,-193.00000000001205,-487.0000000000041,,-680.0000000000161
2017.09.25,-265.00000000000057,-473.99999999999665,,-738.9999999999973
2017.09.25,-212.0000000000033,-480.0000000000027,,-692.0000000000059
2017.09.25,-182.00000000000216,-485.99999999999756,,-667.9999999999998
2017.09.25,-202.0000000000124,-312.9999999999966,,-515.000000000009
2017.09.25,-139.00000000001,-278.00000000000045,,-417.00000000001046
2017.09.25,-145.00000000001023,-129.9999999999968,,-275.00000000000705
2017.09.25,-151.00000000001046,-48.99999999999905,,-200.0000000000095
2017.09.25,-58.000000000006935,-172.00000000000549,,-230.00000000001242
2017.09.25,-72.00000000000273,-229.00000000000142,,-301.00000000000415
2017.09.25,37.9999999999967,-356.9999999999962,,-318.9999999999995
2017.09.25,-12.000000000000455,-358.9999999999982,,-370.99999999999864
2017.09.25,-21.000000000000796,-285.9999999999974,,-306.9999999999982
2017.09.25,-61.00000000000705,-319.99999999999807,,-381.0000000000051
2017.09.25,-77.00000000001239,-362.00000000000676,,-439.00000000001916
2017.09.25,-108.00000000000409,-426.00000000000415,,-534.0000000000082
2017.09.25,-72.00000000000273,-495.000000000001,,-567.0000000000038
2017.09.25,-51.00000000000193,-478.0000000000006,,-529.0000000000025
2017.09.25,-78.00000000000296,-502.9999999999979,,-581.0000000000009
2017.09.25,-77.00000000001239,-419.9999999999982,,-497.0000000000106
2017.09.25,-16.000000000005343,-441.0000000000025,,-457.00000000000784
2017.09.25,332.9999999999984,-302.9999999999977,,30.000000000000682
2017.09.25,355.99999999999454,-355.0000000000053,,0.9999999999892566
2017.09.25,610.99999999999,-321.0000000000046,,289.9999999999854
2017.09.25,567.9999999999978,-275.99999999999847,,291.9999999999994
2017.09.25,527.000000000001,-263.0000000000021,,263.9999999999989
2017.09.25,451.9999999999982,-212.00000000000108,,239.9999999999971
2017.09.25,462.99999999999386,-226.00000000000398,,236.99999999998988
2017.09.25,545.9999999999923,-231.99999999999886,,313.9999999999934
2017.09.25,497.99999999999045,-200.00000000000017,,297.9999999999903
2017.09.25,550.9999999999877,-214.00000000000307,,336.99999999998465
2017.09.25,562.9999999999882,-178.00000000000037,,384.99999999998784
2017.09.25,548.9999999999924,-192.00000000000327,,356.9999999999891
2017.09.26,524.9999999999915,-200.00000000000017,,324.9999999999913
2017.09.26,527.000000000001,-380.999999999998,,146.000000000003
2017.09.26,524.0000000000009,-345.0000000000064,,178.9999999999945
2017.09.26,536.9999999999919,-275.000000000003,,261.9999999999889
2017.09.26,518.9999999999912,-231.99999999999886,,286.9999999999924
2017.09.26,484.99999999999943,-177.00000000000495,,307.9999999999945
2017.09.26,518.0000000000007,-341.99999999999784,,176.00000000000284
2017.09.26,609.9999999999994,-343.00000000000443,,266.999999999995
2017.09.26,572.9999999999933,-375.0000000000031,,197.99999999999017
2017.09.26,568.9999999999884,-446.00000000000193,,122.99999999998647
2017.09.26,448.99999999999807,-424.9999999999976,,24.000000000000455
2017.09.26,476.99999999998965,-501.000000000007,,-24.000000000017337
2017.09.26,500.99999999999056,-458.00000000000284,,42.99999999998772
2017.09.26,521.9999999999914,-440.00000000000705,,81.99999999998431
2017.09.26,610.99999999999,-438.00000000000506,,172.99999999998494
2017.09.26,583.999999999989,-422.00000000000017,,161.9999999999888
2017.09.26,581.9999999999936,-411.0000000000058,,170.99999999998784
2017.09.26,628.9999999999907,-497.000000000003,,131.99999999998766
2017.09.26,545.9999999999923,-495.9999999999964,,49.99999999999585
2017.09.26,610.99999999999,-597.9999999999985,,12.999999999991473
2017.09.26,666.9999999999874,-534.9999999999966,,131.9999999999908
2017.09.26,628.0000000000001,-624.9999999999977,,3.0000000000023874
2017.09.26,667.9999999999922,-609.000000000004,,58.99999999998818
2017.09.26,743.9999999999998,-662.000000000007,,81.99999999999272
2017.09.26,712.9999999999939,-663.0000000000025,,49.99999999999136
2017.09.26,716.9999999999987,-636.0000000000032,,80.99999999999557
2017.09.26,805.9999999999974,-744.0000000000002,,61.99999999999716
2017.09.26,781.9999999999965,-717.000000000001,,64.99999999999545
2017.09.26,835.9999999999985,-670.9999999999993,,164.9999999999992
2017.09.26,828.9999999999935,-741.9999999999982,,86.99999999999534
2017.09.26,896.9999999999914,-834.9999999999968,,61.99999999999454
2017.09.26,698.9999999999981,-929.000000000002,,-230.00000000000398
2017.09.26,616.9999999999902,-1000.0000000000009,,-383.0000000000107
2017.09.26,621.9999999999999,-1002.9999999999983,,-380.9999999999984
2017.09.26,753.0000000000001,-1039.9999999999966,,-286.9999999999965
2017.09.26,797.9999999999876,-1080.9999999999986,,-283.000000000011
2017.09.26,777.000000000001,-1061.9999999999964,,-284.99999999999534
2017.09.26,836.9999999999891,-1039.0000000000011,,-202.00000000001205
2017.09.26,778.9999999999964,-1034.0000000000016,,-255.00000000000523
2017.09.26,728.9999999999992,-1095.999999999997,,-366.99999999999784
2017.09.26,621.9999999999999,-985.999999999998,,-363.99999999999807
2017.09.26,622.9999999999905,-1167.0000000000068,,-544.0000000000164
2017.09.26,649.0000000000009,-1039.9999999999966,,-390.9999999999957
2017.09.26,682.9999999999927,-1139.9999999999966,,-457.00000000000387
2017.09.26,669.9999999999875,-1102.000000000003,,-432.00000000001546
2017.09.26,668.9999999999969,-1058.9999999999989,,-390.00000000000193
2017.09.26,682.9999999999927,-1100.9999999999964,,-418.00000000000364
2017.09.26,677.9999999999973,-1090.000000000002,,-412.0000000000048
2017.09.27,698.9999999999981,-1106.000000000007,,-407.000000000009
2017.09.27,685.9999999999928,-1050.0000000000066,,-364.00000000001376
2017.09.27,670.9999999999923,-1045.000000000007,,-374.0000000000148
2017.09.27,676.9999999999925,-938.0000000000055,,-261.00000000001296
2017.09.27,691.9999999999931,-931.9999999999995,,-240.00000000000648
