date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2017.04.03,-62.000000000006494,0.0,-85.00000000000173,-200.99999999999562,-45.000000000006146,-109.00000000000354,-183.99999999999528,-165.00000000001512,-39.99999999999204,-15.999999999993797,-95.00000000000064,-95.999999999985,-99.99999999999432,-125.0,-239.00000000000432,-157.99999999999147,-259.9999999999936,,-1979.999999999979
2017.04.03,-75.00000000000284,-55.000000000005045,-90.99999999999665,-161.99999999999548,-136.00000000000279,-119.00000000000244,-194.0000000000053,-221.00000000000452,-61.99999999999761,-21.999999999988695,-5.999999999994898,0.0,-170.99999999999227,-100.99999999999909,-153.0000000000058,-190.00000000000128,-232.99999999999432,,-1990.9999999999893
2017.04.03,-103.00000000000864,7.999999999985796,-120.99999999999334,-224.9999999999974,-104.99999999999955,-150.00000000000568,-243.99999999999977,-242.00000000000887,-9.000000000000341,53.00000000001415,19.999999999997797,-34.99999999998504,-176.9999999999925,-182.00000000000216,-271.0000000000008,-191.99999999999218,-326.9999999999995,,-2301.999999999988
2017.04.03,-134.00000000001188,80.99999999999774,-161.00000000000003,-221.99999999999997,-46.00000000000159,-162.0000000000066,-212.99999999999653,-388.0000000000106,12.000000000000455,170.00000000000347,70.0000000000145,18.0000000000069,-123.99999999999523,-168.00000000000637,-236.0000000000042,-307.00000000001285,-327.99999999999494,,-2138.0000000000177
2017.04.03,-96.99999999999153,157.99999999999147,-141.00000000000225,-139.00000000000023,-3.0000000000085514,-143.9999999999997,-134.0000000000008,-331.0000000000146,30.000000000001137,330.0000000000081,129.00000000000134,282.0000000000045,-25.99999999999625,-128.0000000000001,-106.99999999999932,-295.0000000000008,-312.9999999999966,,-929.0000000000041
2017.04.03,4.000000000004,204.99999999998852,-100.99999999999554,-167.9999999999904,0.0,-117.00000000000044,-175.00000000000293,-294.0000000000165,-51.9999999999925,361.0000000000113,190.00000000000128,198.00000000000927,4.0000000000048885,-85.99999999999852,-118.99999999999977,-280.9999999999979,-334.9999999999964,,-765.9999999999716
2017.04.03,-15.00000000000945,129.00000000000134,-97.00000000000264,-173.9999999999964,8.999999999992347,-99.00000000000463,-153.99999999999858,-282.0000000000045,-85.99999999999852,374.0000000000077,240.00000000001796,256.00000000001177,21.000000000000796,-39.00000000000148,-82.00000000000784,-246.00000000001288,-327.99999999999494,,-573.0
2017.04.03,14.000000000002899,109.99999999998789,-139.99999999999568,-207.99999999999707,-1.0000000000065512,-119.00000000000244,-175.99999999999838,-185.00000000001293,-55.999999999997385,334.9999999999964,156.00000000000057,155.00000000001623,-24.00000000000091,-117.00000000000443,-160.0000000000108,-266.0000000000107,-346.9999999999973,,-1029.0000000000307
2017.04.03,-15.999999999993797,92.00000000000318,-163.00000000000205,-246.99999999999721,-6.0000000000060005,-131.99999999999878,-205.99999999999508,-175.00000000001404,40.00000000000625,321.0000000000157,150.00000000000568,106.00000000000608,-57.00000000000216,-135.00000000000512,-204.00000000000773,-279.99999999999136,-378.00000000000057,,-1289.9999999999773
2017.04.03,41.000000000002146,153.9999999999875,-102.00000000000209,-232.99999999999432,19.999999999997797,-73.00000000000084,-207.99999999999707,-207.00000000000162,66.0000000000025,375.9999999999986,243.99999999999977,139.00000000000023,-36.99999999999193,-91.99999999999875,-231.99999999999932,-212.00000000001216,-432.9999999999945,,-789.0000000000041
2017.04.03,55.99999999998939,139.00000000000023,46.999999999997044,-213.99999999999199,30.999999999992145,73.00000000000084,-165.00000000000404,-204.00000000000418,140.00000000000057,408.00000000000836,557.0000000000075,220.00000000002018,-46.999999999997044,54.000000000002046,-188.0000000000024,-72.0000000000054,-385.000000000002,,450.0000000000114
