date,GBPUSD,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2016.09.19,311.0000000000168,-163.00000000000205,-570.0000000000039,-573.9999999999967,-167.00000000000603,99.99999999999432,-280.9999999999979,-675.0000000000034,23.000000000010346,-836.9999999999989,-643.0000000000158,298.0000000000018,-351.99999999999676,-282.99999999999994,,-3812.999999999998
2016.09.19,331.999999999999,-137.9999999999937,-553.0000000000035,-529.9999999999972,-157.00000000000713,99.99999999999432,-251.00000000000122,-655.0000000000056,10.000000000005116,-814.0000000000036,-564.000000000009,304.00000000000205,-310.9999999999946,-223.99999999999088,,-3451.0000000000064
2016.09.19,360.0000000000048,-157.99999999999147,-619.9999999999983,-535.999999999992,-167.9999999999904,111.0000000000042,-252.99999999999213,-606.0000000000176,36.000000000001364,-790.0000000000018,-560.0000000000049,311.9999999999976,-304.9999999999997,-207.00000000000162,,-3383.9999999999823
2016.09.19,421.0000000000047,-188.9999999999947,-710.0000000000106,-647.9999999999931,-187.00000000000384,114.00000000000432,-312.9999999999855,-757.0000000000076,43.99999999999693,-964.9999999999936,-814.0000000000036,375.0,-361.0000000000002,-329.00000000000153,,-4318.999999999989
2016.09.19,331.0000000000146,-197.99999999998707,-741.9999999999982,-644.9999999999956,-198.00000000000927,67.00000000000728,-431.99999999998795,-834.0000000000014,20.000000000010232,-1002.000000000014,-788.0000000000109,391.00000000000534,-335.99999999999187,-308.9999999999926,,-4674.999999999952
2016.09.19,290.00000000001245,-112.000000000001,-659.0000000000095,-590.999999999997,-222.99999999999542,48.00000000000182,-402.9999999999978,-800.0000000000007,10.000000000005116,-968.0000000000133,-765.0000000000157,382.99999999999557,-323.99999999999096,-256.0000000000007,,-4370.000000000007
2016.09.19,456.00000000001194,-143.99999999998857,-626.9999999999998,-603.9999999999934,-278.00000000000045,-66.99999999999307,-136.99999999998712,-513.0000000000078,-48.99999999999238,-980.0000000000031,-859.0000000000098,328.00000000000296,-356.00000000000074,-324.9999999999975,,-4154.999999999959
2016.09.19,565.0000000000155,-106.99999999999044,-666.9999999999953,-631.9999999999992,-290.9999999999968,-54.99999999999261,-30.999999999981043,-494.00000000001666,-37.9999999999967,-1061.000000000001,-867.0000000000177,341.99999999999875,-365.99999999999966,-301.9999999999912,,-4003.9999999999645
2016.09.19,563.0000000000024,-62.99999999999084,-682.0000000000048,-634.9999999999967,-252.99999999999213,-325.9999999999934,-55.99999999998939,-484.00000000001774,-426.00000000000193,-1124.9999999999982,-1034.0000000000016,126.00000000000477,-361.0000000000002,-361.9999999999957,,-5117.999999999975
2016.09.19,458.00000000000284,-113.99999999999189,-811.0000000000061,-681.9999999999937,-299.00000000000483,-347.999999999999,-289.9999999999903,-714.0000000000147,-429.00000000000205,-1249.9999999999955,-1130.0000000000089,213.00000000000807,-339.99999999999585,-340.9999999999913,,-6076.999999999983
2016.09.19,473.0000000000123,-164.00000000000858,-685.0000000000023,-644.9999999999956,-350.00000000000585,-266.9999999999959,-242.99999999999324,-687.9999999999998,-224.99999999999432,-1015.9999999999947,-789.0000000000175,231.99999999999932,-365.99999999999966,-247.99999999999267,,-4980.999999999989
2016.09.19,384.00000000000654,-177.00000000000495,-648.0000000000041,-671.9999999999948,-370.00000000000364,-256.0000000000002,-275.9999999999874,-827.0,-152.9999999999916,-1041.000000000003,-754.0000000000102,210.00000000000796,-429.99999999999704,-307.99999999999716,,-5317.999999999979
2016.09.19,510.00000000001046,-181.9999999999933,-625.9999999999932,-713.9999999999924,-371.99999999999454,-307.00000000000216,-103.99999999999298,-799.0000000000164,-216.99999999999875,-1113.0000000000084,-786.00000000002,171.00000000000648,-495.9999999999964,-337.99999999999386,,-5372.999999999985
2016.09.19,463.0000000000134,-129.00000000000134,-612.0000000000125,-707.9999999999975,-364.00000000000875,-340.999999999994,-151.9999999999966,-861.0000000000007,-298.9999999999924,-1183.0000000000007,-883.0000000000116,134.00000000000034,-495.9999999999964,-383.0,,-5813.999999999999
2016.09.19,438.00000000000506,-112.000000000001,-561.9999999999958,-653.999999999999,-350.00000000000585,-322.9999999999933,-114.99999999999844,-746.0000000000023,-262.00000000000045,-1065.0000000000048,-874.0000000000192,149.0000000000009,-458.9999999999983,-397.99999999999835,,-5333.000000000011
2016.09.19,442.00000000000904,-96.99999999999153,-595.0000000000122,-662.9999999999914,-401.00000000000693,-359.99999999999943,-146.99999999998602,-791.0000000000084,-257.99999999999557,-1144.999999999996,-874.0000000000192,131.00000000000023,-453.99999999999886,-410.9999999999947,,-5622.999999999991
2016.09.19,486.00000000000864,-146.00000000000168,-644.0000000000001,-717.000000000001,-401.99999999999125,-454.9999999999983,-159.99999999998238,-807.0000000000022,-341.99999999999875,-1157.000000000008,-950.0000000000064,91.00000000000819,-515.9999999999942,-426.9999999999996,,-6145.999999999967
2016.09.19,558.9999999999984,-180.99999999998673,-557.0000000000075,-708.999999999993,-408.00000000000836,-435.0000000000023,60.99999999999994,-685.0000000000023,-313.0000000000024,-1158.0000000000146,-984.000000000007,42.00000000000159,-606.9999999999909,-495.9999999999964,,-5871.000000000011
2016.09.19,714.999999999999,-238.99999999998923,-512.0000000000014,-749.9999999999951,-408.00000000000836,-403.0000000000058,321.0000000000157,-568.000000000013,-334.0000000000032,-1113.0000000000084,-828.0000000000065,-9.999999999990905,-629.0000000000018,-505.99999999999534,,-5264.000000000005
2016.09.19,751.0000000000127,-297.9999999999983,-668.0000000000019,-866.9999999999956,-370.00000000000364,-403.99999999999636,213.00000000001873,-739.0000000000008,-344.99999999999886,-1337.0000000000105,-944.0000000000115,-13.999999999995794,-668.9999999999974,-501.99999999999136,,-6192.999999999971
2016.09.19,679.0000000000074,-309.0000000000037,-652.0000000000082,-873.999999999997,-425.99999999999307,-408.9999999999918,118.00000000001809,-921.0000000000163,-307.9999999999927,-1297.0000000000148,-919.0000000000032,-54.99999999999261,-792.9999999999993,-610.9999999999949,,-6776.999999999981
2016.09.19,607.0000000000019,-443.99999999999994,-547.999999999993,-920.9999999999941,-432.0000000000102,-335.9999999999985,224.000000000002,-1062.0000000000073,-173.99999999999238,-1212.9999999999975,-784.0000000000069,-76.99999999999818,-906.9999999999911,-664.9999999999934,,-6731.999999999979
2016.09.19,570.0000000000039,-347.0000000000084,-371.00000000001023,-796.9999999999922,-425.99999999999307,-256.0000000000002,294.0000000000165,-920.0000000000097,-131.00000000000023,-1127.0000000000114,-739.0000000000008,-54.99999999999261,-868.9999999999975,-661.9999999999959,,-5835.999999999991
2016.09.19,450.00000000001705,-286.99999999999284,-415.0000000000098,-806.999999999991,-391.000000000008,-225.9999999999991,141.00000000001333,-1086.000000000009,-125.99999999999056,-1185.9999999999982,-799.0000000000164,-0.999999999990564,-844.0000000000003,-626.9999999999998,,-6203.9999999999745
2016.09.19,368.9999999999971,-261.0000000000001,-388.0000000000106,-808.9999999999931,-387.000000000004,-332.9999999999984,123.00000000000644,-1113.0000000000084,-236.99999999999477,-1188.0000000000114,-784.0000000000069,-123.00000000000466,-814.9999999999991,-639.0000000000007,,-6585.000000000028
2016.09.19,379.0000000000182,-256.99999999999613,-280.9999999999979,-752.9999999999926,-394.00000000000546,-317.99999999999784,206.00000000001728,-1068.0000000000023,-211.9999999999891,-1105.0000000000005,-686.0000000000089,-128.99999999999068,-828.9999999999909,-615.9999999999943,,-6062.999999999932
2016.09.19,361.0000000000113,-258.99999999998704,-225.99999999999287,-730.9999999999927,-374.999999999992,-310.0000000000023,294.0000000000165,-972.0000000000173,-228.9999999999992,-1045.000000000007,-648.0000000000041,-168.99999999999693,-824.999999999998,-618.9999999999918,,-5752.9999999999545
2016.09.19,240.00000000001796,-248.99999999998812,-239.00000000001143,-678.9999999999962,-370.00000000000364,-373.00000000000466,24.000000000001798,-1036.0000000000148,-307.00000000000216,-941.9999999999984,-552.0000000000191,-213.99999999999864,-781.9999999999939,-575.9999999999987,,-6055.000000000011
2016.09.19,209.00000000001472,-221.00000000000452,-268.0000000000016,-668.9999999999974,-374.999999999992,-323.99999999999807,-35.999999999991594,-1096.0000000000082,-225.9999999999991,-954.0000000000103,-553.0000000000035,-87.99999999999386,-712.0000000000015,-514.9999999999987,,-5827.999999999985
2016.09.19,270.99999999999903,-248.99999999998812,-258.0000000000027,-690.0000000000017,-353.0000000000033,-250.0,40.0000000000178,-1025.0000000000093,-179.00000000000205,-975.0000000000148,-580.0000000000027,-93.00000000000352,-771.9999999999949,-576.9999999999942,,-5690.0
2016.09.19,323.0000000000066,-268.0000000000016,-234.00000000000088,-676.9999999999943,-383.0,-218.9999999999941,192.00000000001438,-968.0000000000133,-125.99999999999056,-910.0000000000108,-520.0000000000093,-88.99999999999864,-769.999999999993,-571.9999999999948,,-5220.99999999998
2016.09.19,329.00000000000153,-276.9999999999939,-168.99999999999693,-606.9999999999909,-391.9999999999924,-224.99999999999432,276.00000000000955,-775.9999999999989,-115.99999999999966,-781.0000000000094,-400.00000000000034,-109.99999999999943,-732.9999999999948,-547.999999999993,,-4528.999999999953
2016.09.19,280.9999999999979,-246.99999999999721,-146.00000000000168,-549.9999999999949,-394.9999999999898,-239.99999999999488,211.00000000000563,-747.0000000000088,-134.9999999999909,-692.0000000000038,-359.0000000000204,-131.00000000000023,-670.9999999999993,-515.9999999999942,,-4336.999999999993
2016.09.19,277.00000000001614,-236.99999999999832,-146.00000000000168,-542.9999999999935,-381.99999999999346,-186.9999999999976,191.00000000000784,-753.0000000000036,-67.99999999999784,-743.0000000000048,-336.00000000000296,-75.9999999999934,-634.0000000000013,-454.9999999999943,,-4091.999999999959
2016.09.20,46.999999999997044,-248.00000000000378,-455.0000000000054,-570.9999999999993,-384.9999999999909,-212.99999999999386,-173.99999999998528,-1313.0000000000086,-73.99999999999807,-1239.0000000000123,-481.0000000000203,-49.99999999999716,-683.0000000000002,-462.9999999999912,,-6302.000000000008
2016.09.20,283.000000000011,-245.0000000000063,-207.00000000000162,-578.0000000000007,-388.9999999999949,-260.0000000000051,155.00000000001623,-827.0,-134.00000000000034,-797.0000000000033,-507.000000000013,-114.00000000000432,-651.0000000000016,-515.9999999999942,,-4786.999999999999
2016.09.20,270.00000000001467,-241.00000000000233,-195.00000000001182,-607.9999999999974,-383.0,-227.99999999999443,146.00000000000168,-852.0000000000083,-101.99999999998965,-827.0,-531.0000000000148,-63.00000000000239,-678.0000000000008,-540.9999999999915,,-4832.999999999997
2016.09.20,348.9999999999993,-248.99999999998812,-204.00000000000418,-617.0000000000009,-384.9999999999909,-216.99999999999875,257.0000000000183,-771.0000000000106,-86.99999999998909,-839.9999999999964,-484.00000000001774,-73.99999999999807,-683.9999999999957,-528.9999999999906,,-4534.999999999964
2016.09.20,356.00000000000074,-263.99999999999756,-180.0000000000024,-605.9999999999955,-387.000000000004,-246.9999999999999,250.00000000001688,-757.0000000000076,-112.99999999999955,-788.9999999999952,-500.00000000001154,-90.00000000000341,-685.9999999999977,-561.0000000000003,,-4573.999999999997
2016.09.20,388.0000000000106,-265.99999999998846,-164.99999999999292,-605.0,-397.0000000000029,-224.00000000000375,341.00000000001353,-719.000000000003,-102.99999999999443,-792.9999999999993,-492.0000000000035,-76.99999999999818,-696.999999999992,-562.9999999999912,,-4371.999999999945
2016.09.20,364.00000000000875,-252.99999999999213,-151.9999999999966,-578.0000000000007,-415.0000000000098,-268.0000000000007,298.00000000002046,-728.0000000000175,-131.00000000000023,-764.9999999999934,-499.000000000005,-102.00000000000387,-670.9999999999993,-569.9999999999927,,-4469.999999999983
2016.09.20,326.0000000000041,-232.99999999999432,-134.99999999999625,-554.9999999999944,-405.0000000000109,-224.99999999999432,280.0000000000136,-704.0000000000157,-96.9999999999942,-740.0000000000073,-529.0000000000017,-69.99999999999318,-661.9999999999959,-567.9999999999907,,-4316.999999999971
2016.09.20,351.0000000000124,-256.99999999999613,-215.99999999999397,-676.9999999999943,-411.99999999999017,-224.99999999999432,323.0000000000066,-879.0000000000075,-97.99999999999898,-953.0000000000039,-739.0000000000008,-60.000000000002274,-745.9999999999911,-674.9999999999923,,-5262.999999999947
2016.09.20,385.99999999999744,-256.99999999999613,-226.99999999999943,-724.9999999999978,-425.99999999999307,-195.99999999999795,280.0000000000136,-957.0000000000078,-39.99999999999204,-1022.9999999999961,-826.0000000000156,9.000000000000341,-802.9999999999982,-703.9999999999935,,-5508.999999999977
2016.09.20,398.00000000000944,-194.0000000000053,-167.00000000000603,-625.9999999999932,-397.0000000000029,-141.9999999999959,348.9999999999993,-751.9999999999972,-22.999999999996135,-924.0000000000136,-819.0000000000142,19.99999999999602,-727.9999999999953,-707.9999999999975,,-4713.000000000013
2016.09.20,415.0000000000098,-205.99999999999508,-204.00000000000418,-658.9999999999985,-424.00000000000216,-227.99999999999443,295.0000000000008,-838.0000000000055,-91.99999999999875,-971.0000000000107,-899.0000000000053,-24.00000000000091,-751.0000000000017,-767.9999999999909,,-5353.999999999997
2016.09.20,381.0000000000091,-194.0000000000053,-161.99999999999548,-639.0000000000007,-409.99999999999926,-231.99999999999932,335.00000000001864,-802.9999999999982,-88.99999999999864,-933.000000000006,-922.0000000000006,-24.999999999991473,-749.9999999999951,-781.9999999999939,,-5224.999999999955
2016.09.20,374.0000000000077,-184.00000000000637,-158.99999999999804,-630.9999999999927,-383.0,-218.9999999999941,323.0000000000066,-801.0000000000073,-115.99999999999966,-941.0000000000141,-928.0000000000177,-46.999999999997044,-732.9999999999948,-784.9999999999912,,-5229.999999999998
2016.09.20,377.0000000000051,-200.00000000000017,-157.00000000000713,-623.9999999999912,-384.9999999999909,-245.9999999999951,323.0000000000066,-761.0000000000117,-120.99999999999511,-890.9999999999974,-934.0000000000126,-66.0000000000025,-720.9999999999939,-800.0000000000007,,-5205.999999999986
2016.09.20,379.0000000000182,-221.00000000000452,-178.00000000001148,-674.9999999999923,-381.99999999999346,-310.0000000000023,294.0000000000165,-900.0000000000119,-204.9999999999983,-975.9999999999991,-979.0000000000188,-114.00000000000432,-773.0000000000015,-827.0,,-5867.000000000004
2016.09.20,381.0000000000091,-214.99999999998744,-170.00000000000347,-659.999999999994,-381.99999999999346,-286.00000000000136,309.0000000000037,-880.9999999999984,-179.00000000000205,-957.0000000000078,-966.0000000000002,-144.99999999999602,-767.9999999999909,-839.9999999999964,,-5758.999999999959
2016.09.20,368.00000000001273,-222.99999999999542,-123.00000000000644,-651.0000000000016,-381.99999999999346,-286.00000000000136,373.00000000000114,-849.0000000000109,-185.99999999999284,-930.0000000000086,-911.0000000000174,-152.00000000000102,-779.9999999999918,-841.9999999999983,,-5574.0000000000055
2016.09.20,311.0000000000168,-228.99999999999034,-140.0000000000068,-659.999999999994,-401.00000000000693,-332.9999999999984,298.00000000002046,-878.000000000001,-215.99999999999397,-947.9999999999933,-881.0000000000207,-161.99999999999193,-801.9999999999916,-820.999999999994,,-5861.999999999945
2016.09.20,378.00000000001165,-487.99999999999955,-263.99999999999756,-779.9999999999918,-429.99999999999704,-370.00000000000455,308.0000000000194,-943.000000000005,-265.99999999999113,-1001.0000000000074,-1390.0000000000023,-222.99999999999898,-878.9999999999965,-1158.9999999999989,,-7506.99999999996
2016.09.20,396.00000000001853,-600.0000000000006,-265.0000000000041,-822.0000000000005,-432.0000000000102,-322.00000000000273,370.00000000000364,-1120.0000000000098,-162.9999999999967,-856.9999999999967,-1069.0000000000089,-221.9999999999942,-966.9999999999957,-1140.999999999992,,-7213.99999999999
2016.09.20,304.00000000001535,-526.0000000000042,-218.99999999999142,-840.9999999999917,-373.00000000000114,-134.00000000000034,146.00000000000168,-1382.0000000000166,-39.00000000000148,-930.0000000000086,-1229.0000000000134,-206.99999999999363,-978.9999999999966,-1210.9999999999955,,-7619.999999999997
2016.09.20,-1.999999999990898,-514.9999999999987,-218.99999999999142,-835.9999999999923,-262.00000000000665,-39.00000000000148,15.00000000000945,-1405.9999999999961,-109.99999999999943,-920.0000000000097,-1249.0000000000111,-260.9999999999957,-970.9999999999997,-1234.9999999999973,,-8009.999999999981
2016.09.20,2.999999999997449,-401.00000000000693,-69.00000000000794,-725.9999999999933,-194.99999999998963,-55.999999999997385,-30.999999999981043,-1456.9999999999973,-143.99999999999125,-903.0000000000093,-1179.0000000000189,-253.0000000000001,-947.9999999999933,-1210.9999999999955,,-7569.999999999985
2016.09.20,94.00000000001629,-367.99999999999056,-83.00000000001084,-722.9999999999959,-205.99999999999508,-85.99999999999852,77.00000000001594,-1365.0000000000161,-150.99999999999625,-912.0000000000017,-1258.0000000000036,-224.99999999999432,-923.9999999999915,-1188.9999999999957,,-7318.999999999958
2016.09.20,1.0000000000065512,-357.99999999999164,-92.00000000000318,-751.0000000000017,-205.99999999999508,-87.99999999999386,-62.99999999999084,-1570.0000000000048,-146.99999999999136,-968.9999999999976,-1329.0000000000025,-222.99999999999898,-957.9999999999922,-1225.9999999999939,,-7978.999999999951
2016.09.20,-243.99999999999977,-333.9999999999899,-87.99999999999919,-734.9999999999968,-167.9999999999904,-4.9999999999954525,-344.99999999999534,-1795.9999999999975,-108.99999999999466,-977.0000000000057,-1373.000000000002,-197.9999999999933,-1008.9999999999932,-1303.999999999994,,-8684.999999999947
2016.09.20,-451.0000000000014,-299.00000000000483,43.999999999999595,-696.999999999992,-225.99999999999287,31.00000000000591,-384.9999999999909,-1956.0000000000023,-60.000000000002274,-977.0000000000057,-1369.0000000000202,-207.9999999999984,-1012.0000000000018,-1317.999999999997,,-8883.000000000004
2016.09.20,-445.99999999999085,-295.0000000000008,34.000000000000696,-654.9999999999944,-249.99999999999466,19.99999999999602,-453.99999999999886,-1845.0000000000077,7.000000000005002,-856.0000000000123,-1283.0000000000118,-177.99999999999727,-917.0000000000011,-1276.9999999999948,,-8395.000000000004
2016.09.20,-410.99999999998363,-329.00000000000153,42.999999999993044,-690.0000000000017,-272.99999999998994,1.9999999999953388,-436.9999999999985,-1900.999999999997,-13.999999999995794,-906.0000000000068,-1338.000000000017,-174.99999999999716,-989.9999999999909,-1303.999999999994,,-8722.999999999987
2016.09.20,-363.9999999999866,-339.0000000000004,66.99999999999484,-726.9999999999999,-304.9999999999997,-61.99999999999761,-373.99999999998545,-1937.000000000011,-36.000000000001364,-1004.0000000000049,-1449.0000000000114,-215.0000000000034,-1045.9999999999914,-1371.0,,-9161.999999999998
2016.09.20,-412.9999999999967,-330.0000000000081,45.99999999999049,-773.0000000000015,-316.99999999998954,-132.000000000005,-348.9999999999993,-2033.0000000000182,-99.99999999999432,-1019.9999999999986,-1499.000000000006,-284.9999999999966,-1093.999999999995,-1423.999999999992,,-9723.000000000011
2016.09.20,-443.99999999999994,-319.0000000000026,69.00000000000794,-715.9999999999944,-297.9999999999983,-146.0000000000008,-357.99999999999164,-2011.0000000000073,-126.99999999999534,-956.0000000000013,-1363.0000000000032,-338.99999999999864,-1089.999999999991,-1411.9999999999911,,-9509.999999999967
2016.09.20,-468.9999999999861,-279.00000000000705,45.000000000006146,-783.9999999999958,-289.0000000000059,-284.9999999999966,-429.99999999999704,-2190.000000000003,-278.99999999999636,-1205.0000000000116,-1560.000000000006,-409.9999999999966,-1175.9999999999993,-1462.999999999992,,-10773.999999999989
2016.09.20,-429.99999999999704,-303.9999999999932,55.99999999998939,-783.9999999999958,-327.99999999999494,-337.0000000000033,-404.9999999999887,-2202.9999999999995,-307.00000000000216,-1117.0000000000125,-1556.0000000000018,-384.9999999999909,-1144.0000000000007,-1483.000000000001,,-10726.999999999993
2016.09.20,-522.9999999999845,-270.99999999999903,-39.999999999995595,-763.9999999999981,-310.9999999999946,-323.99999999999807,-636.9999999999986,-2266.0000000000123,-369.99999999999034,-1211.0000000000066,-989.0000000000176,-411.00000000000136,-1083.9999999999961,-1072.9999999999907,,-10273.999999999984
2016.09.20,-510.99999999999477,-182.99999999999983,-134.99999999999625,-820.999999999994,-197.00000000000273,-250.0,-739.0000000000008,-2327.999999999997,-371.9999999999999,-1319.0000000000034,-1059.00000000001,-316.99999999999307,-1095.0000000000016,-928.9999999999909,,-10254.999999999985
2016.09.20,-388.9999999999949,-191.99999999999218,-112.000000000001,-754.9999999999945,-156.00000000000057,-203.00000000000296,-535.9999999999809,-2053.000000000016,-331.00000000000307,-1188.0000000000114,-1029.0000000000132,-346.9999999999942,-1032.999999999995,-990.9999999999974,,-9314.999999999998
2016.09.20,-303.9999999999932,-187.99999999998818,85.00000000000173,-714.999999999999,-133.99999999998968,-176.00000000000193,-235.99999999999176,-1878.0000000000018,-322.00000000000273,-1109.0000000000043,-999.0000000000166,-346.00000000000364,-1034.999999999997,-998.9999999999943,,-8355.999999999982
2016.09.20,-224.000000000002,-160.00000000000458,-93.99999999999409,-695.0000000000011,-141.99999999999767,-246.9999999999999,-287.9999999999994,-1654.0,-393.0000000000007,-1124.0000000000139,-969.0000000000199,-381.9999999999908,-1028.9999999999911,-944.9999999999958,,-8346.000000000011
2016.09.20,-281.99999999998226,-165.9999999999995,62.99999999999084,-663.999999999998,-157.00000000000713,-248.99999999999523,-267.99999999997937,-1744.9999999999966,-397.99999999999613,-1048.0000000000045,-831.000000000004,-384.9999999999909,-1006.9999999999912,-905.0000000000002,,-8041.999999999954
2016.09.20,-275.000000000003,-151.9999999999966,59.000000000009045,-664.9999999999934,-157.00000000000713,-197.00000000000273,-252.99999999999213,-1758.9999999999995,-320.99999999999795,-1144.999999999996,-829.0000000000131,-286.9999999999919,-973.999999999997,-810.9999999999951,,-7765.999999999977
2016.09.20,-273.9999999999965,-90.99999999999665,-55.000000000005045,-701.9999999999915,-136.00000000000279,-182.99999999999272,-371.99999999999454,-1817.000000000002,-319.9999999999932,-1198.9999999999945,-934.0000000000126,-278.99999999999636,-1020.9999999999941,-901.9999999999917,,-8284.999999999964
2016.09.20,-246.99999999999721,-76.99999999999375,-170.00000000000347,-712.0000000000015,-100.99999999999554,-105.99999999999454,-489.99999999999045,-1802.999999999999,-277.9999999999916,-1266.999999999996,-971.0000000000107,-147.99999999999613,-917.9999999999966,-768.9999999999975,,-8056.9999999999645
2016.09.20,-205.99999999999508,-63.99999999999739,-214.00000000000307,-751.9999999999972,-75.00000000000284,-144.00000000000546,-463.9999999999977,-1775.0000000000155,-352.99999999999443,-1329.0000000000025,-1077.0000000000168,-152.00000000000102,-922.0000000000006,-774.9999999999924,,-8302.000000000022
2016.09.20,-165.9999999999995,-58.000000000002494,-184.99999999999073,-752.9999999999926,-72.0000000000054,-173.00000000000182,-430.9999999999814,-1805.9999999999966,-376.99999999999534,-1358.999999999999,-1079.0000000000077,-186.9999999999976,-949.9999999999953,-829.9999999999974,,-8425.999999999964
2016.09.20,-168.99999999999693,-52.99999999999194,-83.9999999999952,-748.9999999999997,-90.99999999999665,-228.9999999999992,-322.9999999999844,-1800.0000000000016,-454.9999999999983,-1401.0000000000077,-1087.0000000000157,-218.00000000000352,-966.0000000000002,-805.9999999999956,,-8430.999999999985
2016.09.20,-174.99999999999181,-12.999999999996348,-327.99999999999494,-769.999999999993,-66.99999999999484,-237.99999999999955,-617.9999999999852,-1860.0000000000173,-486.99999999999477,-1468.0000000000027,-1169.00000000002,-173.00000000000182,-922.999999999996,-810.9999999999951,,-9099.999999999982
2016.09.21,-407.0000000000018,-28.999999999990145,-330.9999999999924,-744.9999999999957,-46.999999999997044,-268.0000000000007,-927.9999999999955,-2134.999999999998,-662.9999999999967,-1486.9999999999939,-1137.0000000000102,-164.99999999999204,-864.9999999999935,-671.9999999999948,,-9878.99999999995
