date,EURGBP,GBPJPY,empty,sum
2020.08.10,-60.99999999999994,-161.00000000000136,,-222.0000000000013
2020.08.10,-78.00000000000028,-54.000000000002046,,-132.00000000000233
2020.08.10,-61.999999999995396,-102.00000000000387,,-163.99999999999926
2020.08.10,-78.00000000000028,-98.99999999998954,,-176.99999999998983
2020.08.10,-74.99999999999174,-118.99999999999977,,-193.99999999999153
2020.08.10,-68.99999999999685,-111.99999999999477,,-180.99999999999162
2020.08.10,-63.99999999999739,-75.00000000001705,,-139.00000000001444
2020.08.10,-54.999999999993946,-64.99999999999773,,-119.99999999999167
2020.08.10,-54.999999999993946,-118.99999999999977,,-173.99999999999372
2020.08.10,-49.99999999999449,-56.000000000011596,,-106.00000000000608
2020.08.10,-27.999999999994696,0.0,,-27.999999999994696
2020.08.10,-31.999999999998696,40.99999999999682,,8.99999999999812
2020.08.10,-14.999999999998348,2.0000000000095497,,-12.999999999988798
2020.08.10,-8.999999999992347,56.99999999998795,,47.9999999999956
2020.08.10,-12.999999999996348,54.000000000002046,,41.0000000000057
2020.08.10,-18.999999999991246,-8.000000000009777,,-27.000000000001023
2020.08.10,-24.999999999997247,-30.000000000001137,,-54.99999999999838
2020.08.10,-25.999999999992696,-9.000000000014552,,-35.00000000000725
2020.08.10,-79.99999999999119,-75.00000000001705,,-155.00000000000824
2020.08.10,-53.999999999998494,-123.99999999999523,,-177.99999999999372
2020.08.10,60.00000000000449,6.000000000000227,,66.00000000000472
2020.08.10,82.00000000000429,125.0,,207.0000000000043
2020.08.10,41.000000000002146,67.00000000000728,,108.00000000000942
2020.08.10,77.00000000000485,90.00000000000341,,167.00000000000824
2020.08.10,165.9999999999995,236.99999999999477,,402.99999999999426
2020.08.10,141.00000000000225,170.99999999999227,,311.99999999999454
2020.08.10,65.00000000000395,50.99999999998772,,115.99999999999167
2020.08.10,-3.999999999992898,0.0,,-3.999999999992898
2020.08.10,-20.999999999993246,-12.000000000000455,,-32.999999999993705
2020.08.10,55.000000000005045,103.999999999985,,158.99999999999005
2020.08.10,45.000000000006146,102.00000000000387,,147.00000000001
2020.08.10,58.000000000002494,120.00000000000455,,178.00000000000705
2020.08.10,152.00000000000767,185.00000000000227,,337.00000000000995
2020.08.10,180.99999999999784,242.999999999995,,423.99999999999284
2020.08.10,199.00000000000472,284.9999999999966,,484.0000000000013
2020.08.10,263.0000000000021,175.99999999998772,,438.9999999999898
2020.08.10,287.0000000000039,147.99999999999613,,435.00000000000006
2020.08.10,301.0000000000068,167.0000000000016,,468.0000000000084
2020.08.10,343.9999999999999,230.99999999999454,,574.9999999999944
2020.08.10,382.00000000000455,245.00000000000455,,627.0000000000091
2020.08.10,363.0000000000022,260.9999999999957,,623.999999999998
2020.08.10,273.000000000001,156.99999999998226,,429.9999999999833
2020.08.10,251.00000000000122,143.00000000000068,,394.00000000000193
2020.08.10,301.0000000000068,185.00000000000227,,486.0000000000091
2020.08.10,347.0000000000084,205.99999999998886,,552.9999999999973
2020.08.10,383.0,243.99999999999977,,626.9999999999998
2020.08.10,378.00000000000057,235.99999999999,,613.9999999999906
2020.08.10,397.0000000000029,254.99999999999545,,651.9999999999984
2020.08.11,369.0000000000082,100.99999999999909,,470.0000000000073
2020.08.11,399.0000000000049,173.00000000000182,,572.0000000000067
2020.08.11,426.00000000000415,168.00000000000637,,594.0000000000105
2020.08.11,408.00000000000836,266.9999999999959,,675.0000000000043
2020.08.11,399.0000000000049,270.9999999999866,,669.9999999999915
2020.08.11,404.99999999999983,304.00000000000205,,709.0000000000018
2020.08.11,435.0000000000076,353.00000000000864,,788.0000000000163
2020.08.11,458.9999999999983,435.0000000000023,,894.0000000000006
2020.08.11,482.00000000000466,480.99999999999454,,962.9999999999992
2020.08.11,490.00000000000153,484.9999999999852,,974.9999999999868
2020.08.11,467.0000000000063,504.99999999999545,,972.0000000000018
2020.08.11,456.00000000000085,526.9999999999868,,982.9999999999877
2020.08.11,441.99999999999795,525.0000000000057,,967.0000000000036
2020.08.11,433.0000000000056,520.9999999999866,,953.9999999999923
2020.08.11,407.0000000000018,514.9999999999864,,921.9999999999882
2020.08.11,401.00000000000693,560.0000000000023,,961.0000000000092
2020.08.11,395.0000000000009,585.9999999999843,,980.9999999999852
2020.08.11,384.00000000000654,563.999999999993,,947.9999999999995
2020.08.11,370.9999999999991,468.9999999999941,,839.9999999999932
2020.08.11,391.000000000008,421.99999999999704,,813.000000000005
2020.08.11,365.99999999999966,454.00000000000773,,820.0000000000074
2020.08.11,414.00000000000324,563.999999999993,,977.9999999999961
2020.08.11,250.00000000000577,531.0000000000059,,781.0000000000117
2020.08.11,241.00000000000233,582.9999999999984,,824.0000000000007
2020.08.11,235.00000000000742,620.0000000000045,,855.0000000000119
2020.08.11,207.00000000000162,623.9999999999952,,830.9999999999968
2020.08.11,169.00000000000804,676.9999999999925,,846.0000000000006
2020.08.11,143.9999999999997,693.9999999999884,,837.9999999999881
2020.08.11,126.0000000000039,627.9999999999859,,753.9999999999898
2020.08.11,247.00000000000833,830.9999999999889,,1077.9999999999973
2020.08.11,299.00000000000483,808.9999999999975,,1108.0000000000023
2020.08.11,260.00000000000466,716.9999999999845,,976.9999999999892
2020.08.11,289.0000000000059,792.0000000000016,,1081.0000000000075
2020.08.11,325.00000000000864,828.000000000003,,1153.0000000000116
2020.08.11,277.000000000005,1073.9999999999839,,1350.9999999999889
2020.08.11,240.00000000000688,978.999999999985,,1218.9999999999918
2020.08.11,216.0000000000051,1051.9999999999925,,1267.9999999999975
2020.08.11,199.00000000000472,1051.9999999999925,,1250.9999999999973
2020.08.11,230.000000000008,1064.9999999999977,,1295.0000000000057
2020.08.11,285.00000000000193,1187.9999999999882,,1472.99999999999
2020.08.11,287.0000000000039,1181.999999999988,,1468.9999999999918
2020.08.11,319.0000000000026,1200.9999999999934,,1519.999999999996
2020.08.11,277.000000000005,1185.0000000000023,,1462.0000000000073
2020.08.11,282.99999999999994,1039.999999999992,,1322.999999999992
2020.08.11,275.000000000003,776.9999999999868,,1051.9999999999898
2020.08.11,265.99999999999955,704.0000000000077,,970.0000000000073
2020.08.11,262.00000000000665,632.000000000005,,894.0000000000116
2020.08.11,240.00000000000688,704.9999999999841,,944.9999999999909
2020.08.12,228.00000000000597,564.9999999999977,,793.0000000000036
2020.08.12,196.00000000000728,737.9999999999995,,934.0000000000068
2020.08.12,265.0000000000041,736.9999999999948,,1001.9999999999989
2020.08.12,270.0000000000036,765.9999999999911,,1035.9999999999948
2020.08.12,277.000000000005,775.0000000000057,,1052.0000000000107
2020.08.12,287.0000000000039,752.0000000000095,,1039.0000000000134
2020.08.12,270.0000000000036,728.0000000000086,,998.0000000000123
2020.08.12,258.0000000000027,736.9999999999948,,994.9999999999975
2020.08.12,223.00000000000654,722.9999999999848,,945.9999999999914
2020.08.12,219.99999999999798,707.9999999999984,,927.9999999999964
2020.08.12,217.0000000000005,649.0000000000009,,866.0000000000014
2020.08.12,241.99999999999778,757.000000000005,,999.0000000000027
2020.08.12,241.99999999999778,746.9999999999857,,988.9999999999834
2020.08.12,231.99999999999886,760.9999999999957,,992.9999999999945
2020.08.12,239.0000000000003,817.9999999999836,,1056.9999999999839
2020.08.12,247.00000000000833,769.0000000000055,,1016.0000000000138
2020.08.12,230.000000000008,733.0000000000041,,963.000000000012
2020.08.12,245.0000000000063,801.9999999999925,,1046.9999999999989
2020.08.12,273.000000000001,853.0000000000086,,1126.0000000000095
2020.08.12,258.9999999999981,945.999999999998,,1204.9999999999961
2020.08.12,221.00000000000452,992.999999999995,,1213.9999999999995
2020.08.12,180.0000000000024,963.9999999999986,,1144.000000000001
2020.08.12,187.00000000000384,1121.0000000000093,,1308.0000000000132
2020.08.12,161.00000000000003,1121.9999999999857,,1282.9999999999857
2020.08.12,90.0000000000012,1133.9999999999861,,1223.9999999999873
2020.08.12,33.000000000005244,1114.0000000000043,,1147.0000000000095
2020.08.12,-24.000000000001798,1121.9999999999857,,1097.9999999999839
2020.08.12,-105.99999999999498,1051.9999999999925,,945.9999999999975
2020.08.12,-129.9999999999968,1002.0000000000095,,872.0000000000127
2020.08.12,-193.99999999999417,903.9999999999964,,710.0000000000022
2020.08.12,-283.99999999999534,899.0000000000009,,615.0000000000056
2020.08.12,-278.00000000000045,930.0000000000068,,652.0000000000064
2020.08.12,-256.0000000000007,954.9999999999841,,698.9999999999834
2020.08.12,-240.99999999999122,924.999999999983,,683.9999999999917
2020.08.12,-314.99999999999864,805.0000000000068,,490.0000000000082
2020.08.12,-314.99999999999864,993.9999999999998,,679.0000000000011
2020.08.12,-209.9999999999991,1237.9999999999995,,1028.0000000000005
2020.08.12,-219.99999999999798,1167.0000000000016,,947.0000000000036
2020.08.12,-220.99999999999343,1139.00000000001,,918.0000000000166
2020.08.12,-226.99999999999943,1103.0000000000086,,876.0000000000092
2020.08.12,-231.99999999999886,1009.9999999999909,,777.999999999992
2020.08.12,-235.99999999999176,990.0000000000091,,754.0000000000173
2020.08.12,-292.9999999999988,990.0000000000091,,697.0000000000102
2020.08.12,-278.00000000000045,965.0000000000034,,687.000000000003
2020.08.12,-271.9999999999945,971.0000000000036,,699.0000000000091
2020.08.12,-303.9999999999932,920.9999999999923,,616.9999999999991
2020.08.12,-307.0000000000017,895.9999999999866,,588.9999999999849
2020.08.12,-300.0000000000003,895.0000000000102,,595.00000000001
2020.08.13,-218.99999999999142,865.9999999999854,,646.9999999999941
2020.08.13,-215.99999999999397,996.0000000000093,,780.0000000000153
2020.08.13,-231.99999999999886,996.9999999999857,,764.9999999999868
2020.08.13,-220.99999999999343,1042.0000000000016,,821.0000000000082
2020.08.13,-221.99999999999997,1037.0000000000061,,815.0000000000061
2020.08.13,-217.0000000000005,1092.9999999999893,,875.9999999999889
2020.08.13,-212.99999999999653,1050.9999999999877,,837.9999999999911
2020.08.13,-210.99999999999451,1068.9999999999884,,857.9999999999939
2020.08.13,-213.99999999999199,1061.9999999999834,,847.9999999999914
2020.08.13,-200.00000000000017,1057.9999999999927,,857.9999999999925
2020.08.13,-208.99999999999253,1139.00000000001,,930.0000000000175
2020.08.13,-210.99999999999451,1127.0000000000095,,916.000000000015
2020.08.13,-214.99999999999852,1085.000000000008,,870.0000000000094
2020.08.13,-219.99999999999798,1085.000000000008,,865.00000000001
2020.08.13,-234.99999999999633,1097.9999999999848,,862.9999999999884
2020.08.13,-229.00000000000142,1093.999999999994,,864.9999999999927
2020.08.13,-215.99999999999397,1110.99999999999,,894.999999999996
2020.08.13,-190.99999999999673,1149.000000000001,,958.0000000000042
2020.08.13,-276.9999999999939,1131.0000000000002,,854.0000000000064
2020.08.13,-303.9999999999932,1175.9999999999877,,871.9999999999945
2020.08.13,-307.0000000000017,1146.9999999999914,,839.9999999999897
2020.08.13,-305.99999999999517,1153.9999999999964,,848.0000000000011
2020.08.13,-264.999999999993,1256.0000000000002,,991.0000000000073
2020.08.13,-265.99999999999955,1361.9999999999948,,1095.9999999999952
2020.08.13,-258.9999999999981,1396.9999999999914,,1137.9999999999932
2020.08.13,-287.9999999999994,1423.0000000000018,,1135.0000000000025
2020.08.13,-269.9999999999925,1530.0000000000011,,1260.0000000000086
2020.08.13,-243.99999999999977,1651.9999999999868,,1407.999999999987
2020.08.13,-207.99999999999707,1709.0000000000032,,1501.0000000000061
2020.08.13,-212.00000000000108,1801.9999999999925,,1589.9999999999914
2020.08.13,-209.9999999999991,1763.0000000000052,,1553.0000000000061
2020.08.13,-251.00000000000122,1712.9999999999939,,1461.9999999999927
2020.08.13,-251.99999999999667,1734.9999999999852,,1482.9999999999886
2020.08.13,-207.99999999999707,1868.9999999999998,,1661.0000000000027
2020.08.13,-234.00000000000088,1752.999999999986,,1518.999999999985
2020.08.13,-208.99999999999253,1606.9999999999993,,1398.0000000000068
2020.08.13,-214.99999999999852,1568.9999999999884,,1353.99999999999
2020.08.13,-195.9999999999962,1490.9999999999854,,1294.9999999999893
2020.08.13,-161.99999999999548,1539.999999999992,,1377.9999999999966
2020.08.13,-152.99999999999204,1560.0000000000023,,1407.0000000000102
2020.08.13,-179.99999999999127,1531.9999999999823,,1351.999999999991
2020.08.13,-191.99999999999218,1508.9999999999861,,1316.9999999999939
2020.08.13,-205.99999999999508,1429.000000000002,,1223.000000000007
2020.08.13,-202.0000000000022,1323.0000000000075,,1121.0000000000052
2020.08.13,-230.99999999999233,1272.9999999999961,,1042.0000000000039
2020.08.13,-271.9999999999945,1300.9999999999877,,1028.9999999999932
2020.08.13,-279.99999999999136,1283.9999999999918,,1004.0000000000005
2020.08.13,-256.99999999999613,1397.9999999999961,,1141.0
2020.08.14,-244.99999999999523,1239.0000000000043,,994.0000000000091
2020.08.14,-239.0000000000003,1381.0000000000002,,1142.0
2020.08.14,-208.99999999999253,1448.0000000000075,,1239.000000000015
2020.08.14,-212.00000000000108,1487.9999999999995,,1275.9999999999984
2020.08.14,-219.99999999999798,1539.999999999992,,1319.999999999994
2020.08.14,-215.99999999999397,1585.000000000008,,1369.000000000014
2020.08.14,-207.00000000000162,1481.9999999999993,,1274.9999999999977
2020.08.14,-212.99999999999653,1442.9999999999836,,1229.999999999987
2020.08.14,-236.99999999999832,1396.9999999999914,,1159.999999999993
2020.08.14,-248.99999999999923,1390.9999999999911,,1141.9999999999918
2020.08.14,-244.99999999999523,1388.0000000000052,,1143.00000000001
2020.08.14,-251.00000000000122,1335.9999999999843,,1084.9999999999832
2020.08.14,-251.00000000000122,1330.9999999999889,,1079.9999999999877
2020.08.14,-254.99999999999412,1362.9999999999995,,1108.0000000000055
2020.08.14,-249.99999999999466,1368.9999999999998,,1119.000000000005
2020.08.14,-252.99999999999213,1338.9999999999986,,1086.0000000000066
2020.08.14,-249.99999999999466,1335.9999999999843,,1085.9999999999895
2020.08.14,-248.99999999999923,1335.9999999999843,,1086.999999999985
2020.08.14,-254.99999999999412,1295.9999999999923,,1040.9999999999982
2020.08.14,-274.9999999999919,1264.9999999999864,,989.9999999999944
2020.08.14,-246.99999999999721,1116.9999999999902,,869.999999999993
2020.08.14,-129.9999999999968,1173.0000000000018,,1043.000000000005
2020.08.14,-153.99999999999858,1207.9999999999984,,1053.9999999999998
2020.08.14,-168.99999999999693,1270.9999999999866,,1101.9999999999895
2020.08.14,-132.99999999999423,1140.9999999999911,,1007.9999999999969
2020.08.14,-18.999999999991246,1175.9999999999877,,1156.9999999999964
2020.08.14,13.00000000000745,1316.0000000000025,,1329.00000000001
2020.08.14,43.999999999999595,1490.9999999999854,,1534.999999999985
2020.08.14,46.00000000000159,1531.000000000006,,1577.0000000000075
2020.08.14,53.999999999998494,1512.0000000000005,,1565.9999999999989
2020.08.14,21.999999999999797,1463.9999999999986,,1485.9999999999984
2020.08.14,75.00000000000284,1574.9999999999886,,1649.9999999999914
2020.08.14,101.00000000000664,1597.9999999999848,,1698.9999999999914
2020.08.14,6.0000000000060005,1480.9999999999945,,1487.0000000000005
2020.08.14,-20.999999999993246,1385.9999999999957,,1365.0000000000025
2020.08.14,-82.99999999999974,1276.9999999999868,,1193.999999999987
2020.08.14,-114.99999999999844,1192.9999999999836,,1077.9999999999852
2020.08.14,-87.99999999999919,1283.9999999999918,,1195.9999999999927
2020.08.14,-146.99999999999713,1257.000000000005,,1110.000000000008
2020.08.14,-241.99999999999778,1217.9999999999893,,975.9999999999916
2020.08.14,-248.99999999999923,1247.9999999999905,,998.9999999999912
2020.08.14,-246.99999999999721,1242.999999999995,,995.9999999999977
2020.08.14,-226.99999999999943,1283.9999999999918,,1056.9999999999923
2020.08.14,-240.99999999999122,1240.9999999999854,,999.9999999999942
2020.08.14,-224.000000000002,1254.9999999999955,,1030.9999999999934
2020.08.14,-239.99999999999577,1234.9999999999852,,994.9999999999894
2020.08.14,-247.99999999999267,1247.9999999999905,,999.9999999999977
2020.08.14,-263.99999999999756,1260.9999999999957,,996.9999999999982
