date,GBPCHF,empty,sum
2019.04.22,-37.99999999998249,,-37.99999999998249
2019.04.22,-55.99999999998939,,-55.99999999998939
2019.04.22,-2.999999999997449,,-2.999999999997449
2019.04.22,116.00000000000499,,116.00000000000499
2019.04.22,157.00000000000713,,157.00000000000713
2019.04.22,139.00000000000023,,139.00000000000023
2019.04.22,124.99999999999733,,124.99999999999733
2019.04.22,87.99999999999919,,87.99999999999919
2019.04.22,109.00000000000354,,109.00000000000354
2019.04.22,112.000000000001,,112.000000000001
2019.04.22,163.00000000000205,,163.00000000000205
2019.04.22,174.00000000000747,,174.00000000000747
2019.04.22,206.00000000001728,,206.00000000001728
2019.04.22,185.99999999999727,,185.99999999999727
2019.04.22,192.00000000001438,,192.00000000001438
2019.04.22,199.00000000001583,,199.00000000001583
2019.04.22,205.00000000001074,,205.00000000001074
2019.04.22,190.00000000000128,,190.00000000000128
2019.04.22,187.00000000000384,,187.00000000000384
2019.04.22,188.00000000001037,,188.00000000001037
2019.04.22,151.00000000001222,,151.00000000001222
2019.04.22,155.00000000001623,,155.00000000001623
2019.04.22,211.00000000000563,,211.00000000000563
2019.04.22,168.99999999999693,,168.99999999999693
2019.04.22,164.00000000000858,,164.00000000000858
2019.04.22,154.0000000000097,,154.0000000000097
2019.04.22,154.0000000000097,,154.0000000000097
2019.04.22,144.0000000000108,,144.0000000000108
2019.04.22,112.000000000001,,112.000000000001
2019.04.22,113.00000000000753,,113.00000000000753
2019.04.22,83.00000000001084,,83.00000000001084
2019.04.22,58.000000000002494,,58.000000000002494
2019.04.22,78.00000000000028,,78.00000000000028
2019.04.22,140.0000000000068,,140.0000000000068
2019.04.22,192.00000000001438,,192.00000000001438
2019.04.22,147.00000000000824,,147.00000000000824
2019.04.22,141.00000000001333,,141.00000000001333
2019.04.22,172.0000000000166,,172.0000000000166
2019.04.22,168.0000000000126,,168.0000000000126
2019.04.22,158.0000000000137,,158.0000000000137
2019.04.22,190.00000000000128,,190.00000000000128
2019.04.22,161.00000000001114,,161.00000000001114
2019.04.22,165.00000000001512,,165.00000000001512
2019.04.22,209.00000000001472,,209.00000000001472
2019.04.22,209.9999999999991,,209.9999999999991
2019.04.22,195.00000000001182,,195.00000000001182
2019.04.22,202.00000000001327,,202.00000000001327
2019.04.22,155.00000000001623,,155.00000000001623
2019.04.23,36.0000000000138,,36.0000000000138
2019.04.23,116.00000000000499,,116.00000000000499
2019.04.23,123.00000000000644,,123.00000000000644
2019.04.23,160.00000000000458,,160.00000000000458
2019.04.23,148.00000000001478,,148.00000000001478
2019.04.23,155.00000000001623,,155.00000000001623
2019.04.23,158.0000000000137,,158.0000000000137
2019.04.23,209.9999999999991,,209.9999999999991
2019.04.23,253.99999999999866,,253.99999999999866
2019.04.23,239.99999999999577,,239.99999999999577
2019.04.23,232.00000000000998,,232.00000000000998
2019.04.23,228.00000000000597,,228.00000000000597
2019.04.23,246.00000000001288,,246.00000000001288
2019.04.23,250.00000000001688,,250.00000000001688
2019.04.23,280.9999999999979,,280.9999999999979
2019.04.23,273.9999999999965,,273.9999999999965
2019.04.23,287.000000000015,,287.000000000015
2019.04.23,228.00000000000597,,228.00000000000597
2019.04.23,165.00000000001512,,165.00000000001512
2019.04.23,277.00000000001614,,277.00000000001614
2019.04.23,378.00000000001165,,378.00000000001165
2019.04.23,473.0000000000123,,473.0000000000123
2019.04.23,514.0000000000144,,514.0000000000144
2019.04.23,621.0000000000049,,621.0000000000049
2019.04.23,648.0000000000041,,648.0000000000041
2019.04.23,765.0000000000157,,765.0000000000157
2019.04.23,846.0000000000134,,846.0000000000134
2019.04.23,853.0000000000149,,853.0000000000149
2019.04.23,889.0000000000065,,889.0000000000065
2019.04.23,960.0000000000053,,960.0000000000053
2019.04.23,960.0000000000053,,960.0000000000053
2019.04.23,665.0000000000044,,665.0000000000044
2019.04.23,624.0000000000023,,624.0000000000023
2019.04.23,673.0000000000125,,673.0000000000125
2019.04.23,595.0000000000122,,595.0000000000122
2019.04.23,456.00000000001194,,456.00000000001194
2019.04.23,467.0000000000174,,467.0000000000174
2019.04.23,528.0000000000174,,528.0000000000174
2019.04.23,496.00000000000756,,496.00000000000756
2019.04.23,479.0000000000072,,479.0000000000072
2019.04.23,445.0000000000065,,445.0000000000065
2019.04.23,328.00000000001717,,328.00000000001717
2019.04.23,307.00000000001285,,307.00000000001285
2019.04.23,334.9999999999964,,334.9999999999964
2019.04.23,316.0000000000052,,316.0000000000052
2019.04.23,317.0000000000117,,317.0000000000117
2019.04.23,293.0000000000099,,293.0000000000099
2019.04.23,249.00000000001032,,249.00000000001032
2019.04.24,229.00000000001253,,229.00000000001253
2019.04.24,226.99999999999943,,226.99999999999943
2019.04.24,235.00000000000742,,235.00000000000742
2019.04.24,276.00000000000955,,276.00000000000955
2019.04.24,270.00000000001467,,270.00000000001467
2019.04.24,266.0000000000107,,266.0000000000107
2019.04.24,331.0000000000146,,331.0000000000146
2019.04.24,361.0000000000113,,361.0000000000113
2019.04.24,387.000000000004,,387.000000000004
2019.04.24,333.0000000000055,,333.0000000000055
2019.04.24,347.0000000000084,,347.0000000000084
2019.04.24,354.0000000000099,,354.0000000000099
2019.04.24,353.0000000000033,,353.0000000000033
2019.04.24,383.0,,383.0
