date,USDCAD,NZDJPY,empty,sum
2016.04.25,-14.000000000002899,-271.0000000000008,,-285.0000000000037
2016.04.25,-14.000000000002899,-245.00000000000455,,-259.00000000000745
2016.04.25,8.000000000008,-189.00000000000716,,-180.99999999999915
2016.04.25,80.00000000001339,-162.00000000000614,,-81.99999999999275
2016.04.25,83.9999999999952,-117.999999999995,,-33.9999999999998
2016.04.25,112.000000000001,-108.00000000000409,,3.999999999996902
2016.04.25,173.00000000000094,-54.000000000002046,,118.99999999999889
2016.04.25,225.99999999999287,75.9999999999934,,301.99999999998624
2016.04.25,238.0000000000049,227.00000000000387,,465.00000000000875
2016.04.25,293.0000000000099,200.9999999999934,,494.0000000000033
2016.04.25,286.99999999999284,271.0000000000008,,557.9999999999936
2016.04.25,286.99999999999284,197.00000000000273,,483.99999999999557
2016.04.25,286.99999999999284,213.99999999999864,,500.9999999999915
2016.04.25,290.9999999999968,138.9999999999958,,429.9999999999926
2016.04.25,296.0000000000074,152.00000000000102,,448.0000000000084
2016.04.25,351.99999999999676,203.99999999999352,,555.9999999999902
2016.04.25,334.9999999999964,293.99999999999693,,628.9999999999934
2016.04.25,249.99999999999466,239.00000000000432,,488.999999999999
2016.04.25,144.0000000000108,129.0000000000049,,273.0000000000157
2016.04.25,121.99999999999989,-54.000000000002046,,67.99999999999784
2016.04.25,299.00000000000483,-1.0000000000047748,,298.00000000000006
2016.04.25,388.0000000000106,39.00000000000148,,427.00000000001205
2016.04.25,242.99999999999324,37.9999999999967,,280.99999999998994
2016.04.25,187.00000000000384,-9.000000000000341,,178.0000000000035
2016.04.25,374.0000000000077,51.00000000000193,,425.0000000000096
2016.04.25,370.00000000000364,19.99999999999602,,389.99999999999966
2016.04.25,336.00000000000296,31.00000000000591,,367.00000000000887
2016.04.25,238.0000000000049,78.99999999999352,,316.9999999999984
2016.04.25,192.99999999999872,76.99999999999818,,269.99999999999693
2016.04.25,137.9999999999937,31.00000000000591,,168.9999999999996
2016.04.25,177.00000000000495,137.00000000000045,,314.0000000000054
2016.04.25,46.999999999997044,125.0,,171.99999999999704
2016.04.25,195.00000000001182,109.99999999999943,,305.00000000001125
2016.04.25,141.00000000001333,188.99999999999295,,330.00000000000625
2016.04.25,195.00000000001182,236.99999999999477,,432.0000000000066
2016.04.25,69.9999999999923,245.00000000000455,,314.9999999999968
2016.04.25,49.00000000001015,299.99999999999716,,349.0000000000073
2016.04.25,151.9999999999966,313.0000000000024,,464.999999999999
2016.04.25,232.00000000000998,310.0000000000023,,542.0000000000123
2016.04.25,198.00000000000927,278.0000000000058,,476.00000000001506
2016.04.25,195.00000000001182,257.99999999999557,,453.0000000000074
2016.04.25,167.00000000000603,298.0000000000018,,465.00000000000784
2016.04.25,184.00000000000637,307.00000000000216,,491.0000000000085
2016.04.25,303.9999999999932,271.0000000000008,,574.999999999994
2016.04.25,324.9999999999975,287.9999999999967,,612.9999999999942
2016.04.25,314.99999999999864,338.99999999999864,,653.9999999999973
2016.04.25,246.00000000001288,256.0000000000002,,502.0000000000131
2016.04.25,192.99999999999872,246.9999999999999,,439.99999999999864
2016.04.26,170.00000000000347,173.00000000000182,,343.0000000000053
2016.04.26,202.00000000001327,203.00000000000296,,405.00000000001626
2016.04.26,232.99999999999432,156.99999999999648,,389.9999999999908
2016.04.26,222.00000000001108,109.99999999999943,,332.0000000000105
2016.04.26,215.99999999999397,143.00000000000068,,358.99999999999466
2016.04.26,214.00000000000307,78.99999999999352,,292.9999999999966
2016.04.26,148.99999999999915,134.00000000000034,,282.9999999999995
2016.04.26,195.00000000001182,128.0000000000001,,323.00000000001194
2016.04.26,119.00000000000244,-19.000000000005457,,99.99999999999699
2016.04.26,119.00000000000244,-19.000000000005457,,99.99999999999699
2016.04.26,86.99999999999264,-7.000000000005002,,79.99999999998764
2016.04.26,86.0000000000083,66.99999999999307,,153.00000000000136
2016.04.26,93.00000000000975,70.99999999999795,,164.0000000000077
2016.04.26,124.00000000001299,102.00000000000387,,226.00000000001685
2016.04.26,163.00000000000205,144.00000000000546,,307.0000000000075
2016.04.26,200.00000000000017,63.99999999999295,,263.9999999999931
2016.04.26,205.99999999999508,117.00000000000443,,322.99999999999955
2016.04.26,212.99999999999653,102.00000000000387,,315.0000000000004
2016.04.26,133.00000000000534,129.0000000000049,,262.00000000001023
2016.04.26,212.99999999999653,156.99999999999648,,369.999999999993
2016.04.26,144.99999999999514,287.00000000000614,,432.00000000000125
2016.04.26,-171.99999999999437,33.00000000000125,,-138.99999999999312
2016.04.26,-165.9999999999995,85.99999999999852,,-80.00000000000097
2016.04.26,-180.99999999998673,54.99999999999261,,-125.99999999999412
2016.04.26,-194.0000000000053,66.99999999999307,,-127.00000000001222
2016.04.26,-262.00000000000665,45.99999999999227,,-216.00000000001438
2016.04.26,-75.99999999998718,78.00000000000296,,2.000000000015774
2016.04.26,-45.000000000006146,117.999999999995,,72.99999999998886
2016.04.26,-139.00000000000023,82.99999999999841,,-56.00000000000182
2016.04.26,-18.0000000000069,123.99999999999523,,105.99999999998832
2016.04.26,-92.99999999998754,4.9999999999954525,,-87.99999999999208
2016.04.26,-209.9999999999991,-37.00000000000614,,-247.00000000000523
2016.04.26,-232.99999999999432,-156.0000000000059,,-389.0000000000002
2016.04.26,-160.99999999998892,-150.00000000000568,,-310.9999999999946
2016.04.26,-377.9999999999894,-197.00000000000273,,-574.9999999999922
2016.04.26,-330.0000000000081,-117.999999999995,,-448.00000000000307
2016.04.26,-323.99999999999096,-144.99999999999602,,-468.999999999987
2016.04.26,-418.0000000000073,-236.0000000000042,,-654.0000000000115
2016.04.26,-458.00000000000284,-278.99999999999636,,-736.9999999999992
2016.04.26,-287.9999999999994,-248.99999999999523,,-536.9999999999945
2016.04.26,-316.0000000000052,-231.99999999999932,,-548.0000000000045
2016.04.26,-364.9999999999931,-243.99999999999977,,-608.999999999993
2016.04.26,-401.00000000000693,-233.0000000000041,,-634.000000000011
2016.04.26,-360.0000000000048,-236.0000000000042,,-596.000000000009
2016.04.26,-346.9999999999862,-268.0000000000007,,-614.9999999999868
2016.04.26,-340.00000000000693,-293.00000000000637,,-633.0000000000133
2016.04.26,-419.9999999999982,-293.00000000000637,,-713.0000000000045
2016.04.26,-571.9999999999948,-322.00000000000273,,-893.9999999999975
2016.04.27,-524.9999999999977,-362.99999999999955,,-887.9999999999973
2016.04.27,-499.9999999999893,-343.9999999999941,,-843.9999999999834
2016.04.27,-496.99999999999187,-308.9999999999975,,-805.9999999999893
2016.04.27,-499.000000000005,-341.99999999999875,,-841.0000000000038
2016.04.27,-486.999999999993,-319.0000000000026,,-805.9999999999957
2016.04.27,-475.99999999998755,-254.0000000000049,,-729.9999999999925
2016.04.27,-470.9999999999992,-174.0000000000066,,-645.0000000000058
2016.04.27,-489.99999999999045,-242.00000000000443,,-731.9999999999949
2016.04.27,-554.9999999999944,-245.9999999999951,,-800.9999999999895
2016.04.27,-546.9999999999864,-137.00000000000045,,-683.9999999999868
2016.04.27,-495.000000000001,-76.00000000000762,,-571.0000000000086
2016.04.27,-506.0000000000064,-100.99999999999909,,-607.0000000000055
2016.04.27,-469.99999999999267,-15.000000000000568,,-484.99999999999324
2016.04.27,-443.99999999999994,66.99999999999307,,-377.0000000000069
2016.04.27,-458.9999999999872,22.999999999996135,,-435.9999999999911
2016.04.27,-411.99999999999017,48.99999999999238,,-362.9999999999978
2016.04.27,-435.0000000000076,42.999999999992156,,-392.00000000001546
2016.04.27,-350.00000000000585,52.99999999999727,,-297.0000000000086
2016.04.27,-329.00000000000153,54.99999999999261,,-274.0000000000089
2016.04.27,-412.9999999999967,-18.000000000000682,,-430.9999999999974
2016.04.27,-536.0000000000032,-63.00000000000239,,-599.0000000000056
2016.04.27,-475.99999999998755,22.00000000000557,,-453.999999999982
2016.04.27,-531.9999999999991,73.99999999999807,,-458.000000000001
2016.04.27,-774.9999999999924,150.00000000000568,,-624.9999999999867
2016.04.27,-678.0000000000008,174.99999999999716,,-503.00000000000364
2016.04.27,-705.0000000000001,239.00000000000432,,-465.9999999999958
2016.04.27,-700.999999999996,171.99999999999704,,-528.999999999999
2016.04.27,-632.9999999999947,125.0,,-507.99999999999466
2016.04.27,-653.999999999999,156.0000000000059,,-497.99999999999307
2016.04.27,-666.9999999999953,215.99999999999397,,-451.00000000000136
2016.04.27,-713.0000000000081,227.99999999999443,,-485.00000000001364
2016.04.27,-808.9999999999931,161.00000000000136,,-647.9999999999917
2016.04.27,-662.9999999999914,206.99999999999363,,-455.9999999999977
2016.04.27,-730.9999999999927,228.9999999999992,,-501.9999999999935
2016.04.27,-730.9999999999927,176.00000000000193,,-554.9999999999908
2016.04.27,-645.999999999991,176.9999999999925,,-468.9999999999985
2016.04.27,-165.9999999999995,260.9999999999957,,94.99999999999619
2016.04.27,-246.99999999999721,254.99999999999545,,7.999999999998238
2016.04.27,-249.99999999999466,236.0000000000042,,-13.99999999999045
2016.04.27,-221.99999999998886,204.9999999999983,,-16.999999999990564
2016.04.27,-205.99999999999508,188.99999999999295,,-17.00000000000213
2016.04.27,-272.99999999998994,87.0000000000033,,-185.99999999998664
2016.04.27,-493.99999999999443,79.9999999999983,,-413.99999999999613
2016.04.27,-417.0000000000007,161.00000000000136,,-255.99999999999932
2016.04.27,-395.99999999999636,207.9999999999984,,-187.99999999999795
2016.04.27,-381.99999999999346,108.99999999999466,,-272.9999999999988
2016.04.27,-459.99999999999375,118.99999999999977,,-340.999999999994
2016.04.27,-560.9999999999893,18.000000000000682,,-542.9999999999886
2016.04.28,-656.9999999999965,-852.9999999999944,,-1509.999999999991
2016.04.28,-655.0000000000056,-878.0000000000001,,-1533.0000000000057
2016.04.28,-638.9999999999895,-677.9999999999973,,-1316.9999999999868
2016.04.28,-652.0000000000082,-739.0000000000043,,-1391.0000000000125
2016.04.28,-649.999999999995,-751.0000000000048,,-1400.9999999999998
2016.04.28,-697.9999999999986,-766.9999999999959,,-1464.9999999999945
2016.04.28,-699.0000000000052,-787.0000000000061,,-1486.0000000000114
2016.04.28,-655.0000000000056,-743.9999999999998,,-1399.0000000000055
2016.04.28,-607.0000000000019,-712.0000000000033,,-1319.0000000000052
2016.04.28,-570.0000000000039,-715.0000000000034,,-1285.0000000000073
2016.04.28,-591.9999999999925,-686.000000000007,,-1277.9999999999995
2016.04.28,-608.9999999999928,-707.9999999999984,,-1316.9999999999914
2016.04.28,-682.0000000000048,-647.9999999999961,,-1330.000000000001
2016.04.28,-642.9999999999936,757.000000000005,,114.00000000001137
2016.04.28,-672.0000000000059,751.0000000000048,,78.99999999999886
2016.04.28,-743.0000000000048,745.9999999999951,,2.9999999999903366
2016.04.28,-757.999999999992,899.0000000000009,,141.00000000000887
2016.04.28,-741.9999999999982,882.9999999999956,,140.99999999999739
2016.04.28,-1007.9999999999867,813.999999999993,,-193.99999999999375
2016.04.28,-1221.0000000000055,906.9999999999965,,-314.000000000009
2016.04.28,-1238.0000000000057,908.0000000000013,,-330.00000000000443
2016.04.28,-1195.999999999997,878.0000000000001,,-317.99999999999693
2016.04.28,-1190.9999999999866,953.9999999999935,,-236.99999999999307
2016.04.28,-1082.0000000000052,1221.999999999994,,139.99999999998886
2016.04.28,-1092.000000000004,1176.9999999999925,,84.9999999999884
2016.04.28,-950.0000000000064,1155.0000000000011,,204.99999999999477
2016.04.28,-964.9999999999936,938.0000000000024,,-26.999999999991246
2016.04.28,-1051.0000000000018,1039.999999999992,,-11.000000000009777
2016.04.28,-744.9999999999957,1269.999999999996,,525.0000000000002
2016.04.28,-588.9999999999951,1191.9999999999932,,602.9999999999981
2016.04.28,-963.0000000000027,1022.9999999999961,,59.999999999993406
2016.04.28,-937.9999999999944,1081.0000000000032,,143.00000000000875
2016.04.28,-886.9999999999934,1105.9999999999945,,219.00000000000114
2016.04.28,-890.9999999999974,977.0000000000039,,86.00000000000648
2016.04.28,-948.9999999999999,918.9999999999969,,-30.000000000002956
2016.04.28,-1177.9999999999902,765.0000000000006,,-412.99999999998965
2016.04.28,-1154.999999999995,763.0000000000052,,-391.99999999998977
2016.04.28,-1150.0000000000066,760.9999999999957,,-389.0000000000109
2016.04.28,-1134.999999999997,843.0000000000035,,-291.9999999999935
2016.04.28,-1160.9999999999898,944.0000000000026,,-216.99999999998715
2016.04.28,-1175.9999999999993,1042.9999999999923,,-133.00000000000705
2016.04.28,-1316.0000000000061,1015.0000000000006,,-301.00000000000557
2016.04.28,-1361.9999999999966,1045.0000000000018,,-316.99999999999477
2016.04.28,-1370.9999999999889,1084.0000000000032,,-286.9999999999857
2016.04.28,-1295.0000000000018,1066.0000000000025,,-228.99999999999932
2016.04.28,-1129.9999999999866,1173.0000000000018,,43.000000000015234
2016.04.28,-1107.999999999998,1189.9999999999977,,81.99999999999977
2016.04.28,-1126.999999999989,1234.9999999999995,,108.00000000001046
2016.04.29,-1015.9999999999947,1233.000000000004,,217.00000000000944
2016.04.29,-1046.999999999998,1215.999999999994,,168.99999999999613
2016.04.29,-1089.999999999991,1186.9999999999977,,97.00000000000682
2016.04.29,-1044.0000000000005,1179.000000000002,,135.0000000000016
2016.04.29,-1034.0000000000016,1242.0000000000045,,208.00000000000296
2016.04.29,-1027.0000000000002,1233.000000000004,,206.00000000000387
2016.04.29,-1062.9999999999918,1221.0000000000036,,158.00000000001182
2016.04.29,-1133.9999999999907,1323.9999999999982,,190.0000000000075
2016.04.29,-1181.999999999994,1215.0000000000034,,33.00000000000932
2016.04.29,-1232.9999999999952,1414.0000000000014,,181.00000000000614
2016.04.29,-1261.000000000001,1459.9999999999936,,198.99999999999272
2016.04.29,-1258.0000000000036,1582.9999999999984,,324.99999999999477
2016.04.29,-1322.000000000001,1638.999999999996,,316.999999999995
2016.04.29,-1306.9999999999916,1653.000000000006,,346.0000000000143
2016.04.29,-1322.000000000001,1652.000000000001,,330.0
2016.04.29,-1322.000000000001,1667.0000000000016,,345.0000000000007
2016.04.29,-1367.9999999999914,1623.0000000000045,,255.0000000000132
2016.04.29,-1313.999999999993,1632.000000000005,,318.00000000001205
2016.04.29,-1312.9999999999864,1609.9999999999995,,297.0000000000132
2016.04.29,-1319.999999999988,1671.999999999997,,352.0000000000091
2016.04.29,-1388.999999999996,1778.9999999999964,,390.00000000000045
2016.04.29,-1385.9999999999984,1846.999999999994,,460.9999999999957
2016.04.29,-1309.0000000000045,1888.0000000000052,,579.0000000000007
2016.04.29,-1326.000000000005,1864.999999999995,,538.99999999999
2016.04.29,-1375.9999999999995,1804.000000000002,,428.0000000000025
2016.04.29,-1468.999999999987,1569.0000000000027,,100.00000000001569
2016.04.29,-1523.999999999992,1606.9999999999993,,83.00000000000728
2016.04.29,-1523.0000000000077,1650.9999999999964,,127.99999999998863
2016.04.29,-1505.0000000000007,1679.000000000002,,174.00000000000136
2016.04.29,-1339.0000000000014,1680.9999999999973,,341.9999999999959
2016.04.29,-1357.0000000000082,1631.0000000000002,,273.99999999999204
2016.04.29,-1522.0000000000011,1481.9999999999993,,-40.00000000000182
2016.04.29,-1438.9999999999902,1537.0000000000061,,98.00000000001592
2016.04.29,-1537.999999999995,1466.9999999999986,,-70.99999999999636
2016.04.29,-1373.9999999999864,1579.9999999999982,,206.00000000001182
2016.04.29,-1482.99999999999,1495.999999999995,,13.000000000005002
2016.04.29,-1374.999999999993,1659.9999999999966,,285.00000000000364
2016.04.29,-1112.0000000000018,1807.0000000000023,,695.0000000000005
2016.04.29,-1119.9999999999877,1819.0000000000027,,699.000000000015
2016.04.29,-1085.999999999987,1873.0000000000045,,787.0000000000175
2016.04.29,-1058.0000000000034,1906.9999999999964,,848.999999999993
2016.04.29,-933.000000000006,1995.999999999995,,1062.999999999989
2016.04.29,-933.9999999999905,2054.9999999999927,,1121.0000000000023
2016.04.29,-1150.0000000000066,1963.9999999999986,,813.999999999992
2016.04.29,-1151.9999999999975,1974.0000000000036,,822.0000000000061
2016.04.29,-1212.9999999999975,1990.9999999999995,,778.000000000002
2016.04.29,-1149.0,2123.0000000000045,,974.0000000000045
2016.04.29,-1122.0000000000007,2100.999999999999,,978.9999999999984
