date,USDCAD,NZDJPY,empty,sum
2016.04.25,42.999999999993044,-171.00000000000648,,-128.00000000001344
2016.04.25,7.0000000000014495,-162.9999999999967,,-155.99999999999525
2016.04.25,140.0000000000068,-128.0000000000001,,12.000000000006679
2016.04.25,83.9999999999952,-105.00000000000398,,-21.000000000008782
2016.04.25,137.9999999999937,-52.00000000000671,,85.99999999998698
2016.04.25,177.00000000000495,-31.00000000000591,,145.99999999999903
2016.04.25,225.99999999999287,105.00000000000398,,330.9999999999968
2016.04.25,346.0000000000019,289.0000000000015,,635.0000000000034
2016.04.25,374.999999999992,233.0000000000041,,607.9999999999961
2016.04.25,411.0000000000058,427.99999999999727,,839.0000000000031
2016.04.25,320.00000000000915,356.9999999999993,,677.0000000000084
2016.04.25,293.99999999999426,236.99999999999477,,530.9999999999891
2016.04.25,353.0000000000033,251.99999999999534,,604.9999999999986
2016.04.25,296.0000000000074,159.9999999999966,,456.000000000004
2016.04.25,381.0000000000091,204.9999999999983,,586.0000000000074
2016.04.25,370.00000000000364,350.9999999999991,,721.0000000000027
2016.04.25,344.00000000001097,340.999999999994,,685.000000000005
2016.04.25,320.9999999999935,242.999999999995,,563.9999999999885
2016.04.25,192.99999999999872,141.9999999999959,,334.99999999999466
2016.04.25,316.0000000000052,10.000000000005116,,326.0000000000103
2016.04.25,489.0000000000061,106.99999999999932,,596.0000000000055
2016.04.25,434.000000000001,158.00000000000125,,592.0000000000023
2016.04.25,259.0000000000092,54.99999999999261,,314.0000000000018
2016.04.25,408.00000000000836,84.00000000000318,,492.00000000001154
2016.04.25,506.0000000000064,85.99999999999852,,592.000000000005
2016.04.25,370.00000000000364,43.99999999999693,,414.00000000000057
2016.04.25,381.99999999999346,123.00000000000466,,504.9999999999981
2016.04.25,322.00000000000006,179.9999999999926,,501.99999999999267
2016.04.25,215.99999999999397,76.99999999999818,,292.99999999999216
2016.04.25,190.00000000000128,153.99999999999636,,343.9999999999976
2016.04.25,360.0000000000048,326.9999999999982,,687.000000000003
2016.04.25,293.99999999999426,164.99999999999204,,458.9999999999863
2016.04.25,231.0000000000034,194.00000000000261,,425.000000000006
2016.04.25,235.99999999999176,272.00000000000557,,507.9999999999973
2016.04.25,217.0000000000005,274.0000000000009,,491.0000000000014
2016.04.25,107.00000000001265,365.99999999999966,,473.0000000000123
2016.04.25,163.00000000000205,319.9999999999932,,482.9999999999952
2016.04.25,292.00000000000335,340.999999999994,,632.9999999999973
2016.04.25,278.00000000000045,376.99999999999534,,654.9999999999958
2016.04.25,295.0000000000008,284.000000000006,,579.0000000000068
2016.04.25,212.99999999999653,310.0000000000023,,522.9999999999989
2016.04.25,259.0000000000092,352.99999999999443,,612.0000000000036
2016.04.25,381.99999999999346,346.9999999999942,,728.9999999999877
2016.04.25,326.0000000000041,287.9999999999967,,614.0000000000008
2016.04.25,375.9999999999986,365.99999999999966,,741.9999999999982
2016.04.25,331.999999999999,349.00000000000375,,681.0000000000027
2016.04.25,246.00000000001288,263.9999999999958,,510.00000000000864
2016.04.25,246.99999999999721,272.00000000000557,,519.0000000000027
2016.04.26,283.000000000011,239.00000000000432,,522.0000000000153
2016.04.26,241.00000000000233,210.99999999999852,,452.00000000000085
2016.04.26,292.00000000000335,164.99999999999204,,456.9999999999954
2016.04.26,253.99999999999866,194.00000000000261,,448.00000000000125
2016.04.26,259.9999999999936,173.99999999999238,,433.99999999998596
2016.04.26,248.00000000000378,159.00000000000603,,407.0000000000098
2016.04.26,211.00000000000563,191.99999999999307,,402.9999999999987
2016.04.26,249.00000000001032,137.00000000000045,,386.0000000000108
2016.04.26,127.00000000001043,25.99999999999625,,153.00000000000668
2016.04.26,127.99999999999478,30.000000000001137,,157.9999999999959
2016.04.26,89.00000000000574,141.9999999999959,,231.00000000000165
2016.04.26,153.00000000000313,132.99999999999557,,285.9999999999987
2016.04.26,127.99999999999478,114.00000000000432,,241.9999999999991
2016.04.26,212.99999999999653,212.0000000000033,,424.99999999999983
2016.04.26,207.00000000000162,144.00000000000546,,351.00000000000705
2016.04.26,211.00000000000563,123.99999999999523,,335.00000000000085
2016.04.26,226.99999999999943,120.99999999999511,,347.99999999999454
2016.04.26,266.999999999995,200.00000000000284,,466.99999999999784
2016.04.26,263.99999999999756,194.99999999999318,,458.99999999999073
2016.04.26,317.0000000000117,400.0000000000057,,717.0000000000174
2016.04.26,150.00000000000568,358.99999999999466,,509.00000000000034
2016.04.26,-140.0000000000068,114.00000000000432,,-26.000000000002473
2016.04.26,-147.99999999999258,159.9999999999966,,12.000000000004007
2016.04.26,-136.00000000000279,90.99999999999397,,-45.00000000000881
2016.04.26,-187.00000000000384,78.00000000000296,,-109.00000000000088
2016.04.26,-17.000000000000348,134.00000000000034,,117.0
2016.04.26,-12.999999999996348,179.00000000000205,,166.00000000000568
2016.04.26,-39.999999999995595,125.0,,85.0000000000044
2016.04.26,-12.999999999996348,174.99999999999716,,162.0000000000008
2016.04.26,69.9999999999923,144.99999999999602,,214.99999999998832
2016.04.26,-52.000000000007596,102.00000000000387,,49.99999999999627
2016.04.26,-52.000000000007596,-7.999999999995566,,-60.00000000000316
2016.04.26,-136.99999999998712,-126.00000000000477,,-262.9999999999919
2016.04.26,-158.99999999999804,-121.99999999999989,,-280.99999999999795
2016.04.26,-171.99999999999437,-58.9999999999975,,-230.99999999999187
2016.04.26,-323.99999999999096,-106.99999999999932,,-430.9999999999903
2016.04.26,-282.9999999999888,-111.0000000000042,,-393.999999999993
2016.04.26,-375.9999999999986,-189.00000000000716,,-565.0000000000057
2016.04.26,-248.99999999998812,-240.99999999999966,,-489.9999999999878
2016.04.26,-235.99999999999176,-173.00000000000182,,-408.9999999999936
2016.04.26,-312.00000000000114,-228.9999999999992,,-541.0000000000003
2016.04.26,-357.99999999999164,-197.00000000000273,,-554.9999999999943
2016.04.26,-319.0000000000026,-186.00000000000705,,-505.00000000000966
2016.04.26,-327.99999999999494,-191.0000000000025,,-518.9999999999975
2016.04.26,-331.999999999999,-251.00000000000477,,-583.0000000000038
2016.04.26,-314.99999999999864,-257.000000000005,,-572.0000000000036
2016.04.26,-419.9999999999982,-281.9999999999965,,-701.9999999999947
2016.04.26,-503.99999999999335,-257.000000000005,,-760.9999999999984
2016.04.27,-485.99999999998647,-319.0000000000026,,-804.9999999999891
2016.04.27,-482.00000000000466,-248.99999999999523,,-730.9999999999999
2016.04.27,-462.0000000000068,-234.99999999999943,,-697.0000000000063
2016.04.27,-475.99999999998755,-242.00000000000443,,-717.999999999992
2016.04.27,-475.99999999998755,-251.00000000000477,,-726.9999999999923
2016.04.27,-414.00000000000324,-141.9999999999959,,-555.9999999999991
2016.04.27,-462.0000000000068,-143.00000000000068,,-605.0000000000075
2016.04.27,-431.0000000000036,-147.99999999999613,,-578.9999999999998
2016.04.27,-540.0000000000072,-105.99999999999454,,-646.0000000000017
2016.04.27,-432.9999999999945,-19.000000000005457,,-451.99999999999994
2016.04.27,-475.0000000000032,-40.00000000000625,,-515.0000000000094
2016.04.27,-452.00000000000796,-6.000000000000227,,-458.0000000000082
2016.04.27,-436.9999999999985,96.9999999999942,,-340.0000000000043
2016.04.27,-443.99999999999994,147.99999999999613,,-296.0000000000038
2016.04.27,-363.9999999999866,63.00000000000239,,-300.9999999999842
2016.04.27,-411.99999999999017,81.00000000000307,,-330.9999999999871
2016.04.27,-343.99999999998875,108.99999999999466,,-234.9999999999941
2016.04.27,-310.9999999999946,76.99999999999818,,-233.99999999999642
2016.04.27,-316.99999999998954,57.999999999992724,,-258.9999999999968
2016.04.27,-411.99999999999017,33.00000000000125,,-378.9999999999889
2016.04.27,-438.00000000000506,78.00000000000296,,-360.0000000000021
2016.04.27,-453.99999999999886,117.00000000000443,,-336.99999999999443
2016.04.27,-493.99999999999443,212.99999999999386,,-281.00000000000057
2016.04.27,-665.0000000000044,224.99999999999432,,-440.0000000000101
2016.04.27,-546.9999999999864,310.99999999999284,,-235.99999999999352
2016.04.27,-692.0000000000038,245.9999999999951,,-446.00000000000864
2016.04.27,-632.9999999999947,186.9999999999976,,-445.99999999999704
2016.04.27,-617.0000000000009,236.99999999999477,,-380.00000000000614
2016.04.27,-611.9999999999903,245.9999999999951,,-365.9999999999952
2016.04.27,-636.9999999999986,230.00000000000398,,-406.99999999999466
2016.04.27,-652.0000000000082,248.99999999999523,,-403.00000000001296
2016.04.27,-605.9999999999955,225.9999999999991,,-379.99999999999636
2016.04.27,-475.0000000000032,295.0000000000017,,-180.00000000000148
2016.04.27,-727.9999999999953,274.0000000000009,,-453.99999999999443
2016.04.27,-641.0000000000027,195.99999999999795,,-445.0000000000048
2016.04.27,-62.99999999999084,262.00000000000045,,199.0000000000096
2016.04.27,-131.99999999999878,364.0000000000043,,232.00000000000554
2016.04.27,-151.9999999999966,277.000000000001,,125.00000000000443
2016.04.27,-214.00000000000307,236.0000000000042,,22.000000000001137
2016.04.27,-158.99999999999804,260.0000000000051,,101.00000000000708
2016.04.27,-204.99999999998852,245.9999999999951,,41.000000000006594
2016.04.27,-269.00000000000813,209.99999999999375,,-59.00000000001438
2016.04.27,-309.0000000000037,219.99999999999886,,-89.00000000000483
2016.04.27,-322.00000000000006,296.99999999999704,,-25.000000000003013
2016.04.27,-331.999999999999,274.0000000000009,,-57.99999999999807
2016.04.27,-343.00000000000443,177.99999999999727,,-165.00000000000716
2016.04.27,-455.99999999998977,123.99999999999523,,-331.99999999999454
2016.04.27,-543.999999999989,468.0000000000035,,-75.99999999998545
2016.04.28,-567.0000000000064,-762.0000000000005,,-1329.0000000000068
2016.04.28,-601.9999999999915,-549.0000000000066,,-1150.9999999999982
2016.04.28,-624.0000000000023,-615.9999999999997,,-1240.0000000000018
2016.04.28,-645.999999999991,-736.9999999999948,,-1382.999999999986
2016.04.28,-621.9999999999892,-590.999999999994,,-1212.9999999999832
2016.04.28,-697.9999999999986,-766.9999999999959,,-1464.9999999999945
2016.04.28,-649.999999999995,-692.9999999999978,,-1342.9999999999927
2016.04.28,-598.999999999994,-628.0000000000001,,-1226.999999999994
2016.04.28,-543.0000000000045,-655.0000000000011,,-1198.0000000000057
2016.04.28,-526.9999999999886,-649.0000000000009,,-1175.9999999999895
2016.04.28,-578.9999999999961,-557.0000000000022,,-1135.9999999999982
2016.04.28,-587.9999999999885,-629.0000000000049,,-1216.9999999999934
2016.04.28,-632.9999999999947,834.0000000000032,,201.00000000000853
2016.04.28,-614.9999999999877,804.000000000002,,189.00000000001432
2016.04.28,-668.0000000000019,795.9999999999923,,127.99999999999034
2016.04.28,-731.9999999999993,1007.9999999999956,,275.99999999999625
2016.04.28,-713.0000000000081,956.9999999999936,,243.99999999998556
2016.04.28,-662.000000000007,945.999999999998,,283.9999999999909
2016.04.28,-946.0000000000024,948.9999999999981,,2.99999999999568
