date,USDCHF,AUDJPY,empty,sum
2017.07.24,-23.00000000000635,-24.999999999991473,,-47.999999999997826
2017.07.24,-20.0000000000089,-334.0000000000032,,-354.0000000000121
2017.07.24,2.999999999997449,-122.99999999999045,,-119.99999999999301
2017.07.24,30.999999999992145,-143.00000000000068,,-112.00000000000854
2017.07.24,19.999999999997797,-179.00000000000205,,-159.00000000000426
2017.07.24,-17.000000000000348,-191.99999999999307,,-208.9999999999934
2017.07.24,-26.000000000003798,-91.99999999999875,,-118.00000000000254
2017.07.24,39.00000000000014,4.0000000000048885,,43.00000000000503
2017.07.24,83.9999999999952,69.00000000000261,,152.9999999999978
2017.07.24,95.00000000000064,6.000000000000227,,101.00000000000087
2017.07.24,106.99999999999044,-75.00000000000284,,31.999999999987594
2017.07.24,131.99999999999878,-131.00000000000023,,0.9999999999985505
2017.07.24,97.9999999999981,-143.00000000000068,,-45.000000000002586
2017.07.24,81.9999999999932,-125.0,,-43.00000000000681
2017.07.24,97.9999999999981,-97.99999999999898,,-8.810729923425242e-13
2017.07.24,108.99999999999244,-152.9999999999916,,-43.99999999999915
2017.07.24,120.99999999999334,-179.00000000000205,,-58.00000000000871
2017.07.24,114.99999999999844,-290.9999999999968,,-175.99999999999838
2017.07.24,122.99999999999534,-277.000000000001,,-154.00000000000568
2017.07.24,106.99999999999044,-266.9999999999959,,-160.00000000000546
2017.07.24,91.99999999999208,-417.0000000000016,,-325.0000000000095
2017.07.24,134.0000000000008,-337.0000000000033,,-203.0000000000025
2017.07.24,76.99999999999375,-378.9999999999907,,-301.99999999999693
2017.07.24,80.99999999999774,-423.9999999999924,,-342.99999999999466
2017.07.24,12.999999999996348,-350.9999999999991,,-338.00000000000273
2017.07.24,-16.0000000000049,-277.000000000001,,-293.0000000000059
2017.07.24,-20.0000000000089,-221.9999999999942,,-242.0000000000031
2017.07.24,25.999999999992696,-207.9999999999984,,-182.0000000000057
2017.07.24,115.99999999999389,-241.99999999999022,,-125.99999999999633
2017.07.24,105.99999999999498,-243.99999999999977,,-138.00000000000477
2017.07.24,61.999999999995396,-262.00000000000045,,-200.00000000000506
2017.07.24,36.999999999998145,-289.0000000000015,,-252.00000000000333
2017.07.24,53.999999999998494,-417.99999999999216,,-363.99999999999363
2017.07.24,108.99999999999244,-436.9999999999976,,-328.0000000000052
2017.07.24,118.99999999999133,-393.99999999999125,,-274.9999999999999
2017.07.24,61.999999999995396,-388.9999999999958,,-327.0000000000004
2017.07.24,67.9999999999903,-337.0000000000033,,-269.000000000013
2017.07.24,57.99999999999139,-224.00000000000375,,-166.00000000001236
2017.07.24,64.99999999999284,-313.99999999999295,,-249.0000000000001
2017.07.24,122.99999999999534,-278.99999999999636,,-156.00000000000102
2017.07.24,112.99999999999643,-266.9999999999959,,-153.9999999999995
2017.07.24,123.99999999999079,-242.999999999995,,-119.0000000000042
2017.07.24,107.99999999999699,-257.99999999999557,,-149.99999999999858
2017.07.24,109.99999999999899,-239.99999999999488,,-129.9999999999959
2017.07.24,112.99999999999643,-250.99999999999056,,-137.99999999999415
2017.07.24,124.99999999999733,-254.99999999999545,,-129.99999999999812
2017.07.24,149.99999999999457,-248.99999999999523,,-99.00000000000065
2017.07.24,145.9999999999906,-225.9999999999991,,-80.0000000000085
2017.07.25,-23.00000000000635,-237.99999999999955,,-261.0000000000059
2017.07.25,134.99999999999625,-265.00000000000057,,-130.00000000000432
2017.07.25,209.9999999999991,-253.0000000000001,,-43.00000000000102
2017.07.25,240.99999999999122,-290.9999999999968,,-50.0000000000056
2017.07.25,231.99999999999886,-295.99999999999227,,-63.999999999993406
2017.07.25,250.9999999999901,-338.99999999999864,,-88.00000000000853
2017.07.25,262.999999999991,-381.0000000000002,,-118.00000000000921
2017.07.25,261.0000000000001,-352.00000000000387,,-91.00000000000375
2017.07.25,256.99999999999613,-304.00000000000205,,-47.00000000000591
2017.07.25,250.9999999999901,-259.9999999999909,,-9.000000000000796
2017.07.25,193.99999999999417,-182.99999999999272,,11.00000000000145
2017.07.25,144.99999999999514,-313.99999999999295,,-168.9999999999978
2017.07.25,171.99999999999437,-277.9999999999916,,-105.99999999999721
2017.07.25,178.00000000000037,-284.9999999999966,,-106.99999999999622
2017.07.25,143.9999999999997,-341.99999999999875,,-197.99999999999906
2017.07.25,121.99999999999989,-322.00000000000273,,-200.00000000000284
2017.07.25,157.99999999999147,-322.9999999999933,,-165.00000000000182
2017.07.25,146.99999999999713,-325.9999999999934,,-178.99999999999628
2017.07.25,90.99999999999665,-293.99999999999693,,-203.00000000000028
2017.07.25,73.99999999999629,-247.99999999999045,,-173.99999999999415
2017.07.25,136.99999999999824,-353.9999999999992,,-217.00000000000097
2017.07.25,200.00000000000017,-426.00000000000193,,-226.00000000000176
2017.07.25,143.9999999999997,-450.9999999999934,,-306.99999999999375
2017.07.25,235.99999999999176,-433.9999999999975,,-198.00000000000574
2017.07.25,242.99999999999324,-442.99999999999784,,-200.0000000000046
2017.07.25,225.99999999999287,-560.0000000000023,,-334.00000000000944
2017.07.25,242.99999999999324,-521.0000000000008,,-278.00000000000756
