date,USDCHF,GBPUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.09.09,-242.99999999999324,87.99999999999919,-383.0,-171.99999999999437,-63.99999999999295,-295.0000000000008,153.00000000002,-194.99999999998963,-133.99999999998968,-51.000000000001044,-228.9999999999992,-200.00000000000284,-207.00000000000162,,-1931.999999999946
2019.09.09,-243.99999999999977,91.99999999998099,-368.00000000001273,-170.99999999998784,-18.999999999991246,-278.00000000000045,231.00000000002296,-140.99999999999113,-109.99999999998789,-58.99999999998684,-236.0000000000042,-194.99999999999318,-196.00000000000728,,-1693.9999999999586
2019.09.09,-232.99999999999432,60.99999999999994,-337.0000000000095,-167.9999999999904,-3.0000000000001137,-288.9999999999948,185.00000000000227,-106.99999999999044,-187.00000000000384,-60.99999999999994,-242.999999999995,-212.99999999999386,-194.0000000000053,,-1788.9999999999754
2019.09.09,-239.99999999999577,39.999999999995595,-302.0000000000023,-187.99999999998818,-30.000000000001137,-293.99999999999426,137.00000000000045,-24.999999999986144,-214.00000000000307,-66.99999999999484,-224.99999999999432,-206.00000000000307,-185.00000000000182,,-1798.999999999969
2019.09.09,-237.99999999999378,28.999999999990145,-299.00000000000483,-204.99999999998852,-27.000000000001023,-329.00000000000153,141.00000000001955,8.000000000008,-330.9999999999924,-90.99999999999665,-283.9999999999918,-243.99999999999977,-219.99999999999798,,-2089.999999999951
2019.09.09,-247.99999999999267,30.999999999981043,-332.00000000002115,-208.99999999999253,-27.999999999991587,-334.9999999999964,159.00000000002024,-56.99999999999594,-319.0000000000026,-58.000000000002494,-269.00000000000546,-209.99999999999375,-238.0000000000049,,-2112.999999999998
2019.09.09,-244.99999999999523,27.999999999983594,-309.0000000000037,-202.9999999999976,-24.999999999991473,-335.99999999999187,150.00000000000568,-2.999999999997449,-333.0000000000055,-78.00000000000028,-269.999999999996,-191.0000000000025,-228.00000000000597,,-2042.9999999999984
2019.09.09,-236.99999999999832,-67.00000000001705,-287.9999999999994,-181.9999999999933,-46.999999999997044,-341.99999999999784,-6.9999999999765805,26.0000000000149,-509.00000000000387,-79.00000000000685,-283.00000000000125,-207.9999999999984,-275.000000000003,,-2497.9999999999777
2019.09.09,-230.99999999999233,-191.00000000000784,-215.00000000000963,-162.99999999997982,-28.999999999996362,-365.99999999999966,-48.99999999997817,60.000000000015596,-617.9999999999852,-106.00000000000608,-305.9999999999974,-216.99999999999875,-287.9999999999994,,-2718.999999999935
2019.09.09,-234.99999999999633,-177.00000000000495,-163.00000000000205,-210.99999999998343,13.999999999995794,-339.99999999999585,-36.99999999997772,154.0000000000097,-585.9999999999976,-79.99999999999119,-304.00000000000205,-219.99999999999886,-241.00000000000233,,-2425.999999999947
2019.09.09,-320.9999999999935,-380.00000000000256,-212.00000000001216,-297.9999999999983,-70.99999999999795,-370.9999999999991,-237.99999999999955,83.00000000001084,-882.000000000005,-69.00000000000794,-313.0000000000024,-182.00000000000216,-245.0000000000063,,-3499.000000000016
2019.09.09,-329.00000000000153,-341.99999999999784,-376.00000000002075,-320.9999999999935,-72.00000000000273,-391.9999999999924,-195.99999999999795,23.00000000001745,-841.9999999999872,-52.99999999999194,-355.000000000004,-197.9999999999933,-233.00000000000543,,-3685.999999999971
2019.09.09,-330.9999999999924,-32.0000000000098,-583.0000000000002,-365.99999999999966,-70.99999999999795,-415.99999999999415,173.00000000000182,-243.99999999999977,-370.999999999988,-21.999999999988695,-349.9999999999943,-183.00000000000693,-243.99999999999977,,-3039.999999999969
2019.09.09,-403.99999999999324,158.99999999999804,-927.0000000000111,-427.99999999998397,-114.99999999999488,-539.0000000000006,361.0000000000184,-489.99999999999045,-258.99999999998704,-73.99999999999629,-453.00000000000296,-299.0000000000066,-317.0000000000006,,-3784.9999999999513
2019.09.09,-402.9999999999978,408.9999999999927,-1159.0000000000211,-419.9999999999982,-108.00000000000409,-562.9999999999912,663.0000000000109,-784.9999999999912,-48.000000000003595,-123.00000000000644,-462.0000000000033,-362.99999999999955,-343.9999999999999,,-3706.0000000000127
2019.09.09,-391.9999999999924,645.999999999991,-1297.0000000000148,-419.9999999999982,-82.99999999999841,-547.999999999993,935.0000000000023,-1051.9999999999864,272.00000000000557,-52.000000000007596,-519.999999999996,-448.99999999999807,-352.00000000000784,,-3311.9999999999936
2019.09.09,-390.0000000000015,750.9999999999906,-1453.0000000000155,-413.99999999998107,-43.99999999999693,-574.9999999999922,1077.0000000000266,-1198.9999999999945,353.0000000000033,-86.0000000000083,-525.9999999999962,-441.99999999999307,-383.0,,-3330.999999999959
2019.09.09,-483.99999999999557,899.9999999999897,-1590.0000000000025,-421.99999999998903,-161.00000000000136,-592.9999999999991,1223.0000000000132,-1324.9999999999984,643.0000000000158,-201.99999999999108,-504.99999999999545,-402.000000000001,-375.0000000000031,,-3292.9999999999586
2019.09.09,-466.9999999999952,776.9999999999833,-1590.0000000000025,-421.99999999998903,-161.00000000000136,-585.9999999999976,1085.000000000008,-1275.9999999999882,512.0000000000014,-212.99999999999653,-456.99999999999363,-409.9999999999966,-297.9999999999983,,-3505.9999999999663
2019.09.09,-408.9999999999927,829.9999999999974,-1339.0000000000014,-418.9999999999916,-90.99999999999397,-535.999999999992,1112.0000000000232,-1037.9999999999834,531.0000000000148,-119.00000000000244,-462.99999999999386,-415.9999999999968,-328.0000000000061,,-2684.9999999999186
2019.09.09,-351.0000000000013,839.9999999999964,-1288.0000000000002,-392.9999999999989,-73.99999999999807,-525.9999999999932,1098.0000000000132,-1029.9999999999975,577.0000000000052,-136.00000000000279,-444.0000000000026,-409.9999999999966,-306.00000000000625,,-2442.9999999999827
2019.09.09,-444.9999999999954,892.9999999999883,-1402.0000000000143,-569.9999999999816,-120.99999999999511,-585.9999999999976,1133.0000000000098,-1057.9999999999811,587.0000000000042,-174.99999999999181,-486.0000000000042,-435.0000000000023,-307.99999999999716,,-2972.9999999999586
2019.09.09,-453.0000000000034,807.9999999999865,-1428.000000000007,-649.999999999995,-120.99999999999511,-598.999999999994,1165.0000000000205,-1047.9999999999823,466.9999999999952,-24.000000000001798,-527.000000000001,-427.99999999999727,-313.00000000000773,,-3150.9999999999827
2019.09.09,-447.99999999999284,837.9999999999832,-1417.0000000000016,-633.9999999999791,-147.99999999999613,-593.9999999999945,1129.000000000019,-1131.9999999999998,558.0000000000141,104.99999999999955,-495.9999999999951,-403.99999999999636,-397.99999999999835,,-3040.9999999999377
2019.09.09,-365.99999999999966,768.9999999999975,-1354.0000000000107,-630.9999999999816,-39.99999999999204,-557.9999999999918,1125.0,-1136.999999999988,368.9999999999971,147.99999999999258,-542.0000000000016,-352.00000000000387,-363.0000000000022,,-2931.999999999984
2019.09.09,-415.99999999999415,451.99999999998573,-1175.000000000015,-637.9999999999831,19.99999999999602,-573.9999999999967,838.0000000000223,-896.9999999999923,-34.99999999998504,70.99999999999883,-609.9999999999994,-393.0000000000007,-363.99999999999767,,-3720.9999999999613
2019.09.09,-397.0000000000029,655.9999999999899,-1353.000000000004,-674.9999999999811,49.99999999999716,-595.9999999999966,1133.0000000000098,-979.9999999999809,215.99999999999397,185.00000000001293,-611.0000000000042,-438.0000000000024,-363.99999999999767,,-3173.9999999999654
2019.09.09,-429.0000000000016,764.9999999999934,-1439.0000000000125,-705.9999999999844,24.00000000000091,-624.9999999999977,1231.000000000023,-949.9999999999842,334.00000000001205,28.000000000005798,-620.0000000000045,-435.0000000000023,-331.999999999999,,-3153.9999999999513
2019.09.09,-427.99999999999505,790.0000000000018,-1426.0000000000161,-723.9999999999914,-30.000000000001137,-635.9999999999922,1190.0000000000261,-888.9999999999842,458.00000000000284,22.999999999995246,-626.9999999999953,-438.0000000000024,-284.0000000000065,,-3020.999999999958
2019.09.09,-395.0000000000009,727.9999999999953,-1265.000000000005,-706.999999999991,-94.99999999999886,-552.9999999999924,1098.0000000000132,-947.9999999999933,446.9999999999974,161.99999999999548,-518.0000000000007,-382.99999999999557,-260.00000000000466,,-2688.999999999981
2019.09.09,-458.00000000000284,723.9999999999914,-1307.0000000000136,-702.9999999999869,-84.00000000000318,-583.0000000000002,1122.000000000014,-823.9999999999803,426.00000000001523,103.00000000000864,-516.0000000000053,-356.9999999999993,-289.0000000000059,,-2745.9999999999686
2019.09.09,-463.9999999999977,768.9999999999975,-1338.000000000017,-718.9999999999808,-75.00000000000284,-612.0000000000015,1149.000000000001,-926.999999999989,422.9999999999956,184.00000000000637,-539.0000000000015,-391.9999999999959,-356.00000000000074,,-2896.999999999987
2019.09.09,-491.99999999999244,748.9999999999997,-1331.0000000000155,-730.9999999999927,-91.99999999999875,-618.9999999999918,1156.000000000006,-993.9999999999837,419.0000000000138,205.00000000001074,-533.9999999999918,-394.00000000000546,-382.00000000000455,,-3039.9999999999463
2019.09.09,-510.99999999999477,729.9999999999862,-1343.0000000000052,-739.9999999999851,-60.000000000002274,-607.9999999999974,1213.0000000000223,-983.0000000000006,487.99999999999955,222.99999999999542,-543.9999999999969,-405.00000000000114,-363.99999999999767,,-2903.999999999977
2019.09.09,-526.9999999999997,712.0000000000015,-1335.0000000000196,-746.9999999999866,-43.99999999999693,-598.999999999994,1230.0000000000182,-857.999999999981,473.99999999999665,153.00000000000313,-551.9999999999925,-396.0000000000008,-282.99999999999994,,-2771.999999999952
2019.09.09,-534.9999999999966,731.9999999999993,-1347.0000000000093,-739.9999999999851,-54.000000000002046,-591.9999999999925,1250.0,-866.9999999999956,534.9999999999966,151.00000000001222,-543.9999999999969,-385.9999999999957,-279.00000000000705,,-2675.9999999999727
2019.09.09,-547.999999999993,678.9999999999852,-1340.000000000008,-728.9999999999797,-31.999999999996476,-600.999999999996,1234.0000000000089,-863.9999999999981,470.9999999999992,130.0000000000079,-584.9999999999937,-414.0000000000015,-282.0000000000045,,-2880.9999999999695
2019.09.09,-553.999999999999,683.9999999999957,-1340.000000000008,-728.9999999999797,-28.999999999996362,-607.9999999999974,1266.0000000000196,-906.9999999999911,455.0000000000054,130.99999999999224,-578.000000000003,-430.9999999999974,-317.0000000000006,,-2956.9999999999595
2019.09.10,-536.0000000000032,707.9999999999975,-1368.0000000000136,-723.9999999999914,-34.99999999999659,-600.0000000000006,1259.0000000000146,-994.9999999999903,473.99999999999665,165.9999999999995,-587.9999999999939,-421.99999999999704,-355.0000000000053,,-3015.9999999999836
2019.09.10,-505.99999999999534,729.0000000000018,-1347.0000000000093,-686.9999999999932,-24.00000000000091,-590.0000000000016,1257.000000000005,-1018.9999999999922,490.0000000000126,205.99999999999508,-596.9999999999942,-432.00000000000216,-353.0000000000033,,-2872.9999999999773
2019.09.10,-526.9999999999997,724.9999999999978,-1338.000000000017,-733.9999999999902,-24.00000000000091,-617.0000000000009,1269.0000000000055,-923.9999999999915,489.0000000000061,205.99999999999508,-590.0000000000034,-412.9999999999967,-341.0000000000024,,-2818.999999999998
2019.09.10,-529.9999999999972,722.9999999999848,-1356.0000000000016,-723.9999999999914,-28.999999999996362,-610.9999999999949,1280.0000000000011,-949.9999999999842,490.0000000000126,214.00000000000307,-570.999999999998,-409.000000000006,-335.0000000000075,,-2807.9999999999754
2019.09.10,-537.9999999999941,705.0000000000001,-1344.0000000000118,-728.9999999999797,-21.99999999999136,-613.9999999999924,1295.000000000016,-906.9999999999911,446.0000000000131,207.00000000000162,-588.9999999999986,-435.0000000000023,-335.0000000000075,,-2859.999999999938
2019.09.10,-580.0000000000027,696.999999999992,-1392.9999999999998,-767.9999999999909,-6.000000000000227,-634.0000000000013,1301.0000000000161,-936.9999999999878,466.9999999999952,207.00000000000162,-662.9999999999967,-500.0,-336.00000000000296,,-3144.999999999978
2019.09.10,-576.9999999999942,676.9999999999943,-1395.000000000013,-756.9999999999854,33.00000000000125,-651.999999999997,1397.0000000000198,-947.9999999999933,377.0000000000051,141.99999999999767,-694.9999999999932,-561.000000000007,-341.99999999999784,,-3300.9999999999623
2019.09.10,-602.999999999998,676.9999999999943,-1442.00000000001,-757.999999999992,73.99999999999807,-646.9999999999976,1425.0000000000114,-967.9999999999911,483.99999999999557,195.00000000001182,-707.9999999999984,-596.9999999999942,-343.9999999999999,,-3211.9999999999695
2019.09.10,-644.9999999999956,638.9999999999895,-1475.000000000004,-806.99999999998,109.99999999999943,-707.9999999999975,1498.0000000000189,-1000.9999999999852,374.0000000000077,217.0000000000005,-796.999999999997,-731.9999999999993,-419.00000000000273,,-3745.9999999999454
2019.09.10,-617.9999999999964,696.999999999992,-1458.0000000000036,-801.9999999999916,109.99999999999943,-666.9999999999953,1491.0000000000139,-1013.9999999999816,388.9999999999949,218.99999999999142,-763.9999999999958,-707.9999999999984,-377.0000000000051,,-3501.999999999976
2019.09.10,-578.9999999999961,668.9999999999862,-1408.0000000000093,-719.9999999999873,114.00000000000432,-551.0000000000015,1446.0000000000264,-1008.9999999999932,682.0000000000048,218.00000000000708,-618.9999999999998,-638.0000000000052,-260.00000000000466,,-2654.999999999968
2019.09.10,-588.9999999999951,644.9999999999844,-1346.0000000000027,-748.9999999999997,112.99999999999955,-556.0000000000009,1403.00000000002,-946.9999999999867,625.0000000000089,218.00000000000708,-608.9999999999947,-662.0000000000061,-253.0000000000032,,-2706.9999999999695
2019.09.10,-568.9999999999973,656.9999999999965,-1333.0000000000064,-729.9999999999862,132.000000000005,-535.999999999992,1435.0000000000023,-930.999999999993,653.0000000000147,221.00000000000452,-609.9999999999994,-621.9999999999999,-246.99999999999721,,-2479.999999999949
2019.09.10,-588.9999999999951,664.9999999999823,-1374.0000000000086,-739.9999999999851,128.0000000000001,-551.0000000000015,1461.0000000000127,-931.9999999999995,658.0000000000031,218.99999999999142,-611.0000000000042,-623.0000000000047,-243.99999999999977,,-2533.000000000008
2019.09.10,-578.9999999999961,665.9999999999889,-1342.000000000021,-731.9999999999993,138.00000000000523,-554.9999999999944,1471.0000000000036,-915.9999999999835,622.9999999999958,221.00000000000452,-625.0,-612.9999999999995,-265.0000000000041,,-2508.0
2019.09.10,-558.9999999999984,670.9999999999993,-1338.000000000017,-728.9999999999797,146.0000000000008,-563.9999999999978,1468.0000000000177,-923.9999999999915,622.9999999999958,221.00000000000452,-638.9999999999958,-617.999999999995,-274.00000000000756,,-2515.9999999999645
2019.09.10,-568.0000000000018,666.9999999999953,-1338.000000000017,-712.9999999999859,126.00000000000477,-565.9999999999999,1433.0000000000211,-922.999999999985,570.0000000000039,192.99999999999872,-631.0000000000002,-590.999999999994,-280.00000000000244,,-2620.9999999999623
2019.09.10,-547.999999999993,669.9999999999928,-1322.000000000001,-705.0000000000001,118.99999999999977,-568.9999999999973,1430.0000000000068,-1001.9999999999918,551.0000000000126,232.00000000000998,-629.9999999999955,-570.999999999998,-319.99999999999807,,-2664.999999999952
2019.09.10,-576.9999999999942,670.9999999999993,-1401.0000000000077,-739.9999999999851,33.00000000000125,-551.0000000000015,1371.0000000000093,-1036.999999999999,631.0000000000038,234.00000000000088,-617.0000000000044,-552.9999999999973,-314.99999999999864,,-2850.999999999973
2019.09.10,-568.0000000000018,739.9999999999851,-1676.000000000011,-740.9999999999917,73.0000000000075,-600.999999999996,1466.0000000000082,-1429.999999999998,733.0000000000059,268.0000000000016,-686.9999999999976,-593.9999999999941,-365.99999999999966,,-3382.999999999981
2019.09.10,-529.9999999999972,735.9999999999811,-1539.0000000000014,-783.0000000000003,156.99999999999648,-636.9999999999986,1465.0000000000034,-1215.9999999999948,541.9999999999981,253.99999999999866,-731.9999999999993,-634.0000000000003,-402.9999999999978,,-3320.000000000012
2019.09.10,-502.00000000000244,363.9999999999866,-1230.00000000002,-677.9999999999786,82.00000000000784,-574.9999999999922,1014.00000000001,-1023.9999999999804,2.0000000000131024,276.00000000000955,-626.9999999999953,-477.00000000000387,-450.00000000000597,,-3824.9999999999523
2019.09.10,-498.9999999999939,356.00000000000074,-1107.0000000000136,-647.9999999999819,73.99999999999807,-559.9999999999939,967.000000000013,-956.9999999999857,73.00000000001194,330.9999999999924,-615.9999999999997,-459.99999999999375,-441.99999999999795,,-3487.9999999999445
2019.09.10,-509.9999999999993,515.9999999999832,-1207.0000000000025,-629.9999999999973,85.99999999999852,-524.9999999999977,1168.0000000000064,-1031.9999999999884,351.99999999999676,273.0000000000121,-581.0000000000031,-414.0000000000015,-384.00000000000654,,-2887.999999999999
2019.09.10,-475.0000000000032,508.9999999999817,-1134.0000000000127,-563.9999999999867,147.00000000000557,-541.9999999999981,1171.0000000000207,-980.9999999999875,324.9999999999975,234.00000000000088,-629.0000000000049,-447.00000000000273,-397.99999999999835,,-2783.9999999999877
2019.09.10,-397.99999999999835,474.999999999981,-1077.0000000000168,-513.9999999999923,231.99999999999932,-479.99999999999153,1149.000000000001,-941.9999999999984,253.00000000001432,259.0000000000092,-606.9999999999993,-448.99999999999807,-368.9999999999971,,-2467.9999999999873
2019.09.10,-415.99999999999415,485.0000000000021,-1006.000000000018,-515.9999999999832,268.0000000000007,-488.999999999995,1159.0000000000202,-754.9999999999945,249.00000000001032,198.00000000000927,-638.9999999999958,-480.000000000004,-348.00000000000387,,-2289.9999999999463
2019.09.10,-422.9999999999956,530.9999999999926,-1111.0000000000175,-520.9999999999936,257.99999999999557,-480.99999999999807,1274.000000000001,-942.9999999999827,324.9999999999975,204.00000000000418,-626.0000000000048,-484.99999999999943,-319.0000000000026,,-2317.000000000004
2019.09.10,-524.0000000000023,627.9999999999841,-1359.0000000000214,-593.9999999999834,168.99999999999693,-514.9999999999987,1398.0000000000246,-1142.999999999983,564.000000000009,144.0000000000108,-686.9999999999976,-518.0000000000007,-328.0000000000061,,-2764.9999999999677
2019.09.10,-549.9999999999949,644.9999999999844,-1337.0000000000105,-607.9999999999864,108.00000000000409,-532.9999999999945,1355.0000000000182,-1086.9999999999936,600.0000000000006,83.9999999999952,-587.9999999999939,-444.9999999999932,-285.9999999999974,,-2641.999999999962
2019.09.10,-493.99999999999443,669.9999999999928,-1411.0000000000066,-583.9999999999845,171.00000000000648,-483.0000000000001,1397.0000000000198,-1152.9999999999818,700.999999999996,79.00000000000685,-588.9999999999986,-441.0000000000025,-248.00000000000378,,-2384.99999999995
2019.09.10,-436.9999999999985,864.9999999999825,-1400.0000000000011,-546.9999999999864,198.0000000000075,-451.9999999999969,1523.0000000000246,-1252.999999999993,897.9999999999987,28.000000000005798,-584.9999999999937,-429.00000000000205,-258.0000000000027,,-1848.9999999999552
2019.09.10,-442.9999999999934,906.9999999999911,-1459.0000000000102,-538.9999999999784,180.00000000000682,-484.999999999991,1587.0000000000175,-1233.9999999999795,892.0000000000039,1.0000000000065512,-599.9999999999943,-429.00000000000205,-256.0000000000007,,-1877.9999999999236
2019.09.10,-436.00000000000307,924.9999999999981,-1456.0000000000127,-553.9999999999878,156.0000000000059,-462.9999999999912,1511.000000000024,-1371.9999999999955,1012.9999999999973,120.00000000000898,-584.9999999999937,-408.00000000000125,-258.9999999999981,,-1807.999999999949
2019.09.10,-422.00000000000017,865.999999999989,-1438.000000000006,-490.999999999997,146.0000000000008,-432.9999999999945,1439.0000000000214,-1288.9999999999845,937.9999999999944,-86.99999999999264,-528.0000000000058,-340.0000000000034,-194.0000000000053,,-1832.9999999999836
2019.09.10,-395.0000000000009,763.0000000000026,-1350.0000000000068,-480.99999999999807,222.0000000000084,-461.99999999999574,1459.0000000000032,-1091.9999999999818,631.0000000000038,-106.99999999999044,-611.9999999999948,-358.99999999999466,-207.99999999999707,,-1990.999999999942
2019.09.10,-327.99999999999494,786.9999999999822,-1246.0000000000139,-507.9999999999973,283.00000000000125,-432.9999999999945,1417.0000000000016,-943.9999999999893,643.0000000000158,-68.00000000000139,-596.9999999999942,-399.0000000000009,-168.99999999999693,,-1561.9999999999823
2019.09.10,-463.9999999999977,778.9999999999964,-1340.000000000008,-612.9999999999969,207.9999999999984,-601.9999999999915,1433.0000000000211,-763.9999999999869,502.00000000000244,-221.00000000000452,-748.0000000000047,-504.0000000000049,-191.00000000000784,,-2524.999999999985
2019.09.10,-439.0000000000005,815.9999999999945,-1345.0000000000184,-591.9999999999925,219.0000000000083,-583.9999999999957,1520.0000000000102,-900.9999999999962,510.00000000001046,-194.99999999998963,-736.9999999999948,-501.99999999999534,-240.00000000000688,,-2469.999999999967
2019.09.10,-508.9999999999928,693.9999999999947,-1347.0000000000093,-625.9999999999932,254.99999999999545,-593.9999999999945,1550.0000000000114,-707.9999999999975,439.99999999999596,-191.00000000000784,-743.9999999999998,-493.9999999999998,-168.99999999999693,,-2442.9999999999945
2019.09.10,-485.99999999999756,682.9999999999892,-1276.0000000000105,-596.9999999999809,274.0000000000009,-575.9999999999987,1519.0000000000055,-617.0000000000009,449.0000000000105,-258.99999999998704,-733.0000000000041,-481.9999999999993,-165.9999999999995,,-2266.9999999999727
2019.09.10,-443.99999999999994,693.9999999999947,-1222.000000000012,-545.9999999999799,311.9999999999976,-552.9999999999924,1535.000000000025,-664.9999999999823,415.99999999999415,-181.00000000000892,-733.0000000000041,-501.99999999999534,-175.99999999999838,,-2064.9999999999613
2019.09.10,-463.9999999999977,744.9999999999957,-1310.0000000000111,-583.0000000000002,281.9999999999965,-539.0000000000006,1546.0000000000207,-759.999999999983,520.9999999999936,-106.00000000000608,-704.9999999999983,-463.99999999999864,-187.9999999999993,,-2024.9999999999884
2019.09.10,-488.999999999995,741.9999999999982,-1328.000000000018,-610.9999999999837,293.99999999999693,-540.9999999999915,1605.0000000000182,-838.9999999999898,609.9999999999994,-103.00000000000864,-725.9999999999991,-483.0000000000041,-178.00000000000037,,-2046.9999999999777
2019.09.10,-519.0000000000028,731.9999999999993,-1331.0000000000155,-611.9999999999903,274.0000000000009,-539.0000000000006,1636.000000000024,-827.9999999999843,663.0000000000135,-80.99999999999774,-703.000000000003,-484.99999999999943,-158.0000000000026,,-1950.9999999999584
2019.09.10,-541.9999999999981,715.9999999999833,-1365.0000000000161,-650.9999999999794,269.00000000000546,-559.9999999999939,1634.0000000000146,-778.9999999999964,622.0000000000115,-104.99999999999955,-737.9999999999995,-524.0000000000009,-182.99999999999983,,-2205.9999999999695
2019.09.10,-524.0000000000023,763.0000000000026,-1413.0000000000198,-655.9999999999899,290.9999999999968,-563.9999999999978,1696.0000000000264,-775.9999999999989,629.9999999999973,-99.00000000000463,-753.0000000000001,-551.0000000000019,-184.00000000000637,,-2139.9999999999986
2019.09.10,-547.999999999993,747.9999999999931,-1467.0000000000182,-679.9999999999917,296.99999999999704,-580.9999999999982,1737.0000000000232,-868.9999999999865,615.00000000001,-80.99999999999774,-775.0000000000057,-587.0000000000033,-158.0000000000026,,-2348.9999999999736
2019.09.11,-541.0000000000026,747.9999999999931,-1439.0000000000125,-665.9999999999889,263.00000000000523,-574.9999999999922,1682.0000000000164,-805.9999999999956,429.99999999999704,-181.00000000000892,-757.000000000005,-599.0000000000038,-167.00000000000603,,-2608.000000000003
2019.09.11,-512.9999999999968,742.9999999999826,-1389.000000000018,-663.999999999998,277.000000000001,-559.9999999999939,1664.0000000000157,-823.9999999999803,588.0000000000107,-96.99999999999153,-757.000000000005,-578.9999999999935,-143.00000000000423,,-2253.999999999971
2019.09.11,-493.99999999999443,797.9999999999876,-1432.0000000000111,-687.9999999999998,316.0000000000025,-556.0000000000009,1760.0000000000193,-822.9999999999959,656.0000000000122,-42.999999999993044,-757.9999999999956,-582.9999999999984,-153.00000000000313,,-1999.9999999999711
2019.09.11,-480.0000000000027,824.0000000000025,-1392.9999999999998,-669.9999999999928,335.00000000000796,-539.999999999996,1757.000000000005,-780.9999999999873,720.0000000000095,-45.99999999999049,-757.9999999999956,-564.9999999999977,-133.00000000000534,,-1729.9999999999427
2019.09.11,-502.00000000000244,817.000000000001,-1404.0000000000052,-678.9999999999852,329.00000000000773,-540.9999999999915,1763.0000000000052,-797.9999999999876,687.9999999999998,-31.999999999987594,-765.0000000000006,-554.000000000002,-139.00000000000023,,-1816.9999999999486
2019.09.11,-522.9999999999957,809.9999999999997,-1433.0000000000175,-696.999999999992,353.00000000000864,-556.0000000000009,1802.000000000021,-807.9999999999865,714.999999999999,-39.999999999995595,-783.9999999999918,-567.9999999999978,-136.00000000000279,,-1864.9999999999527
2019.09.11,-519.9999999999983,807.9999999999865,-1394.0000000000064,-715.9999999999833,368.9999999999998,-539.999999999996,1808.0000000000211,-794.9999999999901,720.0000000000095,-29.999999999996696,-808.9999999999975,-597.999999999999,-121.00000000000443,,-1817.999999999955
2019.09.11,-534.9999999999966,773.9999999999858,-1414.000000000004,-722.0000000000005,393.0000000000007,-522.9999999999957,1846.0000000000036,-800.9999999999851,724.9999999999978,-15.999999999993797,-805.9999999999974,-599.0000000000038,-119.99999999999788,,-1797.999999999987
2019.09.11,-539.0000000000006,691.9999999999815,-1385.000000000014,-713.9999999999924,344.99999999999886,-486.999999999993,1705.0000000000125,-724.9999999999978,770.000000000004,-38.99999999998904,-716.9999999999987,-495.9999999999951,-41.9999999999976,,-1631.9999999999816
