date,USDCAD,AUDUSD,NZDUSD,empty,sum
2019.03.04,-493.0000000000101,-251.00000000000122,-237.00000000000944,,-981.0000000000208
2019.03.04,-558.0000000000141,-227.99999999999488,-230.000000000008,,-1016.0000000000169
2019.03.04,-581.9999999999936,-232.99999999999432,-215.00000000000963,,-1029.9999999999975
2019.03.04,-617.0000000000009,-234.00000000000088,-148.0000000000037,,-999.0000000000055
2019.03.04,-567.0000000000064,-234.00000000000088,-131.00000000000333,,-932.0000000000106
2019.03.04,-564.000000000009,-251.99999999999667,-123.00000000000644,,-939.0000000000122
2019.03.04,-472.00000000000574,-230.99999999999233,-95.00000000000064,,-797.9999999999987
2019.03.04,-507.000000000013,-193.99999999999417,-36.0000000000027,,-737.0000000000099
2019.03.04,-461.0000000000003,-169.99999999999238,-38.0000000000047,,-668.9999999999974
2019.03.04,-432.0000000000102,-178.00000000000037,-45.000000000006146,,-655.0000000000167
2019.03.04,-378.00000000001165,-159.9999999999935,-26.000000000003798,,-564.0000000000089
2019.03.04,-334.00000000001205,-129.00000000000134,30.999999999992145,,-432.00000000002126
2019.03.04,-326.0000000000041,-118.99999999999133,-43.00000000000415,,-487.9999999999996
2019.03.05,-307.00000000001285,-161.99999999999548,-67.00000000000594,,-536.0000000000142
2019.03.05,-347.9999999999928,-182.99999999999983,-1.0000000000065512,,-531.9999999999992
2019.03.05,-380.00000000000256,-168.99999999999693,6.999999999990347,,-542.0000000000092
2019.03.05,-398.9999999999938,-139.99999999999568,5.999999999994898,,-532.9999999999947
2019.03.05,-407.0000000000018,-168.00000000000148,-37.00000000000925,,-612.0000000000125
2019.03.05,-469.99999999999267,-271.9999999999945,-79.00000000000685,,-820.999999999994
2019.03.05,-458.00000000000284,-247.99999999999267,-65.00000000000395,,-770.9999999999994
2019.03.05,-483.99999999999557,-364.9999999999931,-187.00000000000384,,-1035.9999999999925
2019.03.05,-470.9999999999992,-351.0000000000013,-214.00000000000307,,-1036.0000000000036
2019.03.05,-455.0000000000054,-296.9999999999917,-211.00000000000563,,-963.0000000000027
2019.03.05,-438.00000000000506,-307.0000000000017,-189.00000000000583,,-934.0000000000126
2019.03.05,-483.0000000000112,-317.0000000000006,-212.00000000000108,,-1012.000000000013
2019.03.05,-524.0000000000133,-310.9999999999946,-320.00000000000915,,-1155.000000000017
2019.03.05,-496.00000000000756,-281.99999999999335,-294.00000000000534,,-1072.0000000000064
2019.03.05,-517.9999999999962,-307.99999999999716,-284.0000000000065,,-1110.0
2019.03.05,-531.9999999999991,-318.99999999999153,-286.00000000000847,,-1136.999999999999
2019.03.05,-497.0000000000141,-307.0000000000017,-298.0000000000094,,-1102.0000000000252
2019.03.05,-517.0000000000119,-261.99999999999557,-286.00000000000847,,-1065.000000000016
2019.03.05,-575.9999999999987,-257.9999999999916,-299.00000000000483,,-1132.9999999999952
2019.03.05,-656.0000000000122,-274.9999999999919,-294.00000000000534,,-1225.0000000000095
2019.03.05,-680.0000000000139,-273.000000000001,-282.99999999999994,,-1236.0000000000148
2019.03.05,-700.0000000000117,-268.0000000000016,-274.00000000000756,,-1242.000000000021
2019.03.05,-693.0000000000102,-251.00000000000122,-252.0000000000078,,-1196.0000000000193
2019.03.05,-696.0000000000077,-224.9999999999974,-233.00000000000543,,-1154.0000000000105
2019.03.05,-713.9999999999924,-247.99999999999267,-252.0000000000078,,-1213.9999999999927
2019.03.05,-741.0000000000139,-254.99999999999412,-263.0000000000021,,-1259.00000000001
2019.03.05,-733.0000000000059,-254.99999999999412,-285.00000000000193,,-1273.0000000000018
2019.03.05,-669.9999999999928,-251.99999999999667,-279.00000000000705,,-1200.9999999999966
2019.03.05,-666.000000000011,-293.99999999999426,-293.0000000000099,,-1253.000000000015
2019.03.05,-743.0000000000048,-336.9999999999984,-300.0000000000003,,-1380.0000000000034
2019.03.05,-764.0000000000091,-327.99999999999494,-317.0000000000006,,-1409.0000000000048
2019.03.05,-747.9999999999931,-314.99999999999864,-311.00000000000574,,-1373.9999999999975
2019.03.05,-700.999999999996,-280.9999999999979,-303.0000000000088,,-1285.0000000000027
2019.03.05,-676.9999999999943,-252.99999999999213,-291.0000000000079,,-1220.9999999999943
2019.03.05,-835.9999999999923,-398.9999999999938,-501.000000000007,,-1735.9999999999932
2019.03.05,-839.0000000000119,-439.0000000000005,-512.0000000000014,,-1790.0000000000139
2019.03.05,-751.9999999999972,-354.9999999999942,-434.000000000001,,-1540.9999999999923
2019.03.05,-801.0000000000073,-312.9999999999966,-368.00000000000165,,-1482.0000000000055
2019.03.05,-841.0000000000028,-317.0000000000006,-355.0000000000053,,-1513.0000000000086
2019.03.05,-819.9999999999985,-274.9999999999919,-326.9999999999995,,-1421.99999999999
2019.03.05,-781.9999999999939,-241.00000000000233,-287.9999999999994,,-1310.9999999999955
2019.03.05,-724.0000000000135,-175.99999999999838,-235.00000000000742,,-1135.0000000000193
2019.03.05,-656.0000000000122,-152.99999999999204,-194.0000000000053,,-1003.0000000000095
2019.03.05,-696.0000000000077,-170.99999999999892,-224.000000000002,,-1091.0000000000086
2019.03.05,-710.0000000000106,-170.99999999999892,-206.00000000000617,,-1087.0000000000157
2019.03.05,-761.999999999996,-170.99999999999892,-187.9999999999993,,-1120.9999999999943
2019.03.05,-764.9999999999934,-178.99999999999582,-191.00000000000784,,-1134.999999999997
2019.03.05,-805.9999999999956,-202.9999999999976,-243.99999999999977,,-1252.999999999993
2019.03.06,-795.0000000000124,-235.99999999999176,-353.0000000000033,,-1384.0000000000073
2019.03.06,-824.0000000000025,-274.9999999999919,-308.00000000000824,,-1407.0000000000027
2019.03.06,-831.000000000004,-263.99999999999756,-312.00000000000114,,-1407.0000000000027
2019.03.06,-808.9999999999931,-179.99999999999127,-230.000000000008,,-1218.9999999999923
2019.03.06,-824.0000000000025,-178.00000000000037,-240.00000000000688,,-1242.0000000000098
2019.03.06,-859.0000000000098,-507.0000000000019,-399.0000000000049,,-1765.0000000000164
2019.03.06,-907.9999999999977,-492.999999999999,-398.00000000000944,,-1799.0000000000064
2019.03.06,-934.0000000000126,-468.9999999999972,-397.0000000000029,,-1800.0000000000127
2019.03.06,-933.000000000006,-424.9999999999976,-378.00000000000057,,-1736.000000000004
2019.03.06,-974.0000000000082,-674.9999999999923,-568.0000000000018,,-2217.0000000000023
2019.03.06,-964.9999999999936,-658.9999999999985,-596.0000000000076,,-2220.0
2019.03.06,-978.9999999999966,-734.9999999999968,-668.0000000000019,,-2381.9999999999955
2019.03.06,-964.9999999999936,-739.0000000000008,-631.0000000000038,,-2334.999999999998
2019.03.06,-957.9999999999922,-707.9999999999975,-583.0000000000002,,-2248.99999999999
2019.03.06,-957.0000000000078,-709.9999999999995,-579.0000000000073,,-2246.0000000000146
2019.03.06,-950.0000000000064,-730.9999999999927,-607.0000000000019,,-2288.000000000001
2019.03.06,-943.000000000005,-729.0000000000018,-600.0000000000006,,-2272.0000000000073
2019.03.06,-927.0000000000111,-725.9999999999933,-598.0000000000097,,-2251.000000000014
2019.03.06,-903.9999999999937,-740.9999999999917,-499.000000000005,,-2143.9999999999905
2019.03.06,-900.9999999999962,-736.9999999999987,-465.9999999999998,,-2103.9999999999945
2019.03.06,-903.0000000000093,-729.0000000000018,-458.00000000000284,,-2090.000000000014
2019.03.06,-906.0000000000068,-758.9999999999985,-421.0000000000047,,-2086.00000000001
2019.03.06,-957.9999999999922,-784.9999999999912,-431.0000000000036,,-2173.999999999987
2019.03.06,-981.999999999994,-768.9999999999975,-426.00000000000415,,-2176.9999999999955
2019.03.06,-1034.0000000000016,-734.0000000000014,-408.00000000000836,,-2176.0000000000114
2019.03.06,-1046.0000000000136,-773.0000000000015,-452.00000000000796,,-2271.0000000000227
2019.03.06,-1041.000000000003,-752.9999999999926,-461.0000000000003,,-2254.999999999996
2019.03.06,-1005.0000000000115,-766.9999999999955,-491.0000000000081,,-2263.000000000015
2019.03.06,-1063.0000000000139,-768.9999999999975,-490.00000000000153,,-2322.0000000000127
2019.03.06,-1134.0000000000127,-766.9999999999955,-479.0000000000072,,-2380.0000000000155
2019.03.06,-1100.000000000012,-764.9999999999934,-487.0000000000041,,-2352.0000000000095
2019.03.06,-1149.0,-751.9999999999972,-476.0000000000098,,-2377.0000000000073
2019.03.06,-1137.0000000000102,-705.0000000000001,-459.0000000000094,,-2301.00000000002
2019.03.06,-1126.0000000000048,-678.0000000000008,-439.0000000000005,,-2243.000000000006
2019.03.06,-1814.0000000000045,-779.9999999999918,-548.9999999999995,,-3142.999999999996
2019.03.06,-1805.000000000012,-792.9999999999993,-558.000000000003,,-3156.0000000000146
2019.03.06,-1679.9999999999927,-813.9999999999925,-523.0000000000068,,-3016.9999999999923
2019.03.06,-1730.9999999999936,-812.0000000000016,-485.0000000000021,,-3027.9999999999977
2019.03.06,-1702.0000000000034,-798.9999999999942,-469.0000000000083,,-2970.000000000006
2019.03.06,-1651.0000000000025,-795.9999999999967,-489.0000000000061,,-2936.000000000005
2019.03.06,-1671.0000000000002,-802.9999999999982,-490.00000000000153,,-2963.9999999999995
2019.03.06,-1612.9999999999977,-791.9999999999927,-484.00000000000665,,-2888.9999999999973
2019.03.06,-1581.0000000000102,-795.9999999999967,-509.00000000000387,,-2886.000000000011
2019.03.06,-1509.0000000000048,-771.9999999999949,-514.0000000000033,,-2795.0000000000027
2019.03.06,-1520.0000000000102,-764.9999999999934,-515.0000000000099,,-2800.0000000000136
2019.03.06,-1585.000000000014,-763.9999999999981,-536.0000000000032,,-2885.0000000000155
2019.03.06,-1615.9999999999952,-753.9999999999991,-518.0000000000074,,-2888.000000000002
2019.03.06,-1656.000000000013,-746.9999999999976,-524.0000000000023,,-2927.0000000000127
2019.03.07,-1662.9999999999923,-746.0000000000023,-548.9999999999995,,-2957.999999999994
2019.03.07,-1666.9999999999964,-761.999999999996,-547.0000000000086,,-2976.000000000001
2019.03.07,-1669.9999999999936,-764.9999999999934,-542.0000000000091,,-2976.9999999999964
2019.03.07,-1679.0000000000082,-723.9999999999914,-513.0000000000078,,-2916.0000000000073
2019.03.07,-1712.0000000000025,-729.0000000000018,-514.0000000000033,,-2955.0000000000077
2019.03.07,-1702.0000000000034,-822.0000000000005,-534.0000000000011,,-3058.0000000000045
2019.03.07,-1669.9999999999936,-715.9999999999944,-443.99999999999994,,-2829.999999999988
2019.03.07,-1638.0000000000061,-658.9999999999985,-379.0000000000071,,-2676.000000000012
2019.03.07,-1622.0000000000123,-654.9999999999944,-403.0000000000089,,-2680.000000000016
2019.03.07,-1639.0000000000127,-612.9999999999969,-343.9999999999999,,-2596.0000000000095
2019.03.07,-1666.0000000000118,-600.999999999996,-339.0000000000004,,-2606.000000000008
2019.03.07,-1675.0000000000043,-617.9999999999964,-369.0000000000082,,-2662.000000000009
2019.03.07,-1675.0000000000043,-619.9999999999983,-369.0000000000082,,-2664.000000000011
2019.03.07,-1673.0000000000134,-554.9999999999944,-348.9999999999993,,-2577.0000000000073
2019.03.07,-1682.0000000000057,-579.9999999999916,-358.0000000000028,,-2620.0
2019.03.07,-1699.0000000000061,-586.9999999999931,-368.00000000000165,,-2654.000000000001
2019.03.07,-1673.9999999999977,-581.9999999999936,-374.0000000000077,,-2629.999999999999
2019.03.07,-1668.0000000000027,-597.9999999999985,-378.00000000000057,,-2644.000000000002
2019.03.07,-1706.0000000000075,-617.0000000000009,-392.00000000000347,,-2715.000000000012
2019.03.07,-1693.0000000000111,-642.9999999999936,-387.99999999999943,,-2724.000000000004
2019.03.07,-1672.0000000000068,-644.9999999999956,-418.0000000000073,,-2735.0000000000095
2019.03.07,-1686.999999999994,-629.9999999999973,-387.000000000004,,-2703.9999999999955
2019.03.07,-1645.0000000000075,-609.9999999999994,-396.00000000000745,,-2651.000000000014
2019.03.07,-1658.0000000000039,-614.9999999999989,-418.0000000000073,,-2691.00000000001
2019.03.07,-1568.0000000000139,-595.0000000000011,-432.0000000000102,,-2595.000000000025
2019.03.07,-1585.000000000014,-610.9999999999949,-432.0000000000102,,-2628.000000000019
2019.03.07,-1534.9999999999975,-562.9999999999912,-347.0000000000084,,-2444.9999999999973
2019.03.07,-1551.9999999999977,-580.9999999999982,-369.0000000000082,,-2502.000000000004
2019.03.07,-1471.0,-593.9999999999945,-362.00000000000676,,-2427.0000000000014
2019.03.07,-1476.999999999995,-610.9999999999949,-378.00000000000057,,-2465.9999999999905
2019.03.07,-1544.000000000012,-651.999999999997,-446.00000000000193,,-2642.000000000011
2019.03.07,-1595.0000000000132,-678.9999999999962,-507.0000000000019,,-2781.0000000000114
2019.03.07,-1561.0000000000123,-663.999999999998,-514.0000000000033,,-2739.000000000013
2019.03.07,-1607.000000000003,-717.000000000001,-526.9999999999997,,-2851.0000000000036
2019.03.07,-1641.0000000000036,-714.999999999999,-487.0000000000041,,-2843.000000000007
2019.03.07,-1597.0000000000039,-717.000000000001,-526.0000000000042,,-2840.000000000009
2019.03.07,-1625.0000000000098,-773.0000000000015,-583.0000000000002,,-2981.000000000012
2019.03.07,-1585.9999999999986,-744.9999999999957,-548.9999999999995,,-2879.999999999994
2019.03.07,-1591.9999999999934,-761.999999999996,-579.0000000000073,,-2932.999999999997
2019.03.07,-1669.9999999999936,-808.9999999999931,-617.0000000000009,,-3095.9999999999877
2019.03.07,-1730.9999999999936,-797.9999999999987,-605.0,,-3133.9999999999923
2019.03.07,-1757.0000000000086,-814.9999999999991,-623.0000000000069,,-3195.0000000000146
2019.03.07,-1836.9999999999998,-831.9999999999994,-655.0000000000056,,-3324.0000000000045
2019.03.07,-1849.9999999999961,-924.9999999999981,-724.0000000000024,,-3498.9999999999964
2019.03.07,-1839.9999999999973,-951.0000000000018,-739.0000000000008,,-3530.0
2019.03.07,-1915.0,-974.9999999999925,-751.0000000000017,,-3640.9999999999945
2019.03.07,-1882.000000000006,-949.9999999999953,-736.0000000000033,,-3568.0000000000045
2019.03.07,-1801.9999999999925,-898.9999999999942,-683.0000000000002,,-3383.9999999999873
2019.03.08,-1801.0000000000082,-895.9999999999968,-752.0000000000082,,-3449.000000000013
2019.03.08,-1790.0000000000027,-896.9999999999923,-706.0000000000066,,-3393.000000000002
2019.03.08,-1761.9999999999968,-879.9999999999919,-659.0000000000095,,-3300.999999999998
2019.03.08,-1707.9999999999984,-819.9999999999985,-600.0000000000006,,-3127.9999999999973
2019.03.08,-1764.9999999999943,-881.9999999999939,-637.0000000000098,,-3283.999999999998
2019.03.08,-1763.0000000000034,-917.0000000000011,-665.9999999999999,,-3346.0000000000045
2019.03.08,-1832.0000000000114,-924.9999999999981,-645.0000000000067,,-3402.0000000000164
2019.03.08,-1831.0000000000048,-912.0000000000017,-602.0000000000025,,-3345.000000000009
2019.03.08,-1784.0000000000077,-887.9999999999999,-570.9999999999993,,-3243.0000000000073
2019.03.08,-1774.0000000000089,-861.0000000000007,-570.0000000000039,,-3205.0000000000136
2019.03.08,-1832.9999999999957,-937.9999999999944,-634.0000000000013,,-3404.9999999999914
2019.03.08,-1805.000000000012,-910.9999999999951,-624.0000000000023,,-3340.0000000000095
2019.03.08,-1829.9999999999982,-964.9999999999936,-662.000000000007,,-3456.999999999999
2019.03.08,-1844.0000000000011,-971.9999999999951,-654.0000000000101,,-3470.0000000000064
2019.03.08,-1834.0000000000023,-964.9999999999936,-605.0,,-3403.999999999996
2019.03.08,-1852.000000000009,-990.9999999999974,-626.9999999999998,,-3470.0000000000064
2019.03.08,-1805.9999999999966,-953.9999999999993,-602.0000000000025,,-3361.999999999998
2019.03.08,-1801.0000000000082,-968.9999999999976,-605.0,,-3375.000000000006
2019.03.08,-1902.0000000000036,-983.0000000000006,-603.0000000000091,,-3488.000000000013
2019.03.08,-1858.000000000004,-995.0000000000015,-612.0000000000015,,-3465.000000000007
2019.03.08,-1812.999999999998,-968.9999999999976,-625.0000000000089,,-3407.0000000000045
2019.03.08,-1827.000000000001,-931.9999999999995,-584.0000000000067,,-3343.0000000000073
2019.03.08,-1834.0000000000023,-871.999999999995,-482.00000000000466,,-3188.000000000002
2019.03.08,-1805.000000000012,-822.9999999999959,-424.00000000000216,,-3052.0000000000105
2019.03.08,-1836.9999999999998,-791.9999999999927,-356.00000000000074,,-2984.9999999999936
2019.03.08,-1838.0000000000064,-768.9999999999975,-335.0000000000075,,-2942.000000000011
2019.03.08,-1812.999999999998,-781.9999999999939,-342.000000000009,,-2937.000000000001
2019.03.08,-1873.0000000000136,-779.9999999999918,-326.9999999999995,,-2980.000000000005
2019.03.08,-1886.9999999999943,-762.9999999999915,-348.00000000000387,,-2997.99999999999
2019.03.08,-1842.0000000000102,-757.999999999992,-353.0000000000033,,-2953.0000000000055
2019.03.08,-1829.9999999999982,-762.9999999999915,-316.0000000000052,,-2908.9999999999945
2019.03.08,-1703.00000000001,-748.9999999999997,-309.99999999999915,,-2762.0000000000086
2019.03.08,-1693.0000000000111,-729.0000000000018,-265.99999999999955,,-2688.0000000000123
2019.03.08,-1524.9999999999986,-652.9999999999925,-248.00000000000378,,-2425.9999999999945
2019.03.08,-1611.0000000000068,-634.0000000000013,-229.00000000000142,,-2474.0000000000095
2019.03.08,-1652.9999999999934,-653.999999999999,-246.00000000000176,,-2552.999999999994
2019.03.08,-1629.9999999999982,-639.9999999999961,-236.00000000000287,,-2505.9999999999973
2019.03.08,-1524.9999999999986,-578.9999999999961,-150.00000000000568,,-2254.0
2019.03.08,-1517.999999999997,-565.9999999999999,-136.00000000000279,,-2219.9999999999995
2019.03.08,-1507.0000000000139,-573.0000000000013,-157.00000000000713,,-2237.0000000000223
2019.03.08,-1526.0000000000052,-571.9999999999948,-147.00000000000824,,-2245.000000000008
2019.03.08,-1496.9999999999927,-565.9999999999999,-143.9999999999997,,-2206.9999999999923
2019.03.08,-1422.000000000012,-561.9999999999958,-149.00000000001023,,-2133.000000000018
2019.03.08,-1381.9999999999943,-559.9999999999939,-148.0000000000037,,-2089.999999999992
2019.03.08,-1363.0000000000032,-595.0000000000011,-160.00000000000458,,-2118.000000000009
2019.03.08,-1374.0000000000086,-602.999999999998,-157.00000000000713,,-2134.0000000000136
2019.03.08,-1383.000000000001,-585.0000000000022,-165.9999999999995,,-2134.0000000000027
2019.03.08,-1442.9999999999943,-596.9999999999919,-165.9999999999995,,-2205.999999999986
