date,USDCAD,AUDUSD,NZDUSD,empty,sum
2019.03.05,-346.0000000000019,-164.99999999999292,9.999999999998899,,-500.99999999999585
2019.03.05,-365.99999999999966,-115.99999999999389,29.999999999996696,,-451.9999999999968
2019.03.05,-364.00000000000875,-129.00000000000134,17.000000000000348,,-476.0000000000098
2019.03.05,-402.0000000000135,-151.00000000000114,-32.0000000000098,,-585.0000000000243
2019.03.05,-458.00000000000284,-239.0000000000003,-65.00000000000395,,-762.0000000000072
2019.03.05,-436.9999999999985,-186.99999999999272,-39.00000000000014,,-662.9999999999914
2019.03.05,-470.9999999999992,-351.0000000000013,-168.00000000000148,,-990.0000000000019
2019.03.05,-452.00000000000796,-282.99999999999994,-190.00000000000128,,-925.0000000000092
2019.03.05,-432.0000000000102,-256.99999999999613,-181.00000000000892,,-870.0000000000152
2019.03.05,-394.00000000000546,-253.99999999999866,-159.00000000000912,,-807.0000000000132
2019.03.05,-480.99999999999807,-290.00000000000136,-202.0000000000022,,-973.0000000000016
2019.03.05,-480.00000000001376,-243.99999999999977,-257.0000000000072,,-981.0000000000207
2019.03.05,-489.0000000000061,-270.99999999999903,-260.00000000000466,,-1020.0000000000098
2019.03.05,-497.99999999999847,-290.9999999999968,-258.0000000000027,,-1046.999999999998
2019.03.05,-486.999999999993,-287.9999999999994,-262.00000000000665,,-1036.999999999999
2019.03.05,-463.0000000000134,-246.99999999999721,-255.00000000000523,,-965.0000000000159
2019.03.05,-514.9999999999987,-234.99999999999633,-263.0000000000021,,-1012.9999999999973
2019.03.05,-564.9999999999933,-254.99999999999412,-291.0000000000079,,-1110.9999999999952
2019.03.05,-594.0000000000057,-207.00000000000162,-236.00000000000287,,-1037.0000000000102
2019.03.05,-661.0000000000005,-232.99999999999432,-242.00000000000887,,-1136.0000000000036
2019.03.05,-639.0000000000118,-224.9999999999974,-243.00000000000432,,-1107.0000000000136
2019.03.05,-690.9999999999972,-224.9999999999974,-233.00000000000543,,-1149.0
2019.03.05,-639.9999999999961,-166.99999999999494,-180.0000000000024,,-986.9999999999935
2019.03.05,-707.9999999999975,-235.99999999999176,-243.00000000000432,,-1186.9999999999936
2019.03.05,-722.0000000000005,-239.0000000000003,-245.0000000000063,,-1206.000000000007
2019.03.05,-669.0000000000085,-237.99999999999378,-271.0000000000101,,-1178.0000000000123
2019.03.05,-609.9999999999994,-239.0000000000003,-242.00000000000887,,-1091.0000000000086
2019.03.05,-629.9999999999973,-281.99999999999335,-270.0000000000036,,-1181.9999999999943
2019.03.05,-687.9999999999998,-303.9999999999932,-263.0000000000021,,-1254.999999999995
2019.03.05,-712.0000000000015,-304.9999999999997,-307.0000000000017,,-1324.0000000000027
2019.03.05,-686.9999999999932,-274.9999999999919,-302.0000000000023,,-1263.9999999999873
2019.03.05,-602.0000000000136,-236.99999999999832,-282.0000000000045,,-1121.0000000000164
2019.03.05,-611.000000000006,-208.99999999999253,-250.00000000000577,,-1070.0000000000043
2019.03.05,-834.0000000000014,-397.99999999999835,-498.00000000000955,,-1730.0000000000093
2019.03.05,-686.0000000000089,-317.9999999999961,-404.99999999999983,,-1409.0000000000048
2019.03.05,-686.9999999999932,-292.9999999999988,-350.00000000000585,,-1329.999999999998
2019.03.05,-764.0000000000091,-300.0000000000003,-336.00000000000296,,-1400.0000000000123
2019.03.05,-811.0000000000061,-273.9999999999965,-324.00000000000205,,-1409.0000000000048
2019.03.05,-766.0,-226.99999999999943,-282.99999999999994,,-1275.9999999999993
2019.03.05,-710.999999999995,-173.9999999999964,-235.00000000000742,,-1119.9999999999989
2019.03.05,-652.0000000000082,-151.00000000000114,-174.00000000000747,,-977.0000000000168
2019.03.05,-615.9999999999943,-151.00000000000114,-184.00000000000637,,-951.0000000000018
2019.03.05,-690.9999999999972,-169.99999999999238,-204.99999999999963,,-1065.999999999989
2019.03.05,-666.9999999999953,-147.99999999999258,-184.00000000000637,,-998.9999999999943
2019.03.05,-758.9999999999985,-168.99999999999693,-182.99999999999983,,-1110.9999999999952
2019.03.05,-710.999999999995,-169.99999999999238,-191.00000000000784,,-1071.9999999999952
2019.03.05,-727.9999999999953,-193.99999999999417,-233.00000000000543,,-1154.999999999995
2019.03.06,-774.000000000008,-192.99999999999872,-250.00000000000577,,-1217.0000000000125
2019.03.06,-808.0000000000088,-263.99999999999756,-304.00000000000426,,-1376.0000000000107
2019.03.06,-798.0000000000098,-163.99999999999747,-214.00000000000307,,-1176.0000000000105
2019.03.06,-800.0000000000007,-152.99999999999204,-198.00000000000927,,-1151.000000000002
2019.03.06,-788.9999999999952,-151.00000000000114,-224.000000000002,,-1163.9999999999984
2019.03.06,-836.9999999999989,-424.00000000000216,-348.00000000000387,,-1609.0000000000048
2019.03.06,-905.0000000000002,-468.9999999999972,-389.000000000006,,-1763.0000000000036
2019.03.06,-926.0000000000045,-424.00000000000216,-372.0000000000057,,-1722.0000000000125
2019.03.06,-910.0000000000108,-387.99999999999943,-365.0000000000042,,-1663.0000000000146
2019.03.06,-950.0000000000064,-624.0000000000023,-538.0000000000051,,-2112.0000000000136
2019.03.06,-957.9999999999922,-646.9999999999976,-593.0000000000102,,-2198.0
2019.03.06,-958.9999999999987,-703.9999999999935,-591.0000000000082,,-2254.0000000000005
2019.03.06,-937.9999999999944,-683.0000000000002,-570.0000000000039,,-2190.999999999998
2019.03.06,-943.000000000005,-690.0000000000017,-555.0000000000055,,-2188.0000000000123
2019.03.06,-934.0000000000126,-702.9999999999981,-577.0000000000052,,-2214.000000000016
2019.03.06,-930.0000000000086,-664.9999999999934,-565.0000000000044,,-2160.0000000000064
2019.03.06,-922.0000000000006,-717.9999999999964,-595.0000000000011,,-2234.999999999998
2019.03.06,-842.9999999999937,-652.9999999999925,-487.0000000000041,,-1982.9999999999905
2019.03.06,-861.0000000000007,-709.9999999999995,-448.9999999999994,,-2019.9999999999995
2019.03.06,-842.0000000000094,-705.9999999999956,-447.0000000000085,,-1995.0000000000136
2019.03.06,-887.9999999999999,-707.000000000002,-408.00000000000836,,-2003.0000000000102
2019.03.06,-896.9999999999923,-746.9999999999976,-403.0000000000089,,-2046.9999999999989
2019.03.06,-951.9999999999973,-753.9999999999991,-422.00000000000017,,-2127.9999999999964
2019.03.06,-970.0000000000042,-715.9999999999944,-338.00000000000495,,-2024.0000000000036
2019.03.06,-1024.0000000000027,-724.9999999999978,-403.0000000000089,,-2152.0000000000095
2019.03.06,-1029.0000000000132,-734.0000000000014,-443.0000000000045,,-2206.000000000019
2019.03.06,-957.9999999999922,-722.9999999999959,-416.00000000000523,,-2096.9999999999936
2019.03.06,-941.9999999999984,-752.9999999999926,-490.00000000000153,,-2184.9999999999923
2019.03.06,-1063.0000000000139,-762.9999999999915,-477.0000000000052,,-2303.0000000000105
2019.03.06,-1082.0000000000052,-693.9999999999947,-419.00000000000273,,-2195.0000000000027
2019.03.06,-1029.9999999999975,-732.9999999999948,-458.00000000000284,,-2220.999999999995
2019.03.06,-1103.9999999999939,-669.9999999999928,-415.0000000000098,,-2188.9999999999964
2019.03.06,-1034.0000000000016,-612.9999999999969,-386.0000000000086,,-2033.0000000000073
2019.03.06,-990.000000000002,-644.9999999999956,-409.0000000000038,,-2044.0000000000016
2019.03.06,-1798.0000000000107,-779.9999999999918,-548.9999999999995,,-3127.0000000000023
2019.03.06,-1453.9999999999998,-759.999999999994,-477.0000000000052,,-2690.9999999999986
2019.03.06,-1651.0000000000025,-768.9999999999975,-441.0000000000025,,-2861.0000000000027
2019.03.06,-1703.00000000001,-798.9999999999942,-469.0000000000083,,-2971.0000000000123
2019.03.06,-1638.0000000000061,-788.9999999999952,-465.9999999999998,,-2893.000000000001
2019.03.06,-1642.9999999999945,-766.9999999999955,-465.0000000000043,,-2874.9999999999945
2019.03.06,-1612.9999999999977,-790.9999999999973,-483.0000000000001,,-2886.999999999995
2019.03.06,-1530.9999999999934,-773.0000000000015,-477.0000000000052,,-2781.0
2019.03.06,-1488.0000000000005,-761.0000000000006,-500.00000000000045,,-2749.0000000000014
2019.03.06,-1452.0000000000089,-751.9999999999972,-498.00000000000955,,-2702.0000000000155
2019.03.06,-1514.9999999999998,-752.9999999999926,-507.0000000000019,,-2774.999999999994
2019.03.06,-1578.0000000000127,-739.9999999999962,-516.0000000000053,,-2834.0000000000146
2019.03.06,-1561.9999999999968,-735.9999999999923,-517.0000000000008,,-2814.99999999999
2019.03.06,-1655.0000000000064,-710.999999999995,-519.0000000000028,,-2885.000000000004
2019.03.07,-1662.9999999999923,-744.9999999999957,-542.0000000000091,,-2949.9999999999973
2019.03.07,-1602.9999999999989,-747.9999999999931,-542.0000000000091,,-2893.000000000001
2019.03.07,-1634.000000000002,-707.000000000002,-496.00000000000756,,-2837.000000000012
2019.03.07,-1676.9999999999952,-707.000000000002,-504.9999999999999,,-2888.9999999999973
2019.03.07,-1636.9999999999995,-681.9999999999937,-450.00000000000597,,-2768.999999999999
2019.03.07,-1659.9999999999948,-693.9999999999947,-421.0000000000047,,-2774.999999999994
2019.03.07,-1614.0000000000043,-646.0000000000022,-356.00000000000074,,-2616.0000000000073
2019.03.07,-1612.0000000000134,-634.0000000000013,-365.99999999999966,,-2612.000000000014
2019.03.07,-1619.9999999999993,-603.9999999999934,-343.9999999999999,,-2567.9999999999927
2019.03.07,-1627.0000000000007,-590.0000000000016,-317.0000000000006,,-2534.0000000000027
2019.03.07,-1656.000000000013,-598.999999999994,-326.9999999999995,,-2582.0000000000064
2019.03.07,-1673.0000000000134,-615.9999999999943,-359.0000000000093,,-2648.0000000000173
2019.03.07,-1655.0000000000064,-544.0,-343.9999999999999,,-2543.0000000000064
2019.03.07,-1662.9999999999923,-544.9999999999955,-341.0000000000024,,-2548.99999999999
2019.03.07,-1671.0000000000002,-568.9999999999973,-345.0000000000064,,-2585.0000000000036
2019.03.07,-1663.9999999999989,-556.9999999999964,-357.00000000000733,,-2578.0000000000027
2019.03.07,-1646.9999999999984,-576.9999999999942,-368.00000000000165,,-2591.9999999999945
2019.03.07,-1666.0000000000118,-581.9999999999936,-354.0000000000099,,-2602.0000000000155
2019.03.07,-1672.0000000000068,-607.9999999999974,-351.0000000000013,,-2631.0000000000055
2019.03.07,-1601.9999999999923,-625.9999999999932,-384.00000000000654,,-2611.999999999992
2019.03.07,-1661.0000000000014,-609.9999999999994,-377.0000000000051,,-2648.000000000006
2019.03.07,-1608.9999999999939,-590.999999999997,-369.0000000000082,,-2568.999999999999
2019.03.07,-1618.9999999999927,-607.9999999999974,-394.00000000000546,,-2620.9999999999955
2019.03.07,-1546.000000000003,-574.9999999999922,-409.0000000000038,,-2529.9999999999986
2019.03.07,-1544.9999999999964,-586.9999999999931,-403.0000000000089,,-2534.9999999999986
2019.03.07,-1510.0000000000114,-546.000000000002,-346.0000000000019,,-2402.0000000000155
2019.03.07,-1522.0000000000011,-562.9999999999912,-312.00000000000114,,-2396.9999999999936
2019.03.07,-1455.0000000000064,-569.9999999999927,-353.0000000000033,,-2378.0000000000023
2019.03.07,-1451.0000000000023,-588.9999999999951,-355.0000000000053,,-2395.0000000000027
2019.03.07,-1445.0000000000073,-581.9999999999936,-336.00000000000296,,-2363.0000000000036
2019.03.07,-1534.9999999999975,-639.9999999999961,-428.00000000000614,,-2603.0
2019.03.07,-1524.9999999999986,-622.9999999999958,-452.00000000000796,,-2600.0000000000027
2019.03.07,-1397.0000000000039,-620.9999999999937,-470.00000000000375,,-2488.0000000000014
2019.03.07,-1560.000000000006,-696.999999999992,-473.0000000000012,,-2729.9999999999995
2019.03.07,-1590.0000000000025,-705.0000000000001,-475.0000000000032,,-2770.000000000006
2019.03.07,-1591.9999999999934,-710.999999999995,-524.0000000000023,,-2826.9999999999905
2019.03.07,-1585.9999999999986,-741.9999999999982,-532.0000000000102,,-2860.0000000000073
2019.03.07,-1431.0000000000045,-705.0000000000001,-494.00000000000557,,-2630.00000000001
2019.03.07,-1568.0000000000139,-748.9999999999997,-562.0000000000069,,-2879.0000000000205
2019.03.07,-1638.0000000000061,-752.9999999999926,-565.0000000000044,,-2956.000000000003
2019.03.07,-1707.000000000014,-788.9999999999952,-589.0000000000061,,-3085.0000000000155
2019.03.07,-1739.0000000000016,-773.0000000000015,-595.0000000000011,,-3107.0000000000045
2019.03.07,-1778.9999999999973,-798.9999999999942,-634.0000000000013,,-3211.9999999999927
2019.03.07,-1818.999999999993,-915.9999999999945,-724.0000000000024,,-3458.9999999999895
2019.03.07,-1829.9999999999982,-932.999999999995,-718.0000000000075,,-3481.000000000001
2019.03.07,-1846.0000000000143,-939.9999999999964,-720.0000000000095,,-3506.0000000000205
2019.03.07,-1761.0000000000125,-878.000000000001,-679.0000000000074,,-3318.000000000021
2019.03.07,-1788.0000000000118,-883.0000000000005,-661.0000000000005,,-3332.0000000000127
2019.03.08,-1783.0000000000014,-879.9999999999919,-654.0000000000101,,-3317.000000000003
2019.03.08,-1760.000000000006,-859.9999999999941,-659.0000000000095,,-3279.0000000000095
2019.03.08,-1689.0000000000073,-790.9999999999973,-575.0000000000033,,-3055.0000000000077
2019.03.08,-1683.9999999999966,-790.0000000000018,-550.000000000006,,-3024.000000000004
2019.03.08,-1740.0000000000082,-861.9999999999961,-628.0000000000064,,-3230.000000000011
2019.03.08,-1760.000000000006,-912.0000000000017,-634.0000000000013,,-3306.000000000009
2019.03.08,-1817.000000000002,-900.9999999999962,-597.0000000000031,,-3315.0000000000014
2019.03.08,-1763.0000000000034,-847.9999999999932,-542.0000000000091,,-3153.0000000000055
2019.03.08,-1703.00000000001,-781.9999999999939,-509.9999999999993,,-2995.0000000000027
2019.03.08,-1770.000000000005,-829.9999999999974,-556.0000000000009,,-3156.000000000003
2019.03.08,-1737.0000000000107,-840.9999999999917,-558.000000000003,,-3136.0000000000055
2019.03.08,-1763.0000000000034,-893.9999999999948,-609.9999999999994,,-3266.9999999999977
2019.03.08,-1790.0000000000027,-944.9999999999958,-635.0000000000077,,-3370.0000000000064
2019.03.08,-1832.9999999999957,-942.9999999999939,-594.0000000000057,,-3369.9999999999955
2019.03.08,-1805.9999999999966,-953.9999999999993,-603.0000000000091,,-3363.000000000005
2019.03.08,-1791.9999999999936,-934.9999999999969,-579.0000000000073,,-3305.9999999999977
2019.03.08,-1787.0000000000052,-940.9999999999918,-574.0000000000078,,-3302.000000000005
2019.03.08,-1778.000000000013,-935.9999999999924,-564.000000000009,,-3278.0000000000146
2019.03.08,-1852.9999999999936,-959.9999999999942,-573.0000000000013,,-3385.999999999989
2019.03.08,-1732.0000000000002,-956.0000000000013,-591.0000000000082,,-3279.0000000000095
2019.03.08,-1783.0000000000014,-927.0,-572.0000000000058,,-3282.0000000000073
2019.03.08,-1825.00000000001,-868.000000000002,-480.0000000000027,,-3173.0000000000146
2019.03.08,-1768.000000000014,-819.9999999999985,-417.0000000000007,,-3005.0000000000136
2019.03.08,-1798.999999999995,-780.9999999999984,-329.00000000000153,,-2908.999999999995
2019.03.08,-1825.00000000001,-749.9999999999951,-297.00000000000284,,-2872.0000000000077
2019.03.08,-1811.000000000007,-762.9999999999915,-325.00000000000864,,-2899.0000000000073
2019.03.08,-1778.9999999999973,-768.9999999999975,-306.00000000000625,,-2854.000000000001
2019.03.08,-1849.9999999999961,-746.0000000000023,-314.0000000000032,,-2910.0000000000014
2019.03.08,-1828.0000000000075,-735.9999999999923,-346.0000000000019,,-2910.000000000002
2019.03.08,-1700.0000000000125,-744.0000000000002,-304.9999999999997,,-2749.0000000000123
2019.03.08,-1703.9999999999943,-683.0000000000002,-301.0000000000068,,-2688.0000000000014
2019.03.08,-1493.000000000011,-709.9999999999995,-248.99999999999923,,-2452.0000000000095
2019.03.08,-1455.0000000000064,-634.9999999999967,-233.00000000000543,,-2323.0000000000086
2019.03.08,-1503.9999999999943,-609.9999999999994,-226.99999999999943,,-2340.999999999993
2019.03.08,-1505.0000000000007,-587.9999999999997,-215.00000000000963,,-2308.00000000001
2019.03.08,-1622.0000000000123,-622.9999999999958,-226.00000000000398,,-2471.0000000000123
2019.03.08,-1493.000000000011,-508.9999999999928,-119.00000000000244,,-2121.000000000006
2019.03.08,-1500.0000000000125,-549.9999999999949,-133.00000000000534,,-2183.0000000000127
2019.03.08,-1469.9999999999936,-558.9999999999984,-132.0000000000099,,-2161.000000000002
2019.03.08,-1497.9999999999993,-559.9999999999939,-145.00000000000622,,-2202.9999999999995
2019.03.08,-1473.0000000000132,-551.9999999999969,-125.00000000000844,,-2150.0000000000186
2019.03.08,-1388.0000000000114,-541.9999999999981,-138.00000000000477,,-2068.0000000000146
2019.03.08,-1310.0000000000111,-537.9999999999941,-137.00000000000932,,-1985.0000000000146
2019.03.08,-1350.0000000000068,-546.9999999999975,-143.9999999999997,,-2041.000000000004
2019.03.08,-1324.9999999999984,-585.0000000000022,-156.00000000000057,,-2066.000000000001
2019.03.08,-1307.999999999998,-580.9999999999982,-147.00000000000824,,-2036.0000000000043
2019.03.08,-1357.9999999999925,-578.9999999999961,-164.00000000000858,,-2100.9999999999973
2019.03.08,-1415.0000000000107,-595.9999999999966,-161.00000000000003,,-2172.0000000000073
