date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.12.14,41.9999999999976,15.00000000000945,-19.00000000001345,-79.9999999999983,38.0000000000047,-50.0000000000056,-17.000000000000348,86.0000000000083,-36.000000000001364,-75.9999999999983,-238.0000000000049,111.99999999999477,31.00000000000591,14.999999999987246,-66.99999999999484,95.999999999985,45.99999999999227,-10.99999999999568,24.00000000000091,-60.99999999999994,1.0000000000065512,,-149.00000000002
2020.12.14,-2.000000000002,161.00000000001114,34.99999999998504,-33.00000000000125,1.0000000000065512,13.999999999991797,51.000000000001044,-100.99999999999554,-136.0000000000099,11.00000000000545,-288.9999999999948,156.0000000000059,13.00000000000523,-65.00000000000395,-31.000000000003247,192.99999999999872,-11.00000000000989,-3.0000000000001137,60.000000000002274,9.999999999998899,110.00000000001009,,144.00000000000142
2020.12.14,26.999999999999247,172.0000000000166,21.00000000000435,28.000000000005798,-14.000000000002899,-33.000000000005244,-26.999999999999247,-95.999999999985,-206.00000000000307,-60.99999999999994,-334.9999999999964,104.99999999998977,-54.000000000002046,-55.000000000005045,-72.99999999998974,83.9999999999952,-131.00000000000023,-81.00000000000307,-51.00000000000193,-47.9999999999925,-4.999999999999449,,-832.9999999999749
2020.12.14,48.99999999999905,272.00000000000557,34.99999999998504,7.000000000005002,25.00000000000835,-4.000000000004,1.0000000000065512,-150.00000000000568,-159.00000000000603,-49.99999999999449,-387.000000000004,234.00000000000887,-12.999999999991019,-24.000000000001798,-29.999999999996696,129.99999999998568,-89.00000000001285,-34.000000000006025,-7.999999999995566,-43.999999999999595,3.0000000000085514,,-236.00000000000506
2020.12.14,80.99999999999774,248.00000000000378,102.99999999998644,13.999999999995794,66.99999999999484,75.9999999999983,58.000000000002494,-95.00000000000064,-128.0000000000001,-21.999999999999797,-327.99999999999494,210.00000000000796,46.00000000000648,-58.000000000002494,53.999999999998494,171.99999999999437,-68.00000000001205,43.99999999999693,43.99999999999693,26.999999999999247,41.000000000002146,,585.9999999999718
2020.12.14,120.99999999999334,424.00000000000216,154.99999999999403,69.00000000000261,143.00000000000423,231.99999999999886,153.99999999999858,-194.99999999998963,-134.00000000000034,35.00000000000725,-410.9999999999947,316.0000000000025,36.000000000001364,-35.00000000000725,317.9999999999961,333.9999999999899,-64.00000000000716,167.0000000000016,105.99999999999454,172.00000000000549,117.00000000000044,,2059.9999999999936
2020.12.14,130.99999999999224,406.00000000001745,129.99999999998568,55.00000000000682,99.99999999998899,157.99999999999147,97.00000000000264,-164.99999999999292,-108.00000000000409,-23.999999999990695,-414.00000000000324,314.9999999999977,25.000000000005684,-58.000000000002494,181.9999999999933,219.99999999999798,-80.0000000000125,93.99999999999409,54.000000000002046,104.00000000000409,68.00000000000139,,1289.9999999999757
2020.12.14,119.00000000000244,243.99999999999977,75.99999999998718,46.00000000000648,104.99999999999955,146.99999999999713,85.00000000000173,-34.000000000000696,-118.00000000000921,-23.999999999990695,-344.99999999999534,152.9999999999916,-21.000000000000796,15.999999999993797,236.00000000001398,275.9999999999874,-74.00000000001228,87.99999999999386,49.000000000006594,89.00000000000574,53.00000000000304,,1165.9999999999814
2020.12.14,54.999999999993946,255.00000000000523,41.000000000002146,43.99999999999693,103.99999999999298,151.00000000000114,81.00000000000884,-130.99999999999224,-196.00000000001216,17.000000000000348,-378.00000000000057,170.99999999999227,-51.9999999999925,63.99999999999739,296.0000000000074,316.99999999998954,-68.00000000001205,99.00000000000375,48.00000000000182,94.00000000000519,46.00000000000159,,1057.999999999991
2020.12.14,81.9999999999932,106.00000000000608,46.999999999997044,21.000000000000796,86.99999999999264,108.99999999999244,64.0000000000085,38.0000000000047,-134.00000000000034,-15.999999999993797,-268.0000000000016,42.00000000000159,-21.000000000000796,34.99999999998504,188.9999999999947,265.99999999998846,-61.00000000000705,69.00000000000261,46.00000000000648,52.000000000007596,37.00000000000925,,789.9999999999875
2020.12.14,78.99999999999574,167.00000000000603,38.99999999998904,27.000000000001023,83.9999999999952,107.00000000000153,50.0000000000056,-26.999999999999247,-145.00000000001023,-29.999999999996696,-322.9999999999955,109.00000000000887,-33.00000000000125,36.999999999998145,198.00000000000927,237.99999999998266,-69.00000000000261,64.99999999999773,27.000000000001023,53.999999999998494,20.0000000000089,,673.9999999999937
2020.12.14,82.99999999999974,158.0000000000137,39.999999999995595,28.999999999996362,80.99999999999774,139.00000000000023,62.000000000006494,-11.999999999989797,-140.00000000000057,-24.999999999997247,-314.0000000000032,97.00000000000841,-36.000000000001364,38.0000000000047,268.0000000000016,261.0000000000001,-69.00000000000261,97.99999999999898,36.000000000001364,96.00000000000719,35.00000000000725,,925.0000000000447
2020.12.14,100.99999999999554,178.00000000001148,53.999999999998494,45.000000000001705,83.9999999999952,124.00000000000189,114.99999999999844,-1.0000000000065512,-135.00000000000512,11.00000000000545,-317.9999999999961,92.99999999998931,-43.99999999999693,24.999999999986144,222.99999999999542,374.999999999992,-80.0000000000125,69.99999999999318,79.9999999999983,74.00000000000739,100.00000000000009,,1173.9999999999527
2020.12.14,100.00000000000009,260.0000000000158,35.999999999991594,93.00000000000352,72.0000000000054,85.00000000000173,123.00000000000644,-80.99999999999774,-192.00000000000728,21.999999999999797,-390.0000000000015,115.99999999998545,-119.99999999999034,31.000000000003247,165.9999999999995,424.99999999998647,-129.0000000000049,-4.0000000000048885,55.999999999997385,38.0000000000047,123.00000000000644,,830.0000000000009
2020.12.14,104.99999999999955,290.00000000001245,34.99999999998504,87.0000000000033,86.0000000000083,102.00000000000209,130.0000000000079,-100.99999999999554,-175.00000000001137,23.00000000000635,-409.99999999999926,157.0000000000107,-109.99999999999943,41.99999999998649,194.0000000000053,437.99999999998283,-114.00000000000432,15.000000000000568,67.99999999999784,47.00000000000814,123.00000000000644,,1032.0000000000134
2020.12.14,70.99999999999883,190.00000000000128,-41.000000000002146,73.0000000000075,85.00000000000173,43.999999999999595,86.0000000000083,-56.99999999999594,-208.00000000001262,10.000000000010001,-397.99999999999835,72.00000000000273,-173.00000000000182,140.99999999999113,174.00000000000747,438.9999999999894,-105.00000000000398,-34.000000000006025,33.00000000000125,-25.999999999992696,68.00000000000139,,444.00000000000693
2020.12.14,53.999999999998494,150.00000000000568,-52.000000000007596,52.00000000000671,58.000000000002494,-29.000000000001247,51.000000000001044,-38.0000000000047,-201.00000000000762,-14.999999999998348,-380.00000000000256,55.00000000000682,-158.99999999999181,126.0000000000039,28.000000000005798,368.9999999999971,-105.00000000000398,-97.00000000000841,9.000000000000341,-103.99999999999298,39.00000000000014,,-188.99999999999073
2020.12.14,46.00000000000159,-71.99999999998319,-69.00000000000794,22.999999999996135,38.99999999998904,-62.000000000006494,34.000000000000696,151.00000000001222,-183.00000000000693,-18.999999999991246,-236.00000000000287,-144.00000000000546,-138.9999999999958,120.99999999999334,-21.00000000000435,350.9999999999902,-95.00000000001307,-108.00000000000409,12.000000000000455,-129.9999999999968,33.000000000005244,,-468.00000000002933
2020.12.14,29.999999999996696,-133.99999999998968,-102.00000000000209,12.000000000000455,2.999999999997449,-104.00000000000409,-1.999999999990898,192.00000000001438,-181.0000000000116,-43.999999999999595,-217.99999999999596,-191.0000000000025,-162.9999999999967,121.99999999999989,-60.99999999999994,316.99999999998954,-109.00000000000887,-141.9999999999959,-13.999999999995794,-152.99999999999204,15.00000000000945,,-926.999999999978
2020.12.14,-82.00000000000429,-397.0000000000029,-168.0000000000126,-36.99999999999193,28.999999999990145,-126.0000000000039,-29.999999999996696,263.00000000001324,-278.0000000000058,16.0000000000049,-90.99999999999665,-390.0000000000148,-168.99999999999693,238.0000000000049,-24.000000000001798,336.9999999999873,-51.00000000000193,-128.0000000000001,-10.99999999999568,-202.9999999999976,-41.9999999999976,,-1344.0000000000207
2020.12.14,-62.000000000006494,-463.9999999999977,-153.00000000000313,-54.000000000002046,-5.999999999994898,-131.00000000000333,-41.9999999999976,348.00000000001495,-237.99999999999955,-5.999999999994898,-34.000000000000696,-441.0000000000025,-131.00000000000023,177.99999999998929,-53.999999999998494,295.0000000000008,-59.00000000001171,-120.00000000000455,-7.999999999995566,-185.99999999999727,-32.999999999994145,,-1400.9999999999995
2020.12.14,-73.00000000000084,-520.9999999999936,-72.0000000000054,-91.99999999999875,24.000000000001798,-148.0000000000037,-75.9999999999983,394.00000000000546,-209.00000000000318,-35.999999999991594,67.00000000000594,-456.99999999999363,-4.9999999999954525,107.99999999999699,-190.99999999998562,98.99999999998244,-15.000000000000568,-108.00000000000409,-22.00000000000557,-224.000000000002,-97.9999999999981,,-1654.999999999988
2020.12.14,-216.0000000000051,-567.9999999999907,-156.00000000000057,-161.00000000000136,53.999999999998494,-101.00000000000664,-88.99999999999464,236.00000000001398,-324.0000000000123,59.000000000009045,36.999999999998145,-413.0000000000109,-7.999999999995566,252.99999999999213,11.00000000000545,177.99999999998929,59.99999999998806,-10.99999999999568,16.000000000005343,-191.99999999999218,-134.99999999999625,,-1470.0000000000018
2020.12.14,-253.99999999999866,-661.0000000000005,-212.99999999999653,-203.99999999999352,45.99999999999049,-97.9999999999981,-149.99999999999457,273.9999999999965,-322.00000000000273,31.000000000003247,60.00000000000449,-455.0000000000125,-12.000000000000455,312.00000000000114,96.00000000000719,103.99999999999298,88.99999999999864,28.999999999996362,-16.999999999995907,-178.00000000000037,-207.99999999999707,,-1731.0
2020.12.14,-209.00000000000364,-797.0000000000033,-174.00000000000747,-215.99999999999397,66.99999999999484,-136.00000000000279,-117.99999999999588,455.0000000000054,-249.00000000000944,26.000000000003798,178.99999999999582,-575.9999999999934,40.00000000000625,286.99999999999284,-41.000000000002146,133.99999999998968,108.99999999999466,-4.9999999999954525,22.999999999996135,-242.99999999999324,-181.9999999999933,,-1626.000000000014
2020.12.14,-160.00000000000458,-866.9999999999956,-141.00000000001333,-234.99999999999943,36.999999999998145,-165.9999999999995,-120.99999999999334,581.0000000000093,-164.00000000000148,-7.9999999999968985,250.00000000000577,-625.0,97.00000000000841,208.99999999999253,-146.99999999998602,85.00000000000173,105.99999999999454,-21.000000000000796,37.9999999999967,-258.9999999999981,-159.9999999999935,,-1670.9999999999752
2020.12.14,-241.00000000000233,-868.000000000002,-225.00000000000853,-186.9999999999976,-1.999999999990898,-199.00000000000472,-140.99999999999113,476.0000000000098,-325.00000000000284,29.000000000001247,185.99999999999727,-693.000000000012,-51.00000000000193,272.00000000000557,-102.99999999998644,156.00000000000057,43.99999999999693,-91.99999999999875,-19.99999999999602,-271.9999999999945,-159.9999999999935,,-2415.9999999999723
