date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.12.14,-2.000000000002,-58.000000000002494,-66.00000000001049,-123.99999999999523,0.0,-100.00000000000009,-31.999999999998696,-110.99999999999443,-90.00000000000341,-105.99999999999498,-373.00000000000114,-63.99999999999295,-63.99999999999295,-106.00000000000608,-157.00000000000713,-104.99999999999955,-40.00000000000625,-78.00000000000296,-21.000000000000796,-122.99999999999534,-78.99999999999574,,-1899.0000000000025
2020.12.14,-29.000000000001247,-14.999999999987246,-19.00000000001345,-93.99999999999409,-18.999999999991246,-70.0000000000034,-25.999999999992696,-112.99999999998533,-152.00000000000102,-75.9999999999983,-297.9999999999983,64.99999999999773,-21.000000000000796,-90.00000000001229,-177.99999999998929,35.999999999991594,-61.00000000000705,-67.99999999999784,-7.000000000005002,-102.99999999999754,-42.999999999993044,,-1380.9999999999795
2020.12.14,4.999999999999449,53.00000000001415,-29.999999999996696,-33.999999999991815,-42.999999999993044,-70.0000000000034,-51.99999999999649,-156.99999999998494,-246.9999999999999,-81.9999999999932,-366.9999999999951,-21.99999999999136,-120.99999999999511,-75.00000000000284,-113.99999999999189,44.99999999998394,-156.0000000000059,-118.99999999999977,-84.00000000000318,-83.9999999999952,-39.00000000000014,,-1792.9999999999422
2020.12.14,27.999999999994696,164.00000000000858,2.999999999997449,-54.000000000002046,-21.00000000000435,-36.0000000000027,-31.999999999998696,-177.99999999998929,-208.00000000001262,-65.99999999999939,-404.99999999999983,104.99999999998977,-54.99999999999261,-59.000000000009045,-83.9999999999952,83.9999999999952,-132.000000000005,-81.00000000000307,-51.00000000000193,-60.99999999999994,-13.999999999991797,,-1153.0000000000218
2020.12.14,36.0000000000027,222.00000000001108,31.000000000003247,-66.99999999999307,21.999999999988695,-16.0000000000049,-13.999999999991797,-204.99999999998852,-183.00000000000693,-59.99999999999339,-400.9999999999958,180.99999999998317,-25.99999999999625,-69.00000000000794,-55.000000000005045,79.99999999999119,-101.0000000000133,-46.00000000000648,-22.00000000000557,-58.99999999999794,-17.999999999995797,,-770.0000000000225
2020.12.14,63.00000000000195,198.00000000000927,69.9999999999923,-13.00000000000523,31.000000000003247,42.999999999993044,35.00000000000725,-225.99999999999287,-177.0000000000067,-30.999999999992145,-434.9999999999965,115.0000000000091,-15.999999999991132,-106.00000000000608,15.00000000000945,151.9999999999966,-115.0000000000091,1.9999999999953388,16.999999999995907,6.0000000000060005,32.0000000000098,,-339.9999999999705
2020.12.14,105.99999999999498,289.0000000000059,123.00000000000644,40.99999999999682,75.00000000000284,117.99999999999588,56.0000000000005,-266.999999999995,-170.0000000000017,-56.99999999999594,-468.9999999999972,186.00000000000705,-0.999999999990564,-110.00000000001009,78.00000000000028,105.99999999998388,-106.00000000000875,54.000000000002046,10.000000000005116,68.00000000000139,24.000000000001798,,154.00000000000568
2020.12.14,100.99999999999554,202.9999999999976,49.99999999999449,-7.000000000005002,76.99999999999375,112.000000000001,53.00000000000304,-173.99999999998528,-141.00000000000534,-43.999999999999595,-426.9999999999996,127.00000000000955,-48.99999999999238,-62.000000000006494,147.00000000000824,190.00000000000128,-98.00000000001319,51.00000000000193,22.00000000000557,57.00000000000705,23.00000000000635,,211.00000000001853
2020.12.14,47.9999999999925,223.00000000001762,34.99999999998504,31.00000000000591,76.0000000000094,109.99999999999899,41.000000000002146,-150.99999999999002,-209.00000000000318,-32.999999999994145,-393.9999999999944,133.00000000000978,-64.99999999999773,2.999999999997449,202.9999999999976,222.99999999999542,-91.00000000000819,51.9999999999925,1.9999999999953388,43.999999999999595,2.000000000002,,283.00000000001364
2020.12.14,51.99999999999649,46.999999999997044,32.999999999994145,-4.0000000000048885,80.99999999999774,96.99999999999153,50.0000000000056,-150.99999999999002,-202.0000000000124,-21.999999999999797,-387.99999999999943,14.000000000010004,-55.999999999997385,19.999999999997797,175.00000000001404,248.00000000000378,-81.00000000000307,48.99999999999238,37.00000000000614,39.00000000000014,24.000000000001798,,62.00000000000157
