date,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2017.12.18,25.00000000000835,115.0000000000091,49.00000000001015,7.9999999999968985,256.99999999999613,-34.000000000000696,-104.99999999999955,-109.99999999999899,126.0000000000039,-60.000000000002274,-181.9999999999933,93.99999999999409,38.0000000000047,80.0000000000125,73.99999999999807,46.999999999997044,,422.00000000003615
2017.12.18,22.999999999995246,97.00000000000841,24.000000000001798,39.00000000000014,279.99999999999136,24.000000000001798,-148.0000000000037,-161.00000000000003,136.99999999999824,-1.999999999981128,-180.0000000000024,60.99999999999994,55.000000000005045,38.000000000010914,22.999999999996135,32.99999999998704,,343.00000000000887
2017.12.18,41.000000000002146,48.00000000000182,37.00000000002035,31.000000000003247,336.9999999999873,44.99999999998394,-167.00000000000603,-157.00000000000713,168.99999999999693,64.99999999999773,-200.99999999998454,123.00000000000644,46.999999999997044,-6.000000000000227,-2.0000000000095497,-13.00000000000523,,396.99999999998425
2017.12.18,-1.0000000000065512,-18.000000000000682,94.00000000001629,17.999999999995797,360.9999999999891,58.99999999998684,-170.00000000000347,-175.99999999999838,182.99999999999983,109.00000000000887,-224.000000000002,113.00000000000753,32.999999999994145,-18.000000000000682,-34.99999999999659,-37.00000000000614,,290.9999999999839
2017.12.18,25.00000000000835,-13.999999999995794,98.0000000000203,-7.9999999999968985,408.9999999999927,114.99999999999844,-190.00000000000128,-175.00000000000293,251.99999999999667,123.00000000001887,-251.99999999998556,188.00000000001037,-52.000000000007596,-15.999999999991132,-4.0000000000048885,-93.00000000000352,,406.00000000005605
2017.12.18,62.000000000006494,-30.000000000001137,54.0000000000207,-12.000000000000899,434.9999999999854,86.99999999999264,-173.00000000000094,-126.0000000000039,211.00000000000563,257.000000000005,-317.9999999999961,327.99999999999494,0.0,-56.99999999998795,-12.000000000000455,-103.00000000000864,,603.0000000000109
2017.12.18,99.00000000000463,22.00000000000557,42.0000000000087,7.0000000000014495,446.9999999999974,124.99999999999733,-180.99999999999784,-141.99999999999767,194.0000000000053,197.00000000000273,-313.99999999999204,297.9999999999983,90.99999999999665,-27.999999999991587,9.000000000000341,-51.00000000000193,,815.0000000000373
2017.12.18,130.0000000000079,72.00000000000273,-24.999999999986144,63.00000000000195,458.9999999999872,121.99999999999989,-201.00000000000674,-179.00000000000693,239.0000000000003,189.00000000002137,-288.99999999998374,239.99999999999577,-8.999999999992347,-30.9999999999917,-17.000000000010118,-84.00000000000318,,679.0000000000363
2017.12.18,144.99999999999514,61.00000000000705,-28.999999999990145,82.00000000000429,451.99999999998573,126.99999999998823,-195.9999999999962,-194.0000000000053,282.0000000000045,201.00000000002183,-285.00000000000193,191.99999999999218,-110.99999999999443,-42.999999999992156,-48.00000000000182,-150.00000000000568,,486.00000000001125
2017.12.18,130.0000000000079,61.00000000000705,-20.999999999982144,85.99999999999719,478.0000000000006,136.99999999998712,-206.00000000000617,-214.00000000000307,263.99999999999756,207.9999999999984,-303.9999999999932,192.99999999999872,-53.999999999998494,-40.99999999999682,-52.99999999999727,-114.00000000000432,,550.0000000000132
2017.12.18,148.99999999999915,46.999999999997044,-68.99999999998573,132.99999999999423,451.99999999998573,126.0000000000039,-216.0000000000051,-241.00000000000233,241.99999999999778,227.00000000000387,-242.99999999999324,80.99999999999774,-19.00000000001345,-80.99999999998886,-115.99999999999966,-120.00000000000455,,351.99999999998647
2017.12.18,204.99999999998852,34.99999999999659,-134.99999999999625,136.00000000000279,431.99999999998795,143.99999999998857,-233.00000000000543,-217.0000000000005,246.99999999999721,268.0000000000007,-177.99999999998929,103.99999999999298,-2.0000000000131024,-140.99999999999113,-130.00000000000966,-161.00000000000136,,373.9999999999485
2017.12.18,191.99999999999218,60.000000000002274,-132.99999999998312,160.00000000000458,443.99999999999994,126.0000000000039,-226.00000000000398,-236.99999999999832,275.99999999999847,256.0000000000002,-207.99999999998596,75.00000000000284,-100.0000000000112,-114.99999999999488,-136.0000000000099,-180.00000000000682,,254.00000000001023
2017.12.18,168.99999999999693,37.9999999999967,-112.99999999998533,126.99999999999933,437.99999999998283,143.00000000000423,-236.99999999999832,-224.9999999999974,275.000000000003,236.00000000001842,-173.00000000000094,93.00000000000975,-90.99999999999665,-120.99999999999511,-114.00000000000432,-173.00000000000182,,272.0000000000315
2017.12.18,181.9999999999933,66.0000000000025,-130.99999999999224,136.99999999999824,441.99999999998687,129.99999999998568,-234.00000000000088,-226.99999999999943,292.00000000000335,228.00000000000864,-187.00000000000384,106.00000000000608,-126.0000000000039,-110.99999999999,-105.00000000000398,-179.00000000000205,,282.9999999999883
2017.12.18,173.00000000000094,52.00000000000671,-132.99999999998312,156.00000000000057,489.99999999999045,124.99999999999733,-234.99999999999633,-240.00000000000688,270.99999999999903,308.9999999999975,-248.99999999998812,136.00000000000279,-90.99999999999665,-122.99999999999045,-138.00000000000523,-169.00000000001114,,334.0000000000175
2017.12.18,258.0000000000027,91.00000000000819,-180.99999999998673,207.99999999999707,497.99999999999847,157.99999999999147,-234.99999999999633,-265.0000000000041,307.0000000000017,320.0000000000216,-261.0000000000001,92.00000000000318,-113.99999999999189,-123.99999999999523,-167.0000000000016,-210.00000000000796,,375.0000000000405
2017.12.18,246.99999999999721,46.999999999997044,-173.99999999998528,207.99999999999707,524.9999999999977,174.99999999999181,-246.99999999999721,-282.99999999999994,353.99999999999875,376.0000000000048,-268.0000000000016,80.99999999999774,-214.00000000000307,-155.9999999999917,-200.00000000000284,-280.00000000000114,,190.9999999999992
2017.12.18,268.0000000000016,49.99999999999716,-141.99999999999767,248.00000000000378,480.99999999999807,157.99999999999147,-206.00000000000617,-297.00000000000284,370.9999999999991,371.0000000000093,-306.9999999999906,-4.999999999988347,-269.9999999999925,-134.00000000000034,-246.00000000000932,-320.0000000000074,,20.000000000005457
2017.12.18,371.00000000001023,42.00000000000159,-142.99999999998204,241.00000000000233,438.9999999999894,183.99999999998417,-156.00000000000057,-238.0000000000049,339.0000000000004,426.00000000001614,-360.9999999999891,59.99999999999339,-160.00000000000458,-135.99999999999568,-239.00000000000432,-339.00000000001285,,330.00000000000375
2017.12.18,326.9999999999884,-18.000000000000682,-41.99999999998649,192.00000000000327,522.0000000000002,234.00000000000088,-156.99999999999602,-252.0000000000078,346.9999999999973,477.00000000000387,-461.99999999998465,136.00000000000279,-100.0000000000112,-113.99999999999011,-231.00000000000875,-325.00000000000284,,534.000000000008
2017.12.18,451.0000000000014,39.00000000000148,-41.99999999998649,195.9999999999962,424.00000000000216,241.99999999998667,-80.99999999999774,-184.00000000000637,256.0000000000007,441.0000000000025,-502.00000000000244,181.00000000000892,116.00000000000499,-69.99999999999318,-192.99999999999784,-265.00000000000057,,1009.0000000000203
2017.12.18,486.00000000000864,69.00000000000261,-81.9999999999821,200.00000000000017,473.99999999999665,331.999999999999,-141.00000000000225,-221.99999999999997,278.00000000000045,391.9999999999959,-437.99999999998283,154.99999999999403,204.00000000000418,-74.99999999998863,-174.99999999999716,-230.00000000000398,,1227.0000000000446
2017.12.18,456.9999999999963,76.00000000000762,57.00000000001815,148.0000000000037,419.9999999999982,245.99999999999068,-21.999999999999797,-139.00000000000023,168.00000000000148,385.9999999999957,-631.0000000000038,279.00000000000705,350.9999999999902,24.00000000000091,-109.99999999999943,-135.00000000000512,,1575.0000000000014
2017.12.18,428.9999999999905,73.0000000000075,114.0000000000141,104.99999999999955,337.99999999999386,212.99999999999653,14.999999999998348,-91.00000000000774,104.99999999999955,308.9999999999975,-612.9999999999969,279.00000000000705,458.9999999999872,61.00000000000705,-66.0000000000025,-69.00000000000261,,1660.999999999989
2017.12.18,514.9999999999987,109.99999999999943,112.000000000001,136.00000000000279,308.9999999999815,214.00000000000307,70.99999999999883,-65.00000000000395,62.000000000006494,335.00000000000796,-699.9999999999895,297.0000000000139,548.9999999999995,88.00000000000807,-70.99999999999795,-56.000000000011596,,1906.0000000000186
2017.12.18,456.9999999999963,88.00000000000807,87.99999999999919,137.9999999999937,371.99999999999454,200.99999999998454,26.999999999999247,-96.00000000000719,60.00000000000449,383.0000000000098,-683.9999999999957,317.9999999999961,543.999999999989,55.00000000000682,-88.99999999999864,-37.00000000000614,,1824.9999999999743
2017.12.18,493.99999999999443,180.99999999999739,104.99999999999955,175.00000000000293,413.99999999998107,161.99999999999548,87.99999999999919,-80.99999999999774,45.000000000006146,402.00000000001523,-873.999999999997,395.99999999999636,519.0000000000028,140.00000000000057,-58.9999999999975,-6.000000000000227,,2100.999999999999
2017.12.18,480.99999999999807,201.00000000000762,81.00000000001995,163.99999999999747,451.99999999998573,190.99999999998562,44.99999999999504,-99.00000000000463,53.00000000000304,361.0000000000184,-824.0000000000025,408.9999999999927,547.0000000000086,138.00000000000523,-33.00000000000125,25.99999999999625,,2193.000000000006
2017.12.18,517.9999999999962,198.99999999999807,94.00000000001629,185.00000000000182,474.999999999981,177.00000000000495,87.00000000000374,-85.99999999999719,12.999999999996348,457.9999999999984,-950.9999999999908,476.0000000000098,624.0000000000023,148.00000000001035,-58.000000000006935,38.99999999998727,,2398.000000000012
2017.12.18,512.0000000000014,221.00000000000364,77.00000000001594,180.0000000000024,491.99999999998136,161.99999999999548,85.99999999999719,-74.00000000000739,46.00000000000159,463.99999999999864,-969.999999999982,520.9999999999936,513.9999999999923,152.00000000000102,-34.99999999999659,7.999999999995566,,2355.9999999999936
