date,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2017.12.18,-15.00000000000945,-6.000000000000227,-29.999999999996696,-23.00000000000635,0.0,-140.0000000000068,-156.00000000000057,-121.99999999999989,-0.999999999995449,-375.99999999997635,-241.00000000000233,-1.999999999990898,-141.99999999999767,-33.999999999991815,-21.000000000000796,-43.00000000000637,,-1351.9999999999818
2017.12.18,-59.99999999999339,46.999999999997044,24.000000000001798,7.9999999999968985,234.00000000000088,-46.0000000000127,-163.99999999999747,-162.0000000000066,116.00000000000499,-151.9999999999868,-244.9999999999841,26.999999999999247,-127.99999999999478,31.00000000000591,-6.000000000000227,-10.000000000005116,,-485.99999999997436
2017.12.18,12.999999999996348,11.00000000000989,7.0000000000014495,24.000000000001798,280.9999999999979,28.999999999990145,-192.00000000000327,-187.9999999999993,121.00000000000443,-67.99999999998363,-242.99999999999324,17.000000000000348,22.999999999995246,-33.00000000000125,-28.999999999996362,-29.000000000010573,,-255.99999999999002
2017.12.18,-28.999999999990145,-31.999999999996476,33.00000000001635,17.999999999995797,318.9999999999804,-1.0000000000065512,-179.00000000000693,-207.99999999999707,158.0000000000026,37.00000000000614,-258.99999999998704,49.99999999999449,-87.99999999999919,-35.99999999998715,-67.99999999999784,-61.00000000000705,,-345.9999999999797
2017.12.18,-14.000000000002899,-52.99999999999727,68.00000000000139,-31.999999999998696,312.00000000000114,28.999999999990145,-201.00000000000674,-214.99999999999852,157.00000000000713,58.000000000021146,-275.9999999999874,51.000000000001044,-103.00000000000864,-53.999999999987836,-78.00000000000296,-123.00000000000466,,-473.9999999999736
2017.12.18,21.00000000000435,-116.99999999999022,38.0000000000047,-38.0000000000047,368.9999999999971,56.99999999999594,-228.00000000000597,-178.00000000000037,194.0000000000053,116.00000000001387,-375.9999999999986,187.00000000000384,-53.999999999998494,-119.99999999999034,-70.00000000000739,-144.00000000000546,,-342.99999999997635
2017.12.18,51.000000000001044,-36.000000000001364,31.000000000003247,-14.999999999998348,390.0000000000015,46.999999999997044,-182.99999999999983,-161.00000000000003,189.00000000000583,161.00000000000136,-339.0000000000004,215.00000000000963,-46.0000000000127,-62.99999999998818,-42.00000000000159,-123.00000000000466,,76.00000000001256
2017.12.18,79.00000000000685,14.000000000010004,-29.999999999996696,0.0,400.9999999999847,95.00000000000064,-201.00000000000674,-194.0000000000053,194.0000000000053,141.00000000001955,-344.99999999999534,182.99999999999983,-29.999999999996696,-35.99999999998715,-31.999999999996476,-100.00000000000853,,139.00000000003405
2017.12.18,121.99999999999989,42.00000000000159,-53.999999999998494,46.00000000000159,410.99999999998363,107.99999999999699,-202.0000000000022,-194.0000000000053,216.0000000000051,118.00000000002342,-310.9999999999946,187.00000000000384,-113.00000000000753,-61.99999999999761,-55.999999999997385,-153.0000000000058,,105.00000000000716
2017.12.18,130.0000000000079,34.000000000006025,-67.9999999999792,80.99999999999774,428.9999999999905,123.99999999999079,-219.00000000000253,-228.00000000000597,257.0000000000072,151.00000000001046,-317.9999999999961,151.00000000001222,-143.00000000000423,-62.99999999998818,-88.00000000000807,-173.00000000000182,,57.000000000036835
2017.12.18,130.0000000000079,36.000000000001364,-101.99999999997988,80.00000000000229,424.00000000000216,121.99999999999989,-236.00000000000287,-258.9999999999981,231.99999999999886,168.00000000000637,-304.9999999999997,18.0000000000069,-90.00000000001229,-93.99999999999409,-129.0000000000049,-147.00000000000557,,-151.9999999999717
2017.12.18,147.00000000000824,18.000000000000682,-156.00000000000057,122.99999999999534,424.00000000000216,122.99999999998423,-245.0000000000063,-265.0000000000041,226.00000000000398,204.00000000000773,-248.00000000000378,-1.999999999990898,-42.0000000000087,-149.0000000000009,-149.0000000000009,-173.00000000000182,,-164.00000000001563
2017.12.18,178.99999999999582,22.00000000000557,-154.99999999999403,107.99999999999699,411.99999999999017,119.00000000000244,-236.99999999999832,-248.99999999999923,224.9999999999974,225.9999999999991,-217.99999999998488,42.999999999993044,-123.00000000000644,-146.99999999999136,-151.00000000001046,-192.00000000000728,,-138.0000000000113
2017.12.18,161.99999999999548,37.9999999999967,-132.99999999998312,126.99999999999933,383.0,82.99999999998863,-243.99999999999977,-255.00000000000523,248.99999999999923,194.00000000001683,-231.0000000000034,18.0000000000069,-141.00000000001333,-125.0,-144.00000000000546,-196.00000000001216,,-215.0000000000194
2017.12.18,165.9999999999995,31.00000000000591,-137.9999999999937,115.99999999999389,413.99999999998107,123.99999999999079,-246.00000000000176,-245.0000000000063,270.99999999999903,185.00000000000227,-188.9999999999947,59.99999999999339,-131.99999999999878,-128.0000000000001,-125.0,-189.00000000000716,,-25.00000000003672
2017.12.18,161.99999999999548,43.00000000000637,-137.9999999999937,117.00000000000044,432.9999999999945,110.99999999999443,-239.0000000000003,-245.0000000000063,268.99999999999704,229.00000000001342,-283.99999999999534,86.99999999999264,-173.00000000000094,-131.00000000000023,-144.00000000000546,-214.00000000001285,,-117.0000000000208
2017.12.18,173.00000000000094,46.00000000000648,-236.99999999999832,154.99999999999403,454.9999999999832,105.99999999998388,-265.0000000000041,-307.0000000000017,258.9999999999981,269.00000000000546,-276.9999999999939,-8.999999999992347,-173.00000000000094,-164.99999999999204,-219.99999999999886,-236.0000000000042,,-426.0000000000143
