date,GBPCHF,empty,sum
2019.05.13,-229.99999999999687,,-229.99999999999687
2019.05.13,-232.00000000000998,,-232.00000000000998
2019.05.13,-200.00000000000017,,-200.00000000000017
2019.05.13,-197.00000000000273,,-197.00000000000273
2019.05.13,-141.99999999999767,,-141.99999999999767
2019.05.13,-133.00000000000534,,-133.00000000000534
2019.05.13,-160.00000000000458,,-160.00000000000458
2019.05.13,-165.9999999999995,,-165.9999999999995
2019.05.13,-161.99999999999548,,-161.99999999999548
2019.05.13,-141.99999999999767,,-141.99999999999767
2019.05.13,-164.99999999999292,,-164.99999999999292
2019.05.13,-187.00000000000384,,-187.00000000000384
2019.05.13,-191.00000000000784,,-191.00000000000784
2019.05.13,-195.00000000001182,,-195.00000000001182
2019.05.13,-178.00000000001148,,-178.00000000001148
2019.05.13,-180.0000000000024,,-180.0000000000024
2019.05.13,-182.99999999999983,,-182.99999999999983
2019.05.13,-209.9999999999991,,-209.9999999999991
2019.05.13,-204.00000000000418,,-204.00000000000418
2019.05.13,-141.99999999999767,,-141.99999999999767
2019.05.13,-96.00000000000719,,-96.00000000000719
2019.05.13,-83.9999999999952,,-83.9999999999952
2019.05.13,-59.99999999999339,,-59.99999999999339
2019.05.13,-18.0000000000069,,-18.0000000000069
2019.05.13,-45.000000000006146,,-45.000000000006146
2019.05.13,-25.999999999992696,,-25.999999999992696
2019.05.13,21.00000000000435,,21.00000000000435
2019.05.13,15.999999999993797,,15.999999999993797
2019.05.13,72.99999999998974,,72.99999999998974
2019.05.13,106.00000000000608,,106.00000000000608
2019.05.13,208.00000000000819,,208.00000000000819
2019.05.13,154.99999999999403,,154.99999999999403
2019.05.13,120.00000000000898,,120.00000000000898
2019.05.13,242.99999999999324,,242.99999999999324
2019.05.13,378.999999999996,,378.999999999996
2019.05.13,558.9999999999984,,558.9999999999984
2019.05.13,648.0000000000041,,648.0000000000041
2019.05.13,890.9999999999974,,890.9999999999974
2019.05.13,902.0000000000028,,902.0000000000028
2019.05.13,1008.9999999999932,,1008.9999999999932
2019.05.13,1079.999999999992,,1079.999999999992
2019.05.13,964.9999999999936,,964.9999999999936
2019.05.13,855.0000000000058,,855.0000000000058
2019.05.13,859.9999999999941,,859.9999999999941
2019.05.13,841.0000000000028,,841.0000000000028
2019.05.13,879.0000000000075,,879.0000000000075
2019.05.13,905.0000000000002,,905.0000000000002
2019.05.13,909.0000000000042,,909.0000000000042
2019.05.14,975.9999999999991,,975.9999999999991
2019.05.14,983.0000000000006,,983.0000000000006
2019.05.14,984.9999999999915,,984.9999999999915
2019.05.14,1014.9999999999882,,1014.9999999999882
2019.05.14,1123.9999999999916,,1123.9999999999916
2019.05.14,1022.9999999999961,,1022.9999999999961
2019.05.14,931.9999999999995,,931.9999999999995
2019.05.14,868.000000000002,,868.000000000002
2019.05.14,875.0000000000035,,875.0000000000035
2019.05.14,879.9999999999919,,879.9999999999919
2019.05.14,879.0000000000075,,879.0000000000075
