date,EURUSD,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.04.27,-9.000000000014552,3.0000000000001137,-73.00000000001194,22.999999999995246,-21.999999999999797,7.0000000000014495,-45.000000000006146,42.0000000000087,-28.999999999996362,-8.999999999992347,-46.999999999997044,9.000000000000341,-100.99999999999554,-39.00000000001125,,-290.0000000000191
2015.04.27,25.999999999992696,-3.0000000000001137,-32.0000000000098,-9.999999999998899,-29.000000000001247,-17.999999999995797,-12.000000000000899,60.000000000015596,13.00000000000523,11.00000000000545,-222.99999999999542,-52.00000000000671,-268.99999999999704,125.99999999998168,,-412.00000000000523
2015.04.27,-11.00000000000545,-60.000000000002274,-15.00000000000945,3.999999999981796,-15.00000000000945,-8.999999999992347,-4.000000000004,52.000000000007596,43.00000000000637,17.000000000000348,26.0000000000149,-65.00000000001194,-151.9999999999966,-68.00000000000139,,-257.0000000000219
2015.04.27,22.999999999995246,7.999999999995566,1.999999999990898,15.999999999993797,-48.000000000003595,-5.999999999994898,8.999999999992347,117.00000000001154,-3.9999999999906777,35.00000000000725,38.0000000000047,-35.0000000000108,-136.00000000000279,-54.0000000000207,,-35.000000000032124
2015.04.27,17.000000000000348,-51.00000000000193,-7.0000000000014495,20.999999999982144,-70.0000000000034,-51.99999999999649,3.999999999992898,158.0000000000137,60.000000000002274,-47.99999999998139,-57.99999999998029,-134.00000000000034,-168.00000000000148,-55.000000000005045,,-382.9999999999805
2015.04.27,24.000000000001798,-42.00000000000159,55.99999999998939,39.999999999995595,-82.99999999999974,-31.999999999998696,17.000000000000348,265.0000000000041,57.00000000001637,-45.99999999999049,-136.99999999998712,-133.00000000000978,-178.99999999999582,1.999999999990898,,-190.99999999998477
2015.04.27,133.99999999998968,65.99999999998829,63.99999999999739,15.999999999993797,-89.00000000000574,-21.999999999999797,41.9999999999976,294.0000000000165,64.99999999999773,9.000000000014552,-167.9999999999904,-103.00000000000864,-219.00000000000253,69.9999999999923,,158.99999999998073
2015.04.27,31.999999999987594,-67.99999999999784,-2.0000000000131024,17.000000000000348,-157.00000000000713,5.000000000010552,2.999999999997449,362.00000000001785,90.00000000000341,51.000000000001044,-141.99999999999767,-94.0000000000083,-119.99999999999788,76.99999999999375,,53.99999999999001
2015.04.27,59.99999999999339,-49.000000000006594,43.999999999999595,55.99999999998939,-135.00000000000733,-18.999999999991246,-1.0000000000065512,369.0000000000193,104.00000000001342,-46.999999999997044,-207.99999999998596,-171.00000000000648,-155.00000000000514,54.99999999998284,,-97.00000000000838
2015.04.27,-17.000000000000348,-59.00000000001171,19.999999999997797,41.99999999998649,-216.0000000000051,-26.999999999999247,-13.00000000000745,530.0000000000082,21.000000000015007,-56.99999999999594,-354.9999999999942,-118.00000000000921,-156.00000000000057,158.99999999999804,,-246.00000000001822
2015.04.27,-16.000000000016,-21.000000000000796,-104.99999999999955,37.99999999998249,-235.00000000000742,-40.99999999999105,-58.000000000002494,425.0000000000087,-15.999999999991132,-53.999999999998494,-440.9999999999803,-90.00000000000341,-204.00000000000418,219.99999999999798,,-598.0000000000057
2015.04.27,9.999999999998899,-2.0000000000095497,-96.00000000000719,17.999999999984695,-232.00000000000998,-16.999999999989246,-43.00000000000415,424.00000000000216,-7.000000000005002,16.000000000016,-435.9999999999919,-48.00000000000182,-214.00000000000307,247.99999999998158,,-379.00000000003865
2015.04.27,-113.00000000000753,-51.00000000000193,-69.9999999999923,74.99999999998064,-197.00000000000273,56.0000000000005,-67.00000000000594,373.00000000000114,-100.99999999999909,72.0000000000054,-323.99999999999096,58.9999999999975,-141.99999999999767,227.99999999998377,,-202.00000000002925
2015.04.27,-96.00000000000719,-61.00000000000705,-90.00000000001229,45.99999999999049,-216.0000000000051,44.0000000000107,-56.0000000000005,396.00000000001853,-69.99999999999318,92.00000000000318,-448.9999999999883,48.99999999999238,-222.99999999999542,326.9999999999884,,-307.00000000000534
2015.04.27,-45.000000000006146,-48.00000000000182,-178.99999999999582,6.999999999979245,-239.0000000000003,5.000000000010552,-72.0000000000054,331.0000000000146,-13.00000000000523,74.0000000000185,-432.9999999999945,1.9999999999953388,-251.00000000000122,304.9999999999997,,-555.9999999999923
2015.04.27,-76.0000000000094,-173.00000000000182,-194.0000000000053,0.0,-248.00000000000378,-8.999999999992347,-77.00000000000485,329.00000000000153,74.00000000001228,48.000000000003595,-443.99999999999994,-81.00000000000307,-254.99999999999412,296.9999999999917,,-809.0000000000056
2015.04.27,-4.000000000004,-94.0000000000083,-116.00000000000499,19.999999999997797,-206.00000000000617,-4.999999999999449,-51.000000000001044,333.0000000000055,78.00000000000296,38.0000000000047,-495.99999999998533,-92.00000000001296,-314.99999999999864,322.9999999999844,,-587.0000000000255
2015.04.27,106.99999999999044,-61.00000000000705,52.000000000007596,15.999999999993797,-127.00000000001043,33.000000000005244,26.999999999999247,377.0000000000051,170.00000000001592,98.0000000000203,-526.9999999999886,-120.00000000000455,-412.9999999999967,381.99999999999346,,14.000000000023817
2015.04.27,140.99999999999113,-121.00000000000932,-97.00000000001374,-125.00000000001954,-190.00000000000128,7.0000000000014495,54.999999999993946,309.0000000000037,282.0000000000107,255.00000000000523,-314.99999999999864,-94.0000000000083,-343.9999999999999,349.99999999998363,,112.99999999993906
