date,EURUSD,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.04.27,-29.999999999996696,-29.000000000010573,-104.99999999999955,-34.000000000000696,-48.000000000003595,-17.999999999995797,-56.0000000000005,-10.999999999983245,-39.99999999999204,-17.999999999984695,-99.99999999998899,-28.000000000005798,-146.00000000000168,-68.00000000000139,,-730.9999999999652
2015.04.27,-46.0000000000127,-27.000000000001023,-100.99999999999554,-24.000000000001798,-38.0000000000047,-26.999999999999247,-73.00000000000084,-27.999999999983594,-66.0000000000025,-51.99999999998539,-622.9999999999958,-53.00000000001148,-271.9999999999945,-49.00000000001015,,-1478.9999999999993
2015.04.27,-22.0000000000109,-72.00000000000273,-65.00000000000395,-43.999999999999595,-41.000000000002146,-34.99999999999615,-16.0000000000049,19.00000000001345,10.99999999999568,-41.99999999998649,-224.000000000002,-118.00000000000921,-275.99999999999847,-99.00000000000463,,-1024.0000000000118
2015.04.27,-38.0000000000047,-70.99999999999795,-15.00000000000945,3.999999999981796,-56.0000000000005,-12.999999999996348,-16.0000000000049,52.000000000007596,-37.00000000000614,-17.999999999984695,-20.999999999982144,-75.00000000000284,-155.00000000000514,-100.0000000000112,,-559.0000000000166
2015.04.27,-8.000000000008,-52.00000000000671,-22.999999999995246,6.999999999979245,-81.00000000000884,-81.9999999999932,-11.00000000000545,114.99999999999844,-26.999999999986812,-96.99999999999153,-112.99999999998533,-159.00000000000603,-193.99999999999417,-80.00000000001339,,-805.000000000017
2015.04.27,12.999999999996348,-52.00000000000671,-42.0000000000087,-34.000000000000696,-94.00000000000519,-107.99999999999699,2.999999999997449,141.00000000001333,42.00000000000159,-132.99999999998312,-243.99999999999977,-201.00000000000762,-243.00000000000432,-92.00000000000318,,-1044.0000000000077
2015.04.27,24.999999999986144,-50.00000000001137,31.000000000003247,6.999999999979245,-96.00000000000719,-53.999999999998494,1.999999999990898,199.00000000001583,3.9999999999906777,-97.9999999999981,-274.9999999999808,-184.0000000000117,-282.0000000000045,-9.000000000014552,,-780.0000000000607
2015.04.27,-14.000000000002899,-115.0000000000091,-41.000000000002146,-8.000000000008,-193.00000000000983,-62.99999999999084,-9.00000000000345,287.9999999999994,66.0000000000025,-80.99999999999774,-274.9999999999808,-162.00000000000614,-234.99999999999633,32.999999999994145,,-809.0000000000114
2015.04.27,-21.00000000000435,-128.0000000000001,-42.0000000000087,8.999999999992347,-185.00000000000182,-46.999999999997044,-15.00000000000945,334.00000000001205,48.00000000000182,-59.99999999999339,-283.99999999999534,-180.00000000000682,-183.99999999999528,25.999999999992696,,-729.0000000000134
2015.04.27,-17.000000000000348,-85.00000000000796,9.999999999998899,25.999999999992696,-217.0000000000005,-36.999999999998145,-14.000000000002899,347.0000000000084,15.00000000001478,-73.99999999999629,-354.9999999999942,-186.00000000000705,-182.00000000000438,36.999999999998145,,-731.9999999999989
2015.04.27,-32.0000000000098,-58.000000000006935,-114.0000000000141,22.999999999995246,-241.00000000000233,-80.99999999999774,-64.0000000000085,398.00000000000944,-48.00000000000182,-133.99999999998968,-537.9999999999941,-187.00000000001182,-282.99999999999994,148.99999999999915,,-1210.000000000033
2015.04.27,-24.000000000001798,-30.000000000001137,-127.00000000001043,7.999999999985796,-249.00000000001032,-46.999999999997044,-63.00000000000195,398.00000000000944,-37.99999999998249,-62.99999999999084,-469.99999999999267,-97.00000000000841,-222.99999999999542,193.99999999998306,,-831.0000000000142
2015.04.27,-116.00000000000499,-72.00000000000273,-171.00000000001003,4.999999999988347,-252.0000000000078,-13.999999999991797,-78.00000000000028,333.0000000000055,-115.99999999998545,16.000000000016,-470.9999999999992,-48.00000000000182,-216.0000000000051,211.99999999998997,,-988.0000000000093
2015.04.27,-156.00000000000057,-64.00000000000716,-117.00000000001154,45.99999999999049,-235.00000000000742,-20.999999999993246,-81.00000000000884,358.00000000001387,-153.99999999999636,-38.99999999998904,-553.9999999999878,-21.000000000000796,-253.0000000000032,218.99999999999142,,-1072.0000000000105
2015.04.27,-110.00000000001009,-79.00000000000773,-200.00000000000017,3.999999999981796,-240.00000000000688,-8.999999999992347,-90.0000000000012,292.00000000000335,-87.99999999999386,21.00000000000435,-522.9999999999845,-22.00000000000557,-297.9999999999983,288.99999999998374,,-1053.0000000000273
2015.04.27,-114.0000000000141,-201.99999999999818,-249.99999999999466,-35.00000000000725,-267.00000000000614,-15.999999999993797,-97.00000000000264,284.00000000001756,-40.99999999999682,45.000000000006146,-491.99999999998136,-85.00000000000796,-258.9999999999981,278.00000000000045,,-1250.9999999999768
2015.04.27,-97.00000000001374,-174.0000000000066,-194.0000000000053,-1.0000000000065512,-254.00000000000978,-56.99999999999594,-82.00000000000429,309.0000000000037,40.99999999999682,-100.99999999999554,-682.9999999999892,-186.00000000000705,-422.9999999999956,243.99999999999977,,-1658.0000000000293
2015.04.27,-5.000000000010552,-103.9999999999992,-130.99999999999224,-28.000000000005798,-219.00000000000253,-32.999999999994145,-50.0000000000056,306.00000000000625,78.00000000000296,-19.999999999997797,-666.9999999999953,-177.0000000000067,-465.0000000000043,309.99999999998806,,-1205.0000000000173
2015.04.27,34.000000000000696,-149.0000000000009,-106.00000000000608,-135.00000000001845,-218.00000000000708,-18.999999999991246,22.999999999995246,299.00000000000483,68.00000000001205,87.00000000001484,-530.9999999999926,-171.00000000000648,-419.9999999999982,313.99999999999204,,-924.0000000000014
2015.04.27,-148.00000000001478,-349.00000000000375,-259.9999999999936,-217.0000000000005,-299.00000000000483,-39.999999999995595,25.999999999992696,312.00000000000114,150.00000000000568,161.00000000001114,-560.9999999999893,-165.00000000000625,-485.0000000000021,331.999999999999,,-1543.000000000001
2015.04.27,-240.00000000001796,-396.0000000000008,-438.00000000000506,-265.0000000000041,-398.00000000000944,-141.99999999999767,-40.00000000000669,209.00000000001472,98.99999999998954,135.00000000001845,-461.0000000000003,-179.00000000000205,-348.00000000000387,309.99999999998806,,-2154.0000000000364
2015.04.27,-114.0000000000141,-337.0000000000033,-211.00000000000563,-192.00000000001438,-230.000000000008,-118.99999999999133,24.999999999997247,180.0000000000024,180.00000000000682,-6.999999999979245,-448.9999999999883,-225.00000000000853,-393.9999999999944,206.99999999997942,,-1686.0000000000214
2015.04.27,-380.00000000000256,-386.0000000000099,-117.99999999999588,-112.000000000001,-257.0000000000072,-103.99999999999298,-69.00000000000794,279.00000000000705,-85.00000000000796,-200.99999999998454,-612.9999999999969,-191.0000000000025,-343.9999999999999,165.9999999999995,,-2415.000000000003
2015.04.27,-378.999999999996,-365.99999999999966,-124.99999999999733,-14.000000000002899,-312.00000000000114,-97.9999999999981,-82.00000000000429,337.0000000000095,-98.99999999998954,-213.99999999998087,-593.9999999999834,-179.00000000000205,-244.99999999999523,133.99999999998968,,-2235.9999999999513
2015.04.27,-364.00000000000875,-535.0000000000108,-39.999999999995595,13.999999999980695,-320.00000000000915,-104.99999999999955,-70.0000000000034,570.0000000000039,-100.99999999999909,-181.9999999999933,-539.999999999985,-224.00000000000375,-231.99999999999886,121.99999999999989,,-2007.0000000000227
2015.04.27,-307.00000000001285,-347.0000000000084,19.999999999997797,17.999999999984695,-325.00000000000864,-118.99999999999133,-16.0000000000049,685.0000000000023,-45.99999999999227,-267.99999999997937,-593.9999999999834,-234.99999999999943,-210.99999999999451,121.99999999999989,,-1622.9999999999905
2015.04.27,-425.0000000000087,-420.0000000000017,-49.00000000001015,27.999999999983594,-407.0000000000018,-137.9999999999937,-60.00000000000449,775.9999999999989,-111.99999999999477,-303.9999999999932,-731.9999999999993,-243.99999999999977,-217.0000000000005,203.99999999998198,,-2100.0000000000437
2015.04.27,-394.00000000000546,-483.0000000000041,-36.999999999998145,18.999999999991246,-436.00000000000307,-127.99999999999478,-27.00000000001035,808.0000000000088,8.000000000009777,-258.99999999998704,-642.9999999999936,-290.00000000000625,-204.00000000000418,175.99999999999838,,-1889.9999999999989
2015.04.27,-287.000000000015,-469.0000000000083,95.00000000000064,-7.0000000000014495,-393.00000000001,-102.99999999999754,48.99999999999905,971.0000000000107,111.99999999999477,-151.9999999999966,-499.9999999999893,-298.0000000000018,-134.0000000000008,165.9999999999995,,-950.0000000000159
2015.04.27,-348.9999999999993,-505.00000000000966,-21.00000000000435,-84.0000000000174,-488.00000000001063,-152.99999999999204,56.99999999999594,991.0000000000085,45.000000000015916,-154.99999999999403,-455.99999999998977,-295.0000000000017,-116.00000000000499,133.99999999998968,,-1395.0000000000139
2015.04.27,-436.00000000001415,-549.0000000000066,-7.0000000000014495,-69.00000000000794,-541.0000000000026,-161.99999999999548,22.999999999995246,1166.0000000000005,49.000000000006594,-180.99999999998673,-529.999999999986,-291.000000000011,-19.999999999997797,108.99999999998133,,-1439.000000000026
2015.04.27,-338.0000000000161,-512.0000000000005,-117.00000000001154,-130.0000000000079,-547.0000000000086,-183.99999999999528,2.999999999997449,815.0000000000101,87.99999999999386,-192.99999999999872,-427.99999999998397,-288.0000000000109,-97.00000000000264,92.99999999998754,,-1835.0000000000475
2015.04.27,-267.0000000000172,-523.0000000000103,-119.00000000000244,-151.00000000001222,-564.000000000009,-159.9999999999935,41.9999999999976,838.0000000000055,194.99999999999318,-87.99999999999919,-449.9999999999948,-305.0000000000068,-87.00000000000374,135.9999999999806,,-1503.0000000000725
2015.04.27,-178.00000000001148,-552.0000000000067,-236.99999999999832,-143.00000000000423,-642.0000000000092,-221.99999999999997,-19.00000000000235,1121.0000000000164,298.0000000000018,-173.99999999998528,-464.9999999999821,-486.0000000000042,31.999999999998696,128.99999999997914,,-1538.0000000000077
2015.04.27,-117.00000000001154,-525.0000000000057,-188.00000000001037,-161.00000000001114,-669.0000000000085,-377.9999999999894,-5.000000000010552,1078.0000000000011,375.0,-516.9999999999897,-707.9999999999975,-715.0000000000034,-80.99999999999774,58.99999999998684,,-2552.0000000000477
2015.04.27,-56.99999999999594,-383.0000000000098,-351.99999999999676,-180.0000000000024,-770.000000000004,-450.9999999999903,-44.0000000000107,957.0000000000078,320.99999999999795,-662.9999999999914,-797.9999999999876,-801.0000000000019,-104.00000000000409,0.9999999999843467,,-3324.0000000000045
2015.04.27,207.99999999998596,-320.0000000000074,-330.0000000000081,-80.00000000001339,-532.0000000000102,-305.99999999999517,-136.00000000000279,558.9999999999984,503.9999999999907,-422.9999999999956,-702.9999999999869,-771.0000000000008,-226.00000000000398,20.999999999982144,,-2535.0000000000673
2015.04.27,252.99999999999213,-281.0000000000059,-544.9999999999955,-209.00000000001472,-524.0000000000023,-295.99999999999625,-114.00000000000298,506.0000000000064,543.0000000000064,-263.99999999999756,-583.9999999999845,-652.000000000001,-226.00000000000398,135.9999999999806,,-2257.000000000019
2015.04.27,261.0000000000001,-261.0000000000099,-533.0000000000057,-270.99999999999903,-563.0000000000024,-373.99999999999653,-117.00000000000044,475.0000000000032,564.9999999999977,-356.9999999999851,-740.9999999999917,-766.0000000000053,-315.9999999999941,165.9999999999995,,-2831.99999999999
