date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.08.14,-256.99999999999613,192.99999999999784,73.00000000001194,-229.99999999999687,-102.00000000000209,-507.9999999999973,164.99999999999292,197.9999999999933,-78.00000000000028,200.00000000000017,116.00000000000499,7.0000000000014495,-35.999999999991594,336.9999999999891,174.99999999999181,-268.0000000000016,-134.99999999999625,152.00000000000102,-463.99999999999864,-284.9999999999966,-226.99999999999943,-216.00000000001617,,-1190.0000000000086
2017.08.14,-303.9999999999932,198.0000000000075,95.00000000000064,-166.99999999999494,-87.00000000000374,-558.0000000000141,211.99999999998997,156.99999999999648,-100.00000000000009,229.00000000000142,173.9999999999964,0.0,140.0000000000068,346.99999999998,188.9999999999947,-140.0000000000068,-78.00000000000028,150.00000000000568,-399.0000000000009,-280.00000000000114,-216.0000000000051,-189.00000000001694,,-627.0000000000576
2017.08.14,-305.9999999999841,210.00000000000796,43.00000000001525,-180.0000000000024,-107.99999999999699,-560.0000000000049,207.00000000000162,158.00000000000125,-123.99999999999079,254.99999999999412,185.99999999999727,-9.00000000000345,106.00000000000608,347.99999999998477,92.99999999998754,-180.0000000000024,-53.999999999998494,159.00000000000603,-427.99999999999727,-317.99999999999784,-202.0000000000022,-173.00000000000094,,-876.9999999999799
2017.08.14,-278.00000000000045,249.00000000000944,43.999999999999595,-212.99999999999653,-117.00000000000044,-565.0000000000155,212.99999999999653,197.9999999999933,-145.9999999999906,285.9999999999974,221.00000000000452,-25.00000000000835,24.000000000001798,364.0000000000043,79.99999999999119,-265.0000000000041,22.0000000000109,236.0000000000042,-540.9999999999968,-400.0000000000057,-214.00000000000307,-214.00000000000307,,-1041.0000000000114
2017.08.14,-237.99999999998266,359.99999999999943,74.0000000000185,-173.00000000000094,-109.00000000000354,-747.0000000000088,270.99999999999903,194.00000000000261,-232.99999999999432,312.00000000000114,251.00000000000122,-18.0000000000069,83.9999999999952,501.9999999999811,102.99999999998644,-181.00000000000892,11.00000000000545,300.00000000001137,-539.0000000000015,-459.0000000000032,-225.00000000000853,-177.00000000000495,,-637.0000000000225
2017.08.14,-266.999999999995,371.9999999999999,90.00000000001229,-83.9999999999952,-68.00000000000139,-733.0000000000059,336.00000000000296,131.00000000000023,-223.99999999999088,261.99999999999557,256.99999999999613,-34.000000000000696,269.00000000000813,431.99999999998795,63.99999999999739,-80.99999999999774,-51.99999999998539,282.0000000000107,-484.99999999999943,-415.9999999999968,-193.00000000000983,-104.99999999999955,,-246.99999999996652
2017.08.14,-165.9999999999995,358.0000000000041,114.0000000000141,-21.999999999999797,-17.000000000000348,-666.000000000011,268.9999999999859,126.99999999999534,-215.99999999999397,221.99999999999997,219.00000000000253,-42.0000000000087,303.0000000000088,375.0,-1.0000000000065512,-39.999999999995595,-48.99999999998794,257.000000000005,-393.99999999999125,-323.0000000000075,-152.00000000000767,-107.00000000001265,,48.99999999999321
2017.08.14,-196.99999999998053,370.00000000000455,130.0000000000079,-15.999999999993797,-26.999999999999247,-659.999999999994,262.999999999991,143.00000000000068,-205.99999999999508,231.99999999999886,236.00000000000287,-36.0000000000027,313.00000000000773,371.9999999999857,35.999999999991594,-35.00000000000725,-42.999999999993044,249.00000000000944,-385.9999999999957,-352.99999999999443,-180.0000000000024,-101.00000000001774,,104.00000000002433
2017.08.14,-188.9999999999947,380.00000000000966,156.00000000000057,-22.999999999995246,-48.99999999999905,-714.0000000000147,278.00000000000045,123.99999999999523,-203.99999999999307,204.99999999999963,253.0000000000032,-43.00000000000415,330.9999999999924,399.99999999997726,61.99999999998429,-22.999999999995246,-68.99999999998573,246.9999999999999,-427.99999999999727,-408.00000000000125,-230.000000000008,-36.0000000000138,,19.999999999960593
2017.08.14,-207.99999999998596,375.0,150.00000000000568,-10.999999999994348,-68.99999999999685,-690.0000000000128,317.9999999999961,179.00000000000205,-167.9999999999904,146.99999999999713,192.99999999999872,-13.00000000000745,361.9999999999957,489.9999999999807,193.99999999998306,127.99999999999478,-221.00000000000452,246.9999999999999,-366.9999999999902,-393.0000000000007,-254.00000000000978,-22.0000000000109,,366.99999999994975
2017.08.14,-268.9999999999859,319.0000000000026,84.0000000000174,-70.99999999999883,-127.99999999999478,-561.9999999999958,156.00000000000057,265.00000000000057,-125.99999999999278,103.99999999999298,117.00000000000044,8.999999999992347,287.9999999999994,461.9999999999891,137.9999999999937,49.99999999999449,-120.99999999999334,228.00000000000864,-399.9999999999915,-424.99999999999716,-282.0000000000045,-67.00000000001705,,-230.99999999997937
2017.08.14,-134.99999999999625,401.00000000001046,196.0000000000184,12.000000000000899,4.999999999999449,-673.0000000000125,153.00000000000313,266.9999999999959,-124.99999999999733,70.99999999999883,82.00000000000429,-48.000000000003595,339.0000000000004,454.9999999999841,146.99999999998602,56.99999999999594,-217.99999999998488,210.00000000000796,-430.9999999999974,-384.00000000000034,-184.00000000000637,-83.00000000001084,,113.99999999999643
2017.08.14,-75.99999999998718,549.0000000000066,292.00000000000335,107.00000000000153,53.00000000000304,-619.9999999999983,148.99999999999915,266.9999999999959,-137.9999999999937,100.00000000000009,126.0000000000039,-87.00000000000374,446.9999999999974,406.99999999998226,18.999999999991246,49.99999999999449,-129.99999999998568,273.00000000001035,-387.999999999991,-387.00000000000045,-196.00000000000728,-52.000000000007596,,765.0000000000147
2017.08.14,2.0000000000131024,566.0000000000025,317.0000000000117,161.99999999999548,107.00000000000153,-584.0000000000067,177.99999999998929,216.99999999999875,-168.99999999999693,100.99999999999554,134.0000000000008,-40.00000000000669,380.00000000000256,439.9999999999977,53.999999999998494,79.99999999999119,-150.99999999999002,246.9999999999999,-343.0000000000035,-353.9999999999992,-177.00000000000495,-53.00000000001415,,1113.9999999999764
2017.08.14,93.00000000000975,506.0000000000002,313.00000000000773,146.99999999999713,99.00000000000463,-641.0000000000027,273.9999999999965,85.99999999999852,-254.99999999999412,132.99999999999423,195.9999999999962,59.99999999999339,286.00000000000847,390.99999999999113,89.99999999999008,126.0000000000039,-151.9999999999966,237.00000000000898,-314.9999999999977,-332.9999999999984,-177.00000000000495,-29.00000000001235,,1134.9999999999939
2017.08.14,124.00000000001299,483.0000000000041,303.0000000000088,146.99999999999713,90.99999999999665,-724.0000000000135,337.99999999999386,-28.000000000005798,-266.999999999995,202.9999999999976,253.0000000000032,39.999999999995595,258.0000000000027,347.99999999998477,96.99999999999153,109.99999999998789,-129.99999999998568,192.00000000000728,-290.9999999999968,-299.0000000000066,-155.00000000000514,-38.0000000000047,,1054.9999999999707
2017.08.14,72.0000000000054,508.0000000000098,283.000000000011,133.00000000000534,100.99999999999554,-748.0000000000153,431.0000000000036,-45.000000000001705,-320.9999999999935,266.999999999995,300.0000000000003,27.999999999994696,256.99999999999613,334.99999999997954,12.999999999996348,29.999999999996696,-109.99999999998789,177.0000000000067,-313.99999999999295,-301.00000000000193,-190.00000000000128,-48.000000000003595,,857.9999999999974
2017.08.14,142.0000000000199,518.0000000000007,392.00000000001455,126.0000000000039,95.99999999999609,-795.0000000000124,437.99999999998283,-115.99999999999966,-334.9999999999964,331.999999999999,341.0000000000024,29.999999999996696,167.00000000000603,337.99999999999386,119.99999999998678,8.999999999992347,-55.000000000005045,187.00000000001182,-343.9999999999941,-323.0000000000075,-226.00000000000398,-46.999999999997044,,994.9999999999907
2017.08.14,140.0000000000068,545.0000000000017,284.00000000001756,163.00000000000205,109.99999999999899,-863.0000000000138,512.9999999999857,-114.00000000000432,-392.9999999999989,339.0000000000004,377.0000000000051,22.999999999995246,228.00000000000597,356.9999999999993,-28.000000000005798,58.000000000002494,-45.99999999999049,212.0000000000033,-313.0000000000024,-319.0000000000026,-207.00000000000162,-29.00000000001235,,1036.9999999999925
2017.08.14,165.00000000001512,483.0000000000041,304.00000000001535,170.00000000000347,131.00000000000333,-777.0000000000055,444.9999999999843,-106.99999999999932,-375.9999999999986,305.99999999999517,324.9999999999975,47.9999999999925,248.00000000000378,283.9999999999918,8.999999999992347,51.99999999998539,-102.00000000000209,200.00000000000284,-280.00000000000114,-277.000000000001,-129.00000000000134,-36.999999999998145,,1084.99999999998
2017.08.14,153.00000000000313,419.00000000001114,216.00000000001617,163.99999999999747,90.99999999999665,-829.0000000000131,417.99999999998505,-231.00000000000875,-443.99999999999994,253.99999999999866,307.99999999999716,45.99999999999049,235.00000000000742,233.0000000000041,-133.00000000000534,48.99999999998794,-95.00000000000064,172.00000000001125,-231.99999999999932,-262.00000000000045,-130.0000000000079,-22.0000000000109,,379.99999999996027
2017.08.14,111.00000000001664,419.00000000001114,273.0000000000121,172.00000000000549,109.99999999999899,-912.0000000000017,502.9999999999868,-260.9999999999957,-429.99999999999704,271.9999999999945,334.00000000000097,10.999999999994348,307.99999999999716,223.99999999998954,-29.999999999996696,95.00000000000064,-181.9999999999933,162.00000000000614,-192.99999999999784,-221.9999999999942,-107.00000000000153,1.999999999990898,,659.0000000000273
2017.08.14,72.0000000000054,421.0000000000065,321.0000000000157,277.000000000005,170.99999999999892,-1034.0000000000016,563.9999999999867,-385.0000000000051,-500.9999999999959,219.00000000000253,324.9999999999975,10.999999999994348,564.9999999999933,198.99999999998386,-33.00000000001635,289.0000000000059,-255.00000000000523,107.00000000001353,-103.9999999999992,-174.99999999999716,-120.00000000000898,49.99999999999449,,983.9999999999742
2017.08.14,162.00000000001768,433.9999999999975,272.00000000000557,267.00000000000614,180.0000000000024,-1095.0000000000016,631.9999999999882,-417.0000000000016,-575.9999999999987,331.999999999999,395.99999999999636,14.999999999998348,436.9999999999985,200.9999999999934,-96.00000000000719,200.00000000000017,-187.99999999998818,171.00000000000648,-158.99999999999181,-195.0000000000074,-60.99999999999994,-9.999999999998899,,902.0000000000143
2017.08.14,193.00000000002092,296.0000000000065,331.999999999999,258.9999999999981,129.00000000000134,-1049.9999999999955,522.9999999999845,-533.0000000000013,-540.9999999999915,344.99999999999534,436.00000000000307,-42.0000000000087,351.99999999999676,-87.00000000001751,-157.00000000000713,43.999999999999595,-83.9999999999952,29.000000000010573,-102.00000000000387,-159.00000000000603,-163.00000000000205,25.999999999992696,,45.99999999997985
2017.08.14,23.00000000001745,325.00000000000284,135.00000000001845,209.00000000000364,58.99999999999794,-1127.0000000000114,502.00000000000244,-501.99999999999534,-613.9999999999924,376.99999999999403,460.00000000000483,-150.00000000000568,272.00000000000557,-34.000000000020236,-370.00000000000364,-59.000000000009045,131.99999999999878,107.00000000001353,-106.99999999999932,-218.9999999999941,-123.00000000000644,49.99999999999449,,-653.9999999999835
2017.08.14,9.000000000014552,287.00000000000614,136.00000000000279,209.00000000000364,51.99999999999649,-1222.9999999999964,534.9999999999966,-606.9999999999993,-645.999999999991,383.99999999999545,502.9999999999979,-136.00000000000279,514.9999999999987,-58.9999999999975,-365.0000000000153,9.999999999998899,148.99999999999915,137.00000000000045,-76.99999999999818,-189.00000000000716,-116.00000000000499,109.99999999998789,,-382.000000000014
2017.08.14,43.999999999999595,334.0000000000032,194.0000000000053,236.99999999999832,94.00000000000519,-1283.0000000000118,652.9999999999925,-650.9999999999962,-666.9999999999953,459.99999999999375,561.9999999999958,-130.0000000000079,522.0000000000002,-22.999999999996135,-364.00000000000875,-22.0000000000109,102.00000000000209,127.00000000000955,-78.99999999999352,-192.00000000000728,-108.00000000000809,87.99999999999919,,-102.00000000003128
2017.08.14,74.0000000000185,320.99999999999795,237.00000000002052,258.9999999999981,92.00000000000318,-1197.0000000000036,652.9999999999925,-659.000000000006,-640.9999999999916,434.9999999999965,560.0000000000049,-113.00000000000753,513.9999999999923,-33.00000000001546,-296.0000000000074,68.00000000000139,129.00000000000134,121.99999999999989,-28.999999999996362,-188.0000000000024,-119.00000000000244,124.99999999999733,,313.9999999999917
2017.08.14,37.00000000002035,279.0000000000106,291.00000000001904,246.00000000000176,104.00000000000409,-1137.9999999999945,645.999999999991,-579.0000000000077,-554.9999999999944,383.99999999999545,490.999999999997,-77.00000000000485,557.9999999999918,-2.0000000000095497,-134.99999999999625,123.00000000000644,12.999999999996348,43.00000000000637,-16.999999999995907,-150.00000000000568,-153.00000000000313,108.99999999998133,,518.0000000000097
2017.08.14,89.00000000000574,301.00000000000193,315.0000000000208,278.9999999999959,102.99999999999754,-1141.9999999999986,675.9999999999877,-584.0000000000032,-533.99999999999,375.9999999999986,499.000000000005,-24.000000000001798,540.9999999999915,52.99999999999727,-17.000000000000348,248.00000000000378,-15.999999999993797,51.00000000000193,4.0000000000048885,-150.00000000000568,-177.00000000000495,127.99999999999478,,1019.0000000000086
2017.08.14,176.00000000002058,359.00000000000887,369.0000000000193,312.00000000000114,141.99999999999767,-1259.00000000001,724.9999999999978,-584.0000000000032,-579.9999999999916,373.00000000000114,524.0000000000023,-34.000000000000696,563.0000000000024,111.99999999999477,-43.999999999999595,263.99999999999756,-34.99999999998504,97.00000000000841,-45.99999999999227,-227.99999999999443,-171.00000000001003,131.99999999999878,,1167.0000000000643
2017.08.14,222.00000000001108,526.0000000000105,452.00000000000796,356.9999999999962,141.99999999999767,-1225.0000000000093,764.9999999999934,-558.0000000000069,-584.9999999999911,441.99999999999795,600.999999999996,-57.00000000000705,574.0000000000078,164.99999999999204,-48.000000000003595,202.9999999999976,70.0000000000145,152.00000000000102,-87.99999999999386,-263.00000000000523,-206.00000000000617,184.99999999999073,,1825.9999999999911
2017.08.14,177.00000000000495,435.0000000000023,435.0000000000076,314.0000000000032,85.99999999999719,-1211.0000000000066,764.9999999999934,-564.0000000000072,-553.999999999999,436.00000000000307,602.0000000000025,-43.999999999999595,553.0000000000035,127.9999999999859,14.000000000002899,207.00000000000162,90.00000000001229,77.00000000001239,-76.99999999999818,-269.00000000000546,-267.00000000000614,200.00000000000017,,1533.0000000000114
2017.08.14,181.00000000000892,436.00000000000705,448.000000000004,309.99999999999915,95.99999999999609,-1211.0000000000066,775.9999999999989,-594.0000000000083,-563.9999999999978,447.99999999999284,611.000000000006,-6.0000000000060005,522.0000000000002,131.99999999997658,32.999999999994145,204.00000000000418,90.00000000001229,97.00000000000841,-120.99999999999511,-271.0000000000008,-252.0000000000078,167.9999999999904,,1532.9999999999768
2017.08.14,215.00000000000963,508.0000000000098,468.00000000000176,319.0000000000026,131.99999999999878,-1201.0000000000077,836.9999999999989,-552.0000000000067,-554.9999999999944,456.9999999999963,583.0000000000002,9.999999999998899,503.99999999999335,219.99999999999886,68.99999999998573,229.99999999999687,-17.000000000000348,81.00000000000307,-116.99999999999022,-265.00000000000057,-221.00000000000452,148.99999999999915,,1853.9999999999895
2017.08.14,232.00000000000998,503.0000000000001,562.0000000000181,348.00000000000387,175.00000000000293,-1194.0000000000061,834.0000000000014,-557.0000000000022,-502.9999999999979,446.00000000000193,561.0000000000003,21.999999999999797,557.0000000000075,209.00000000000318,181.9999999999933,286.99999999999284,-79.99999999999119,57.00000000000216,-85.99999999999852,-218.00000000000352,-242.00000000000887,129.00000000000134,,2224.0000000000296
2017.08.14,257.0000000000183,512.0000000000005,556.0000000000009,370.00000000000364,195.9999999999962,-1160.0000000000055,801.9999999999916,-507.000000000005,-495.9999999999964,422.9999999999956,522.9999999999957,12.999999999996348,588.0000000000107,230.99999999999454,129.00000000000134,280.9999999999979,-28.999999999990145,99.00000000000375,-93.00000000000352,-233.99999999999466,-211.00000000000563,154.99999999999403,,2405.0000000000005
2017.08.15,279.00000000000705,462.0000000000033,523.0000000000068,377.0000000000051,165.00000000000404,-1133.0000000000061,495.000000000001,-615.9999999999997,-500.9999999999959,400.00000000000034,424.00000000000216,-14.000000000002899,526.0000000000042,92.99999999998931,22.999999999995246,228.00000000000597,2.0000000000131024,56.000000000011596,-45.99999999999227,-191.0000000000025,-201.00000000000674,161.99999999999548,,1513.0000000000387
2017.08.15,287.000000000015,460.00000000000796,524.0000000000133,380.00000000000256,195.00000000000074,-1124.9999999999982,727.9999999999953,-632.9999999999956,-512.9999999999968,405.9999999999952,531.0000000000036,-11.00000000000545,526.0000000000042,66.0000000000025,8.999999999992347,217.0000000000005,56.99999999999594,51.00000000000193,-0.999999999990564,-152.00000000000102,-184.00000000000637,142.99999999998204,,1961.0000000000193
2017.08.15,280.0000000000136,460.00000000000796,527.0000000000108,363.99999999999767,158.99999999999804,-1151.9999999999975,739.9999999999851,-597.999999999999,-513.9999999999923,410.9999999999947,568.9999999999973,-14.000000000002899,547.999999999993,64.99999999999773,18.999999999991246,217.99999999998488,80.99999999999774,67.00000000000728,-93.99999999999409,-262.00000000000045,-245.0000000000063,181.9999999999933,,1810.9999999999773
2017.08.15,280.0000000000136,555.9999999999974,548.0000000000151,346.0000000000019,155.00000000000514,-1126.0000000000048,746.0000000000023,-477.00000000000387,-487.99999999999955,425.99999999999307,563.0000000000024,-4.999999999999449,492.0000000000035,200.9999999999934,72.99999999998974,192.99999999999872,90.99999999999665,105.00000000000398,-131.9999999999908,-278.99999999999636,-253.0000000000032,163.00000000000205,,2178.000000000021
2017.08.15,301.0000000000179,557.0000000000022,554.00000000001,336.9999999999984,145.00000000000622,-1083.9999999999961,747.9999999999931,-460.9999999999985,-481.9999999999935,444.9999999999954,580.9999999999982,15.999999999993797,422.9999999999956,205.99999999998886,81.9999999999821,177.99999999998929,100.0000000000112,117.00000000000443,-131.00000000000023,-281.9999999999965,-258.0000000000027,148.99999999999915,,2240.999999999998
2017.08.15,257.0000000000183,609.9999999999994,575.0000000000144,348.9999999999993,100.99999999999554,-1188.9999999999957,723.9999999999914,-415.9999999999968,-500.00000000000045,439.0000000000005,568.0000000000018,-37.00000000000925,443.99999999999994,271.99999999999136,7.999999999985796,150.00000000000568,66.99999999999484,157.0000000000107,-271.99999999999136,-486.99999999999477,-346.0000000000019,126.99999999998823,,1601.0000000000075
2017.08.15,221.00000000000452,781.0000000000059,555.0000000000166,239.99999999999577,12.999999999996348,-1242.999999999994,775.9999999999989,-289.0000000000015,-537.9999999999941,483.99999999999557,670.9999999999993,-40.00000000000669,361.9999999999957,441.99999999997885,109.00000000000354,58.000000000002494,253.00000000001432,267.0000000000101,-518.0000000000007,-701.0000000000076,-445.0000000000065,234.00000000000088,,1692.0000000000068
2017.08.15,257.0000000000183,948.0000000000075,577.0000000000052,260.00000000000466,11.00000000000545,-1296.0000000000082,880.9999999999984,-162.00000000000614,-569.9999999999927,544.9999999999955,729.9999999999973,9.999999999998899,337.99999999999386,734.9999999999852,150.99999999999002,116.99999999998934,215.99999999999397,417.0000000000016,-527.000000000001,-713.9999999999986,-447.0000000000085,232.99999999999432,,2709.9999999999654
2017.08.15,207.00000000000162,995.0000000000045,552.0000000000191,258.0000000000027,11.00000000000545,-1331.0000000000155,922.0000000000006,-195.99999999999795,-606.9999999999909,587.9999999999997,760.0000000000051,0.0,333.0000000000055,786.0000000000014,184.99999999999073,119.00000000000244,209.9999999999991,438.0000000000024,-584.0000000000032,-751.9999999999953,-432.0000000000102,192.99999999999872,,2655.0000000000264
2017.08.15,238.0000000000049,990.9999999999997,496.00000000000756,141.00000000000225,-51.000000000001044,-1320.9999999999943,975.9999999999991,-183.00000000000693,-624.9999999999977,563.9999999999978,787.9999999999998,41.9999999999976,124.99999999999733,800.9999999999877,150.99999999999002,-42.0000000000087,266.999999999995,460.00000000000796,-700.0000000000028,-822.0000000000027,-480.0000000000027,181.9999999999933,,1997.9999999999623
2017.08.15,251.00000000000122,989.0000000000043,509.00000000000387,146.00000000000168,2.000000000002,-1312.000000000002,941.9999999999984,-171.00000000000648,-609.9999999999994,669.9999999999928,758.9999999999985,19.999999999997797,130.0000000000079,760.9999999999957,97.9999999999981,-100.99999999999554,236.99999999999832,477.00000000000387,-691.9999999999931,-787.0000000000061,-435.0000000000076,80.99999999999774,,1963.999999999991
2017.08.15,241.00000000000233,1002.0000000000095,530.0000000000082,173.00000000000094,45.000000000006146,-1317.0000000000125,943.9999999999893,-161.00000000000136,-601.9999999999915,680.0000000000028,761.0000000000006,5.999999999994898,185.99999999999727,786.0000000000014,112.99999999998533,-72.0000000000054,224.000000000002,478.00000000000864,-667.0000000000016,-727.9999999999944,-372.0000000000057,58.99999999998684,,2308.999999999984
2017.08.15,243.00000000001543,1019.0000000000055,555.0000000000166,178.99999999999582,-31.999999999998696,-1303.0000000000098,910.9999999999951,-137.00000000000045,-587.9999999999997,659.999999999994,761.0000000000006,15.999999999993797,201.99999999999108,806.999999999988,139.9999999999846,-56.99999999999594,238.0000000000049,469.0000000000083,-650.9999999999962,-804.000000000002,-487.99999999999955,103.99999999999298,,2243.9999999999845
2017.08.15,217.0000000000005,1008.0000000000098,565.0000000000155,156.99999999999602,-44.99999999999504,-1305.0000000000007,910.9999999999951,-132.99999999999557,-569.9999999999927,685.0000000000023,805.9999999999956,-11.00000000000545,153.00000000000313,768.0000000000007,124.99999999999733,-134.00000000001188,375.9999999999986,467.00000000001296,-677.9999999999973,-820.0000000000074,-499.000000000005,161.99999999999548,,2205.0000000000123
2017.08.15,253.00000000001432,1052.0000000000068,565.9999999999999,200.00000000000017,6.0000000000060005,-1310.0000000000111,919.0000000000032,-105.00000000000398,-591.9999999999925,658.0000000000031,799.0000000000052,10.999999999994348,242.00000000000887,824.9999999999886,133.99999999998968,-22.999999999995246,324.9999999999975,499.00000000000944,-658.0000000000013,-823.0000000000075,-441.0000000000025,168.99999999999693,,2706.0000000000086
2017.08.15,249.00000000001032,1088.0000000000082,569.0000000000194,248.00000000000378,14.999999999998348,-1336.0000000000039,929.9999999999864,-99.00000000000375,-583.9999999999957,634.9999999999967,812.999999999997,-15.00000000000945,317.9999999999961,842.9999999999893,126.99999999998823,36.999999999998145,356.00000000000074,517.0000000000101,-634.0000000000003,-805.9999999999974,-443.99999999999994,238.99999999998923,,3065.9999999999804
2017.08.15,210.0000000000213,1097.0000000000084,606.0000000000176,282.99999999999994,43.00000000000415,-1367.000000000007,903.9999999999937,-103.00000000000864,-580.9999999999982,568.0000000000018,783.9999999999958,-56.0000000000005,408.00000000000836,811.9999999999834,131.99999999999878,53.999999999998494,336.00000000000296,503.0000000000001,-603.9999999999992,-796.0000000000065,-434.000000000001,244.9999999999841,,3043.9999999999977
2017.08.15,250.00000000001688,1132.000000000005,616.0000000000165,317.0000000000006,55.000000000005045,-1483.9999999999964,876.9999999999944,-94.0000000000083,-656.9999999999965,598.999999999994,805.0000000000001,-148.99999999999915,483.0000000000112,811.9999999999834,-19.00000000001345,7.999999999985796,348.9999999999993,529.0000000000106,-661.9999999999919,-864.9999999999949,-417.0000000000007,252.99999999999213,,2738.000000000015
2017.08.15,236.00000000001398,1189.0000000000073,656.0000000000122,375.9999999999986,102.99999999999754,-1502.0000000000034,777.9999999999898,-131.00000000000023,-642.9999999999936,548.9999999999995,787.9999999999998,-235.00000000000742,592.9999999999991,679.000000000002,-99.00000000000463,4.000000000004,446.0000000000131,539.0000000000015,-613.9999999999901,-807.0000000000022,-400.00000000000034,263.99999999999756,,2769.000000000035
