date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2018.02.12,-135.99999999999167,414.00000000000324,390.9999999999858,162.00000000000614,-229.99999999999687,-182.99999999999983,-356.00000000000074,-220.00000000002018,-179.9999999999926,-151.00000000000114,-44.99999999999504,-224.9999999999974,155.00000000000114,161.99999999999548,276.9999999999939,-451.99999999998573,48.99999999998794,39.99999999999204,-39.00000000000148,-102.00000000000209,-0.999999999995449,,-670.0000000000146
2018.02.12,-75.9999999999983,243.99999999999977,249.99999999999466,174.99999999999716,-181.9999999999933,-78.99999999999574,-371.00000000001023,-198.00000000000927,-114.99999999999488,-142.99999999999312,28.000000000005798,-154.99999999999403,-100.99999999999909,104.99999999999955,302.9999999999866,-466.9999999999952,181.9999999999933,-70.00000000000739,69.00000000000261,-119.99999999999788,-46.00000000000159,,-767.0000000000106
2018.02.12,-5.999999999994898,175.99999999999838,167.9999999999904,227.00000000000387,-85.00000000000173,-35.999999999991594,-463.9999999999977,-232.00000000000998,39.00000000000148,-163.99999999999747,-37.99999999999359,-195.00000000000074,-267.00000000002433,106.99999999999044,302.9999999999866,-396.9999999999807,133.00000000000534,-197.00000000000273,170.99999999999227,-124.00000000000189,-31.999999999998696,,-913.0000000000274
2018.02.12,-193.99999999999417,302.0000000000023,193.99999999998306,129.0000000000049,-140.99999999999113,-107.99999999999699,-557.0000000000075,-172.0000000000166,-225.9999999999991,-134.0000000000008,1.0000000000065512,-166.99999999999494,-73.0000000000075,295.0000000000008,415.99999999999415,-380.9999999999869,100.99999999999554,-161.00000000000136,18.000000000000682,-63.00000000000195,-15.999999999993797,,-937.0000000000047
2018.02.12,-217.99999999999596,465.0000000000043,254.999999999983,96.00000000000364,-177.00000000000495,-122.99999999999534,-428.9999999999905,-93.00000000000975,-352.00000000000387,-95.00000000000064,60.00000000000449,-36.0000000000027,224.99999999999432,368.9999999999971,537.9999999999941,-446.9999999999974,207.99999999998596,-7.999999999995566,-15.000000000000568,-88.99999999999464,-152.99999999999204,,-19.000000000017167
2018.02.12,-139.00000000000023,361.9999999999957,193.99999999998306,106.00000000000875,-157.99999999999147,-112.000000000001,-398.9999999999938,-68.00000000000139,-265.00000000000057,-107.99999999999699,-14.999999999998348,-36.999999999998145,165.99999999999682,197.00000000000273,315.99999999998295,-285.99999999998624,255.00000000000523,-4.9999999999954525,-21.000000000000796,-53.00000000000304,-137.9999999999937,,-207.99999999998593
2018.02.12,-119.99999999999788,256.00000000001177,143.00000000000423,111.0000000000042,-167.9999999999904,-130.99999999999224,-235.00000000000742,-7.0000000000014495,-239.00000000000432,-104.99999999999955,9.00000000000345,-17.999999999995797,18.000000000000682,61.99999999998429,120.99999999999334,-192.99999999999872,228.99999999999034,12.000000000000455,1.9999999999953388,-71.99999999999429,-129.9999999999968,,-454.9999999999908
2018.02.12,-161.99999999999548,293.0000000000099,188.9999999999947,143.00000000000068,-231.99999999998778,-195.9999999999962,-340.00000000000693,35.999999999991594,-272.99999999999613,-107.00000000000153,-20.999999999993246,-2.000000000002,69.99999999999318,48.99999999998794,95.999999999985,-74.99999999998064,234.00000000000088,51.9999999999925,-90.00000000000341,-2.999999999997449,-152.99999999999204,,-491.99999999999665
2018.02.12,-254.99999999999412,459.99999999999375,214.00000000000307,128.0000000000001,-235.99999999999176,-227.99999999999488,-432.0000000000102,1.999999999990898,-343.9999999999941,-119.99999999999788,-51.000000000001044,7.9999999999968985,227.99999999998022,221.99999999998886,165.9999999999995,-75.99999999998718,279.99999999999136,10.99999999999568,-121.99999999999989,19.999999999997797,-183.99999999999528,,-309.0000000000281
2018.02.12,-206.99999999999054,449.0000000000105,190.00000000000128,192.00000000000728,-200.00000000000017,-220.99999999999343,-374.999999999992,60.99999999999994,-250.0,-47.9999999999925,-10.999999999994348,9.999999999998899,193.9999999999884,339.0000000000004,180.99999999998673,-85.99999999998609,262.999999999991,-31.999999999996476,-55.00000000000682,29.999999999996696,-126.99999999999933,,297.0000000000295
2018.02.12,-147.99999999999258,404.0000000000044,164.99999999999292,162.00000000000614,-126.99999999998823,-214.99999999999852,-375.9999999999986,30.999999999981043,-197.9999999999933,-87.99999999999919,-81.9999999999932,-31.000000000003247,147.99999999999613,295.99999999998516,126.99999999998823,22.0000000000109,212.99999999999653,-31.999999999996476,-84.00000000000318,90.0000000000012,-100.00000000000009,,176.9999999999961
2018.02.12,-62.99999999999084,231.0000000000034,93.99999999999409,158.00000000000125,-75.99999999998718,-247.99999999999267,-383.0,19.999999999997797,-117.999999999995,-90.99999999999665,-129.9999999999968,-53.00000000000304,-52.00000000002092,134.99999999999625,-151.00000000001222,56.000000000011596,185.99999999999727,-63.00000000000239,-88.99999999999864,119.00000000000244,-112.000000000001,,-629.9999999999933
2018.02.12,-110.99999999999443,63.000000000013046,-15.00000000000945,160.0000000000108,-60.99999999999994,-261.99999999999557,-205.99999999999508,27.999999999983594,-152.00000000000102,-68.00000000000139,-121.99999999999989,-44.99999999999504,-173.00000000000182,187.99999999998818,-328.00000000001717,107.00000000001265,45.99999999999049,-177.99999999999727,-106.00000000000875,192.00000000000327,-20.999999999993246,,-1064.0000000000082
2018.02.12,-36.999999999998145,12.000000000012001,-92.00000000000318,128.0000000000001,148.99999999999915,-220.99999999999343,-146.00000000000168,79.99999999999119,-99.99999999999432,-12.999999999996348,-173.9999999999964,-24.999999999997247,-295.0000000000159,235.99999999999176,-350.00000000000585,249.00000000001032,39.999999999995595,-256.0000000000002,-93.00000000000352,294.00000000000534,-19.00000000000235,,-633.0000000000032
2018.02.12,-32.999999999994145,-7.999999999985796,-68.00000000000139,216.99999999999875,109.00000000000354,-212.99999999999653,-103.00000000000864,109.99999999998789,-9.999999999990905,-9.00000000000345,-123.99999999999079,-17.000000000000348,-412.00000000000614,139.00000000000023,-373.00000000000114,256.00000000001177,93.99999999999409,-281.0000000000059,-18.000000000000682,273.9999999999965,-13.999999999991797,,-483.9999999999849
2018.02.12,-71.99999999999429,89.00000000000574,34.99999999998504,153.0000000000058,24.000000000001798,-317.9999999999961,-201.99999999999108,-37.00000000002035,-99.00000000000375,-70.0000000000034,-208.99999999999253,-95.00000000000064,-263.00000000000523,203.99999999998198,-388.0000000000106,252.0000000000078,116.99999999998934,-240.99999999999966,-168.99999999999693,294.00000000000534,-0.999999999995449,,-996.0000000000274
2018.02.12,-84.99999999999064,-103.99999999999298,68.00000000000139,270.00000000001023,42.999999999993044,-322.9999999999955,-177.99999999998929,-30.0000000000189,18.000000000000682,-24.000000000001798,-212.99999999999653,-82.00000000000429,-622.0000000000141,174.99999999999181,-423.0000000000178,69.00000000000794,143.00000000000423,-414.0000000000015,-121.00000000000932,329.999999999997,60.99999999999994,,-1442.000000000026
2018.02.12,-65.99999999999939,-49.99999999999449,88.99999999998354,293.00000000000637,154.99999999999403,-205.99999999999508,-39.999999999995595,-191.00000000000784,13.999999999995794,58.000000000002494,-104.99999999999955,-24.000000000001798,-590.0000000000034,200.00000000000017,-364.00000000000875,-244.9999999999841,265.0000000000041,-435.0000000000023,27.999999999991587,294.00000000000534,41.9999999999976,,-878.0000000000111
2018.02.12,-47.9999999999925,-34.99999999998504,241.00000000000233,260.0000000000051,293.0000000000099,-212.00000000000108,-106.99999999999044,-188.00000000001037,19.99999999999602,82.99999999999974,-119.99999999999788,-26.000000000003798,-487.0000000000232,342.9999999999822,-314.99999999999864,-245.99999999999068,478.0000000000006,-411.00000000000136,4.9999999999954525,326.0000000000041,82.99999999999974,,-62.99999999999986
2018.02.12,-85.99999999999719,-53.999999999998494,200.00000000000017,121.00000000000932,307.00000000001285,-219.99999999999798,-123.00000000000644,-144.0000000000108,-94.99999999999886,92.99999999999864,-156.99999999999602,-4.999999999999449,-471.00000000000364,390.0000000000015,-354.0000000000099,-111.99999999997878,465.0000000000043,-439.9999999999977,-126.00000000000477,429.99999999999704,109.00000000000354,,-271.9999999999727
2018.02.12,6.0000000000060005,22.0000000000109,165.9999999999995,43.00000000000637,248.00000000000378,-278.00000000000045,-198.99999999999363,-175.00000000001404,-147.99999999999613,46.00000000000159,-219.99999999999798,-41.000000000002146,-200.00000000001705,446.9999999999974,-379.0000000000182,43.00000000001525,424.00000000000216,-304.00000000000205,-253.0000000000001,465.0000000000043,109.00000000000354,,-177.99999999999102
2018.02.12,-51.99999999999649,43.00000000001525,208.99999999999253,93.00000000000352,312.00000000000114,-275.99999999999847,-129.00000000000134,-146.00000000000168,-147.99999999999613,102.99999999999754,-187.9999999999993,-43.00000000000415,-143.00000000000068,475.99999999998755,-451.0000000000014,42.0000000000087,424.00000000000216,-302.99999999999727,-203.00000000000296,497.000000000003,131.99999999999878,,249.00000000001026
2018.02.12,-112.000000000001,104.00000000001519,306.9999999999906,149.0000000000009,174.00000000000747,-313.99999999999204,-66.99999999999484,-163.00000000000205,-168.99999999999693,101.00000000000664,-176.99999999999383,-4.000000000004,-191.0000000000025,350.9999999999902,-458.00000000000284,-23.999999999979593,523.9999999999911,-299.99999999999716,-179.00000000000205,482.00000000000466,121.00000000000443,,155.00000000004246
2018.02.12,-124.99999999999733,163.00000000000205,383.0,85.99999999999852,178.99999999999582,-334.9999999999964,-131.99999999999878,-190.00000000000128,-219.99999999999886,65.99999999999939,-208.99999999999253,-39.999999999995595,-103.00000000000864,375.9999999999986,-493.0000000000101,-6.999999999979245,519.0000000000028,-259.00000000000034,-271.0000000000008,497.000000000003,143.00000000000423,,28.000000000024528
2018.02.12,-35.999999999991594,167.00000000000603,354.9999999999942,66.0000000000025,198.99999999999363,-312.00000000000114,-174.99999999999181,-213.00000000001873,-158.99999999999181,60.00000000000449,-210.99999999999451,-49.99999999999449,-39.00000000001569,442.9999999999934,-404.0000000000044,8.000000000008,506.0000000000064,-212.0000000000033,-240.0000000000091,470.00000000000375,108.00000000000809,,331.000000000004
2018.02.12,-41.9999999999976,171.00000000001003,350.9999999999902,64.99999999999773,225.99999999999287,-324.00000000000205,-215.99999999999397,-255.00000000000523,-179.9999999999926,65.99999999999939,-234.99999999999633,-43.00000000000415,-63.0000000000166,517.9999999999962,-374.0000000000077,15.00000000000945,574.0000000000078,-284.9999999999966,-251.00000000000477,509.9999999999993,121.99999999999989,,349.99999999998545
2018.02.12,-56.99999999999594,170.00000000000347,375.9999999999986,147.00000000000557,129.00000000000134,-407.0000000000018,-235.00000000000742,-297.9999999999983,-111.0000000000042,34.000000000000696,-274.9999999999919,-88.99999999999464,-54.000000000002046,461.99999999998465,-453.0000000000145,20.000000000020002,495.000000000001,-275.0000000000057,-296.0000000000065,516.0000000000053,151.00000000000114,,-50.00000000000102
2018.02.12,-70.99999999999883,239.99999999999577,441.99999999998687,180.99999999999739,153.00000000000313,-387.99999999999943,-266.999999999995,-323.0000000000066,-69.99999999999318,21.00000000000435,-286.99999999999284,-114.99999999999844,-144.00000000000546,478.999999999985,-455.0000000000054,-2.999999999997449,489.99999999999045,-304.00000000000205,-265.00000000000057,539.999999999996,163.00000000000205,,16.999999999965667
2018.02.12,4.999999999999449,238.0000000000049,437.99999999998283,197.00000000000273,116.00000000000499,-446.00000000000193,-360.0000000000048,-392.00000000001455,9.000000000000341,-41.000000000002146,-386.9999999999929,-202.9999999999976,-75.00000000001705,453.99999999999886,-595.0000000000122,55.000000000005045,404.9999999999887,-250.0,-311.00000000000705,539.999999999996,175.00000000000293,,-428.00000000006355
2018.02.12,6.0000000000060005,263.00000000001324,451.0000000000014,195.0000000000074,-53.999999999998494,-500.9999999999959,-337.0000000000095,-383.0,6.000000000000227,-117.00000000000044,-427.99999999999505,-265.99999999999955,0.0,141.99999999999767,-724.9999999999978,173.00000000000094,184.00000000000637,-195.0000000000074,-375.0,514.9999999999987,124.00000000000189,,-1321.9999999999704
2018.02.13,-15.999999999993797,273.0000000000121,417.99999999998505,177.0000000000067,-43.999999999999595,-476.9999999999941,-322.00000000000006,-365.99999999999966,25.000000000005684,-85.99999999999719,-393.9999999999944,-241.00000000000233,-58.000000000021146,136.99999999998712,-716.0000000000056,242.00000000000887,133.00000000000534,-219.0000000000083,-335.9999999999985,495.000000000001,158.0000000000026,,-1217.0000000000002
2018.02.13,32.0000000000098,268.0000000000016,448.000000000004,109.00000000000887,38.0000000000047,-473.0000000000012,-361.9999999999957,-379.0000000000182,-6.000000000000227,-97.9999999999981,-428.9999999999905,-243.00000000000432,49.99999999998295,324.9999999999975,-662.000000000007,245.0000000000063,239.99999999999577,-125.0,-402.000000000001,534.9999999999966,173.00000000000094,,-716.0000000000073
2018.02.13,-2.999999999997449,300.00000000001137,462.9999999999912,75.00000000000284,-22.999999999995246,-508.9999999999928,-374.0000000000077,-383.0,-125.99999999999056,-98.99999999999353,-427.99999999999505,-261.99999999999557,139.99999999998636,305.9999999999841,-676.0000000000099,202.00000000001327,214.00000000000307,-54.000000000002046,-453.00000000000296,539.999999999996,160.00000000000458,,-989.99999999999
2018.02.13,-44.99999999999504,375.0000000000142,526.9999999999886,82.99999999999841,-48.99999999998794,-498.9999999999939,-374.999999999992,-394.00000000000546,-128.0000000000001,-76.99999999999375,-385.99999999999744,-229.99999999999687,167.0000000000016,410.99999999998363,-531.9999999999991,93.00000000000975,310.9999999999946,-73.0000000000075,-439.00000000000716,509.00000000000387,131.00000000000333,,-619.9999999999783
2018.02.13,-54.999999999993946,341.00000000001353,470.9999999999992,135.00000000000512,-1.0000000000065512,-443.99999999999994,-358.9999999999982,-385.00000000001313,-102.00000000000387,-70.99999999999883,-344.99999999999534,-197.00000000000273,46.999999999997044,400.00000000000034,-446.9999999999974,47.00000000001925,327.99999999999494,-162.9999999999967,-365.99999999999966,453.0000000000034,148.0000000000037,,-564.99999999997
2018.02.13,-70.99999999999883,293.0000000000099,411.99999999999017,125.0,26.999999999999247,-456.00000000000085,-283.99999999999534,-294.0000000000165,-143.99999999999125,-21.999999999999797,-307.99999999999716,-173.00000000000094,60.000000000002274,383.0,-499.000000000005,74.0000000000185,319.0000000000026,-158.00000000000125,-346.00000000000364,465.0000000000043,87.99999999999919,,-508.9999999999842
2018.02.13,-53.999999999998494,261.0000000000001,412.9999999999967,91.99999999999875,53.999999999998494,-465.9999999999998,-256.99999999999613,-257.0000000000183,-143.00000000000068,-3.999999999992898,-341.99999999999784,-122.99999999999534,13.999999999981583,397.0000000000029,-599.0000000000161,168.0000000000126,385.99999999999744,-161.00000000000136,-388.9999999999958,519.0000000000028,97.9999999999981,,-393.0000000000233
2018.02.13,-59.99999999999339,268.0000000000016,418.9999999999916,85.99999999999852,12.999999999996348,-524.9999999999977,-279.99999999999136,-282.0000000000045,-164.00000000000148,-24.999999999997247,-381.99999999999346,-153.99999999999858,116.99999999999022,383.0,-673.9999999999968,244.00000000002197,341.99999999999784,-103.9999999999992,-447.00000000000273,565.9999999999999,148.0000000000037,,-510.99999999997505
2018.02.13,-45.99999999999049,306.00000000000625,432.9999999999945,114.00000000000432,18.999999999991246,-512.9999999999968,-293.99999999999426,-295.0000000000008,-146.99999999999136,-51.99999999999649,-395.99999999999636,-153.00000000000313,128.99999999999068,357.99999999999164,-659.0000000000095,259.0000000000092,357.99999999999164,-85.99999999999852,-442.0000000000073,570.0000000000039,138.00000000000477,,-398.9999999999968
2018.02.13,4.999999999999449,273.9999999999965,402.9999999999978,121.99999999999989,38.0000000000047,-517.0000000000008,-374.999999999992,-358.00000000001387,-67.99999999999784,-90.99999999999665,-456.00000000000085,-212.00000000000108,49.99999999998295,363.9999999999866,-709.0000000000041,274.00000000001864,336.9999999999873,-109.00000000000887,-421.0000000000065,565.0000000000044,128.00000000000588,,-756.0000000000388
2018.02.13,33.000000000005244,293.0000000000099,448.000000000004,126.00000000000477,-25.999999999992696,-605.0,-419.9999999999982,-395.000000000012,-39.99999999999204,-139.00000000000023,-556.0000000000009,-290.9999999999968,85.99999999998431,280.9999999999979,-896.000000000008,346.0000000000019,178.99999999999582,-78.00000000000296,-531.0000000000059,612.0000000000015,163.99999999999747,,-1409.0000000000066
2018.02.13,19.00000000000235,296.0000000000074,431.0000000000036,138.00000000000523,-31.000000000003247,-600.999999999996,-388.0000000000106,-403.00000000002,5.000000000009663,-137.9999999999937,-549.9999999999949,-280.9999999999979,-13.00000000000523,299.99999999998914,-880.9999999999984,390.0000000000015,187.00000000000384,-117.00000000000443,-528.0000000000058,612.0000000000015,175.00000000000293,,-1378.0000000000034
2018.02.13,-76.99999999999375,337.99999999999386,471.9999999999835,252.00000000000955,-59.000000000009045,-593.9999999999945,-375.9999999999986,-372.00000000001677,46.999999999997044,-120.99999999999334,-509.9999999999993,-275.99999999999847,-124.00000000002365,285.00000000000193,-838.0000000000055,302.0000000000023,194.0000000000053,-198.0000000000075,-433.9999999999975,587.0000000000042,184.00000000000637,,-1318.000000000034
2018.02.13,-90.99999999999665,326.0000000000041,519.9999999999872,367.00000000000443,-59.99999999999339,-581.9999999999936,-302.0000000000023,-354.0000000000099,85.99999999999852,-66.99999999999484,-430.9999999999925,-222.99999999999542,-311.00000000000705,330.9999999999924,-740.0000000000073,221.00000000000452,283.99999999999534,-308.00000000000693,-272.00000000000557,561.9999999999958,189.00000000000583,,-855.0000000000169
2018.02.13,-140.99999999999113,375.0000000000142,550.9999999999903,475.9999999999991,-75.99999999998718,-601.9999999999915,-283.99999999999534,-351.0000000000124,182.00000000000216,-51.99999999999649,-423.9999999999911,-209.9999999999991,-387.00000000000045,357.99999999999164,-775.0000000000146,263.00000000001324,255.00000000000523,-359.00000000000887,-228.9999999999992,609.9999999999994,206.00000000000617,,-613.9999999999658
2018.02.13,-147.99999999999258,421.0000000000047,617.9999999999852,526.0000000000105,-83.9999999999952,-565.9999999999999,-263.99999999999756,-361.0000000000113,171.00000000000648,-41.9999999999976,-383.99999999999545,-207.99999999999707,-356.00000000002296,376.9999999999829,-665.0000000000044,71.00000000002105,323.99999999999096,-347.999999999999,-182.00000000000216,555.0000000000055,168.00000000000148,,-377.0000000000065
2018.02.13,-307.99999999999716,459.99999999999375,692.0000000000038,549.0000000000066,-92.00000000000318,-542.9999999999935,-231.0000000000034,-357.00000000000733,156.99999999999648,9.999999999998899,-298.9999999999937,-146.99999999999713,-466.0000000000082,428.9999999999905,-518.0000000000184,-28.999999999990145,374.0000000000077,-484.00000000000887,-106.00000000000875,521.0000000000048,178.00000000000037,,-210.00000000002703
2018.02.13,-259.9999999999936,476.9999999999941,688.9999999999841,670.0000000000017,-92.00000000000318,-537.9999999999941,-204.00000000000418,-297.9999999999983,209.00000000000318,67.00000000000594,-237.99999999999378,-151.9999999999966,-474.00000000001796,449.9999999999948,-484.00000000001774,-72.99999999998974,371.99999999999454,-480.000000000004,-18.000000000000682,500.00000000000045,257.0000000000072,,379.9999999999723
2018.02.13,-288.9999999999948,358.9999999999982,652.9999999999925,701.0000000000076,-60.99999999999994,-509.9999999999993,-96.99999999999153,-250.00000000001688,213.00000000000807,94.00000000000519,-217.99999999999596,-121.99999999999989,-792.0000000000016,353.0000000000033,-570.0000000000039,-142.99999999998204,374.0000000000077,-626.9999999999953,18.000000000000682,487.0000000000041,229.00000000000142,,-197.99999999995242
2018.02.13,-535.999999999992,419.9999999999982,681.9999999999826,868.9999999999998,-92.00000000000318,-565.9999999999999,-8.000000000008,-167.00000000000603,307.00000000000216,151.00000000000114,-108.99999999999244,-175.99999999999838,-1008.0000000000098,436.9999999999985,-570.0000000000039,-157.99999999999147,-82.00000000000429,-820.0000000000074,234.99999999999943,477.0000000000052,292.00000000000335,,-422.000000000026
2018.02.13,-445.99999999999085,322.00000000000006,656.9999999999965,1045.0000000000018,-53.999999999998494,-551.9999999999969,55.000000000005045,-116.00000000000499,391.9999999999959,224.9999999999974,-110.99999999999443,-234.00000000000088,-1307.0000000000164,393.99999999998323,-562.0000000000181,-112.99999999998533,-63.99999999999739,-900.9999999999962,344.99999999999886,516.0000000000053,430.00000000000813,,-79.00000000000745
2018.02.13,-471.99999999999466,419.0000000000138,722.0000000000005,1142.00000000001,-133.00000000000534,-630.9999999999927,-36.999999999998145,-167.00000000000603,522.0000000000056,145.00000000000622,-175.99999999999838,-381.99999999999346,-1191.0000000000025,360.9999999999891,-609.9999999999994,-72.99999999998974,-385.99999999999744,-917.0000000000016,298.9999999999924,560.0000000000049,526.0000000000042,,-478.99999999995316
