date,CHFJPY,empty,sum
2017.10.09,-90.00000000000341,,-90.00000000000341
2017.10.09,-165.00000000000625,,-165.00000000000625
2017.10.09,-171.99999999999704,,-171.99999999999704
2017.10.09,6.000000000000227,,6.000000000000227
2017.10.09,-73.99999999999807,,-73.99999999999807
2017.10.09,-81.00000000000307,,-81.00000000000307
2017.10.09,-112.99999999999955,,-112.99999999999955
2017.10.09,-150.99999999999625,,-150.99999999999625
2017.10.09,-117.00000000000443,,-117.00000000000443
2017.10.09,-129.99999999999545,,-129.99999999999545
2017.10.09,-155.00000000000114,,-155.00000000000114
2017.10.09,-155.00000000000114,,-155.00000000000114
2017.10.09,-173.99999999999238,,-173.99999999999238
2017.10.09,-150.00000000000568,,-150.00000000000568
2017.10.09,-173.99999999999238,,-173.99999999999238
2017.10.09,-103.9999999999992,,-103.9999999999992
2017.10.09,-94.99999999999886,,-94.99999999999886
2017.10.09,-105.99999999999454,,-105.99999999999454
2017.10.09,-144.00000000000546,,-144.00000000000546
2017.10.09,-99.99999999999432,,-99.99999999999432
2017.10.09,-194.99999999999318,,-194.99999999999318
2017.10.09,-203.99999999999352,,-203.99999999999352
2017.10.09,-165.00000000000625,,-165.00000000000625
2017.10.09,-143.00000000000068,,-143.00000000000068
2017.10.09,-176.00000000000193,,-176.00000000000193
2017.10.09,-182.00000000000216,,-182.00000000000216
2017.10.09,-137.00000000000045,,-137.00000000000045
2017.10.09,-150.00000000000568,,-150.00000000000568
2017.10.09,-191.99999999999307,,-191.99999999999307
2017.10.09,-152.00000000000102,,-152.00000000000102
2017.10.09,-118.99999999999977,,-118.99999999999977
2017.10.09,-81.99999999999363,,-81.99999999999363
2017.10.09,-6.000000000000227,,-6.000000000000227
2017.10.09,12.000000000000455,,12.000000000000455
2017.10.09,-7.999999999995566,,-7.999999999995566
2017.10.09,-51.9999999999925,,-51.9999999999925
2017.10.09,-37.00000000000614,,-37.00000000000614
2017.10.09,-19.000000000005457,,-19.000000000005457
2017.10.09,-40.99999999999682,,-40.99999999999682
2017.10.09,-34.99999999999659,,-34.99999999999659
2017.10.09,-36.000000000001364,,-36.000000000001364
2017.10.09,4.9999999999954525,,4.9999999999954525
2017.10.09,7.000000000005002,,7.000000000005002
2017.10.09,-28.999999999996362,,-28.999999999996362
2017.10.09,-15.000000000000568,,-15.000000000000568
2017.10.09,3.0000000000001137,,3.0000000000001137
2017.10.09,-10.99999999999568,,-10.99999999999568
2017.10.09,-16.999999999995907,,-16.999999999995907
2017.10.10,13.00000000000523,,13.00000000000523
2017.10.10,28.999999999996362,,28.999999999996362
2017.10.10,-22.999999999996135,,-22.999999999996135
2017.10.10,16.999999999995907,,16.999999999995907
2017.10.10,7.999999999995566,,7.999999999995566
2017.10.10,0.0,,0.0
2017.10.10,-108.00000000000409,,-108.00000000000409
2017.10.10,-134.00000000000034,,-134.00000000000034
2017.10.10,-224.99999999999432,,-224.99999999999432
2017.10.10,-240.99999999999966,,-240.99999999999966
2017.10.10,-198.99999999999807,,-198.99999999999807
2017.10.10,-195.99999999999795,,-195.99999999999795
2017.10.10,-185.99999999999284,,-185.99999999999284
2017.10.10,-168.99999999999693,,-168.99999999999693
2017.10.10,-135.99999999999568,,-135.99999999999568
2017.10.10,-144.00000000000546,,-144.00000000000546
2017.10.10,-143.00000000000068,,-143.00000000000068
2017.10.10,-126.00000000000477,,-126.00000000000477
2017.10.10,-165.00000000000625,,-165.00000000000625
2017.10.10,-141.9999999999959,,-141.9999999999959
2017.10.10,-111.99999999999477,,-111.99999999999477
2017.10.10,-96.9999999999942,,-96.9999999999942
2017.10.10,-25.000000000005684,,-25.000000000005684
2017.10.10,12.000000000000455,,12.000000000000455
2017.10.10,-19.000000000005457,,-19.000000000005457
2017.10.10,-114.99999999999488,,-114.99999999999488
2017.10.10,-112.99999999999955,,-112.99999999999955
2017.10.10,-105.99999999999454,,-105.99999999999454
2017.10.10,-112.99999999999955,,-112.99999999999955
2017.10.10,-55.999999999997385,,-55.999999999997385
2017.10.10,-54.000000000002046,,-54.000000000002046
2017.10.10,-111.0000000000042,,-111.0000000000042
2017.10.10,-84.99999999999375,,-84.99999999999375
2017.10.10,-54.99999999999261,,-54.99999999999261
2017.10.10,1.9999999999953388,,1.9999999999953388
2017.10.10,-78.00000000000296,,-78.00000000000296
2017.10.10,-79.9999999999983,,-79.9999999999983
2017.10.10,-75.9999999999934,,-75.9999999999934
2017.10.10,-72.99999999999329,,-72.99999999999329
2017.10.10,-66.0000000000025,,-66.0000000000025
2017.10.10,-162.9999999999967,,-162.9999999999967
2017.10.10,-165.99999999999682,,-165.99999999999682
2017.10.10,-168.99999999999693,,-168.99999999999693
2017.10.10,-218.00000000000352,,-218.00000000000352
2017.10.10,-231.99999999999932,,-231.99999999999932
2017.10.10,-310.99999999999284,,-310.99999999999284
2017.10.10,-319.0000000000026,,-319.0000000000026
2017.10.10,-299.99999999999716,,-299.99999999999716
2017.10.11,-295.0000000000017,,-295.0000000000017
2017.10.11,-281.0000000000059,,-281.0000000000059
2017.10.11,-271.0000000000008,,-271.0000000000008
