date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,GBPAUD,EURJPY,NZDJPY,AUDCAD,empty,sum
2020.10.05,-48.000000000003595,-11.00000000000545,-103.9999999999992,-13.999999999980695,-65.99999999999939,-58.000000000002494,-39.999999999995595,-6.000000000000227,-21.999999999988695,-25.000000000005684,-100.99999999999909,-73.00000000000084,,-567.999999999981
2020.10.05,-41.000000000002146,-78.00000000000028,-289.99999999999204,-18.999999999991246,-94.00000000000519,-107.99999999999699,-82.00000000000429,-15.999999999991132,59.000000000009045,-10.000000000005116,-227.99999999999443,-112.99999999999643,,-1019.9999999999703
2020.10.05,-58.000000000002494,-29.00000000001235,-253.0000000000001,-29.999999999996696,-68.00000000000139,-112.99999999998533,-90.99999999999665,141.00000000000534,-181.9999999999933,135.99999999999568,-241.99999999999022,-65.99999999999939,,-854.9999999999769
2020.10.05,-2.000000000002,-46.0000000000127,-286.9999999999919,-34.000000000000696,-33.000000000005244,-217.99999999998488,-255.00000000000523,218.00000000000352,67.00000000001705,159.9999999999966,-203.00000000000296,-17.000000000000348,,-649.9999999999887
2020.10.05,136.99999999999824,14.999999999987246,-320.99999999999795,6.000000000017103,-14.000000000002899,-380.9999999999869,-401.00000000000693,445.0000000000074,104.00000000001519,264.99999999998636,-257.99999999999557,-19.999999999997797,,-422.9999999999766
2020.10.05,117.00000000000044,-2.999999999997449,-327.99999999998875,6.000000000017103,12.999999999996348,-411.99999999999017,-409.99999999999926,457.00000000000784,-34.99999999998504,275.99999999999625,-243.99999999999977,9.999999999998899,,-552.9999999999436
2020.10.05,73.99999999999629,43.999999999999595,-321.9999999999885,55.000000000005045,71.99999999999429,-184.99999999999073,-185.99999999999727,409.000000000006,-173.00000000000094,323.99999999999807,-399.0000000000009,58.000000000002494,,-228.99999999997658
2020.10.05,124.00000000000189,60.99999999999994,-321.9999999999885,135.00000000001845,163.99999999999747,-102.99999999998644,-211.99999999998997,493.0000000000092,-141.99999999999767,371.9999999999999,-397.99999999999613,112.000000000001,,284.0000000000691
2020.10.05,109.00000000000354,80.99999999999774,-342.9999999999893,136.00000000000279,136.99999999999824,-160.00000000000458,-181.00000000000892,506.0000000000002,-147.99999999999258,417.99999999999216,-340.999999999994,85.99999999999719,,300.0000000000025
2020.10.05,207.99999999999707,149.9999999999835,-275.99999999999625,171.00000000001003,190.99999999999673,-202.9999999999976,-200.00000000000017,579.9999999999983,-162.99999999997982,448.99999999999807,-346.9999999999942,124.99999999999733,,685.000000000013
2020.10.05,217.99999999999596,174.99999999999181,-283.00000000000125,194.0000000000053,196.99999999999162,-187.00000000000384,-211.00000000000563,582.0000000000078,-133.99999999998968,464.9999999999892,-340.0000000000034,107.99999999999699,,783.999999999975
2020.10.05,249.99999999999466,165.9999999999995,-298.9999999999924,217.0000000000005,197.99999999999818,-184.99999999999073,-211.00000000000563,656.0000000000059,-131.99999999999878,500.0,-365.99999999999966,109.00000000000354,,903.0000000000152
2020.10.05,241.00000000000233,170.99999999998784,-296.99999999999704,217.0000000000005,193.99999999999417,-157.99999999999147,-198.00000000000927,646.0000000000008,-100.99999999999554,500.99999999999056,-360.99999999999,100.99999999999554,,955.9999999999885
2020.10.05,236.00000000000287,140.99999999999113,-283.9999999999918,211.00000000000563,121.99999999999989,-231.0000000000034,-235.99999999999176,612.000000000009,-63.99999999999739,443.9999999999884,-341.99999999999875,19.999999999997797,,629.0000000000116
2020.10.05,231.0000000000034,136.00000000000279,-295.0000000000017,208.00000000000819,120.99999999999334,-228.99999999999034,-228.00000000000597,618.9999999999998,-81.9999999999821,429.9999999999926,-325.9999999999934,16.0000000000049,,601.0000000000315
2020.10.05,207.00000000000162,167.9999999999904,-301.9999999999925,215.00000000000963,129.9999999999968,-208.99999999999253,-194.0000000000053,597.0000000000084,-81.9999999999821,495.9999999999951,-350.9999999999991,22.999999999995246,,698.0000000000257
2020.10.05,190.00000000000128,170.00000000000347,-321.9999999999885,216.00000000001617,136.99999999999824,-204.99999999998852,-150.99999999999002,606.0000000000088,-139.00000000000023,518.9999999999912,-343.9999999999941,31.999999999998696,,709.0000000000566
2020.10.05,207.99999999999707,192.99999999999872,-318.9999999999884,246.00000000001288,144.99999999999514,-221.99999999998886,-143.00000000000423,620.0000000000045,-159.99999999998238,537.9999999999967,-352.00000000000387,17.999999999995797,,772.0000000000331
2020.10.05,122.99999999999534,112.99999999998533,-332.9999999999984,186.0000000000195,65.99999999999939,-256.99999999999613,-164.00000000000858,540.0000000000063,-144.99999999999514,475.9999999999991,-346.00000000000364,-31.000000000003247,,227.99999999999972
