date,USDCAD,AUDUSD,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.03.28,-127.00000000001043,-96.00000000000719,-105.99999999999498,-46.999999999997044,-209.9999999999991,-261.0000000000001,-36.999999999998145,-117.999999999995,-58.9999999999975,-82.00000000000429,-95.00000000000064,-106.00000000000608,,-1344.0000000000107
2016.03.28,-165.9999999999995,-121.99999999999989,2.999999999997449,-228.00000000000864,-188.9999999999947,-398.00000000000944,-24.000000000001798,-143.00000000000068,-167.0000000000016,-102.99999999999754,-126.99999999999933,-178.99999999999582,,-1843.0000000000114
2016.03.28,-93.00000000000975,-81.00000000000884,-32.999999999994145,-314.9999999999977,-222.99999999999542,-364.00000000000875,-425.0000000000087,19.99999999999602,-311.00000000000705,-107.99999999999699,-241.99999999999778,-207.00000000000162,,-2382.000000000031
2016.03.28,-47.00000000001925,-81.00000000000884,-0.999999999995449,-375.0,-160.99999999998892,-414.00000000000324,-113.00000000000753,16.999999999995907,-239.00000000000432,-112.99999999999643,-133.00000000000534,-164.00000000000858,,-1824.0000000000418
2016.03.28,-52.000000000007596,-45.000000000006146,-19.00000000000235,-376.0000000000048,-184.00000000000637,-365.99999999999966,-66.99999999999484,43.99999999999693,-234.00000000000887,-51.99999999999649,-135.00000000000733,-85.00000000000173,,-1571.000000000039
2016.03.28,-55.000000000005045,-82.00000000000429,-12.999999999996348,-466.0000000000082,-126.99999999998823,-408.9999999999927,14.000000000002899,90.99999999999397,-233.0000000000041,-85.00000000000173,-56.0000000000005,-29.999999999996696,,-1451.0000000000007
2016.03.28,-164.00000000000858,-166.00000000001057,2.000000000002,-454.00000000000773,-194.0000000000053,-557.0000000000075,78.99999999998464,6.000000000000227,-209.00000000000318,-114.99999999999844,-73.00000000000084,-42.999999999993044,,-1888.0000000000484
2016.03.28,-151.00000000001222,-143.9999999999997,23.00000000000635,-493.9999999999998,-154.99999999999403,-448.000000000004,-151.00000000001222,73.99999999999807,-295.0000000000017,-163.99999999999747,-112.000000000001,-147.99999999999258,,-2165.00000000001
2016.03.28,-52.000000000007596,-108.00000000000809,45.000000000006146,-530.0000000000011,-18.0000000000069,-378.00000000001165,-66.99999999999484,129.0000000000049,-334.0000000000032,-148.0000000000037,-104.00000000000409,-131.99999999999878,,-1697.0000000000289
2016.03.28,-38.0000000000047,-57.00000000000705,29.999999999996696,-524.0000000000009,1.0000000000065512,-262.00000000000665,-73.00000000001194,174.99999999999716,-328.00000000000296,-126.99999999999933,-90.0000000000012,-76.99999999999375,,-1370.0000000000277
2016.03.28,-65.00000000000395,-68.00000000000139,28.000000000005798,-632.000000000005,-31.000000000003247,-285.00000000000193,-4.000000000004,216.99999999999875,-356.00000000000875,-114.99999999999844,-48.000000000003595,-8.999999999992347,,-1368.0000000000182
2016.03.28,-34.000000000000696,-120.00000000000898,23.00000000000635,-676.0000000000161,8.999999999992347,-419.9999999999982,11.00000000000545,218.9999999999941,-362.99999999999955,-153.00000000000313,-19.999999999997797,-55.99999999998939,,-1580.0000000000155
2016.03.28,-38.0000000000047,-119.00000000000244,41.000000000002146,-688.0000000000166,-14.000000000002899,-409.99999999999926,99.99999999998899,218.9999999999941,-353.9999999999992,-148.99999999999915,-9.999999999998899,-24.000000000001798,,-1446.0000000000398
2016.03.28,47.99999999998139,-63.00000000000195,14.999999999998348,-728.0000000000086,25.00000000000835,-326.0000000000041,-43.999999999999595,257.000000000005,-405.00000000000114,-141.00000000000225,-53.00000000000304,-8.000000000008,,-1423.0000000000355
2016.03.28,136.99999999998712,5.999999999994898,17.000000000000348,-711.0000000000127,102.00000000000209,-221.00000000000452,-95.00000000000064,293.00000000000637,-435.0000000000023,-111.00000000000554,-46.00000000000159,-14.000000000002899,,-1078.0000000000393
2016.03.28,139.00000000000023,15.999999999993797,26.000000000003798,-587.9999999999939,107.99999999999699,-192.00000000001438,-43.00000000001525,209.99999999999375,-350.9999999999991,-100.99999999999554,-23.00000000000635,18.0000000000069,,-781.000000000029
2016.03.28,151.9999999999966,32.999999999994145,-20.999999999993246,-700.9999999999934,76.99999999999375,-217.0000000000005,-66.99999999999484,272.99999999999613,-399.0000000000009,-92.99999999999864,-24.999999999997247,25.999999999992696,,-962.0000000000056
2016.03.28,163.9999999999864,68.99999999999685,-19.999999999997797,-826.9999999999982,106.00000000000608,-97.00000000001374,-171.99999999999437,381.0000000000002,-457.9999999999984,-48.000000000003595,-41.9999999999976,49.99999999999449,,-894.0000000000197
2016.03.28,197.99999999998707,141.99999999999767,-46.00000000000159,-760.9999999999957,76.0000000000094,-86.0000000000083,-185.00000000001293,388.00000000000523,-427.0000000000067,-33.000000000005244,-50.0000000000056,66.99999999999484,,-717.0000000000417
