,name,direction
0,USDCAD,S
1,AUDUSD,B
2,EURGBP,B
3,GBPJPY,S
4,GBPCAD,S
5,GBPAUD,S
6,EURNZD,B
7,AUDJPY,B
8,NZDJPY,S
9,AUDCAD,B
10,NZDCAD,S
11,AUDNZD,B
