,name,direction
0,GBPUSD,S
1,EURUSD,S
2,USDJPY,B
3,USDCAD,B
4,AUDUSD,S
5,NZDUSD,S
6,GBPCHF,S
7,EURCHF,S
8,AUDCHF,S
9,NZDCHF,S
10,EURGBP,S
11,GBPCAD,B
12,GBPAUD,B
13,EURJPY,S
14,EURAUD,B
15,CADJPY,S
16,AUDJPY,S
17,AUDNZD,S
