date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.21,-230.000000000008,-85.00000000000173,0.0,-4.999999999999449,-209.9999999999991,-164.00000000000858,-134.00000000000034,-95.00000000000064,-111.99999999999477,-62.000000000006494,-164.00000000000858,-159.00000000000603,-96.00000000000719,0.0,-85.99999999999852,-88.00000000000807,-26.000000000003798,0.0,0.0,,-1716.000000000052
2019.01.21,-163.00000000000205,-75.00000000000284,25.99999999999625,-37.00000000000925,-117.99999999999588,-108.00000000001918,-93.00000000000352,-161.00000000000003,-125.0,-69.9999999999923,-178.00000000001148,-173.00000000000182,-195.00000000001182,78.00000000000028,-91.99999999999875,-91.00000000000819,-34.000000000000696,89.99999999999008,333.0000000000055,,-1186.0000000000657
2019.01.21,-179.00000000000693,-90.00000000001229,1.0000000000047748,-48.99999999999905,-177.99999999998929,-147.00000000000824,-96.9999999999942,-197.00000000000273,-126.00000000000477,-52.000000000007596,-6.000000000017103,-153.0000000000058,-239.00000000001143,157.99999999999147,-78.99999999999352,-55.999999999997385,-24.999999999997247,23.999999999990695,323.99999999999096,,-1166.0000000000698
2019.01.21,-220.00000000000907,-90.00000000001229,-18.999999999991246,-29.000000000001247,-85.00000000000173,-175.00000000001404,-94.99999999999886,-279.00000000000705,8.000000000009777,12.000000000012001,-211.00000000000563,-162.00000000000614,-253.99999999999866,146.00000000000168,-46.999999999997044,-58.000000000006935,-68.99999999999685,17.999999999995797,337.0000000000095,,-1272.0000000000177
2019.01.21,-216.0000000000051,-182.0000000000155,-87.99999999999386,-34.000000000000696,-82.99999999998863,-231.0000000000034,-21.000000000000796,-284.0000000000065,131.00000000000023,15.00000000000945,-243.99999999999977,-147.00000000000557,-346.0000000000019,147.00000000000824,23.000000000010346,-6.000000000000227,-65.00000000000395,31.999999999998696,347.9999999999928,,-1251.000000000006
2019.01.21,-202.0000000000022,-168.0000000000126,-60.99999999999284,-26.999999999999247,-119.00000000000244,-232.00000000000998,-66.0000000000025,-295.0000000000008,48.00000000000182,49.00000000001015,-107.00000000001265,-165.00000000000625,-292.00000000000335,232.99999999999432,-53.999999999987836,-28.999999999996362,-14.000000000002899,156.00000000000057,463.9999999999977,,-881.0000000000273
2019.01.21,-189.00000000000583,-167.00000000000603,-201.99999999999818,-143.00000000000423,-55.99999999998939,-219.00000000001364,24.00000000000091,-290.00000000000136,181.0000000000116,-21.999999999988695,-135.00000000001845,-108.00000000000409,-364.00000000000875,235.00000000000742,-3.9999999999906777,12.999999999991019,-26.000000000003798,166.99999999999494,466.9999999999952,,-838.0000000000318
2019.01.21,-209.00000000000364,-182.0000000000155,-155.00000000000114,-124.00000000000189,-79.00000000000685,-234.00000000000088,36.000000000001364,-278.00000000000045,199.00000000001228,82.00000000000429,-46.0000000000127,-73.0000000000075,-295.0000000000008,295.0000000000008,35.0000000000108,72.99999999999329,14.999999999998348,242.99999999999324,461.0000000000003,,-236.00000000003678
2019.01.21,-203.00000000000873,-200.00000000000017,-161.00000000000136,-118.00000000000699,-96.00000000000719,-258.0000000000027,28.000000000005798,-300.0000000000003,134.9999999999909,100.0000000000112,-447.0000000000196,-149.0000000000009,-293.99999999999426,-63.99999999999739,-51.9999999999925,-150.99999999999625,-136.99999999999824,180.99999999999784,482.999999999989,,-1703.0000000000323
2019.01.21,-217.0000000000005,-211.00000000000563,-63.00000000000239,4.999999999999449,-83.9999999999952,-285.00000000000193,-81.99999999999363,-313.00000000000773,1.0000000000047748,99.00000000000463,-269.00000000000813,-242.00000000000443,-290.9999999999968,151.00000000001222,-91.99999999999875,-117.00000000000443,-73.00000000000084,178.00000000000037,550.000000000006,,-1354.9999999999932
2019.01.21,-175.00000000000293,-181.00000000000892,-28.999999999996362,0.999999999995449,-79.00000000000685,-225.00000000000853,-60.99999999999284,-285.00000000000193,26.00000000001046,102.00000000000209,-192.00000000001438,-219.0000000000083,-275.000000000003,156.00000000000057,-68.9999999999884,-103.00000000000864,-73.00000000000084,179.99999999999127,543.999999999989,,-957.0000000000526
2019.01.21,-170.99999999999892,-178.00000000001148,-52.99999999999727,-2.000000000002,-38.0000000000047,-219.00000000001364,-24.00000000000091,-291.0000000000079,135.99999999999568,103.99999999999298,-177.00000000000495,-159.00000000000603,-299.00000000000483,207.00000000000162,-12.999999999991019,-34.000000000006025,-55.000000000005045,250.9999999999901,601.000000000007,,-414.00000000006696
2019.01.21,-175.00000000000293,-163.00000000000205,-84.00000000000318,-26.000000000003798,-120.00000000000898,-212.00000000001216,-13.999999999995794,-279.00000000000705,104.00000000001342,21.00000000000435,-143.00000000000423,-125.0,-320.9999999999935,174.99999999999181,1.0000000000047748,-21.000000000000796,-63.00000000000195,306.9999999999906,679.9999999999917,,-458.0000000000397
