names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['EURJPY', 'EURAUD', 'CHFJPY', 'EURUSD', 'NZDUSD']",80.0,-0.92,S
GBPUSD,20,['EURUSD'],80.0,1.0,B
EURUSD,10,"['EURJPY', 'EURAUD']",80.0,0.955,B
USDJPY,10,['EURJPY'],100.0,-0.95,S
USDCAD,15,['EURGBP'],80.0,-0.7498071373071372,S
NZDUSD,10,['GBPUSD'],80.0,1.0,B
GBPCHF,10,"['USDCHF', 'EURUSD', 'USDCAD']",100.0,0.84,B
EURCHF,15,"['USDJPY', 'GBPCHF']",80.0,0.5400000000000001,B
CADCHF,20,"['EURJPY', 'NZDUSD', 'GBPJPY', 'NZDCAD', 'NZDCHF']",100.0,0.8874603174603175,B
AUDCHF,15,['EURNZD'],80.0,0.8135229215229215,B
NZDCHF,30,"['GBPCHF', 'GBPAUD', 'GBPCAD', 'EURJPY']",100.0,0.7119191919191921,B
EURGBP,10,['EURCHF'],100.0,-0.691952380952381,S
GBPJPY,10,"['NZDCAD', 'NZDCHF']",80.0,1.0,B
GBPCAD,10,"['USDCHF', 'EURUSD', 'USDCAD']",100.0,0.88,B
GBPAUD,15,['EURGBP'],80.0,-0.4273946608946611,S
EURCAD,20,"['USDJPY', 'NZDJPY', 'NZDUSD', 'EURJPY']",80.0,-0.6593333333333333,S
CADJPY,10,['GBPUSD'],100.0,0.7830634920634918,B
NZDJPY,15,"['GBPUSD', 'GBPJPY', 'GBPCHF']",100.0,1.0,B
NZDCAD,15,"['GBPCHF', 'GBPAUD', 'GBPCAD']",80.0,0.9256666666666666,B
