date,EURUSD,EURCHF,EURNZD,AUDCAD,NZDCAD,empty,sum
2018.04.23,0.0,-2.999999999997449,0.0,-173.00000000000094,-151.00000000000114,,-326.99999999999955
2018.04.23,109.00000000000354,5.000000000010552,219.99999999999798,-192.99999999999872,-147.99999999999258,,-6.999999999979252
2018.04.23,69.00000000000794,74.0000000000185,173.00000000000094,-187.9999999999993,-169.99999999999238,,-41.999999999964274
2018.04.23,96.99999999999153,130.0000000000079,289.0000000000059,-182.00000000000438,-148.99999999999915,,185.00000000000182
2018.04.23,93.00000000000975,148.00000000001478,361.9999999999957,-163.00000000000205,-95.00000000000064,,345.00000000001756
2018.04.23,32.0000000000098,140.0000000000068,441.0000000000025,-168.99999999999693,-58.99999999999794,,385.0000000000242
2018.04.23,-11.999999999989797,131.00000000001444,425.99999999999307,-119.99999999999788,-31.999999999998696,,393.00000000002115
2018.04.23,1.999999999990898,76.0000000000094,392.9999999999989,-163.00000000000205,0.0,,307.99999999999716
2018.04.23,-45.000000000006146,85.00000000000173,297.9999999999983,-153.00000000000313,-22.999999999995246,,161.99999999999548
2018.04.23,-26.999999999999247,110.00000000001009,331.999999999999,-151.9999999999966,-7.0000000000014495,,256.0000000000118
2018.04.23,41.000000000002146,100.0000000000112,357.99999999999164,-163.99999999999747,-19.999999999997797,,315.0000000000097
2018.04.23,42.0000000000087,85.00000000000173,397.99999999998727,-207.00000000000162,-2.999999999997449,,314.9999999999987
2018.04.23,28.000000000005798,86.0000000000083,425.99999999999307,-238.0000000000049,31.000000000003247,,333.0000000000055
2018.04.23,17.000000000000348,65.00000000000395,421.99999999998903,-236.00000000000287,34.000000000000696,,301.99999999999113
2018.04.23,9.999999999998899,33.00000000001635,368.9999999999971,-231.99999999999886,18.0000000000069,,198.00000000002038
2018.04.23,1.999999999990898,55.000000000005045,388.9999999999949,-246.00000000000176,38.0000000000047,,237.99999999999378
2018.04.23,15.999999999993797,67.00000000001705,361.9999999999957,-262.00000000000665,16.0000000000049,,199.00000000000477
2018.04.23,-38.0000000000047,47.00000000001925,348.9999999999993,-245.0000000000063,14.999999999998348,,128.0000000000059
2018.04.23,-1.999999999990898,42.0000000000087,354.9999999999942,-178.00000000000037,-7.9999999999968985,,209.00000000001472
2018.04.23,-11.999999999989797,41.000000000002146,363.0000000000022,-163.99999999999747,2.999999999997449,,231.00000000001452
2018.04.23,7.0000000000014495,50.0000000000167,458.9999999999872,-172.00000000000549,2.000000000002,,346.0000000000019
2018.04.23,-68.00000000000139,58.000000000002494,453.99999999999886,-134.99999999999625,-32.999999999994145,,276.00000000000955
2018.04.23,-242.99999999999324,-1.999999999990898,324.9999999999975,-123.00000000000644,-27.999999999994696,,-70.99999999998778
2018.04.23,-319.0000000000026,-40.99999999997994,290.9999999999968,-131.00000000000333,-29.000000000001247,,-228.9999999999903
2018.04.23,-402.9999999999978,-102.99999999998644,272.00000000000557,-60.99999999999994,2.999999999997449,,-291.9999999999811
