date,EURUSD,EURCHF,EURNZD,AUDCAD,NZDCAD,empty,sum
2018.04.23,120.99999999999334,56.000000000011596,234.99999999998522,-153.99999999999858,-136.00000000000279,,121.9999999999888
2018.04.23,130.0000000000079,114.0000000000141,265.99999999998846,-136.99999999999824,-134.0000000000008,,239.00000000001143
2018.04.23,144.0000000000108,163.00000000000205,316.99999999998954,-133.00000000000534,-131.99999999999878,,358.9999999999983
2018.04.23,102.00000000000209,150.00000000000568,443.99999999999994,-148.0000000000037,-36.999999999998145,,511.00000000000597
2018.04.23,112.000000000001,161.00000000001114,448.9999999999883,-155.00000000000514,-58.99999999999794,,507.9999999999974
2018.04.23,43.999999999999595,146.00000000000168,506.9999999999908,-78.00000000000028,-22.999999999995246,,595.9999999999966
2018.04.23,73.99999999999629,136.00000000000279,490.999999999997,-112.000000000001,16.0000000000049,,605.0
2018.04.23,12.000000000012001,98.0000000000203,394.00000000000546,-117.00000000000044,6.0000000000060005,,393.0000000000433
2018.04.23,-26.999999999999247,114.99999999999844,363.0000000000022,-106.00000000000608,34.000000000000696,,378.999999999996
2018.04.23,90.99999999999665,125.00000000001954,401.99999999999125,-148.0000000000037,14.000000000002899,,484.0000000000067
2018.04.23,48.000000000003595,104.99999999999955,415.99999999999415,-163.00000000000205,4.999999999999449,,410.99999999999466
2018.04.23,58.000000000002494,104.99999999999955,431.99999999998795,-204.00000000000418,36.0000000000027,,426.9999999999885
2018.04.23,38.0000000000047,91.00000000001884,478.999999999985,-233.00000000000543,58.99999999999794,,434.000000000001
2018.04.23,22.0000000000109,65.00000000000395,459.99999999999375,-212.00000000000108,57.00000000000705,,392.0000000000146
2018.04.23,24.000000000001798,60.000000000015596,419.9999999999982,-223.00000000000654,41.9999999999976,,323.00000000000665
2018.04.23,22.0000000000109,82.00000000000429,390.0000000000015,-236.00000000000287,43.00000000000415,,301.0000000000179
2018.04.23,42.999999999993044,79.00000000000685,365.99999999999966,-241.99999999999778,23.00000000000635,,269.00000000000813
2018.04.23,12.999999999996348,60.99999999999994,445.99999999999085,-155.00000000000514,73.00000000000084,,437.9999999999829
2018.04.23,49.00000000001015,87.99999999999919,361.9999999999957,-156.00000000000057,8.000000000008,,351.00000000001245
2018.04.23,42.999999999993044,52.000000000007596,458.9999999999872,-102.99999999999754,70.0000000000034,,520.9999999999936
2018.04.23,32.0000000000098,143.00000000000423,717.9999999999964,-21.00000000000435,87.99999999999919,,960.0000000000053
2018.04.23,-49.99999999999449,80.00000000001339,473.99999999999665,-104.00000000000409,-20.999999999993246,,379.0000000000182
2018.04.23,-154.99999999999403,28.000000000005798,394.00000000000546,-92.99999999999864,2.999999999997449,,177.00000000001603
2018.04.23,-310.9999999999946,-38.99999999998904,300.99999999999574,-60.99999999999994,2.999999999997449,,-106.9999999999904
2018.04.23,-360.0000000000048,-85.99999999998609,597.9999999999874,-12.000000000000899,134.0000000000008,,273.9999999999964
2018.04.23,-373.00000000000114,-188.9999999999947,686.9999999999932,-16.0000000000049,173.00000000000094,,281.9999999999933
2018.04.23,-340.9999999999913,-212.99999999999653,563.0000000000024,-19.00000000000235,162.0000000000066,,152.0000000000188
2018.04.23,-407.0000000000018,-322.00000000000006,469.99999999999267,-60.99999999999994,133.00000000000534,,-187.00000000000375
2018.04.23,-378.999999999996,-281.99999999998226,543.0000000000045,-56.99999999999594,143.00000000000423,,-31.99999999996544
2018.04.23,-333.9999999999899,-234.99999999998522,524.9999999999977,26.999999999999247,224.9999999999974,,208.00000000001927
2018.04.23,-326.9999999999884,-244.9999999999841,611.000000000006,-36.0000000000027,162.0000000000066,,165.00000000003743
2018.04.23,-289.9999999999903,-215.99999999999397,682.0000000000048,-95.00000000000064,46.00000000000159,,127.00000000002147
2018.04.23,-326.0000000000041,-186.99999999998164,702.0000000000026,-124.00000000000189,24.000000000001798,,89.00000000001685
2018.04.23,-470.9999999999992,-237.99999999998266,697.9999999999986,-60.99999999999994,51.000000000001044,,-20.999999999982073
2018.04.23,-385.99999999999744,-188.9999999999947,807.0000000000022,-53.999999999998494,52.000000000007596,,230.0000000000191
2018.04.23,-489.0000000000061,-202.9999999999976,862.9999999999916,-9.00000000000345,139.00000000000023,,300.99999999998477
2018.04.23,-523.9999999999911,-234.00000000000088,777.0000000000055,-19.00000000000235,91.00000000000774,,91.00000000001882
2018.04.23,-544.9999999999955,-207.99999999998596,819.9999999999985,-68.99999999999685,41.9999999999976,,40.00000000001792
2018.04.23,-550.9999999999903,-187.99999999998818,853.9999999999992,-60.99999999999994,53.999999999998494,,108.00000000001924
2018.04.23,-514.9999999999987,-143.99999999998857,882.9999999999893,-12.000000000000899,96.00000000000719,,308.0000000000083
2018.04.23,-605.9999999999955,-161.99999999999548,756.9999999999854,-24.999999999997247,57.00000000000705,,21.00000000000435
2018.04.23,-665.0000000000044,-223.99999999997976,720.9999999999939,-12.999999999996348,70.99999999999883,,-109.99999999998786
2018.04.23,-553.0000000000035,-223.99999999997976,800.0000000000007,-29.999999999996696,46.00000000000159,,39.00000000002229
2018.04.23,-665.9999999999889,-218.99999999999142,760.9999999999894,17.000000000000348,55.000000000005045,,-51.999999999985405
2018.04.23,-676.9999999999943,-217.0000000000005,804.9999999999891,9.999999999998899,63.00000000000195,,-16.000000000004846
2018.04.23,-618.0000000000074,-181.9999999999933,821.9999999999894,39.00000000000014,100.00000000000009,,160.99999999998897
2018.04.23,-618.9999999999918,-187.99999999998818,879.9999999999919,-12.000000000000899,94.00000000000519,,155.00000000001623
