date,USDCHF,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.07.30,99.00000000000463,104.99999999998977,151.9999999999966,11.00000000000545,-222.99999999999542,-45.99999999999049,-46.999999999997044,-229.99999999999687,-223.99999999998954,-337.0000000000095,-263.99999999999756,188.00000000001037,-149.9999999999835,-55.00000000000682,-72.99999999999329,177.99999999999727,36.0000000000027,-275.99999999999847,,-1155.9999999999516
2018.07.30,124.99999999999733,102.99999999999443,131.99999999999878,28.000000000005798,-258.0000000000027,-86.99999999999264,-46.00000000000159,-222.99999999999542,-224.99999999999432,-358.9999999999982,-253.99999999999866,168.99999999999693,-136.99999999998712,-63.00000000000239,-63.99999999999295,158.00000000000125,-9.999999999998899,-246.99999999999721,,-1257.9999999999673
2018.07.30,146.99999999999713,105.99999999999454,113.99999999999189,35.00000000000725,-319.0000000000026,-104.99999999999955,-65.00000000000395,-225.99999999999287,-282.0000000000107,-458.00000000000284,-195.00000000001182,144.0000000000108,-120.99999999999334,-94.99999999999886,-72.99999999999329,161.00000000000136,-26.999999999999247,-217.99999999999596,,-1477.000000000002
2018.07.30,174.00000000000747,146.99999999999136,148.99999999999915,6.0000000000060005,-327.99999999999494,-115.99999999999389,-112.99999999999643,-286.99999999999284,-301.9999999999925,-380.00000000000256,-195.00000000001182,45.99999999999049,-313.99999999999204,-94.0000000000083,-103.9999999999992,189.00000000000716,6.0000000000060005,-297.9999999999983,,-1813.999999999975
2018.07.30,21.00000000000435,85.99999999999852,72.99999999998974,-63.00000000000195,-364.00000000000875,-78.00000000000028,-99.00000000000463,-278.9999999999959,-442.0000000000073,-459.0000000000094,-296.0000000000074,39.00000000001125,-305.9999999999841,-85.00000000000796,-137.00000000000045,242.00000000000443,52.000000000007596,-307.99999999999716,,-2403.000000000009
2018.07.30,14.000000000002899,82.99999999999841,113.00000000000753,-41.9999999999976,-296.9999999999917,-7.9999999999968985,-51.000000000001044,-240.99999999999122,-414.0000000000157,-438.00000000000506,-339.0000000000004,139.00000000000023,-194.99999999998963,-69.00000000000261,-126.99999999999534,218.00000000000352,70.0000000000034,-345.0000000000064,,-1928.9999999999775
2018.07.30,-19.00000000000235,121.99999999999989,127.99999999999478,1.0000000000065512,-187.00000000000384,34.000000000000696,33.000000000005244,-112.99999999999643,-396.99999999999136,-565.9999999999999,-395.000000000012,198.00000000000927,-24.000000000001798,-85.00000000000796,-102.00000000000387,156.0000000000059,-1.999999999990898,-267.00000000000614,,-1484.999999999994
2018.07.30,-87.99999999999919,116.99999999999022,89.00000000000574,-25.999999999992696,-148.99999999999915,36.0000000000027,53.00000000000304,-95.00000000000064,-358.0000000000041,-493.99999999999443,-475.0000000000032,348.9999999999993,128.000000000017,-90.00000000000341,-115.99999999999966,144.00000000000546,20.0000000000089,-248.99999999999923,,-1203.9999999999636
2018.07.30,-126.99999999999933,103.9999999999992,72.0000000000054,-32.999999999994145,-66.99999999999484,57.00000000000705,73.00000000000084,-109.99999999999899,-365.0000000000091,-415.99999999999415,-539.0000000000006,371.99999999999454,108.00000000001918,-109.00000000000887,-122.99999999999045,230.99999999999454,24.000000000001798,-258.0000000000027,,-1105.9999999999704
2018.07.30,-124.00000000000189,87.99999999999386,-12.999999999996348,-30.999999999992145,-69.00000000000794,36.0000000000027,83.9999999999952,-114.99999999999844,-355.99999999999454,-453.99999999999886,-479.0000000000072,392.9999999999989,17.000000000000348,-143.00000000000068,-100.99999999999909,237.99999999999955,-36.999999999998145,-253.99999999999866,,-1320.0000000000036
2018.07.30,-114.00000000000298,105.99999999999454,-4.000000000004,-8.999999999992347,29.999999999996696,30.000000000007798,97.00000000000264,-137.9999999999937,-274.0000000000009,-343.00000000000443,-368.9999999999971,395.000000000012,-34.000000000000696,-162.00000000000614,-102.99999999999443,243.99999999999977,-40.99999999999105,-258.0000000000027,,-946.999999999977
2018.07.30,-143.9999999999997,108.99999999999466,-85.00000000000173,-32.999999999994145,35.00000000000725,11.00000000000545,87.00000000000374,-129.00000000000134,-284.9999999999966,-300.00000000001137,-384.9999999999909,375.9999999999986,22.0000000000109,-204.00000000000773,-128.99999999999068,246.9999999999999,-54.999999999993946,-197.00000000000273,,-1058.9999999999702
2018.07.30,-104.99999999999955,105.99999999999454,-120.99999999999334,-32.999999999994145,31.999999999987594,-28.999999999990145,83.9999999999952,-118.99999999999133,-289.0000000000157,-283.99999999999534,-290.00000000001245,364.00000000000875,63.000000000013046,-219.0000000000083,-125.99999999999056,234.99999999999943,-101.99999999999099,-165.9999999999995,,-998.999999999983
2018.07.30,-104.99999999999955,131.9999999999908,-49.00000000001015,4.999999999999449,-5.999999999994898,-14.999999999998348,109.00000000000354,-117.99999999999588,-341.0000000000082,-419.0000000000138,-354.9999999999942,453.99999999999886,86.0000000000083,-207.00000000000784,-90.99999999999397,254.99999999999545,-117.99999999999588,-187.9999999999993,,-971.0000000000158
2018.07.30,-154.99999999999403,115.99999999999966,-100.0000000000112,-5.999999999994898,-8.999999999992347,-17.000000000000348,131.99999999999878,-124.99999999999733,-362.99999999999955,-510.99999999999477,-384.9999999999909,486.00000000000864,57.00000000001815,-224.00000000000375,-90.99999999999397,257.99999999999557,-152.99999999999204,-221.00000000000452,,-1310.9999999999486
2018.07.30,-203.99999999999307,105.99999999999454,-126.0000000000039,-12.000000000000899,-7.0000000000014495,6.0000000000060005,114.99999999999844,-124.99999999999733,-366.9999999999902,-466.00000000001086,-428.00000000000614,571.9999999999948,100.0000000000112,-237.00000000000898,-96.00000000000364,290.00000000000625,-125.99999999999278,-245.0000000000063,,-1250.0000000000048
2018.07.30,-329.00000000000153,17.99999999998647,-435.9999999999919,-71.99999999999429,100.99999999999554,-39.999999999995595,178.00000000000037,-90.99999999999665,-352.00000000000387,-449.9999999999948,-380.00000000000256,567.9999999999907,96.00000000000719,-364.0000000000043,-105.99999999999454,298.0000000000018,-261.99999999999557,-209.00000000000364,,-1831.9999999999973
2018.07.30,-461.99999999999574,21.99999999999136,-548.9999999999995,-115.99999999999389,102.00000000000209,-80.99999999999774,165.9999999999995,-134.0000000000008,-475.9999999999991,-468.00000000000176,-275.000000000003,547.999999999993,-64.99999999998174,-436.9999999999976,-146.99999999999136,335.9999999999985,-323.99999999999096,-165.00000000000404,,-2524.9999999999727
2018.07.30,-512.9999999999968,-13.00000000000523,-550.9999999999903,-137.9999999999937,185.99999999999727,-5.999999999994898,253.99999999999866,-78.99999999999574,-485.99999999999,-554.9999999999944,-141.99999999999767,530.9999999999926,-59.99999999999339,-436.00000000000705,-156.99999999999648,403.99999999999636,-302.9999999999977,-143.00000000000423,,-2206.9999999999723
2018.07.30,-485.99999999999756,15.999999999991132,-554.9999999999944,-115.99999999999389,229.99999999999687,-2.999999999997449,256.0000000000007,-100.99999999999554,-478.00000000000864,-465.0000000000043,-212.99999999999653,561.0000000000115,-113.99999999999189,-436.9999999999976,-159.9999999999966,436.9999999999976,-319.99999999999807,-226.00000000000398,,-2173.999999999979
2018.07.30,-529.9999999999972,17.99999999998647,-456.00000000001194,-114.99999999999844,259.9999999999936,60.99999999999994,273.000000000001,-87.99999999999919,-469.99999999999886,-460.000000000016,-374.999999999992,595.0000000000122,-72.99999999998974,-379.99999999999545,-158.00000000000125,435.0000000000023,-229.00000000000142,-243.99999999999977,,-1936.0000000000057
2018.07.30,-485.99999999999756,28.999999999996362,-367.99999999999056,-105.99999999999498,289.0000000000059,101.00000000000664,258.0000000000027,-75.9999999999983,-431.0000000000116,-412.9999999999967,-387.000000000004,638.0000000000052,9.000000000014552,-338.99999999999864,-158.00000000000125,415.9999999999968,-202.9999999999976,-260.00000000000466,,-1486.9999999999677
2018.07.30,-525.9999999999932,0.999999999990564,-361.0000000000113,-95.99999999999609,375.9999999999986,117.00000000000044,312.00000000000114,-41.000000000002146,-384.00000000001455,-375.9999999999986,-387.000000000004,639.9999999999961,1.0000000000065512,-341.99999999999875,-134.00000000000034,411.00000000000136,-214.99999999999852,-262.00000000000665,,-1266.0000000000293
2018.07.30,-534.0000000000011,-11.00000000000989,-347.9999999999928,-98.99999999999353,381.99999999999346,143.00000000000423,311.00000000000574,-27.999999999994696,-366.00000000001387,-404.0000000000044,-398.9999999999938,585.9999999999976,-26.999999999999247,-308.00000000000693,-126.99999999999534,402.000000000001,-186.99999999999272,-268.0000000000016,,-1281.9999999999977
2018.07.30,-536.0000000000032,6.000000000000227,-391.000000000008,-126.99999999999933,358.9999999999982,126.99999999999933,300.99999999999574,-24.999999999997247,-413.0000000000109,-384.00000000000654,-381.0000000000091,560.0000000000049,-7.0000000000014495,-341.0000000000082,-152.9999999999916,411.00000000000136,-173.00000000000094,-255.00000000000523,,-1422.000000000042
2018.07.30,-541.9999999999981,-2.0000000000095497,-351.99999999999676,-122.99999999999534,377.0000000000051,181.00000000000892,309.99999999999915,-3.999999999992898,-394.00000000000546,-367.0000000000062,-360.0000000000048,560.0000000000049,-1.999999999990898,-287.00000000000614,-147.99999999999613,391.9999999999959,-140.99999999999113,-253.0000000000032,,-1154.9999999999825
2018.07.30,-541.0000000000026,26.999999999986812,-306.9999999999906,-112.99999999999643,414.00000000000324,199.00000000000472,321.0000000000046,8.000000000008,-381.0000000000002,-365.99999999999966,-402.9999999999978,567.0000000000064,2.0000000000131024,-302.0000000000067,-162.9999999999967,396.0000000000008,-127.99999999999478,-258.0000000000027,,-1027.9999999999602
2018.07.30,-536.0000000000032,64.99999999999773,-283.99999999999534,-100.00000000000009,412.9999999999967,200.00000000000017,326.0000000000041,16.0000000000049,-400.0000000000057,-350.00000000000585,-401.99999999999125,567.0000000000064,32.0000000000098,-302.0000000000067,-164.00000000000148,403.0000000000058,-130.99999999999224,-268.0000000000016,,-914.9999999999778
2018.07.30,-502.9999999999979,85.99999999999852,-283.000000000011,-76.99999999999375,421.99999999998903,190.00000000000128,326.9999999999995,28.000000000005798,-414.0000000000157,-382.0000000000157,-391.9999999999924,574.9999999999922,49.00000000001015,-316.0000000000025,-167.0000000000016,393.0000000000007,-140.99999999999113,-231.0000000000034,,-836.0000000000281
2018.07.30,-486.999999999993,113.99999999999011,-205.00000000001074,-61.999999999995396,418.0000000000073,211.00000000000563,326.0000000000041,28.000000000005798,-432.00000000001637,-361.9999999999957,-408.9999999999927,567.0000000000064,46.0000000000127,-295.0000000000017,-174.99999999999716,400.0000000000057,-123.99999999999079,-261.0000000000001,,-701.9999999999561
2018.07.30,-515.9999999999942,99.99999999999432,-197.00000000000273,-112.99999999999643,428.00000000000614,226.99999999999943,292.9999999999988,25.00000000000835,-445.99999999999795,-340.00000000000693,-455.0000000000054,462.9999999999912,-8.999999999992347,-287.00000000000614,-213.99999999999864,367.999999999995,-95.99999999999609,-301.0000000000068,,-1070.0000000000107
2018.07.31,-520.9999999999936,52.99999999999727,-181.9999999999933,-83.9999999999952,404.0000000000044,238.0000000000049,324.00000000000205,7.0000000000014495,-473.0000000000132,-344.00000000001097,-434.000000000001,510.99999999999477,-92.99999999998754,-278.99999999999636,-182.00000000000216,289.0000000000015,-114.99999999999844,-297.9999999999983,,-1178.9999999999839
2018.07.31,-530.9999999999926,57.999999999992724,-202.9999999999976,-88.99999999999464,434.000000000001,238.0000000000049,324.00000000000205,30.000000000007798,-432.00000000001637,-348.00000000001495,-448.000000000004,512.0000000000014,-10.999999999983245,-281.9999999999965,-182.99999999999272,355.99999999999454,-78.00000000000028,-263.99999999999756,,-916.9999999999859
2018.07.31,-519.0000000000028,82.99999999999841,-212.00000000001216,-100.00000000000009,432.9999999999945,241.00000000000233,319.0000000000026,13.00000000000745,-425.00000000001137,-307.00000000001285,-436.9999999999985,533.0000000000057,-17.000000000000348,-260.9999999999957,-185.00000000000227,417.0000000000016,-61.999999999995396,-304.00000000000426,,-790.0000000000232
2018.07.31,-517.0000000000008,82.99999999999841,-215.99999999999397,-108.99999999999244,417.0000000000007,226.00000000000398,305.99999999999517,-7.0000000000014495,-425.00000000001137,-303.0000000000088,-429.00000000001273,522.0000000000002,-45.99999999999049,-263.00000000000523,-192.99999999999784,421.99999999999704,-57.99999999999139,-317.9999999999961,,-908.000000000007
2018.07.31,-517.9999999999962,69.99999999999318,-225.99999999999287,-112.000000000001,417.0000000000007,230.000000000008,305.99999999999517,-2.000000000002,-430.0000000000068,-316.0000000000052,-412.00000000001234,529.0000000000017,-17.000000000000348,-275.99999999999625,-182.00000000000216,424.99999999999716,-70.99999999999883,-302.0000000000023,,-887.0000000000203
2018.07.31,-519.0000000000028,45.99999999999227,-225.99999999999287,-95.99999999999609,414.00000000000324,221.99999999999997,322.00000000000006,3.0000000000085514,-429.00000000000205,-333.0000000000055,-400.00000000000034,554.9999999999944,-15.999999999993797,-278.0000000000058,-176.00000000000193,382.99999999999557,-90.99999999999665,-290.00000000000136,,-909.000000000005
2018.07.31,-539.0000000000006,-28.000000000005798,-269.00000000000813,-129.9999999999968,417.0000000000007,221.00000000000452,305.99999999999517,-20.999999999993246,-372.99999999999045,-357.00000000000733,-394.00000000000546,497.99999999999847,-86.99999999999264,-251.00000000000477,-147.99999999999613,373.9999999999952,-107.00000000000153,-323.0000000000066,,-1211.0000000000157
2018.07.31,-558.000000000003,-28.000000000005798,-249.99999999999466,-119.00000000000244,438.9999999999894,219.00000000000253,302.9999999999977,-39.00000000000014,-332.9999999999984,-306.00000000000625,-421.0000000000047,533.0000000000057,-125.99999999998168,-246.9999999999999,-143.00000000000068,394.00000000000546,-90.99999999999665,-346.9999999999973,,-1119.9999999999907
2018.07.31,-552.9999999999924,15.999999999991132,-214.00000000000307,-144.99999999999514,504.9999999999999,256.0000000000007,299.00000000000483,-20.999999999993246,-301.00000000001614,-249.99999999999466,-452.00000000000796,411.0000000000058,-112.99999999998533,-248.99999999999523,-244.99999999999034,280.00000000000114,-81.9999999999932,-351.99999999999676,,-1209.99999999996
2018.07.31,-595.0000000000011,74.99999999998863,-234.00000000000088,-246.99999999999721,597.0000000000031,277.000000000005,212.00000000000108,77.00000000000485,-342.00000000001296,-8.000000000008,-451.0000000000014,225.99999999999287,66.00000000001049,-278.0000000000058,-359.99999999999943,361.0000000000042,34.000000000000696,-275.000000000003,,-865.0000000000191
2018.07.31,-583.9999999999957,90.99999999999397,-235.00000000000742,-243.99999999999977,621.0000000000049,275.000000000003,224.000000000002,84.0000000000063,-343.9999999999941,17.000000000000348,-1110.9999999999952,265.0000000000041,86.0000000000083,-317.0000000000073,-354.99999999998977,323.99999999999807,89.00000000000574,-589.0000000000061,,-1702.9999999999686
2018.07.31,-565.9999999999999,-6.000000000000227,73.99999999999629,-241.99999999999778,615.9999999999943,438.00000000000506,221.99999999999997,97.9999999999981,-254.99999999999545,107.99999999999699,-801.0000000000073,262.00000000000665,165.9999999999995,-67.00000000000728,-317.99999999999784,298.0000000000018,292.9999999999988,-417.99999999999613,,-98.00000000000443
2018.07.31,-556.9999999999964,75.9999999999934,82.00000000000429,-230.99999999999233,600.0000000000006,434.000000000001,204.99999999999963,74.00000000000739,-475.9999999999991,129.00000000000134,-811.0000000000061,242.99999999999324,96.00000000000719,-192.99999999999784,-427.99999999999727,349.00000000000375,309.99999999999915,-463.0000000000023,,-560.9999999999802
2018.07.31,-556.0000000000009,-142.00000000001012,137.9999999999937,-247.99999999999267,581.9999999999936,458.00000000000284,194.0000000000053,68.00000000000139,-241.99999999999022,173.00000000000094,-845.0000000000068,209.9999999999991,86.0000000000083,-30.000000000001137,-331.00000000000307,248.99999999999523,365.0000000000042,-492.999999999999,,-363.9999999999993
2018.07.31,-574.9999999999922,-187.00000000001182,92.99999999998754,-263.99999999999756,574.0000000000078,445.0000000000065,183.99999999999528,53.999999999998494,-724.9999999999943,70.99999999999883,-865.0000000000047,212.99999999999653,62.000000000006494,-311.00000000000705,-539.999999999992,213.00000000000807,294.00000000000534,-512.0000000000014,,-1775.99999999999
2018.07.31,-602.999999999998,64.99999999999773,-41.000000000002146,-343.9999999999999,557.9999999999918,407.0000000000018,143.9999999999997,36.0000000000027,-550.0000000000114,143.00000000000423,-787.0000000000043,151.00000000001222,40.0000000000178,-228.9999999999992,-507.99999999999557,442.99999999999784,330.0000000000081,-480.0000000000027,,-1224.999999999979
2018.07.31,-602.0000000000025,103.9999999999992,-18.0000000000069,-339.99999999999585,553.9999999999878,404.0000000000044,148.99999999999915,31.000000000003247,-460.00000000000796,235.99999999999176,-778.9999999999964,154.99999999999403,19.00000000001345,-186.9999999999976,-474.9999999999943,480.99999999999454,363.0000000000022,-477.0000000000052,,-842.000000000017
2018.07.31,-585.9999999999976,148.9999999999867,-25.00000000000835,-327.99999999999494,554.9999999999944,398.00000000000944,136.99999999999824,24.000000000001798,-612.9999999999995,248.99999999998812,-730.0000000000084,116.00000000000499,7.0000000000014495,-299.99999999999716,-582.9999999999984,509.00000000000034,370.9999999999991,-470.9999999999992,,-1121.0000000000189
2018.07.31,-619.9999999999983,267.99999999998647,-45.000000000006146,-317.0000000000006,506.9999999999908,362.00000000000676,143.9999999999997,41.000000000002146,-748.9999999999952,190.99999999998562,-720.9999999999939,136.00000000000279,22.0000000000109,-373.00000000000466,-628.9999999999907,558.9999999999975,304.00000000000426,-446.00000000000193,,-1366.0000000000045
2018.07.31,-592.9999999999991,128.99999999999068,-99.00000000000463,-285.9999999999974,459.0000000000094,348.00000000000387,139.00000000000023,31.000000000003247,-848.0000000000132,49.99999999999449,-805.0000000000113,188.00000000001037,83.00000000001084,-445.0000000000074,-664.999999999992,450.00000000000284,243.99999999999977,-409.0000000000038,,-2029.0000000000032
2018.07.31,-629.0000000000018,133.99999999998613,-194.0000000000053,-317.9999999999961,367.0000000000062,284.0000000000065,124.99999999999733,2.000000000002,-795.9999999999923,-56.99999999999594,-768.9999999999975,304.9999999999997,181.00000000000892,-396.0000000000008,-525.9999999999962,495.9999999999951,174.00000000000747,-392.9999999999989,,-2009.9999999999754
2018.07.31,-580.0000000000027,260.9999999999957,-181.00000000000892,-300.99999999999574,348.9999999999993,284.0000000000065,134.0000000000008,36.999999999998145,-945.999999999998,-124.99999999999733,-760.0000000000051,354.9999999999942,235.00000000000742,-474.00000000000375,-635.9999999999957,543.0000000000064,187.9999999999993,-319.0000000000026,,-1936.0000000000023
2018.07.31,-544.0,418.99999999999693,-22.0000000000109,-230.99999999999233,246.99999999999721,329.00000000000153,178.99999999999582,87.00000000000374,-1085.000000000008,-265.0000000000041,-905.0000000000002,418.9999999999916,362.00000000001785,-432.00000000000216,-590.999999999994,536.0000000000014,192.99999999999872,-331.999999999999,,-1636.000000000006
2018.07.31,-573.9999999999967,431.99999999998795,-59.000000000009045,-241.00000000000233,208.00000000000819,352.00000000000784,189.00000000000583,89.00000000000574,-1376.0000000000048,-341.00000000001353,-910.0000000000108,456.9999999999963,453.0000000000145,-554.000000000002,-709.0000000000032,570.999999999998,219.00000000000253,-329.999999999997,,-2124.0000000000127
2018.07.31,-552.9999999999924,541.9999999999874,-151.00000000001222,-247.99999999999267,221.00000000000452,262.00000000000665,173.9999999999964,70.0000000000034,-1302.9999999999973,-285.00000000000193,-885.0000000000025,478.0000000000006,428.00000000000614,-603.9999999999992,-706.0000000000031,647.9999999999961,153.99999999999858,-273.9999999999965,,-2031.9999999999982
2018.07.31,-536.9999999999986,524.9999999999915,-106.99999999999044,-249.99999999999466,187.99999999998818,287.0000000000039,183.99999999999528,70.99999999999883,-1319.0000000000168,-382.0000000000157,-805.0000000000113,480.99999999999807,418.0000000000073,-570.0000000000074,-680.9999999999974,632.000000000005,165.9999999999995,-292.00000000000335,,-1991.000000000048
2018.07.31,-527.9999999999951,536.9999999999919,-97.9999999999981,-219.00000000000253,160.99999999998892,302.0000000000023,199.00000000000472,92.99999999999864,-1312.0000000000118,-452.00000000000796,-836.9999999999989,531.9999999999991,453.0000000000145,-543.9999999999969,-652.9999999999916,606.9999999999993,145.00000000000622,-280.00000000000244,,-1893.9999999999998
2018.07.31,-542.9999999999935,547.9999999999876,-97.9999999999981,-208.99999999999253,160.99999999998892,315.0000000000097,219.00000000000253,118.00000000000699,-1418.0000000000064,-466.9999999999952,-929.000000000002,598.999999999994,568.000000000013,-587.0000000000033,-685.0000000000023,614.0000000000043,145.00000000000622,-248.00000000000378,,-1896.9999999999839
2018.07.31,-602.0000000000025,506.0000000000002,-165.9999999999995,-276.9999999999939,150.99999999999002,292.00000000000335,177.00000000000495,87.99999999999919,-1423.0000000000018,-461.0000000000003,-984.9999999999915,601.000000000007,611.000000000006,-587.0000000000033,-710.9999999999985,643.0000000000007,187.9999999999993,-282.99999999999994,,-2237.9999999999804
2018.07.31,-578.0000000000007,497.99999999999045,-180.0000000000024,-290.00000000000136,178.99999999999582,282.0000000000045,158.99999999999804,90.0000000000012,-1323.0000000000075,-286.00000000000847,-890.000000000013,507.9999999999973,573.0000000000013,-594.9999999999989,-733.9999999999947,621.9999999999999,200.00000000000017,-246.99999999999721,,-2012.0000000000357
2018.07.31,-578.0000000000007,535.9999999999872,-158.99999999999804,-291.99999999999227,221.99999999998886,293.0000000000099,148.0000000000037,102.00000000000209,-1320.999999999998,-215.00000000000963,-944.9999999999958,503.000000000009,587.0000000000042,-600.0000000000085,-746.9999999999999,647.0000000000056,191.00000000000784,-260.00000000000466,,-1887.9999999999895
2018.07.31,-648.9999999999995,475.9999999999991,-574.9999999999922,-363.0000000000022,261.0000000000001,104.00000000000409,136.00000000000279,111.00000000000554,-1272.9999999999961,-146.00000000000168,-802.9999999999982,436.9999999999985,548.9999999999995,-844.9999999999989,-783.9999999999918,579.0000000000077,-43.999999999999595,-163.00000000000205,,-2991.9999999999645
