names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURUSD', 'EURAUD', 'AUDUSD', 'EURCAD']",80.0,-1.0,B
USDJPY,10,"['GBPUSD', 'GBPAUD', 'GBPCAD', 'AUDUSD']",80.0,-0.96,B
USDCAD,50,"['GBPCAD', 'EURGBP', 'GBPCHF', 'GBPJPY']",100.0,-0.3673044733044734,B
AUDUSD,10,"['EURUSD', 'EURAUD', 'AUDUSD', 'EURCAD']",80.0,1.0,S
GBPCHF,10,['USDCAD'],100.0,1.0,S
CADCHF,20,"['EURUSD', 'EURAUD', 'AUDCAD']",100.0,0.47426190476190483,S
AUDCHF,20,"['USDCAD', 'AUDCAD']",100.0,0.7410707070707072,S
NZDCHF,10,"['NZDUSD', 'USDCAD']",80.0,1.0,S
GBPJPY,15,"['GBPUSD', 'GBPAUD']",80.0,0.056904761904761895,S
GBPAUD,10,"['AUDJPY', 'CADJPY']",80.0,0.3322777777777777,S
EURCAD,10,"['NZDCHF', 'GBPJPY', 'EURJPY', 'GBPCHF', 'EURCHF']",80.0,0.18,S
EURAUD,10,['EURNZD'],100.0,-0.25905555555555554,B
EURNZD,10,"['GBPAUD', 'GBPCAD']",100.0,-0.4787619047619049,B
CADJPY,50,"['USDCAD', 'USDJPY']",100.0,0.6603844276638396,S
AUDJPY,10,['GBPAUD'],100.0,0.3457857142857142,S
NZDJPY,20,"['EURCHF', 'EURJPY', 'GBPJPY']",100.0,-0.5906666666666669,B
AUDCAD,50,"['EURGBP', 'EURNZD', 'AUDUSD', 'NZDCAD']",100.0,-0.4171190476190476,B
NZDCAD,10,"['EURUSD', 'USDJPY']",80.0,0.76,S
