USDCHF__50,USDCHF_50,USDCHF__30,USDCHF_30,USDCHF__20,USDCHF_20,USDCHF__15,USDCHF_15,USDCHF__10,USDCHF_10,GBPUSD__50,GBPUSD_50,GBPUSD__30,GBPUSD_30,GBPUSD__20,GBPUSD_20,GBPUSD__15,GBPUSD_15,GBPUSD__10,GBPUSD_10,EURUSD__50,EURUSD_50,EURUSD__30,EURUSD_30,EURUSD__20,EURUSD_20,EURUSD__15,EURUSD_15,EURUSD__10,EURUSD_10,USDJPY__50,USDJPY_50,USDJPY__30,USDJPY_30,USDJPY__20,USDJPY_20,USDJPY__15,USDJPY_15,USDJPY__10,USDJPY_10,USDCAD__50,USDCAD_50,USDCAD__30,USDCAD_30,USDCAD__20,USDCAD_20,USDCAD__15,USDCAD_15,USDCAD__10,USDCAD_10,AUDUSD__50,AUDUSD_50,AUDUSD__30,AUDUSD_30,AUDUSD__20,AUDUSD_20,AUDUSD__15,AUDUSD_15,AUDUSD__10,AUDUSD_10,NZDUSD__50,NZDUSD_50,NZDUSD__30,NZDUSD_30,NZDUSD__20,NZDUSD_20,NZDUSD__15,NZDUSD_15,NZDUSD__10,NZDUSD_10,GBPCHF__50,GBPCHF_50,GBPCHF__30,GBPCHF_30,GBPCHF__20,GBPCHF_20,GBPCHF__15,GBPCHF_15,GBPCHF__10,GBPCHF_10,EURCHF__50,EURCHF_50,EURCHF__30,EURCHF_30,EURCHF__20,EURCHF_20,EURCHF__15,EURCHF_15,EURCHF__10,EURCHF_10,CHFJPY__50,CHFJPY_50,CHFJPY__30,CHFJPY_30,CHFJPY__20,CHFJPY_20,CHFJPY__15,CHFJPY_15,CHFJPY__10,CHFJPY_10,CADCHF__50,CADCHF_50,CADCHF__30,CADCHF_30,CADCHF__20,CADCHF_20,CADCHF__15,CADCHF_15,CADCHF__10,CADCHF_10,AUDCHF__50,AUDCHF_50,AUDCHF__30,AUDCHF_30,AUDCHF__20,AUDCHF_20,AUDCHF__15,AUDCHF_15,AUDCHF__10,AUDCHF_10,NZDCHF__50,NZDCHF_50,NZDCHF__30,NZDCHF_30,NZDCHF__20,NZDCHF_20,NZDCHF__15,NZDCHF_15,NZDCHF__10,NZDCHF_10,EURGBP__50,EURGBP_50,EURGBP__30,EURGBP_30,EURGBP__20,EURGBP_20,EURGBP__15,EURGBP_15,EURGBP__10,EURGBP_10,GBPJPY__50,GBPJPY_50,GBPJPY__30,GBPJPY_30,GBPJPY__20,GBPJPY_20,GBPJPY__15,GBPJPY_15,GBPJPY__10,GBPJPY_10,GBPCAD__50,GBPCAD_50,GBPCAD__30,GBPCAD_30,GBPCAD__20,GBPCAD_20,GBPCAD__15,GBPCAD_15,GBPCAD__10,GBPCAD_10,GBPAUD__50,GBPAUD_50,GBPAUD__30,GBPAUD_30,GBPAUD__20,GBPAUD_20,GBPAUD__15,GBPAUD_15,GBPAUD__10,GBPAUD_10,EURJPY__50,EURJPY_50,EURJPY__30,EURJPY_30,EURJPY__20,EURJPY_20,EURJPY__15,EURJPY_15,EURJPY__10,EURJPY_10,EURCAD__50,EURCAD_50,EURCAD__30,EURCAD_30,EURCAD__20,EURCAD_20,EURCAD__15,EURCAD_15,EURCAD__10,EURCAD_10,EURAUD__50,EURAUD_50,EURAUD__30,EURAUD_30,EURAUD__20,EURAUD_20,EURAUD__15,EURAUD_15,EURAUD__10,EURAUD_10,EURNZD__50,EURNZD_50,EURNZD__30,EURNZD_30,EURNZD__20,EURNZD_20,EURNZD__15,EURNZD_15,EURNZD__10,EURNZD_10,CADJPY__50,CADJPY_50,CADJPY__30,CADJPY_30,CADJPY__20,CADJPY_20,CADJPY__15,CADJPY_15,CADJPY__10,CADJPY_10,AUDJPY__50,AUDJPY_50,AUDJPY__30,AUDJPY_30,AUDJPY__20,AUDJPY_20,AUDJPY__15,AUDJPY_15,AUDJPY__10,AUDJPY_10,NZDJPY__50,NZDJPY_50,NZDJPY__30,NZDJPY_30,NZDJPY__20,NZDJPY_20,NZDJPY__15,NZDJPY_15,NZDJPY__10,NZDJPY_10,AUDCAD__50,AUDCAD_50,AUDCAD__30,AUDCAD_30,AUDCAD__20,AUDCAD_20,AUDCAD__15,AUDCAD_15,AUDCAD__10,AUDCAD_10,NZDCAD__50,NZDCAD_50,NZDCAD__30,NZDCAD_30,NZDCAD__20,NZDCAD_20,NZDCAD__15,NZDCAD_15,NZDCAD__10,NZDCAD_10,AUDNZD__50,AUDNZD_50,AUDNZD__30,AUDNZD_30,AUDNZD__20,AUDNZD_20,AUDNZD__15,AUDNZD_15,AUDNZD__10,AUDNZD_10
CHFJPY,0.33333,EURUSD,0.5,EURUSD,0.73855,USDCHF,0.66667,USDCHF,0.66667,USDJPY,0.24982,USDJPY,0.19767,NZDJPY,0.48038,EURNZD,0.533,NZDCAD,0.66667,GBPUSD,0.33333,GBPUSD,0.39129,EURUSD,0.66667,USDCHF,0.66667,USDCHF,0.66667,AUDCHF,0.3647,AUDCHF,0.52579,EURUSD,0.66667,USDCHF,0.66667,USDCHF,0.8165,USDJPY,0.20646,USDJPY,0.19767,EURGBP,0.49237,EURGBP,0.66144,EURGBP,0.65465,USDCAD,0.23889,AUDCAD,0.2132,NZDJPY,0.42857,EURGBP,0.46771,GBPAUD,0.40825,EURGBP,0.27156,EURCHF,0.28868,NZDJPY,0.37796,EURNZD,0.5547,USDCHF,0.0,NZDCHF,0.27743,NZDCAD,0.39747,USDCAD,0.45833,USDCHF,0.49099,USDCHF,0.66667,NZDJPY,0.23028,USDJPY,0.5083,USDJPY,0.68474,USDJPY,0.6001,USDJPY,0.80178,CHFJPY,0.30279,CHFJPY,0.24456,EURCAD,0.52414,EURNZD,0.533,USDCAD,0.61237,EURCAD,0.35807,NZDCAD,0.36711,NZDCAD,0.66339,GBPCHF,0.57735,GBPUSD,0.66667,AUDNZD,0.18094,USDJPY,0.28868,GBPCHF,0.34066,GBPCHF,0.57735,GBPCHF,0.50918,CADJPY,0.24175,EURCAD,0.29579,NZDJPY,0.37796,GBPAUD,0.61237,GBPCHF,0.50918,EURCHF,0.33307,EURCHF,0.3546,EURCAD,0.6,EURCHF,0.76376,EURCAD,0.8165,AUDCHF,0.34319,EURAUD,0.52322,EURNZD,0.52381,EURNZD,0.70711,NZDCAD,1.0,EURCHF,0.23775,USDCAD,0.3546,USDCAD,0.5334,USDCHF,0.49099,EURCAD,0.6,AUDJPY,0.42767,CHFJPY,0.59093,EURGBP,0.61616,EURGBP,0.73214,CHFJPY,0.65465,EURJPY,0.24379,EURNZD,0.38052,EURNZD,0.57907,EURNZD,0.7,EURNZD,0.76376,EURJPY,0.37084,AUDJPY,0.4842,NZDUSD,0.65465,NZDJPY,0.64466,USDJPY,0.8165,CADJPY,0.28365,CADJPY,0.3546,GBPCAD,0.38982,GBPCHF,0.73855,GBPCHF,0.76376,CADJPY,0.24019,EURAUD,0.24716,EURNZD,0.42857,GBPCHF,0.43082,GBPCHF,0.76376,EURJPY,0.23753,AUDUSD,0.30826,EURGBP,0.39394,EURGBP,0.49099,CHFJPY,0.42857,AUDNZD,0.21914,AUDNZD,0.33072,EURCAD,0.31449,EURJPY,0.40825,AUDUSD,0.66667,USDCAD,0.3092,EURAUD,0.31175,NZDJPY,0.37796,GBPCHF,0.61237,GBPUSD,0.66667,USDCAD,0.3236,EURUSD,0.30861,EURUSD,0.53452,USDCHF,0.49237,GBPCHF,0.50918,USDCAD,0.22653,EURUSD,0.39129,EURUSD,0.4714,GBPAUD,0.61237,GBPCHF,0.50918,EURGBP,0.21627,AUDNZD,0.26068,USDJPY,0.31449,AUDNZD,0.32733,EURCHF,0.53452
EURUSD,0.33333,GBPUSD,0.39129,USDCHF,0.61616,EURUSD,0.66667,EURJPY,0.66667,USDCAD,0.21627,USDCAD,0.19767,EURJPY,0.45303,USDCHF,0.49237,NZDCHF,0.66667,EURJPY,0.30279,EURUSD,0.35,AUDUSD,0.59914,EURUSD,0.66667,EURJPY,0.66667,AUDCAD,0.33333,AUDCAD,0.47565,AUDCAD,0.59914,AUDCHF,0.66667,EURUSD,0.8165,NZDCAD,0.1959,NZDJPY,0.19767,EURNZD,0.35635,CHFJPY,0.5,USDJPY,0.53452,AUDCAD,0.16536,AUDNZD,0.19138,EURCHF,0.37284,USDCAD,0.40825,GBPCAD,0.40825,USDCAD,0.21627,EURJPY,0.24456,AUDNZD,0.29013,GBPCHF,0.48038,GBPUSD,0.0,EURCHF,0.23775,NZDCHF,0.32733,EURCAD,0.40825,EURUSD,0.49099,EURUSD,0.66667,USDJPY,0.19678,AUDCAD,0.34238,GBPJPY,0.38516,EURNZD,0.47246,GBPCHF,0.52381,EURJPY,0.27334,NZDCAD,0.24456,EURNZD,0.43463,EURJPY,0.49237,EURCAD,0.5,USDCHF,0.26318,EURCAD,0.32733,AUDCAD,0.56044,AUDCHF,0.57735,GBPJPY,0.66667,USDCAD,0.18021,EURJPY,0.24456,NZDJPY,0.25163,CADCHF,0.4,AUDNZD,0.40825,USDCAD,0.17138,CADJPY,0.29579,CADJPY,0.34641,CADJPY,0.46771,AUDNZD,0.40825,GBPUSD,0.23028,EURCAD,0.33929,EURCHF,0.50252,EURCAD,0.6001,EURCHF,0.66667,EURAUD,0.30694,AUDCHF,0.48912,GBPCHF,0.43463,GBPCHF,0.61237,NZDCHF,1.0,NZDCHF,0.19678,CADJPY,0.33929,CADJPY,0.50252,EURUSD,0.49099,AUDCAD,0.5,CHFJPY,0.34542,EURGBP,0.53035,EURCAD,0.50252,GBPCAD,0.49099,EURCAD,0.6,GBPAUD,0.21612,EURAUD,0.38052,EURAUD,0.47076,EURJPY,0.57735,EURAUD,0.76376,AUDJPY,0.3266,AUDUSD,0.3637,NZDJPY,0.65465,AUDJPY,0.64466,GBPJPY,0.5,NZDJPY,0.28123,NZDJPY,0.25,GBPCHF,0.34066,GBPCAD,0.73855,GBPAUD,0.61237,AUDCAD,0.22018,CADCHF,0.24716,GBPUSD,0.28571,GBPAUD,0.43082,GBPAUD,0.61237,EURCAD,0.19872,EURGBP,0.27866,GBPCHF,0.38982,GBPCHF,0.44444,USDCHF,0.35635,NZDJPY,0.21868,AUDCHF,0.19565,NZDJPY,0.25163,EURNZD,0.35355,USDCHF,0.40825,CADJPY,0.20602,EURNZD,0.31175,GBPCHF,0.30261,EURGBP,0.46771,GBPJPY,0.66667,AUDJPY,0.24131,USDCHF,0.26984,AUDUSD,0.48038,EURUSD,0.49237,AUDNZD,0.40825,USDCHF,0.21868,USDCHF,0.34717,GBPAUD,0.4714,CADJPY,0.46771,AUDNZD,0.40825,CHFJPY,0.19852,GBPUSD,0.24661,AUDNZD,0.30151,EURCHF,0.21822,GBPCHF,0.42857
GBPUSD,0.33333,CHFJPY,0.39129,CHFJPY,0.5334,EURJPY,0.66667,AUDNZD,0.66667,GBPCAD,0.21627,NZDJPY,0.19767,EURUSD,0.38516,USDCAD,0.49237,EURCHF,0.61237,AUDUSD,0.27217,USDCHF,0.30861,GBPUSD,0.53452,EURJPY,0.66667,AUDNZD,0.66667,EURAUD,0.32233,EURUSD,0.47565,AUDUSD,0.59914,EURUSD,0.66667,AUDCHF,0.5,EURCHF,0.15198,NZDCHF,0.19767,GBPCAD,0.28721,AUDUSD,0.4264,AUDNZD,0.53452,AUDCHF,0.15911,NZDJPY,0.18464,EURJPY,0.37284,EURJPY,0.40825,EURGBP,0.33333,GBPUSD,0.19852,EURNZD,0.23783,EURJPY,0.29013,AUDCHF,0.48038,EURUSD,0.0,NZDCAD,0.23753,USDCHF,0.32077,CADJPY,0.40825,USDCAD,0.49099,USDCAD,0.66667,GBPCHF,0.15198,GBPJPY,0.29187,NZDCAD,0.35635,NZDCHF,0.34247,NZDCHF,0.50918,EURUSD,0.21868,GBPUSD,0.24456,EURUSD,0.38516,CHFJPY,0.4264,EURCHF,0.40825,GBPUSD,0.26318,EURUSD,0.28868,EURCAD,0.52414,GBPJPY,0.533,GBPCHF,0.50918,NZDJPY,0.16667,GBPCAD,0.23783,AUDNZD,0.24232,EURGBP,0.37796,USDJPY,0.40825,AUDUSD,0.16116,EURJPY,0.29187,USDJPY,0.30261,USDCHF,0.40825,USDJPY,0.40825,NZDCHF,0.21753,NZDCAD,0.29579,USDCAD,0.40825,USDCAD,0.44444,USDCAD,0.58333,NZDCHF,0.30694,EURNZD,0.38052,EURAUD,0.43463,AUDCHF,0.61237,AUDCAD,0.66667,EURJPY,0.17485,USDCHF,0.32077,GBPJPY,0.45303,USDCAD,0.49099,AUDJPY,0.5,GBPCHF,0.33307,AUDJPY,0.45134,CHFJPY,0.49237,GBPCHF,0.49099,EURGBP,0.6,EURNZD,0.19682,AUDCHF,0.34238,EURJPY,0.32824,CHFJPY,0.5,EURJPY,0.53452,CHFJPY,0.3266,CHFJPY,0.34586,GBPUSD,0.65465,GBPUSD,0.64466,NZDJPY,0.5,EURNZD,0.24982,GBPCAD,0.24716,CADJPY,0.31449,EURGBP,0.56408,GBPCAD,0.61237,AUDUSD,0.22018,GBPUSD,0.22591,USDCHF,0.28511,GBPCAD,0.43082,GBPCAD,0.61237,AUDCAD,0.19682,GBPCHF,0.26068,EURAUD,0.38982,CHFJPY,0.28868,EURUSD,0.35635,NZDCAD,0.18846,AUDUSD,0.1543,AUDNZD,0.24232,CHFJPY,0.35355,USDCAD,0.40825,EURJPY,0.18846,AUDCHF,0.2823,USDCAD,0.2357,USDCAD,0.40825,GBPCHF,0.50918,CADJPY,0.2111,AUDUSD,0.26984,EURCAD,0.43644,USDCAD,0.49237,USDJPY,0.40825,EURUSD,0.21868,AUDUSD,0.34717,EURAUD,0.42366,USDCHF,0.40825,USDJPY,0.40825,GBPCHF,0.19025,EURNZD,0.22172,GBPUSD,0.21822,EURGBP,0.21822,AUDNZD,0.35635
EURJPY,0.30279,USDCHF,0.30861,EURNZD,0.50443,CHFJPY,0.57735,EURUSD,0.66667,GBPUSD,0.19852,USDCHF,0.19623,USDCAD,0.38516,EURJPY,0.49237,EURCAD,0.5,EURUSD,0.25,AUDUSD,0.30861,NZDUSD,0.53452,CHFJPY,0.57735,EURUSD,0.66667,GBPAUD,0.28365,AUDUSD,0.42569,AUDCHF,0.59914,AUDCAD,0.57735,AUDCAD,0.5,NZDJPY,0.14804,GBPCAD,0.17216,AUDNZD,0.28721,AUDJPY,0.4264,CHFJPY,0.42857,NZDJPY,0.15513,USDCAD,0.18464,EURUSD,0.3118,USDCHF,0.40825,EURCAD,0.33333,EURJPY,0.1653,EURAUD,0.23783,EURCHF,0.29013,EURGBP,0.3669,USDJPY,0.0,EURCAD,0.19872,GBPCAD,0.26068,GBPJPY,0.38516,EURCHF,0.46429,NZDCAD,0.40825,AUDJPY,0.14804,AUDCHF,0.2823,EURNZD,0.35635,NZDCAD,0.34247,NZDCAD,0.50918,GBPUSD,0.21868,EURNZD,0.23783,CHFJPY,0.38516,GBPJPY,0.36364,EURJPY,0.40825,EURUSD,0.26318,AUDCAD,0.28868,EURUSD,0.47076,NZDCAD,0.533,USDCHF,0.40825,AUDJPY,0.16667,CADJPY,0.23623,EURJPY,0.24232,EURJPY,0.28868,GBPAUD,0.40825,EURUSD,0.14804,EURUSD,0.24456,EURJPY,0.29013,EURUSD,0.40825,GBPAUD,0.40825,EURCAD,0.20646,GBPUSD,0.29579,CADJPY,0.4,GBPCAD,0.38889,GBPCHF,0.53452,EURUSD,0.28123,NZDCHF,0.28868,AUDCHF,0.43463,EURGBP,0.46771,EURNZD,0.66667,USDCAD,0.16386,GBPJPY,0.29579,USDCHF,0.41414,EURCHF,0.46429,AUDCHF,0.5,EURGBP,0.31366,GBPCHF,0.41349,GBPCHF,0.45303,CHFJPY,0.47246,AUDCAD,0.5,CHFJPY,0.18711,GBPAUD,0.28868,EURGBP,0.28721,AUDJPY,0.4264,GBPAUD,0.53452,GBPUSD,0.3266,EURJPY,0.34586,AUDJPY,0.61237,GBPJPY,0.64466,GBPUSD,0.5,USDCAD,0.21627,AUDUSD,0.23757,GBPAUD,0.25678,GBPAUD,0.43082,EURGBP,0.5,EURNZD,0.20192,GBPJPY,0.22591,GBPCAD,0.28511,EURNZD,0.4264,EURGBP,0.5,AUDUSD,0.19682,EURCHF,0.24716,USDCAD,0.28721,EURNZD,0.28868,USDCAD,0.35635,USDCAD,0.14385,USDJPY,0.14434,EURCHF,0.24232,GBPJPY,0.30151,AUDNZD,0.40825,AUDCHF,0.16864,GBPCHF,0.25882,AUDUSD,0.18157,CHFJPY,0.35355,USDCHF,0.40825,AUDUSD,0.18647,GBPCHF,0.26245,NZDJPY,0.42857,EURJPY,0.49237,GBPAUD,0.40825,GBPUSD,0.21868,CADJPY,0.29579,AUDUSD,0.42366,EURUSD,0.40825,GBPAUD,0.40825,GBPCAD,0.19025,EURAUD,0.22172,EURUSD,0.20412,NZDJPY,0.18464,GBPJPY,0.32733
AUDUSD,0.27217,AUDUSD,0.30861,AUDUSD,0.45303,EURNZD,0.57735,EURNZD,0.61237,NZDJPY,0.19852,AUDCAD,0.19565,AUDUSD,0.31868,EURUSD,0.49237,USDCHF,0.40825,CHFJPY,0.25,AUDJPY,0.24456,USDCHF,0.5334,EURNZD,0.57735,EURNZD,0.61237,GBPCHF,0.2809,USDCHF,0.42569,NZDCAD,0.53452,AUDUSD,0.49237,AUDUSD,0.5,NZDCHF,0.13636,EURGBP,0.15714,GBPCHF,0.25678,EURNZD,0.4,GBPCAD,0.35635,GBPUSD,0.15513,EURCHF,0.18464,USDCAD,0.3118,EURUSD,0.40825,EURCHF,0.27217,GBPAUD,0.14943,EURUSD,0.2,EURUSD,0.2357,EURJPY,0.32026,USDCAD,0.0,USDCAD,0.16386,USDCAD,0.21822,NZDCAD,0.35635,NZDCAD,0.34247,AUDUSD,0.40825,AUDCHF,0.14368,GBPCHF,0.25882,EURJPY,0.32824,GBPCHF,0.32733,GBPCAD,0.35635,GBPJPY,0.1959,EURCAD,0.23623,CADCHF,0.34066,AUDJPY,0.36364,GBPAUD,0.40825,CHFJPY,0.26318,EURAUD,0.24716,NZDUSD,0.43463,NZDCHF,0.533,EURUSD,0.40825,CADJPY,0.1633,EURUSD,0.2,NZDCAD,0.20588,GBPAUD,0.28868,GBPCAD,0.40825,NZDJPY,0.14804,NZDCHF,0.22591,EURUSD,0.2357,EURJPY,0.40825,GBPCAD,0.40825,NZDCAD,0.1959,GBPCAD,0.27866,AUDCAD,0.31449,GBPCHF,0.38889,GBPUSD,0.40825,EURNZD,0.23684,GBPAUD,0.28868,NZDCHF,0.37796,NZDCAD,0.45227,EURAUD,0.66667,CADJPY,0.16013,EURJPY,0.29579,EURJPY,0.41414,EURAUD,0.37796,USDCHF,0.40825,AUDCAD,0.25853,EURUSD,0.38052,AUDCAD,0.38982,AUDJPY,0.34247,AUDJPY,0.5,EURAUD,0.17459,AUDCAD,0.25,USDJPY,0.25678,GBPJPY,0.4264,NZDCAD,0.50918,GBPJPY,0.32233,NZDUSD,0.34586,AUDUSD,0.52414,EURJPY,0.6001,AUDJPY,0.5,AUDUSD,0.21612,EURJPY,0.19767,NZDJPY,0.25163,EURCHF,0.34247,CADJPY,0.40825,NZDCAD,0.17485,CADJPY,0.21822,AUDCHF,0.25163,EURCHF,0.34247,CADJPY,0.40825,AUDNZD,0.19678,EURUSD,0.23783,EURNZD,0.28511,EURAUD,0.28868,AUDCAD,0.32733,CHFJPY,0.13457,NZDJPY,0.14434,EURJPY,0.24232,NZDJPY,0.30151,USDJPY,0.40825,AUDUSD,0.15795,NZDCHF,0.22591,CADCHF,0.18157,EURNZD,0.35355,EURUSD,0.40825,CHFJPY,0.15513,USDCAD,0.23757,GBPUSD,0.42857,GBPAUD,0.43082,GBPCAD,0.40825,CADJPY,0.20602,EURCAD,0.29579,NZDJPY,0.37796,EURJPY,0.40825,GBPCAD,0.40825,USDJPY,0.15573,EURUSD,0.19026,AUDJPY,0.20412,GBPUSD,0.18464,AUDCAD,0.32733
USDCHF,0.25,AUDJPY,0.24456,EURJPY,0.41414,AUDJPY,0.49237,EURAUD,0.61237,EURGBP,0.19025,EURNZD,0.17216,GBPJPY,0.31868,GBPCHF,0.43082,CADJPY,0.40825,NZDUSD,0.23028,NZDUSD,0.24456,EURJPY,0.5334,AUDJPY,0.49237,EURAUD,0.61237,AUDUSD,0.25,NZDUSD,0.3862,GBPUSD,0.53452,NZDCAD,0.49237,GBPJPY,0.5,USDCAD,0.09054,NZDCAD,0.14833,EURAUD,0.25678,AUDNZD,0.37796,GBPAUD,0.35635,AUDNZD,0.12928,AUDCHF,0.16685,AUDUSD,0.25163,EURNZD,0.35355,CADJPY,0.27217,GBPCHF,0.13497,NZDCAD,0.19565,USDCAD,0.2357,USDCHF,0.32026,AUDUSD,0.0,CADJPY,0.16013,CADJPY,0.20536,USDCHF,0.32824,NZDCHF,0.34247,NZDJPY,0.40825,GBPJPY,0.13636,NZDJPY,0.19767,NZDJPY,0.3118,AUDCHF,0.32733,AUDJPY,0.32733,GBPAUD,0.1653,EURUSD,0.2,AUDCAD,0.31868,GBPUSD,0.36364,GBPCAD,0.40825,AUDCAD,0.25853,GBPCAD,0.24716,GBPUSD,0.43463,GBPUSD,0.533,EURJPY,0.40825,GBPCHF,0.14744,NZDCAD,0.19565,GBPCAD,0.17911,GBPCAD,0.28868,EURCAD,0.33333,AUDJPY,0.14804,EURCHF,0.19767,USDCAD,0.2357,USDCAD,0.40825,EURCAD,0.33333,GBPAUD,0.18286,AUDCAD,0.23623,GBPCHF,0.31449,GBPAUD,0.38889,AUDCAD,0.40825,GBPAUD,0.23153,AUDCAD,0.25,EURUSD,0.3118,NZDCHF,0.45227,AUDCHF,0.66667,EURGBP,0.15743,EURUSD,0.23623,NZDJPY,0.37284,CADJPY,0.33929,EURCHF,0.40825,CADJPY,0.24175,AUDCAD,0.38052,GBPAUD,0.32824,EURCAD,0.33929,AUDCHF,0.5,GBPJPY,0.16116,EURGBP,0.23623,GBPCHF,0.25678,GBPUSD,0.4264,NZDCHF,0.50918,NZDUSD,0.32233,GBPJPY,0.34586,GBPJPY,0.52414,NZDUSD,0.53452,CADCHF,0.5,AUDJPY,0.19852,AUDNZD,0.19094,EURNZD,0.25163,GBPJPY,0.31818,USDCAD,0.40825,AUDCHF,0.16871,EURCAD,0.21822,CADJPY,0.21822,GBPJPY,0.31818,USDCAD,0.40825,NZDUSD,0.19678,AUDCAD,0.23783,GBPUSD,0.28511,CADCHF,0.28868,AUDJPY,0.32733,AUDJPY,0.13457,GBPAUD,0.14434,EURNZD,0.20588,AUDJPY,0.30151,EURUSD,0.40825,EURAUD,0.13613,EURCHF,0.19767,USDCHF,0.17408,NZDJPY,0.30151,EURJPY,0.40825,NZDJPY,0.15513,GBPAUD,0.20787,NZDUSD,0.42857,GBPCHF,0.43082,EURCAD,0.33333,EURJPY,0.18846,GBPUSD,0.29187,NZDUSD,0.37796,USDCAD,0.40825,EURCAD,0.33333,AUDNZD,0.14368,NZDCHF,0.16477,CADJPY,0.2,GBPJPY,0.18464,NZDJPY,0.32733
AUDNZD,0.23028,NZDUSD,0.24456,EURGBP,0.39394,AUDUSD,0.49237,CHFJPY,0.53452,EURCHF,0.19025,EURAUD,0.17216,CADJPY,0.31449,AUDCHF,0.43082,EURJPY,0.40825,USDJPY,0.21246,EURJPY,0.24456,AUDJPY,0.45833,AUDUSD,0.49237,CHFJPY,0.53452,AUDNZD,0.24175,GBPAUD,0.38446,NZDUSD,0.53452,NZDCHF,0.49237,GBPUSD,0.5,GBPCHF,0.09054,NZDUSD,0.14833,EURUSD,0.25,NZDUSD,0.35355,AUDUSD,0.32733,EURJPY,0.12699,EURJPY,0.14599,GBPJPY,0.25163,CHFJPY,0.35355,EURJPY,0.27217,GBPCAD,0.13497,AUDCHF,0.19565,AUDUSD,0.18157,EURUSD,0.32026,NZDUSD,0.0,GBPCHF,0.15743,GBPCHF,0.19643,EURJPY,0.32824,EURCAD,0.33929,CADCHF,0.40825,NZDUSD,0.13636,EURAUD,0.17216,EURAUD,0.25678,NZDJPY,0.26189,AUDUSD,0.32733,EURNZD,0.15505,AUDCHF,0.19565,USDCAD,0.25678,EURCAD,0.34247,NZDJPY,0.375,GBPCAD,0.23282,GBPJPY,0.22591,USDCHF,0.38982,AUDCAD,0.4,GBPAUD,0.40825,EURNZD,0.13074,AUDNZD,0.18898,EURGBP,0.17911,AUDCHF,0.28868,EURGBP,0.33333,EURCAD,0.12581,USDCHF,0.19623,GBPAUD,0.2357,EURAUD,0.35355,EURGBP,0.33333,GBPCHF,0.17138,NZDCHF,0.21822,GBPCAD,0.30151,CADJPY,0.32733,AUDJPY,0.40825,USDCHF,0.19852,EURUSD,0.2,NZDCAD,0.28571,EURJPY,0.40825,GBPCHF,0.50918,AUDCHF,0.15573,EURCAD,0.19643,EURUSD,0.32824,EURCAD,0.33929,AUDNZD,0.40825,EURJPY,0.21914,EURJPY,0.31175,EURUSD,0.28721,EURJPY,0.32733,EURCHF,0.40825,GBPCHF,0.14379,GBPCHF,0.18898,AUDCHF,0.25678,EURAUD,0.4,CHFJPY,0.42857,AUDUSD,0.25,GBPUSD,0.34586,EURJPY,0.50252,USDJPY,0.49099,EURJPY,0.40825,AUDNZD,0.14368,GBPCHF,0.19094,AUDNZD,0.24232,NZDCAD,0.31818,GBPJPY,0.375,USDCAD,0.16386,GBPCHF,0.19094,GBPJPY,0.20588,GBPUSD,0.31818,GBPJPY,0.375,GBPJPY,0.19678,EURNZD,0.18552,GBPCAD,0.19192,AUDJPY,0.18464,AUDCHF,0.32733,CADJPY,0.12361,AUDCAD,0.1,CHFJPY,0.17118,GBPUSD,0.30151,EURCAD,0.33333,NZDJPY,0.13457,GBPAUD,0.19767,GBPCAD,0.17408,AUDJPY,0.30151,GBPAUD,0.40825,EURUSD,0.15513,GBPUSD,0.19623,EURJPY,0.37284,CHFJPY,0.4264,EURGBP,0.33333,CADCHF,0.18684,EURJPY,0.29187,GBPUSD,0.37796,EURAUD,0.35355,EURGBP,0.33333,EURUSD,0.1158,NZDJPY,0.16477,EURCAD,0.2,GBPCAD,0.16667,EURNZD,0.32733
