date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.10.12,-50.0000000000056,-9.999999999998899,-14.000000000010004,-110.99999999999443,-33.000000000005244,-49.99999999999449,-56.99999999999594,-31.000000000003247,-60.99999999999994,-139.00000000000023,-146.00000000000168,-83.00000000001084,-31.000000000003247,-88.00000000000807,-29.999999999996696,-91.00000000000774,,-1025.0000000000364
2020.10.12,-51.99999999999649,-53.999999999998494,-18.000000000000682,-36.999999999998145,-42.0000000000087,-95.00000000000064,-64.99999999999284,-40.00000000000669,-21.00000000000435,-68.00000000000139,-105.99999999998388,-51.000000000001044,-48.000000000003595,-104.00000000001342,31.000000000003247,-47.00000000000814,,-817.0000000000152
2020.10.12,-29.000000000001247,-65.00000000000395,31.999999999996476,-46.999999999997044,-146.00000000000168,32.0000000000098,-63.99999999999739,-76.0000000000094,12.000000000000899,37.00000000002035,-73.99999999999629,-9.999999999998899,-262.00000000000665,-132.000000000005,18.0000000000069,-62.000000000006494,,-835.9999999999895
2020.10.12,-19.00000000000235,-34.000000000000696,81.99999999999363,1.999999999990898,-142.00000000000878,45.000000000006146,-46.999999999997044,-67.00000000000594,17.999999999995797,114.0000000000141,-11.999999999989797,-46.0000000000127,-246.99999999999721,-129.0000000000049,51.000000000001044,135.99999999999167,,-295.00000000002615
2020.10.12,-36.0000000000027,-14.000000000002899,125.99999999999056,-1.0000000000065512,-147.00000000000824,15.00000000000945,-19.999999999997797,-30.000000000007798,-9.999999999998899,113.00000000000753,34.000000000000696,-70.99999999999883,-174.99999999999181,-89.00000000001285,60.99999999999994,127.99999999999478,,-116.0000000000254
2020.10.12,-19.999999999997797,-24.000000000001798,112.99999999999955,-1.0000000000065512,-146.00000000000168,21.00000000000435,-19.999999999997797,-11.00000000000545,-7.9999999999968985,117.00000000001154,45.000000000006146,-167.00000000000603,-185.00000000001293,-113.00000000001376,16.0000000000049,133.99999999998968,,-249.00000000002453
2020.10.12,7.0000000000014495,-72.0000000000054,111.99999999999477,45.000000000006146,-114.00000000000298,29.999999999996696,-17.999999999995797,8.999999999992347,-12.000000000000899,93.00000000000975,30.0000000000189,-252.0000000000078,-181.9999999999933,-68.00000000001205,-44.99999999999504,105.99999999999498,,-330.99999999999824
2020.10.12,5.999999999994898,-68.00000000000139,115.99999999999966,32.0000000000098,-84.0000000000063,59.000000000009045,-20.999999999993246,36.999999999998145,2.999999999997449,153.00000000000313,53.00000000001415,-268.0000000000016,-48.000000000003595,-26.00000000001046,-42.999999999993044,54.999999999993946,,-43.999999999989456
2020.10.12,-56.99999999999594,-87.99999999999919,131.00000000000023,7.0000000000014495,-121.99999999999989,-12.999999999996348,-9.999999999998899,0.0,-17.999999999995797,121.99999999999989,53.00000000001415,-270.00000000001467,-113.99999999999189,-37.00000000000614,-34.99999999999615,72.99999999998974,,-377.9999999999894
2020.10.12,-53.999999999998494,-21.999999999988695,140.99999999999113,-18.0000000000069,-112.000000000001,-31.999999999987594,-17.999999999995797,-9.00000000000345,-34.000000000000696,56.000000000011596,18.0000000000069,-165.00000000001512,-116.00000000000499,-57.00000000000216,32.0000000000098,79.99999999999119,,-309.99999999999426
2020.10.12,-17.000000000000348,-24.999999999986144,146.0000000000008,-7.0000000000014495,-126.99999999999933,18.0000000000069,-25.999999999992696,-17.000000000000348,-26.000000000003798,55.000000000005045,19.00000000001345,-117.00000000001154,-144.0000000000108,-71.00000000001216,30.000000000007798,115.99999999999389,,-192.99999999999076
2020.10.12,9.00000000000345,-34.000000000000696,195.99999999999795,31.000000000003247,-114.00000000000298,11.00000000000545,-28.999999999990145,-10.000000000010001,-21.999999999999797,52.000000000007596,23.00000000001745,-133.00000000000534,-158.99999999999804,-24.00000000000091,26.000000000003798,121.99999999999989,,-54.99999999996908
2020.10.12,-11.00000000000545,-24.999999999986144,229.99999999998977,14.000000000002899,-121.00000000000443,34.000000000000696,-21.999999999999797,6.999999999990347,-21.999999999999797,100.0000000000112,53.999999999998494,-173.00000000000094,-93.00000000000975,-11.00000000000989,1.0000000000065512,82.99999999999974,,44.9999999999835
2020.10.12,-2.999999999997449,-15.999999999993797,232.99999999998988,24.000000000001798,-119.00000000000244,45.000000000006146,-29.999999999996696,-37.00000000000925,-17.999999999995797,119.00000000000244,53.00000000001415,-146.00000000000168,-112.000000000001,-8.000000000009777,29.000000000001247,125.99999999999278,,140.00000000000057
2020.10.12,-2.000000000002,-12.999999999996348,277.9999999999916,24.000000000001798,-143.9999999999997,100.0000000000112,-26.999999999999247,-50.0000000000056,12.999999999996348,165.00000000001512,59.000000000009045,-69.00000000000794,-168.99999999999693,19.99999999999602,66.00000000001049,147.99999999999258,,399.0000000000164
2020.10.12,-2.999999999997449,5.000000000010552,278.99999999999636,45.000000000006146,-124.00000000000189,117.99999999999588,-12.999999999996348,-43.999999999999595,29.999999999996696,236.00000000001398,85.00000000000173,-129.00000000000134,-133.00000000000534,17.99999999998647,57.00000000000705,144.99999999999514,,572.000000000008
2020.10.12,-9.999999999998899,-4.000000000004,266.9999999999959,-28.999999999990145,-157.00000000000713,139.00000000000023,-43.999999999999595,-70.0000000000034,39.999999999995595,186.0000000000195,28.000000000005798,-49.00000000001015,-185.00000000001293,-16.000000000005343,86.0000000000083,150.99999999999002,,332.9999999999838
2020.10.12,-43.999999999999595,29.00000000001235,283.00000000000125,-58.000000000002494,-174.00000000000747,124.00000000001299,-42.999999999993044,-57.00000000000705,27.999999999994696,172.0000000000166,35.00000000000725,-60.000000000015596,-184.00000000000637,-19.000000000005457,58.000000000002494,142.99999999999312,,233.00000000000367
2020.10.12,-50.0000000000056,-66.99999999999484,265.99999999999113,-45.99999999999049,-145.00000000000622,133.00000000000534,-56.99999999999594,-26.999999999999247,66.99999999999484,236.00000000001398,-37.99999999998249,-59.000000000009045,-144.0000000000108,-3.0000000000001137,33.000000000005244,102.99999999999754,,202.0000000000133
2020.10.12,-7.9999999999968985,-56.99999999999594,271.0000000000008,-46.999999999997044,-94.00000000000519,175.00000000001404,-69.9999999999923,-21.999999999999797,114.99999999999844,247.00000000001944,-78.99999999998464,-90.00000000001229,-146.00000000000168,41.99999999998738,-15.999999999993797,56.99999999999594,,278.0000000000365
2020.10.12,-56.0000000000005,-116.99999999998934,232.99999999998988,-80.99999999999774,-112.000000000001,184.00000000000637,-87.99999999999919,-47.00000000000814,124.99999999999733,203.00000000001984,-150.99999999999002,-82.00000000000429,-137.00000000000932,43.99999999999693,-25.999999999992696,18.999999999991246,,-88.99999999999065
2020.10.12,-12.999999999996348,-107.99999999999699,214.9999999999892,-72.99999999998974,-100.00000000000009,58.000000000002494,-122.99999999999534,-94.00000000000519,-63.99999999999739,-35.999999999991594,-89.99999999999008,-78.00000000000028,-58.000000000002494,0.0,-9.999999999998899,12.999999999996348,,-560.9999999999762
