date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,empty,sum
2015.10.19,0.0,-134.99999999999625,-53.999999999998494,-49.99999999999449,-290.00000000001245,-97.9999999999981,0.0,-105.00000000001819,-170.00000000000347,-32.0000000000098,-64.0000000000196,-18.0000000000069,-87.0000000000033,-96.9999999999942,,-1200.000000000055
2015.10.19,213.99999999999199,-113.00000000000753,-53.999999999998494,-97.9999999999981,-164.99999999999292,-31.999999999998696,7.0000000000014495,-105.00000000001819,-204.00000000000418,69.00000000000794,-7.0000000000014495,96.99999999999153,-52.99999999999727,-108.00000000000409,,-552.000000000028
2015.10.19,227.99999999999488,-72.0000000000054,-47.00000000001925,-97.9999999999981,-160.00000000000458,0.999999999995449,49.99999999999449,-44.00000000001114,-161.99999999999548,72.0000000000054,28.999999999990145,133.99999999998968,-63.99999999999295,-152.00000000000102,,-285.00000000005787
2015.10.19,224.000000000002,-62.000000000006494,-52.000000000007596,-126.0000000000039,-110.00000000001009,-17.999999999995797,36.999999999998145,13.00000000000523,-151.00000000001222,89.99999999999008,-38.0000000000047,95.00000000000064,-39.00000000000148,-132.99999999999557,,-270.0000000000417
2015.10.19,212.00000000000108,-85.00000000000173,-12.000000000012001,-153.00000000000313,-129.00000000000134,-46.00000000000159,36.999999999998145,-22.00000000001978,-202.00000000001327,95.00000000000064,-75.00000000000284,51.99999999998539,-3.0000000000001137,-123.00000000000466,,-454.0000000000752
2015.10.19,210.99999999999451,-83.9999999999952,-59.000000000009045,-150.99999999999002,-130.0000000000079,-102.99999999999754,53.00000000000304,33.999999999991815,-211.00000000000563,191.00000000000784,-127.00000000001043,-161.00000000001114,25.99999999999625,-105.00000000000398,,-616.0000000000374
2015.10.19,181.9999999999933,-68.00000000000139,-160.00000000000458,-202.9999999999976,-90.99999999999665,-199.00000000000472,68.00000000000139,180.99999999998317,-197.00000000000273,171.99999999999437,-540.0000000000072,-485.0000000000021,55.00000000000682,0.0,,-1285.0000000000377
2015.10.19,171.99999999999437,-53.00000000001415,-204.00000000000418,-238.0000000000049,-32.0000000000098,-205.99999999999508,148.0000000000037,158.99999999999181,-287.9999999999994,380.00000000000256,-556.0000000000009,-581.9999999999936,115.99999999999966,108.00000000000409,,-1076.000000000026
2015.10.19,156.00000000000057,-80.99999999999774,-232.00000000000998,-339.0000000000004,-32.0000000000098,-195.9999999999962,158.0000000000026,102.99999999998022,-439.0000000000116,436.9999999999985,-580.0000000000027,-523.0000000000068,88.99999999999864,60.99999999999284,,-1418.0000000000618
2015.10.19,204.99999999999963,-43.999999999999595,-205.00000000001074,-421.99999999998903,-110.00000000001009,-190.99999999999673,168.99999999999693,274.0000000000009,-524.0000000000133,539.0000000000006,-675.0000000000034,-678.0000000000008,210.00000000000796,112.99999999999955,,-1339.0000000000182
2015.10.19,252.99999999999213,-93.00000000000975,-231.0000000000034,-409.99999999999926,-252.0000000000078,-185.00000000000182,107.00000000000153,-211.00000000001273,-517.0000000000119,314.99999999999864,-548.0000000000151,-547.0000000000086,-12.999999999991019,-304.00000000000205,,-2636.000000000071
2015.10.19,326.9999999999995,-106.00000000000608,-116.00000000000499,-232.99999999999432,-320.9999999999935,-39.00000000000014,83.9999999999952,-115.0000000000091,-304.9999999999997,234.00000000000088,10.999999999983245,-270.99999999999903,-58.9999999999975,-382.000000000005,,-1291.0000000000305
2015.10.19,362.99999999999113,-92.00000000000318,-74.0000000000185,-210.99999999998343,-378.999999999996,78.99999999999574,41.9999999999976,-247.0000000000141,-317.0000000000117,177.99999999998929,273.9999999999965,26.999999999999247,-111.0000000000042,-516.0000000000053,,-984.0000000000668
2015.10.19,336.9999999999984,-103.00000000000864,-74.0000000000185,-217.99999999998488,-374.0000000000077,12.999999999996348,29.000000000001247,-263.00000000000523,-336.00000000000296,212.99999999999653,158.99999999999804,-109.00000000000354,-70.99999999999795,-353.9999999999992,,-1151.0000000000377
2015.10.19,339.0000000000004,-119.00000000000244,-76.0000000000094,-200.99999999998454,-319.0000000000026,-24.000000000001798,56.0000000000005,-102.00000000000387,-324.9999999999975,252.99999999999213,180.99999999998673,-214.00000000000307,-7.999999999995566,-293.99999999999693,,-853.000000000018
2015.10.19,327.99999999999494,-119.00000000000244,-103.00000000000864,-215.99999999999397,-307.99999999999716,-7.9999999999968985,63.00000000000195,-147.99999999999613,-351.0000000000124,293.99999999999426,122.99999999998423,-167.00000000000603,-4.0000000000048885,-299.0000000000066,,-915.0000000000497
2015.10.19,313.99999999999204,-134.00000000001188,-168.0000000000126,-263.99999999999756,-313.00000000000773,-34.000000000000696,80.00000000000229,-112.99999999999955,-452.00000000000796,357.99999999999164,-73.00000000001194,-306.00000000000625,31.999999999996476,-280.00000000000114,,-1353.0000000000748
2015.10.19,313.99999999999204,-127.00000000001043,-154.0000000000097,-279.99999999999136,-344.99999999999534,-4.000000000004,85.00000000000173,78.00000000000296,-485.0000000000021,390.0000000000015,29.999999999996696,-228.00000000000597,152.00000000000102,-156.99999999999648,,-731.0000000000193
2015.10.19,239.99999999999577,-202.9999999999976,-242.00000000000887,-324.9999999999975,-367.0000000000062,-88.99999999999464,85.99999999999719,50.99999999998772,-609.0000000000151,486.00000000000864,-169.00000000001913,-486.999999999993,174.0000000000066,-176.00000000000193,,-1630.0000000000377
2015.10.19,279.99999999999136,-268.0000000000016,-226.99999999999943,-326.0000000000041,-395.000000000012,-83.9999999999952,65.99999999999939,-137.00000000000045,-595.0000000000122,439.99999999999596,-131.99999999999878,-469.0000000000083,99.00000000000375,-353.9999999999992,,-2102.000000000041
2015.10.19,252.99999999999213,-282.0000000000045,-202.00000000001327,-204.00000000000418,-520.0000000000093,46.999999999997044,-70.0000000000034,-262.00000000000045,-561.0000000000115,78.00000000000028,317.9999999999961,-78.00000000000028,-49.99999999999716,-480.99999999999454,,-2014.0000000000528
2015.10.19,320.9999999999935,-334.00000000001205,4.999999999988347,-177.99999999998929,-534.9999999999966,43.999999999999595,-100.00000000000009,-242.999999999995,-453.99999999999886,1.999999999990898,600.0000000000006,109.00000000000354,-45.99999999999227,-453.00000000000296,,-1262.0000000000107
2015.10.19,140.99999999999113,-507.9999999999973,-106.00000000000608,-87.99999999999919,-553.0000000000035,0.0,-117.00000000000044,-359.00000000000887,-625.0000000000089,0.0,680.9999999999983,103.99999999999298,-24.999999999991473,-581.9999999999936,,-2037.0000000000273
2015.10.19,196.99999999999162,-409.99999999999926,-131.00000000001444,-144.99999999999514,-486.999999999993,11.00000000000545,-85.00000000000173,-403.99999999999636,-554.9999999999944,96.99999999999153,453.99999999999886,51.000000000001044,-72.00000000000273,-576.9999999999982,,-2056.0000000000064
2015.10.19,252.99999999999213,-374.0000000000077,-53.00000000001415,-215.99999999999397,-493.99999999999443,100.00000000000009,-122.99999999999534,-355.99999999999454,-594.0000000000057,69.9999999999923,600.9999999999849,299.00000000000483,-21.99999999999136,-475.9999999999991,,-1385.000000000022
2015.10.19,324.9999999999975,-371.99999999999454,97.9999999999981,-305.9999999999841,-887.9999999999999,136.00000000000279,-290.00000000000136,-379.99999999999545,-819.9999999999985,-161.99999999999548,795.9999999999967,441.99999999998687,42.00000000000159,-442.99999999999784,,-1821.9999999999836
2015.10.19,526.9999999999997,-443.99999999999994,315.99999999998295,-296.9999999999917,-1133.0000000000061,139.99999999999568,-404.99999999999983,-492.00000000001864,-822.0000000000116,-357.99999999999164,991.9999999999928,465.99999999998863,-1.9999999999953388,-513.0000000000052,,-2025.0000000000607
2015.10.19,534.0000000000011,-635.0000000000077,326.9999999999884,-211.99999999998997,-1170.0000000000043,248.00000000000378,-443.99999999999994,-713.9999999999986,-919.0000000000254,-398.00000000000944,1196.9999999999814,644.0000000000001,-82.99999999999841,-569.0000000000026,,-2194.000000000062
2015.10.19,500.9999999999959,-662.000000000007,234.99999999998522,-78.99999999998464,-1147.000000000009,217.99999999999596,-451.9999999999969,-772.9999999999961,-805.9999999999956,-425.99999999999307,865.999999999989,590.999999999986,-158.99999999999181,-582.9999999999984,,-2676.00000000002
2015.10.19,469.99999999999267,-530.9999999999926,241.00000000000233,-229.99999999999687,-1012.9999999999973,202.9999999999976,-373.99999999999653,-730.0000000000182,-892.0000000000261,-329.00000000000153,741.9999999999982,530.9999999999926,-161.00000000000136,-442.0000000000073,,-2515.000000000054
2015.10.19,453.99999999999886,-573.0000000000013,198.99999999999363,-480.99999999999807,-1025.9999999999936,94.00000000000519,-361.9999999999957,-592.000000000013,-1305.0000000000227,-114.99999999999844,519.9999999999872,300.99999999999574,66.0000000000025,-281.0000000000059,,-3101.000000000045
2015.10.19,361.0000000000002,-588.0000000000107,153.9999999999875,-482.999999999989,-934.9999999999969,4.999999999999449,-344.99999999999534,-515.0000000000148,-1358.0000000000148,72.99999999998974,413.99999999998107,170.00000000000347,189.99999999999773,-192.99999999999784,,-3050.0000000000596
