date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.05.03,-40.00000000000669,-121.99999999999989,0.0,0.0,-41.000000000002146,-21.999999999999797,-265.99999999999113,-134.0000000000008,-114.99999999999844,-81.00000000000884,-258.0000000000098,-128.99999999999068,-120.00000000000898,-96.00000000000719,-115.99999999999966,-69.00000000000261,-15.000000000000568,,-1624.0000000000273
2021.05.03,-33.000000000005244,-98.99999999998244,10.999999999983245,9.000000000014552,-15.999999999993797,-4.999999999999449,-260.9999999999957,-148.99999999999915,-102.99999999999754,-102.00000000000209,-353.999999999985,-91.99999999998454,89.99999999999008,167.00000000000603,-132.000000000005,-57.00000000000216,-24.999999999991473,,-1150.9999999999495
2021.05.03,63.99999999999739,-123.99999999999079,30.999999999981043,-15.999999999993797,11.00000000000545,29.999999999996696,-304.00000000000205,-215.99999999999397,-95.00000000000064,-73.00000000000084,-403.99999999999636,-126.99999999998113,68.00000000000139,333.9999999999899,-228.9999999999992,-69.99999999999318,-16.999999999995907,,-1136.999999999976
2021.05.03,75.00000000000284,-149.9999999999835,14.999999999987246,-26.999999999999247,7.0000000000014495,29.000000000001247,-295.0000000000017,-229.00000000000142,-107.00000000000153,-70.0000000000034,-375.0,-112.99999999999955,75.00000000000284,513.9999999999923,-216.99999999999875,-48.00000000000182,7.000000000005002,,-908.9999999999978
2021.05.03,90.0000000000012,-148.99999999999915,7.999999999985796,-32.999999999994145,8.000000000008,29.000000000001247,-265.00000000000057,-248.99999999999923,-119.00000000000244,-89.00000000000574,-387.00000000000045,-132.99999999998136,69.9999999999923,514.9999999999987,-227.00000000000387,-46.999999999997044,4.0000000000048885,,-973.9999999999918
2021.05.03,83.9999999999952,-158.99999999999804,-2.0000000000131024,-42.999999999993044,-12.999999999996348,22.999999999995246,-244.99999999999034,-248.99999999999923,-139.00000000000023,-89.00000000000574,-365.0000000000091,-115.99999999998545,69.9999999999923,523.9999999999911,-219.0000000000083,-48.99999999999238,14.000000000010004,,-973.0000000000075
2021.05.03,103.99999999999298,-207.99999999998596,-17.000000000000348,-115.99999999998278,-95.99999999999609,-65.99999999999939,-287.9999999999967,-315.9999999999941,-229.00000000000142,-182.00000000000438,-519.0000000000055,-218.9999999999941,5.999999999994898,358.9999999999982,-328.00000000000296,-206.99999999999363,-140.00000000000057,,-2461.9999999999714
2021.05.03,104.99999999999955,-266.999999999995,-38.0000000000047,-129.00000000000134,-134.99999999999625,-107.00000000000153,-310.99999999999284,-319.99999999999807,-256.99999999999613,-221.00000000000452,-592.9999999999893,-258.99999999998613,15.999999999993797,286.00000000000847,-359.00000000000887,-233.99999999999466,-182.99999999999272,,-3005.99999999996
2021.05.03,92.99999999999864,-288.99999999998374,-53.999999999998494,-139.9999999999846,-139.00000000000023,-100.99999999999554,-314.9999999999977,-312.9999999999966,-246.99999999999721,-208.00000000000819,-644.0000000000055,-263.00000000000523,17.000000000000348,316.99999999998954,-344.99999999999886,-234.99999999999943,-164.00000000000148,,-3029.9999999999845
2021.05.03,109.99999999999899,-285.99999999998624,-40.0000000000178,-97.9999999999981,-100.99999999999554,-63.00000000000195,-350.9999999999991,-305.99999999999517,-234.99999999999633,-189.00000000000583,-643.0000000000007,-283.9999999999918,62.000000000006494,394.00000000000546,-337.0000000000033,-222.99999999999898,-155.9999999999917,,-2745.9999999999723
