date,EURCHF,EURGBP,GBPCAD,EURCAD,EURNZD,AUDJPY,NZDJPY,empty,sum
2016.04.11,-187.00000000000384,-9.00000000000345,-229.99999999999687,-134.00000000001188,-172.0000000000166,0.0,-28.999999999996362,,-761.000000000029
2016.04.11,-187.00000000000384,37.99999999999359,-312.9999999999855,-139.00000000000023,-53.999999999998494,76.99999999999818,70.00000000000739,,-507.99999999998886
2016.04.11,-212.99999999999653,85.99999999999719,-278.00000000000045,-70.99999999999883,11.999999999989797,95.99999999998943,55.999999999997385,,-312.00000000002206
2016.04.11,-208.99999999999253,92.00000000000318,-234.00000000000088,-32.999999999994145,122.99999999998423,247.99999999999045,215.0000000000034,,201.99999999999375
2016.04.11,-211.00000000000563,82.99999999999974,-221.99999999998886,-35.00000000000725,153.00000000000313,399.9999999999915,284.000000000006,,451.9999999999986
2016.04.11,-190.00000000000128,102.00000000000209,-285.99999999998624,-25.00000000000835,183.99999999998417,363.9999999999901,233.0000000000041,,381.99999999998454
2016.04.11,-198.99999999999363,112.000000000001,-283.99999999999534,-21.00000000000435,68.99999999998573,118.99999999999977,49.000000000006594,,-155.00000000000017
2016.04.11,-161.99999999999548,78.99999999999574,-385.99999999999744,-148.99999999999915,-97.00000000001374,-40.00000000000625,-52.99999999999727,,-808.0000000000136
2016.04.11,-151.9999999999966,0.0,-458.9999999999872,-333.0000000000055,-433.0000000000167,-301.00000000000193,-278.99999999999636,,-1957.000000000004
2016.04.11,-192.99999999999872,-48.99999999999905,-497.99999999999847,-490.999999999997,-526.0000000000042,-359.00000000000887,-323.99999999999807,,-2440.0000000000045
2016.04.11,-173.99999999998528,-12.999999999996348,-383.99999999998437,-280.9999999999979,-303.0000000000088,-181.0000000000116,-222.99999999999898,,-1558.9999999999832
2016.04.11,-168.99999999999693,24.000000000001798,-343.99999999998875,-218.99999999999142,-188.00000000001037,-29.000000000010573,-75.00000000000284,,-999.999999999999
2016.04.11,-160.99999999998892,80.00000000000229,-367.99999999999056,-134.00000000001188,100.99999999999554,118.99999999999977,70.00000000000739,,-292.99999999998636
