names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,"['EURGBP', 'USDJPY', 'GBPCHF']",80.0,0.5531269841269841,S
USDJPY,50,['AUDCAD'],100.0,-0.20367377752961674,B
USDCAD,50,"['CHFJPY', 'EURGBP', 'EURCAD', 'EURCHF']",100.0,0.2949148629148629,S
GBPCHF,50,"['CHFJPY', 'GBPJPY', 'NZDCHF']",80.0,-0.7985400432900432,B
CHFJPY,20,"['GBPCAD', 'AUDNZD']",80.0,0.8109285714285714,S
AUDCHF,10,['USDJPY'],80.0,-0.22973809523809519,B
EURGBP,50,"['GBPJPY', 'GBPUSD', 'NZDCHF']",80.0,-0.6841566428740342,B
GBPJPY,10,['EURAUD'],100.0,-0.2757698412698413,B
EURJPY,10,['AUDCAD'],80.0,0.12366666666666665,S
EURCAD,20,['USDCHF'],80.0,1.0,S
EURAUD,15,['AUDCAD'],80.0,-0.9760000000000001,B
CADJPY,50,"['EURCAD', 'AUDCAD', 'EURCHF', 'EURJPY', 'EURUSD', 'CHFJPY']",80.0,-0.3395873015873016,B
AUDJPY,50,['NZDCAD'],80.0,0.5711773799044689,S
NZDCAD,50,"['AUDCHF', 'EURAUD', 'GBPCAD', 'EURCAD', 'CADCHF', 'USDJPY', 'NZDCAD']",80.0,-0.17476190476190476,B
AUDNZD,15,['NZDCHF'],80.0,-0.4645180375180378,B
