date,GBPUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2020.09.07,609.9999999999994,-64.00000000000716,-607.9999999999864,-589.9999999999794,-18.000000000000682,0.999999999995449,329.999999999997,-899.0000000000009,164.00000000000148,-551.9999999999969,-103.99999999999298,-388.9999999999958,42.00000000000159,282.99999999999994,99.99999999998899,,-1693.9999999999764
2020.09.07,643.0000000000158,-55.00000000000682,-652.9999999999925,-716.9999999999899,-30.9999999999917,-112.000000000001,329.999999999997,-1090.0000000000034,206.99999999999363,-574.9999999999922,-113.00000000000753,-400.99999999999625,49.99999999999716,204.99999999999963,136.00000000000279,,-2175.9999999999754
2020.09.07,999.0000000000166,-38.000000000010914,-649.999999999995,-821.9999999999894,22.00000000000557,9.00000000000345,478.9999999999961,-1180.0000000000068,254.0000000000049,-465.0000000000043,-140.0000000000068,-387.999999999991,73.0000000000075,195.00000000000074,177.00000000000495,,-1474.9999999999645
2020.09.07,979.0000000000188,-57.00000000000216,-553.0000000000035,-854.9999999999835,2.0000000000095497,-14.000000000002899,512.9999999999968,-1171.0000000000207,254.99999999999545,-354.9999999999942,-133.00000000000534,-340.999999999994,79.9999999999983,139.00000000000023,157.99999999999147,,-1352.999999999996
2020.09.07,876.0000000000101,-34.000000000006025,-488.9999999999839,-770.9999999999884,12.000000000000455,14.000000000002899,455.0000000000054,-1108.000000000004,200.00000000000284,-322.9999999999844,-221.00000000000452,-286.9999999999919,22.00000000000557,131.99999999999878,188.9999999999947,,-1332.9999999999427
2020.09.07,922.0000000000006,-66.0000000000025,-495.000000000001,-798.9999999999942,15.000000000000568,41.000000000002146,472.00000000000574,-1165.0000000000205,239.99999999999488,-356.00000000000074,-212.99999999999653,-310.99999999999284,19.99999999999602,129.9999999999968,225.99999999999287,,-1339.0000000000189
2020.09.07,890.000000000013,-57.00000000000216,-461.0000000000003,-720.9999999999939,46.999999999997044,39.999999999995595,441.0000000000025,-1100.999999999999,257.000000000005,-295.0000000000008,-191.99999999999218,-299.99999999999716,54.000000000002046,125.99999999999278,232.99999999999432,,-1038.9999999999832
2020.09.07,926.0000000000045,-46.00000000000648,-478.999999999985,-734.9999999999968,158.00000000000125,87.99999999999919,490.00000000000153,-1235.0000000000136,245.00000000000455,-289.9999999999903,-160.99999999998892,-292.99999999999216,70.99999999999795,68.99999999999685,215.99999999999397,,-975.9999999999735
2020.09.07,956.0000000000013,-52.00000000000671,-427.99999999998397,-712.9999999999859,174.0000000000066,100.00000000000009,505.99999999999534,-1201.0000000000218,257.000000000005,-246.99999999999721,-192.99999999999872,-262.00000000000045,43.00000000000637,63.00000000000195,234.00000000000088,,-762.9999999999771
2020.09.07,825.0000000000091,-47.000000000011255,-400.9999999999847,-558.9999999999984,176.00000000000193,141.99999999999767,429.99999999999704,-1096.0000000000036,230.00000000000398,-212.99999999999653,-222.99999999999542,-254.99999999999545,34.000000000006025,37.99999999999359,276.9999999999939,,-641.999999999982
2020.09.07,734.0000000000124,-40.00000000000625,-339.0000000000004,-540.9999999999915,44.00000000001114,56.99999999999594,412.9999999999967,-937.0000000000118,146.0000000000008,-251.00000000000122,-167.00000000000603,-211.9999999999891,25.000000000005684,10.999999999994348,224.000000000002,,-832.9999999999873
2020.09.07,757.0000000000076,3.0000000000001137,-323.99999999999096,-552.9999999999812,88.99999999999864,90.99999999999665,402.00000000000233,-965.0000000000034,156.99999999999648,-163.00000000000205,-146.00000000000168,-161.99999999999193,19.99999999999602,-40.00000000000669,258.99999999998704,,-574.9999999999931
2020.09.07,933.000000000006,3.9999999999906777,-373.99999999998545,-575.9999999999987,143.00000000000068,114.00000000000298,468.00000000000176,-1005.0000000000239,221.00000000000364,-140.99999999999113,-181.9999999999933,-176.9999999999925,34.000000000006025,-21.999999999999797,262.999999999991,,-296.9999999999819
2020.09.07,869.0000000000086,22.999999999996135,-424.99999999998647,-525.999999999982,148.00000000001035,129.9999999999968,387.99999999999943,-942.0000000000073,212.99999999999386,-202.9999999999976,-184.99999999999073,-215.99999999999397,15.000000000000568,12.999999999996348,275.000000000003,,-422.999999999953
2020.09.07,832.0000000000105,36.99999999999193,-415.99999999999415,-405.9999999999952,207.9999999999984,151.00000000000114,365.0000000000042,-872.0000000000141,219.99999999999886,-182.99999999999983,-215.99999999999397,-204.9999999999983,9.000000000000341,7.0000000000014495,280.9999999999979,,-187.99999999999085
2020.09.07,833.000000000017,15.999999999991132,-441.0000000000025,-428.9999999999905,246.00000000000932,166.99999999999494,363.99999999999767,-950.000000000017,234.99999999999943,-209.9999999999991,-215.99999999999397,-251.99999999999534,19.99999999999602,20.999999999993246,252.0000000000078,,-343.99999999999187
2020.09.07,851.0000000000017,18.000000000000682,-449.9999999999948,-385.99999999999744,296.99999999999704,185.99999999999727,380.999999999998,-922.0000000000255,231.99999999999932,-232.99999999999432,-201.99999999999108,-253.0000000000001,28.999999999996362,17.999999999995797,273.9999999999965,,-160.00000000002052
2020.09.07,897.0000000000144,28.999999999996362,-471.9999999999835,-400.9999999999847,253.0000000000001,159.9999999999935,392.00000000000347,-918.0000000000064,251.00000000000477,-207.99999999998596,-215.99999999999397,-256.0000000000002,40.00000000000625,17.999999999995797,273.9999999999965,,-156.99999999994367
2020.09.07,877.0000000000166,36.000000000001364,-463.9999999999977,-400.9999999999847,231.99999999999932,142.99999999999312,370.9999999999991,-896.000000000015,254.99999999999545,-204.00000000000418,-197.00000000000273,-251.99999999999534,43.99999999999693,22.999999999995246,265.99999999998846,,-167.00000000001415
2020.09.07,882.000000000005,24.00000000000091,-448.9999999999883,-434.000000000001,222.0000000000084,139.00000000000023,375.9999999999986,-916.0000000000252,257.99999999999557,-188.9999999999947,-215.99999999999397,-247.99999999999045,40.99999999999682,17.000000000000348,256.99999999999613,,-235.9999999999917
2020.09.07,878.000000000001,12.000000000000455,-445.99999999999085,-423.99999999997993,233.0000000000041,124.00000000000189,372.0000000000057,-931.0000000000116,263.00000000000523,-180.99999999998673,-207.00000000000162,-250.0,67.99999999999784,14.999999999998348,256.99999999999613,,-216.99999999996015
2020.09.07,874.0000000000192,15.999999999991132,-451.99999999998573,-446.9999999999974,230.00000000000398,124.00000000000189,365.99999999999966,-920.0000000000159,275.99999999999625,-143.00000000000423,-215.99999999999397,-256.0000000000002,55.999999999997385,19.999999999997797,175.99999999999838,,-295.9999999999918
2020.09.07,891.0000000000196,-3.0000000000001137,-479.99999999999153,-486.999999999993,228.00000000000864,97.9999999999981,368.9999999999971,-983.0000000000041,263.00000000000523,-202.9999999999976,-215.99999999999397,-304.9999999999926,67.00000000000728,18.999999999991246,228.99999999999034,,-512.9999999999554
2020.09.08,855.0000000000058,-1.0000000000047748,-497.99999999999847,-524.9999999999977,243.99999999999977,73.99999999999629,339.0000000000004,-1027.0000000000152,260.9999999999957,-214.99999999998744,-258.0000000000027,-317.99999999999784,42.00000000000159,-8.000000000008,204.00000000000418,,-831.0000000000083
2020.09.08,882.000000000005,-3.0000000000001137,-475.99999999998755,-475.99999999998755,294.00000000001114,92.99999999999864,351.0000000000013,-959.0000000000032,275.99999999999625,-204.99999999998852,-231.99999999998778,-292.99999999999216,42.00000000000159,37.99999999999359,168.99999999999693,,-498.99999999994236
2020.09.08,901.0000000000184,7.999999999995566,-458.9999999999872,-502.9999999999868,212.0000000000033,97.00000000000264,402.00000000000233,-996.0000000000093,215.99999999999397,-211.99999999998997,-168.99999999999693,-286.00000000000136,25.000000000005684,0.999999999995449,194.99999999998963,,-567.9999999999646
2020.09.08,887.0000000000156,30.9999999999917,-429.99999999999704,-436.9999999999985,210.00000000000796,148.99999999999915,404.0000000000044,-905.0000000000011,210.99999999999852,-209.9999999999991,-175.99999999999838,-226.99999999998965,27.000000000001023,41.000000000002146,258.0000000000027,,-166.99999999996072
2020.09.08,896.000000000008,34.99999999999659,-436.9999999999985,-430.9999999999814,212.0000000000033,171.99999999999437,409.0000000000038,-919.0000000000111,206.99999999999363,-200.99999999998454,-204.99999999998852,-218.9999999999941,6.000000000000227,41.9999999999976,266.999999999995,,-165.99999999996567
2020.09.08,917.0000000000123,33.00000000000125,-458.9999999999872,-436.9999999999985,222.99999999999898,148.99999999999915,439.0000000000005,-948.0000000000075,197.9999999999933,-241.99999999998667,-188.9999999999947,-253.0000000000001,13.999999999995794,0.0,304.9999999999997,,-249.9999999999738
2020.09.08,918.0000000000188,-13.00000000000523,-480.99999999999807,-421.99999999998903,245.00000000000455,192.00000000000327,422.9999999999956,-969.9999999999989,206.99999999999363,-245.99999999999068,-292.9999999999877,-259.00000000000034,-10.99999999999568,25.999999999992696,326.9999999999884,,-356.99999999996874
2020.09.08,951.000000000013,18.999999999991246,-578.9999999999961,-478.0000000000006,296.99999999999704,185.00000000000182,428.00000000000614,-1086.0000000000127,272.00000000000557,-261.9999999999845,-289.0000000000059,-307.00000000000216,19.99999999999602,35.999999999991594,336.00000000000296,,-456.9999999999966
2020.09.08,1013.0000000000194,-6.000000000000227,-624.0000000000023,-421.99999999998903,371.0000000000093,202.9999999999976,419.00000000000273,-1175.0000000000114,340.999999999994,-227.99999999998377,-351.99999999999676,-343.9999999999941,34.99999999999659,61.999999999995396,263.99999999999756,,-442.9999999999649
2020.09.08,1053.9999999999993,18.000000000000682,-608.9999999999928,-427.99999999998397,403.0000000000058,239.0000000000003,421.0000000000047,-1155.0000000000011,385.0000000000051,-191.99999999999218,-388.9999999999949,-328.9999999999935,36.000000000001364,90.99999999999665,306.9999999999906,,-147.99999999995384
2020.09.08,1067.000000000018,4.9999999999954525,-602.999999999998,-428.9999999999905,385.0000000000051,237.99999999999378,439.0000000000005,-1147.0000000000198,379.0000000000049,-197.99999999998707,-373.00000000000114,-329.9999999999983,31.999999999996476,51.99999999999649,312.00000000000114,,-170.99999999998295
2020.09.08,1053.000000000015,10.99999999999568,-570.0000000000039,-415.99999999999415,403.0000000000058,231.0000000000034,444.9999999999954,-1126.0000000000048,356.9999999999993,-209.9999999999991,-289.9999999999903,-318.9999999999884,55.00000000000682,31.999999999998696,357.00000000000733,,13.000000000046896
2020.09.08,1097.0000000000146,16.999999999995907,-597.0000000000031,-400.9999999999847,418.00000000000637,246.99999999999721,466.9999999999952,-1139.00000000001,335.9999999999985,-258.99999999998704,-289.9999999999903,-328.9999999999935,49.000000000006594,57.99999999999139,344.99999999999534,,19.000000000032628
2020.09.08,1067.000000000018,25.99999999999625,-600.9999999999849,-379.99999999998033,420.0000000000017,243.99999999999977,482.00000000000466,-1118.9999999999998,310.0000000000023,-279.99999999999136,-246.99999999999721,-330.99999999998886,52.00000000000671,41.000000000002146,358.9999999999982,,43.00000000008714
2020.09.08,1078.0000000000011,7.999999999995566,-607.0000000000019,-383.99999999998437,436.9999999999976,251.00000000000122,468.9999999999972,-1161.0000000000014,338.99999999999864,-280.9999999999979,-238.99999999998923,-354.99999999998977,70.00000000000739,17.999999999995797,383.0,,26.000000000030127
2020.09.08,1135.0000000000193,-4.0000000000048885,-658.0000000000031,-481.99999999998244,448.0000000000075,243.99999999999977,512.0000000000014,-1269.0000000000055,329.9999999999983,-375.9999999999986,-201.99999999999108,-379.99999999999545,82.00000000000784,24.000000000001798,407.0000000000018,,-188.99999999994304
2020.09.08,1183.0000000000007,-4.0000000000048885,-692.9999999999881,-542.9999999999824,436.00000000000705,246.99999999999721,555.0000000000055,-1336.0000000000127,331.00000000000307,-397.0000000000029,-302.0000000000023,-394.999999999996,67.99999999999784,56.0000000000005,415.99999999999415,,-377.9999999999831
2020.09.08,1120.0000000000098,-10.000000000005116,-693.9999999999947,-550.9999999999903,400.0000000000057,237.99999999999378,504.00000000000443,-1352.0000000000039,326.9999999999982,-309.99999999998806,-463.9999999999977,-403.99999999999636,-36.99999999999193,63.99999999999739,402.9999999999978,,-765.9999999999611
2020.09.08,981.0000000000097,-45.000000000001705,-571.9999999999948,-508.9999999999817,335.00000000000796,315.9999999999941,517.9999999999962,-1225.999999999999,206.99999999999363,-283.99999999999534,-731.9999999999993,-327.99999999998875,-224.99999999999432,90.0000000000012,434.000000000001,,-1039.9999999999513
2020.09.08,1065.0000000000048,-40.00000000000625,-502.00000000000244,-567.9999999999907,359.99999999999943,336.00000000000296,548.0000000000041,-1286.0000000000014,280.00000000000114,-251.99999999998556,-571.9999999999948,-293.99999999999693,-125.0,54.999999999993946,458.00000000000284,,-536.9999999999688
2020.09.08,1074.0000000000193,-52.00000000000671,-661.9999999999848,-524.9999999999977,417.0000000000016,348.9999999999993,533.0000000000057,-1321.0000000000264,301.00000000000193,-327.99999999999494,-611.9999999999903,-396.99999999999136,-97.99999999999898,56.99999999999594,506.0000000000064,,-757.9999999999609
2020.09.08,1100.000000000012,-20.000000000010232,-687.9999999999998,-631.9999999999882,385.0000000000051,329.00000000000153,573.0000000000013,-1373.0000000000189,240.99999999999966,-458.00000000000284,-546.000000000002,-403.99999999999636,-106.99999999999932,127.99999999999478,468.00000000000176,,-1004.0000000000014
2020.09.08,1141.0000000000143,-4.0000000000048885,-856.9999999999967,-679.9999999999917,368.0000000000092,271.9999999999945,570.0000000000039,-1407.0000000000107,233.0000000000041,-692.0000000000038,-495.000000000001,-503.9999999999907,-102.00000000000387,154.99999999999403,404.9999999999887,,-1596.9999999999945
2020.09.08,1306.000000000007,4.9999999999954525,-909.9999999999886,-814.999999999988,350.0000000000085,170.99999999999892,707.000000000002,-1560.0000000000023,237.99999999999955,-719.9999999999873,-316.99999999998954,-515.9999999999911,-18.000000000000682,130.99999999999224,397.0000000000029,,-1550.999999999941
2020.09.08,1488.0000000000005,37.9999999999967,-905.0000000000002,-924.9999999999981,359.99999999999943,95.00000000000064,770.9999999999994,-1686.000000000007,231.99999999999932,-689.9999999999907,-62.99999999999084,-503.9999999999907,108.99999999999466,-19.00000000000235,414.00000000000324,,-1284.999999999986
2020.09.08,1645.0000000000075,18.999999999991246,-1031.9999999999884,-1041.9999999999873,424.0000000000066,107.00000000000153,904.0000000000048,-1923.0000000000018,260.9999999999957,-726.9999999999887,99.00000000000463,-534.9999999999966,191.0000000000025,-11.00000000000545,360.0000000000048,,-1259.9999999999493
2020.09.08,1907.0000000000143,63.99999999999295,-1056.9999999999968,-1143.9999999999895,507.000000000005,131.99999999999878,912.0000000000017,-2184.000000000026,394.999999999996,-567.9999999999907,-80.99999999999774,-557.9999999999927,209.00000000000318,-1.0000000000065512,357.00000000000733,,-1109.9999999999807
2020.09.08,1913.000000000009,-10.000000000005116,-1088.9999999999845,-1353.9999999999886,346.00000000000364,34.99999999999615,990.000000000002,-2371.000000000009,394.00000000000546,-696.999999999992,-49.99999999999449,-598.9999999999895,245.00000000000455,27.999999999994696,356.00000000000074,,-1862.9999999999475
2020.09.08,1897.9999999999998,-11.00000000000989,-1151.9999999999975,-1412.9999999999975,317.99999999999784,-90.0000000000012,985.0000000000025,-2218.0000000000177,388.9999999999958,-821.9999999999894,90.00000000001229,-676.9999999999925,260.9999999999957,24.000000000001798,306.00000000000625,,-2111.9999999999936
2020.09.08,2080.000000000015,-44.00000000001114,-1278.0000000000014,-1489.9999999999914,344.0000000000083,-119.99999999999788,1083.9999999999961,-2377.0000000000095,418.99999999999693,-943.000000000005,249.00000000001032,-783.0000000000013,385.0000000000051,104.99999999999955,275.000000000003,,-2093.999999999983
2020.09.08,2112.0000000000027,-162.00000000000614,-1227.0000000000002,-1471.9999999999845,466.99999999999875,-96.00000000000719,1095.0000000000016,-2522.00000000002,493.9999999999998,-824.0000000000025,278.00000000000045,-834.9999999999937,420.0000000000017,-7.0000000000014495,270.99999999999903,,-2008.0000000000114
2020.09.08,2080.9999999999995,-353.9999999999992,-1190.9999999999866,-1522.9999999999854,573.9999999999981,-185.99999999999727,1100.9999999999964,-2789.0000000000155,635.9999999999957,-882.9999999999893,350.00000000000585,-967.9999999999893,555.0000000000068,-106.00000000000608,346.0000000000019,,-2356.9999999999645
2020.09.08,2119.000000000004,-304.00000000000205,-1278.0000000000014,-1566.0000000000007,609.9999999999994,-201.00000000000674,1129.0000000000023,-2814.0000000000214,733.0000000000041,-834.9999999999858,432.0000000000102,-953.9999999999935,665.9999999999968,-135.00000000000733,378.999999999996,,-2019.000000000006
2020.09.08,2230.000000000021,-334.0000000000032,-1479.9999999999925,-1534.9999999999975,698.9999999999981,-253.0000000000032,1058.9999999999989,-2953.0000000000027,847.999999999999,-859.9999999999941,368.00000000001273,-1110.99999999999,727.0000000000039,-119.99999999999788,331.999999999999,,-2382.9999999999486
2020.09.08,2009.0000000000164,-320.0000000000074,-1400.0000000000011,-1390.9999999999866,692.0000000000073,-180.0000000000024,1026.0000000000048,-2815.0000000000264,807.0000000000022,-848.0000000000043,241.00000000000233,-1070.999999999998,588.0000000000081,-180.0000000000024,421.99999999998903,,-2419.9999999999977
2020.09.08,2099.0000000000064,-356.9999999999993,-1465.9999999999895,-1599.9999999999793,679.000000000002,-192.00000000000327,1055.000000000006,-2853.0000000000086,864.0000000000043,-1105.0000000000005,242.99999999999324,-1118.9999999999998,632.000000000005,-201.00000000000674,507.9999999999973,,-2812.9999999999727
2020.09.08,2154.0000000000114,-344.0000000000083,-1468.999999999987,-1603.9999999999832,631.0000000000002,-209.9999999999991,1144.0000000000007,-2898.0000000000246,844.9999999999989,-1097.999999999999,394.00000000000546,-1134.0000000000005,683.0000000000069,-151.00000000000114,493.99999999999443,,-2562.9999999999845
2020.09.08,2196.00000000002,-341.99999999999875,-1523.999999999992,-1628.9999999999916,609.0000000000089,-287.9999999999994,1095.0000000000016,-2856.0000000000227,853.9999999999992,-1054.9999999999836,462.9999999999912,-1168.9999999999968,716.9999999999987,-170.99999999999892,543.999999999989,,-2555.999999999975
2020.09.08,2040.0000000000196,-393.0000000000007,-1444.000000000001,-1558.9999999999993,600.0000000000085,-258.9999999999981,1075.0000000000036,-2706.0000000000173,843.0000000000035,-1085.999999999987,461.0000000000003,-1113.99999999999,724.0000000000038,-104.99999999999955,526.9999999999886,,-2395.999999999965
2020.09.08,2035.000000000009,-377.00000000000955,-1502.0000000000034,-1535.9999999999818,615.0000000000091,-224.9999999999974,1083.9999999999961,-2713.0000000000223,853.9999999999992,-1173.9999999999861,401.00000000000693,-1140.9999999999911,695.999999999998,-60.99999999999994,578.9999999999961,,-2464.9999999999773
2020.09.08,2094.000000000018,-340.0000000000034,-1522.9999999999854,-1761.9999999999968,590.0000000000034,-202.9999999999976,1085.9999999999982,-2918.0000000000064,804.9999999999926,-1191.9999999999932,422.00000000001125,-1137.0000000000005,694.0000000000026,-18.0000000000069,602.999999999998,,-2798.9999999999654
2020.09.08,2366.0000000000014,-275.0000000000057,-1534.9999999999975,-1778.9999999999973,570.0000000000074,-209.9999999999991,1241.9999999999986,-2926.0000000000164,814.9999999999977,-1205.999999999996,323.99999999999096,-1123.9999999999952,664.0000000000015,-26.999999999999247,604.9999999999889,,-2496.00000000002
2020.09.08,2419.0000000000155,-267.0000000000101,-1590.0000000000025,-1859.999999999995,528.0000000000058,-284.0000000000065,1258.999999999999,-2962.0000000000173,844.9999999999989,-1146.0000000000025,384.9999999999909,-1122.0,676.0000000000019,-89.00000000000574,626.9999999999998,,-2581.000000000028
2020.09.08,2531.0000000000164,-267.0000000000101,-1763.0000000000034,-1923.9999999999923,536.0000000000014,-360.0000000000048,1309.0000000000045,-3150.0000000000055,867.999999999995,-1262.9999999999918,533.0000000000057,-1218.999999999994,772.0000000000056,-178.00000000000037,594.0000000000057,,-2980.9999999999673
2020.09.08,2644.000000000002,-228.9999999999992,-1801.9999999999925,-1875.9999999999889,632.000000000005,-348.00000000000387,1344.0000000000007,-3149.000000000001,890.0000000000006,-1314.9999999999995,753.0000000000036,-1245.999999999995,885.9999999999957,-175.00000000000293,533.0000000000057,,-2457.99999999997
2020.09.08,2618.000000000009,-224.00000000000375,-1842.9999999999945,-1854.9999999999845,640.0000000000006,-336.9999999999984,1329.0000000000025,-3094.999999999999,862.9999999999995,-1353.000000000004,703.9999999999935,-1250.9999999999905,852.9999999999944,-139.00000000000023,492.0000000000035,,-2597.999999999972
