date,AUDUSD,EURCHF,CHFJPY,NZDCHF,EURJPY,empty,sum
2017.08.07,-29.999999999996696,4.999999999988347,28.999999999996362,-78.00000000000028,24.00000000000091,,-50.00000000001137
2017.08.07,-121.99999999999989,54.99999999998284,-37.9999999999967,-87.99999999999919,-74.00000000001228,,-267.00000000002524
2017.08.07,-161.00000000000003,124.99999999999733,-96.9999999999942,-117.99999999999588,-186.00000000000705,,-436.99999999999983
2017.08.07,-178.00000000000037,106.99999999999044,-146.0000000000008,-138.00000000000477,-219.99999999999886,,-575.0000000000143
2017.08.07,-197.99999999999818,120.99999999999334,-159.9999999999966,-136.99999999999824,-228.00000000000864,,-602.0000000000083
2017.08.07,-119.00000000000244,76.99999999999375,-135.99999999999568,-92.99999999999864,-154.00000000002478,,-425.0000000000278
2017.08.07,-195.9999999999962,146.00000000000168,-96.00000000000364,-102.99999999999754,-189.00000000002137,,-438.00000000001705
2017.08.07,-241.00000000000233,143.99999999998857,-102.00000000000387,-158.99999999999804,-197.00000000000273,,-555.0000000000184
2017.08.07,-271.9999999999945,109.99999999998789,-123.99999999999523,-82.99999999999974,-170.00000000001592,,-539.0000000000175
2017.08.07,-280.00000000000244,100.99999999999554,-161.00000000000136,-65.99999999999939,-200.00000000001705,,-606.0000000000248
2017.08.07,-286.99999999999284,123.99999999999079,-158.00000000000125,-58.99999999999794,-233.0000000000041,,-613.0000000000053
2017.08.07,-215.99999999999397,116.99999999998934,-161.00000000000136,0.0,-224.00000000001796,,-484.000000000024
2017.08.07,-269.9999999999925,139.00000000000023,-155.00000000000114,16.0000000000049,-247.0000000000141,,-517.0000000000026
2017.08.07,-276.9999999999939,121.99999999999989,-194.99999999999318,27.999999999994696,-268.0000000000007,,-589.9999999999932
2017.08.07,-258.0000000000027,156.99999999998494,-129.99999999999545,7.9999999999968985,-233.0000000000041,,-456.00000000002035
2017.08.07,-237.99999999999378,153.9999999999875,-125.0,14.999999999998348,-225.00000000002274,,-419.0000000000307
2017.08.07,-217.0000000000005,163.9999999999864,-123.99999999999523,22.999999999995246,-231.99999999999932,,-386.0000000000134
2017.08.07,-219.00000000000253,97.9999999999981,-87.99999999999386,0.0,-110.00000000001364,,-319.00000000001194
2017.08.07,-197.00000000000273,98.99999999998244,-108.99999999999466,29.000000000001247,-145.00000000001023,,-323.00000000002393
2017.08.07,-76.99999999999375,139.9999999999846,-117.999999999995,151.00000000000114,-201.00000000002183,,-105.00000000002484
2017.08.07,-69.9999999999923,306.9999999999906,42.00000000000159,99.00000000000463,-205.0000000000125,,172.99999999999204
2017.08.07,-109.99999999999899,407.0000000000018,-103.9999999999992,190.00000000000128,-486.0000000000184,,-103.00000000001353
2017.08.07,-78.00000000000028,296.9999999999917,-156.99999999999648,282.0000000000045,-425.00000000001137,,-81.00000000001194
2017.08.07,21.00000000000435,220.99999999998232,-170.0000000000017,322.9999999999955,-352.00000000000387,,42.99999999997658
2017.08.07,7.0000000000014495,218.99999999999142,-213.99999999999864,346.9999999999973,-400.0000000000057,,-41.0000000000141
2017.08.07,60.99999999999994,366.999999999984,-126.00000000000477,322.9999999999955,-466.0000000000082,,158.99999999996658
2017.08.07,50.0000000000056,273.9999999999965,-227.00000000000387,353.99999999999875,-473.0000000000132,,-22.000000000016257
2017.08.07,82.99999999999974,209.9999999999991,-257.000000000005,399.0000000000049,-432.00000000001637,,2.9999999999823785
2017.08.07,36.0000000000027,285.99999999998624,-123.99999999999523,331.999999999999,-374.00000000002365,,155.99999999996908
